timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.29310712651,[ 1.04874062 -1.42816657],-1.41775,"[[-0.07353531  0.01340841 -0.0835566  -0.01057132]
 [-0.00086787 -0.00479495  0.          0.        ]]","[ 1.15192887  1.89185331 -0.21306991  0.72139553 -0.7203511  -0.13334477
 -1.16866922  0.36329247  1.81940255 -0.03410748  0.        ]",[ 0.50782359 -0.87211704],[-0.20880112 -0.3385587 ]
1,-0.293300037742,[-0.38411243 -1.03684968],-1.40715,"[[-0.03384655 -0.02642982 -0.0835566  -0.01057132]
 [ 3.95656237 -3.96582193  0.          0.        ]]","[ 1.15484919  1.89149613 -0.15336927  0.60923363 -0.72034831 -0.13334442
 -1.00471141 -0.21315564  1.82087383 -0.00191227  0.        ]",[ 0.58177704 -0.83819503],[-0.20880112 -0.3385587 ]
2,-0.292783458146,[ 1.54095874 -0.52018533],-1.40303,"[[ 0.029269   -0.14468008 -0.0835566  -0.01057132]
 [ 2.3602983  -7.84627329  0.          0.        ]]","[  1.15504081e+00   1.87842781e+00  -5.83026009e-02   2.77694887e-01
  -7.20345512e-01  -1.33344074e-01  -1.07083728e+00  -7.77876322e-01
   1.81721414e+00   3.29216138e-04   0.00000000e+00]",[ 0.74864703 -0.77672714],[-0.20880112 -0.3385587 ]
3,-0.290584300004,[ 0.97134596 -1.17092355],-1.43026,"[[ 0.1157047  -0.32072776 -0.0835566  -0.01057132]
 [ 6.27026747 -9.75212389  0.          0.        ]]","[ 1.14643287  1.82602627  0.07152913 -0.20400779 -0.72034272 -0.13334373
 -0.90884672 -1.05523022  1.80172686 -0.00877331  0.        ]",[ 0.84138018 -0.73999739],[-0.20880112 -0.3385587 ]
4,-0.28568518765,[-0.32329912 -0.62003919],-1.40837,"[[  2.78434992e-01  -5.53573835e-01  -8.35566021e-02  -1.05713236e-02]
 [  9.99040988e+00  -1.35198803e+01   0.00000000e+00   0.00000000e+00]]","[ 1.10268299  1.69894477  0.31166981 -0.79662255 -0.72033992 -0.13334338
 -0.75472165 -1.60353932  1.76641287  0.06020301  0.        ]",[ 0.97238141 -0.6811083 ],[-0.20880112 -0.3385587 ]
5,-0.275428366115,[ 0.83008807 -0.69257717],-1.36525,"[[  4.63436625e-01  -8.45911226e-01  -8.35566021e-02  -1.05713236e-02]
 [  8.51460818e+00  -1.57065815e+01   0.00000000e+00   0.00000000e+00]]","[ 1.01063927  1.45657249  0.57104654 -1.42406414 -0.72033713 -0.13334303
 -0.81585934 -1.92174687  1.69245801  0.10959471  0.        ]",[ 1.14996576 -0.60407037],[-0.20880112 -0.3385587 ]
6,-0.258344598834,[ 1.65248637 -1.61585552],-1.31891,"[[  6.65000212e-01  -1.18444352e+00  -8.35566021e-02  -1.05713236e-02]
 [  1.16314595e+01  -1.81384551e+01   0.00000000e+00   0.00000000e+00]]","[ 0.86274091  1.08678099  0.82719938 -1.92441928 -0.72033434 -0.13334269
 -0.68672825 -2.27561906  1.57055731  0.13775406  0.        ]",[ 1.33253884 -0.50889373],[-0.20880112 -0.3385587 ]
7,-0.231928296713,[ 1.40076681 -0.3737937 ],-1.17424,"[[  9.35037148e-01  -1.58333895e+00  -8.35566021e-02  -1.05713236e-02]
 [  1.53599478e+01  -2.17389521e+01   0.00000000e+00   0.00000000e+00]]","[ 0.59729912  0.58377705  1.10975469 -2.1317083  -0.72033154 -0.13334234
 -0.53225819 -2.79952694  1.37970716  0.19438189  0.        ]",[ 1.50805283 -0.38973242],[-0.20880112 -0.3385587 ]
8,-0.195375716541,[ 2.09927283 -0.08574129],-1.03168,"[[  1.27890869e+00  -2.02864310e+00  -8.35566021e-02  -1.05713236e-02]
 [  1.90152128e+01  -2.27878421e+01   0.00000000e+00   0.00000000e+00]]","[ 0.17668604  0.028943    1.34036167 -1.84192076 -0.72032875 -0.13334199
 -0.38082207 -2.9520933   1.11385569  0.24963943  0.        ]",[ 1.51139426 -0.32270065],[-0.20880112 -0.3385587 ]
9,-0.152086214138,[ 2.13312952 -0.06041872],-0.902903,"[[  1.69516840e+00  -2.48326701e+00  -8.35566021e-02  -1.05713236e-02]
 [  2.25989123e+01  -2.26748876e+01   0.00000000e+00   0.00000000e+00]]","[-0.38931932 -0.42192574  1.3924358  -1.03887585 -0.72032595 -0.13334165
 -0.23235102 -2.93558382  0.80342268  0.25310731  0.        ]",[ 1.43405128 -0.28091681],[-0.20880112 -0.3385587 ]
10,-0.107849265505,[ 2.04909906 -1.19045782],-0.834829,"[[  2.18239266e+00  -2.93464862e+00  -8.35566021e-02  -1.05713236e-02]
 [  2.61117290e+01  -2.24640774e+01   0.00000000e+00   0.00000000e+00]]","[-1.00797807 -0.6643416   1.13098785  0.10515781 -0.72032316 -0.1333413
 -0.08681664 -2.90483688  0.50599676  0.13456964  0.        ]",[ 1.34024954 -0.26395136],[-0.20880112 -0.3385587 ]
11,-0.0922240270466,[ 1.03617017 -0.78182274],-0.693614,"[[  2.73917877e+00  -3.14679295e+00  -8.35566021e-02  -1.05713236e-02]
 [  2.95552150e+01  -1.20075112e+00   0.00000000e+00   0.00000000e+00]]","[-1.48344113 -0.69188619  0.4875766   0.69831522 -0.72032037 -0.13334095
  0.05584539  0.18932583  0.40485866  0.03516058  0.        ]",[ 1.09727585 -0.34577867],[-0.20880112 -0.3385587 ]
12,-0.0939795474552,[ 0.89278525 -0.76554031],-0.6341,"[[  3.36414009e+00  -3.11749636e+00  -8.35566021e-02  -1.05713236e-02]
 [  3.29295999e+01   2.63059995e+00   0.00000000e+00   0.00000000e+00]]","[-1.55932341 -0.691526   -0.43493122  0.61583257 -0.72031757 -0.13334061
  0.19564458  0.74684874  0.40961792  0.11671873  0.        ]",[ 0.99708712 -0.40056545],[-0.20880112 -0.3385587 ]
13,-0.0863212527243,[ 1.2170062  0.2139113],-0.520798,"[[  4.05165687e+00  -3.06787019e+00  -8.35566021e-02  -1.05713236e-02]
 [  3.58124546e+01   2.10083594e+00   0.00000000e+00   0.00000000e+00]]","[-1.062267   -0.68838931 -1.29185979  0.47628545 -0.72031478 -0.13334026
  0.31507975  0.66975662  0.34200842  0.18268415  0.        ]",[ 0.85493237 -0.47605649],[-0.20880112 -0.3385587 ]
14,-0.0716467291247,[ 0.34111026 -0.80646772],-0.461194,"[[  4.80051731e+00  -3.01776579e+00  -8.35566021e-02  -1.05713236e-02]
 [  3.90627436e+01   2.90698482e+00   0.00000000e+00   0.00000000e+00]]","[-0.09782207 -0.68200414 -1.60305064  0.335913   -0.72031198 -0.13333992
  0.44973745  0.78706186  0.24395934  0.14448928  0.        ]",[ 0.75815094 -0.53134537],[-0.20880112 -0.3385587 ]
15,-0.0664285665836,[ 1.67631669 -0.3156155 ],-0.586574,"[[  5.58756166e+00  -2.99223329e+00  -8.35566021e-02  -1.05713236e-02]
 [  3.96397933e+01  -3.42871463e-01   0.00000000e+00   0.00000000e+00]]","[ 0.83628858 -0.67751014 -1.0678578   0.26469442 -0.72030919 -0.13333957
  0.47364312  0.31415068  0.22363506  0.02312945  0.        ]",[ 0.82883447 -0.50236309],[-0.20880112 -0.3385587 ]
16,-0.0768941266007,[ 2.81515505 -1.29505914],-0.667006,"[[  6.41220895e+00  -3.00660157e+00  -8.35566021e-02  -1.05713236e-02]
 [  4.28143891e+01  -3.95311831e-01   0.00000000e+00   0.00000000e+00]]","[ 1.14419982 -0.68013782  0.09142915  0.3047405  -0.7203064  -0.13333922
  0.60516467  0.30651883  0.29644522 -0.05365974  0.        ]",[ 0.97955716 -0.43065843],[-0.20880112 -0.3385587 ]
17,-0.0912898560005,[ 0.36287856  0.15467266],-0.610423,"[[  7.29971794e+00  -3.00880853e+00  -8.35566021e-02  -1.05713236e-02]
 [  4.59261313e+01   4.71026604e-02   0.00000000e+00   0.00000000e+00]]","[ 0.50458104 -0.68051587  1.17853909  0.31089796 -0.7203036  -0.13333888
  0.73408162  0.37089701  0.39839947 -0.04536791  0.        ]",[ 1.09443796 -0.36162037],[-0.20880112 -0.3385587 ]
18,-0.101380515834,[ 2.07290517 -1.81497717],-0.781273,"[[  8.22353395e+00  -3.00171843e+00  -8.35566021e-02  -1.05713236e-02]
 [  4.64537056e+01   6.59880371e-01   0.00000000e+00   0.00000000e+00]]","[-0.71524213 -0.67926846  1.30236494  0.29111938 -0.72030081 -0.13333853
  0.75593608  0.46006595  0.46817178  0.05707342  0.        ]",[ 1.11278367 -0.3396793 ],[-0.20880112 -0.3385587 ]
19,-0.0988857374281,[ 2.25533352 -0.28296303],-0.617771,"[[  9.18310537e+00  -3.00357429e+00  -8.35566021e-02  -1.05713236e-02]
 [  4.94933268e+01  -6.21303412e-01   0.00000000e+00   0.00000000e+00]]","[-1.55327475 -0.67959799  0.25812479  0.29629361 -0.72029801 -0.13333818
  0.88186422  0.27362915  0.43207543  0.18866177  0.        ]",[ 1.02801716 -0.37651512],[-0.20880112 -0.3385587 ]
20,-0.0842421986048,[ 1.30604559 -0.56887126],-0.507024,"[[  1.02028667e+01  -3.00747983e+00  -8.35566021e-02  -1.05713236e-02]
 [  5.24728650e+01   4.38398870e-02   0.00000000e+00   0.00000000e+00]]","[-1.19772745 -0.68027987 -1.1598465   0.3071877  -0.72029522 -0.13333784
  1.00530202  0.37041901  0.31755867  0.2167631   0.        ]",[ 0.84274435 -0.4746924 ],[-0.20880112 -0.3385587 ]
21,-0.0684008625442,[ 2.14940515  0.33891067],-0.546361,"[[  1.12816265e+01  -3.00577785e+00  -8.35566021e-02  -1.05713236e-02]
 [  5.53933756e+01   9.54691084e-02   0.00000000e+00   0.00000000e+00]]","[ 0.16903069 -0.67998147 -1.54767238  0.30243826 -0.72029243 -0.13333749
  1.12629292  0.37793096  0.22649831  0.11588334  0.        ]",[ 0.74972045 -0.527744  ],[-0.20880112 -0.3385587 ]
22,-0.0726024829739,[ 1.00887172  0.08478407],-0.510223,"[[  1.24182166e+01  -2.99040289e+00  -8.35566021e-02  -1.05713236e-02]
 [  5.82560754e+01   1.43762249e+00   0.00000000e+00   0.00000000e+00]]","[ 1.14057618 -0.67713834 -0.32477965  0.25959246 -0.72028963 -0.13333714
  1.24488705  0.57323858  0.26677695 -0.04340455  0.        ]",[ 0.85870278 -0.48452514],[-0.20880112 -0.3385587 ]
23,-0.0970008449956,[ 1.76196751  0.09574271],-0.61268,"[[  1.36114906e+01  -2.95854202e+00  -8.35566021e-02  -1.05713236e-02]
 [  6.10619702e+01   1.74755285e+00   0.00000000e+00   0.00000000e+00]]","[ 0.47088979 -0.6702892   1.20067748  0.17113633 -0.72028684 -0.1333368
  1.36112577  0.61833741  0.43790526 -0.05983839  0.        ]",[ 1.05492985 -0.37927467],[-0.20880112 -0.3385587 ]
24,-0.108579108338,[ 1.70837585 -0.24506014],-0.639683,"[[  1.48603245e+01  -2.92010085e+00  -8.35566021e-02  -1.05713236e-02]
 [  6.38122384e+01   2.09556038e+00   0.00000000e+00   0.00000000e+00]]","[-1.12832432 -0.66031038  1.02702729  0.06511196 -0.72028405 -0.13333645
  1.47505757  0.668977    0.50639272  0.16556338  0.        ]",[ 1.04699123 -0.36414361],[-0.20880112 -0.3385587 ]
25,-0.0861743445261,[ 1.00985591 -0.06090544],-0.427202,"[[  1.61636166e+01  -2.88829833e+00  -8.35566021e-02  -1.05713236e-02]
 [  6.65079973e+01   1.08820450e+00   0.00000000e+00   0.00000000e+00]]","[-1.45297785 -0.65064617 -0.76533855 -0.02191839 -0.72028125 -0.1333361
  1.58672842  0.52238463  0.30050025  0.30513657  0.        ]",[ 0.82667696 -0.47524637],[-0.20880112 -0.3385587 ]
26,-0.0541889353148,[ 1.35206255  0.01386856],-0.444742,"[[  1.75202894e+01  -2.86911821e+00  -8.35566021e-02  -1.05713236e-02]
 [  6.91504789e+01   8.30794016e-01   0.00000000e+00   0.00000000e+00]]","[ 0.10996394 -0.64420464 -1.56515479 -0.07406704 -0.72027846 -0.13333576
  1.69618904  0.4849246   0.13258     0.069092    0.        ]",[ 0.68767619 -0.56237048],[-0.20880112 -0.3385587 ]
27,-0.0833846262035,[ 0.19601501  0.48705565],-0.517596,"[[  1.89292871e+01  -2.85205689e+00  -8.35566021e-02  -1.05713236e-02]
 [  7.17406575e+01   8.75322040e-01   0.00000000e+00   0.00000000e+00]]","[ 1.15127083 -0.63808972  0.017584   -0.12022123 -0.72027567 -0.13333541
  1.80347944  0.49140279  0.324418   -0.1792482   0.        ]",[ 0.88385898 -0.48644316],[-0.20880112 -0.3385587 ]
28,-0.118554615382,[ 1.67027155 -0.63629363],-0.714631,"[[  2.03576354e+01  -2.81530947e+00  -8.35566021e-02  -1.05713236e-02]
 [  7.10962559e+01   2.79313921e+00   0.00000000e+00   0.00000000e+00]]","[-0.13264512 -0.62370022  1.40110971 -0.21881827 -0.72027287 -0.13333506
  1.77676345  0.77048249  0.59060869  0.02757208  0.        ]",[ 1.04925013 -0.38064095],[-0.20880112 -0.3385587 ]
29,-0.105140264502,[ 1.99438793  0.67687511],-0.475537,"[[  2.18051585e+01  -2.78520401e+00  -8.35566021e-02  -1.05713236e-02]
 [  7.36476357e+01   2.26159566e-01   0.00000000e+00   0.00000000e+00]]","[-1.56949983 -0.61067892  0.17616793 -0.29869192 -0.72027008 -0.13333472
  1.882443    0.39693127  0.41614064  0.38297772  0.        ]",[ 0.90762007 -0.42729652],[-0.20880112 -0.3385587 ]
30,-0.0494732184817,[ 0.68078832  0.70518142],-0.317466,"[[  2.33032055e+01  -2.75374863e+00  -8.35566021e-02  -1.05713236e-02]
 [  7.61486056e+01   2.91064960e+00   0.00000000e+00   0.00000000e+00]]","[-0.57044076 -0.59590193 -1.55873578 -0.38119482 -0.72026729 -0.13333437
  1.9860302   0.78757915  0.06514398  0.18111147  0.        ]",[ 0.6331104  -0.58849913],[-0.20880112 -0.3385587 ]
31,-0.0805541935083,[ 0.68941145 -0.20271857],-0.52418,"[[  2.48380866e+01  -2.66799615e+00  -8.35566021e-02  -1.05713236e-02]
 [  7.73353741e+01   5.65583807e+00   0.00000000e+00   0.00000000e+00]]","[ 1.09640885 -0.54965813 -0.53989616 -0.60052659 -0.72026449 -0.13333402
  2.03516954  1.18705631  0.25650217 -0.31703063  0.        ]",[ 0.75228941 -0.57003862],[-0.20880112 -0.3385587 ]
