timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.146405367003,[ 1.55494024 -0.680475  ],-2.13512,"[[ 0.02762023  0.08709224  0.07065619  0.0625685 ]
 [ 0.00279706  0.00243938  0.          0.        ]]","[ 1.05144148  1.5175704   0.10982289  1.2640813   0.61535234  0.54147499
 -0.8630447   0.37870805  0.86801592 -0.39808952  0.        ]",[ 0.83415377 -1.09595919],[-0.77642876 -0.86832279]
1,-0.144422530109,[ 0.90396321 -1.03700108],-2.10786,"[[ 0.06737665  0.06009131  0.07065619  0.0625685 ]
 [ 3.95966635 -2.69354276  0.          0.        ]]","[ 1.0486357   1.51996591  0.16838993  1.1867674   0.6153521   0.54147479
 -0.74207965 -0.06596081  0.86484274 -0.33680354  0.        ]",[ 0.57291281 -0.90394473],[-0.77642876 -0.86832279]
2,-0.139368481849,[ 0.59489888 -0.41959551],-1.99673,"[[ 0.18167814 -0.03298603  0.07065619  0.0625685 ]
 [ 7.45882779 -6.60116176  0.          0.        ]]","[ 1.02754789  1.52148694  0.33557758  0.91964357  0.61535185  0.54147459
 -0.63510717 -0.71047407  0.84942222 -0.1807871   0.        ]",[ 0.44451106 -0.4385201 ],[-0.77642876 -0.86832279]
3,-0.131858426355,[ 0.04225649 -0.18834753],-1.86595,"[[ 0.35299254 -0.18037598  0.07065619  0.0625685 ]
 [ 9.66527599 -8.1327149   0.          0.        ]]","[ 0.9603743   1.50255363  0.5789772   0.49924284  0.61535161  0.54147438
 -0.56765402 -0.96308438  0.80564123  0.03754631  0.        ]",[ 0.2402278  -0.17459935],[-0.77642876 -0.86832279]
4,-0.123154706842,[ 0.60607733 -0.20063856],-1.79971,"[[ 0.54606031 -0.34889641  0.07065619  0.0625685 ]
 [ 9.64158936 -8.71736821  0.          0.        ]]","[ 0.83588649  1.44939503  0.83504629  0.03278222  0.61535136  0.54147418
 -0.56837792 -1.0595151   0.72701353  0.26635896  0.        ]",[ 0.24095657  0.00104177],[-0.77642876 -0.86832279]
5,-0.113327585512,[ 0.68504853 -0.26682084],-1.79165,"[[  0.76103916  -0.52948944   0.07065619   0.0625685 ]
 [ 11.8489819   -9.33982261   0.           0.        ]]","[ 0.64200744  1.35680281  1.08629611 -0.43589034  0.61535112  0.54147398
 -0.50089591 -1.1621805   0.6042924   0.50330723  0.        ]",[ 0.08714357  0.03107238],[-0.77642876 -0.86832279]
6,-0.102621993726,[-0.10522777  0.05208618],-1.79857,"[[  1.02286588  -0.72503565   0.07065619   0.0625685 ]
 [ 14.32550141 -10.21183218   0.           0.        ]]","[ 0.3400254   1.2184453   1.32807712 -0.88974018  0.61535088  0.54147378
 -0.42518648 -1.30600671  0.40734144  0.77111599  0.        ]",[-0.10856611  0.08343321],[-0.77642876 -0.86832279]
7,-0.0943905763039,[-0.9846539   0.56370141],-1.80344,"[[  1.30235983  -0.92516615   0.07065619   0.0625685 ]
 [ 13.6262255   -9.80257669   0.           0.        ]]","[-0.03997865  1.04122795  1.4911746  -1.27895642  0.61535063  0.54147358
 -0.44656378 -1.23850417  0.15514394  0.9916714   0.        ]",[-0.48968345  0.16139376],[-0.77642876 -0.86832279]
8,-0.0900305104138,[-1.14879583  0.12175427],-1.81956,"[[ 1.53308858 -1.09685825  0.07065619  0.0625685 ]
 [ 9.46044914 -7.37480125  0.          0.        ]]","[-0.37811485  0.86578064  1.54294591 -1.540399    0.61535039  0.54147337
 -0.57391491 -0.83807227 -0.06924414  1.0999684   0.        ]",[-0.82680637  0.22986597],[-0.77642876 -0.86832279]
9,-0.0858088924665,[-0.54907316  0.01666506],-1.79255,"[[ 1.68071991 -1.23803884  0.07065619  0.0625685 ]
 [ 5.31641275 -6.7454169   0.          0.        ]]","[-0.5971745   0.70912652  1.53509104 -1.69936821  0.61535014  0.54147317
 -0.70060137 -0.73426279 -0.20253551  1.10122711  0.        ]",[-0.55944836  0.41660941],[-0.77642876 -0.86832279]
