timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.168380827849,[ 1.42058728 -0.08082497],-1.98745,"[[ 0.07595837  0.04354712  0.06030024  0.09983667]
 [ 0.00485994 -0.00221687  0.          0.        ]]","[ 1.05292723  1.7323041   0.17470383  1.09042687  0.53571113  0.86045116
 -0.97641737  0.38662951  0.91697303 -0.69639209  0.        ]",[ 1.59284389 -0.01319474],[-0.6007722  -0.74898219]
1,-0.163960274325,[ 0.93992686  0.33460467],-1.94464,"[[ 0.11574637  0.04027678  0.06030024  0.09983667]
 [ 3.96076766 -0.32374099  0.          0.        ]]","[ 1.04743472  1.73247316  0.23398669  1.080666    0.53571088  0.8604506
 -0.8561429   0.33609274  0.90916278 -0.61354629  0.        ]",[ 1.1652174  -0.13353646],[-0.6007722  -0.74898219]
2,-0.150217210634,[ 0.05353778 -0.58648403],-1.82952,"[[ 0.23147669  0.04714514  0.06030024  0.09983667]
 [ 7.60014928  1.00614762  0.          0.        ]]","[ 1.01861726  1.7320946   0.40452847  1.10116136  0.53571062  0.86045004
 -0.74549208  0.54512223  0.86807108 -0.3572239   0.        ]",[ 0.42463851 -0.4832727 ],[-0.6007722  -0.74898219]
3,-0.133547010768,[ 0.57670343  0.15775805],-1.6422,"[[ 0.38410549  0.04376812  0.06030024  0.09983667]
 [ 7.66251844 -1.3360434   0.          0.        ]]","[ 0.95199169  1.73228423  0.622056    1.09108367  0.53571036  0.86044948
 -0.7435954   0.17698024  0.7817957  -0.04480853  0.        ]",[ 0.09005521 -0.42240533],[-0.6007722  -0.74898219]
4,-0.117166257331,[-0.49396783 -0.11966681],-1.49567,"[[ 0.5587223   0.02357161  0.06030024  0.09983667]
 [ 9.79207316 -0.68577195  0.          0.        ]]","[ 0.83776263  1.73313331  0.85464018  1.03079073  0.5357101   0.86044892
 -0.67884883  0.27918882  0.64662787  0.27240139  0.        ]",[-0.64642262 -0.7564382 ],[-0.6007722  -0.74898219]
5,-0.10385601887,[-0.42227331 -0.80323546],-1.51233,"[[  7.33016453e-01   5.24660119e-03   6.03002369e-02   9.98366687e-02]
 [  7.64449244e+00  -1.14519865e+00   0.00000000e+00   0.00000000e+00]]","[ 0.68665099  1.73346147  1.06273095  0.97605933  0.53570984  0.86044836
 -0.74414267  0.20697671  0.47071259  0.55888081  0.        ]",[-0.98956645 -0.89309019],[-0.6007722  -0.74898219]
6,-0.0977071672163,[-0.39872793 -1.11749221],-1.49933,"[[ 0.86764132 -0.04933358  0.06030024  0.09983667]
 [ 5.82405262 -4.30229823  0.          0.        ]]","[ 0.5474263   1.73195201  1.20298056  0.81308664  0.53570959  0.8604478
 -0.79949018 -0.28925166  0.3380227   0.72213746  0.        ]",[-0.8525852  -0.47624061],[-0.6007722  -0.74898219]
7,-0.095545277307,[-0.15461438  0.62308374],-1.45299,"[[ 0.967156   -0.17424609  0.06030024  0.09983667]
 [ 4.13303671 -8.1760447   0.          0.        ]]","[ 0.43350982  1.7145046   1.29349752  0.44254035  0.53570933  0.86044724
 -0.85090268 -0.89812131  0.28871727  0.76506406  0.        ]",[-0.26858839  0.23819089],[-0.6007722  -0.74898219]
8,-0.0936898400572,[ 0.71364177 -0.03639671],-1.50108,"[[ 1.04284966 -0.31138631  0.06030024  0.09983667]
 [ 3.43864693 -5.54674181  0.          0.        ]]","[ 0.34137412  1.67322858  1.3542249   0.04522815  0.53570907  0.86044667
 -0.87201409 -0.48485077  0.2743115   0.75635539  0.        ]",[-0.379684    0.01856899],[-0.6007722  -0.74898219]
9,-0.090314244727,[-1.57044498 -0.40604983],-1.4329,"[[ 1.13926611 -0.42267541  0.06030024  0.09983667]
 [ 6.19384197 -5.58203409  0.          0.        ]]","[ 0.21806121  1.62322492  1.42081246 -0.26489417  0.53570881  0.86044611
 -0.78824562 -0.49039774  0.21175627  0.78999017  0.        ]",[-0.61566186 -0.01077825],[-0.6007722  -0.74898219]
