timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.269840621674,[-1.9426974  -1.45559566],-1.28583,"[[-0.09707231 -0.08423804 -0.02423922 -0.16738943]
 [-0.00233233  0.00461822  0.          0.        ]]","[ 1.157288    2.08412668 -0.21562599  0.52494517 -0.2094316  -1.45247049
 -1.22161754  0.39071748  1.45076395  1.15886261  0.        ]",[-1.49351251 -1.69495749],[-0.24407533 -0.436409  ]
1,-0.261609301442,[-0.93584265 -1.15812197],-1.22872,"[[-0.13679369 -0.12385902 -0.02423922 -0.16738943]
 [-3.95665016 -3.95352853  0.          0.        ]]","[ 1.15090172  2.07854111 -0.27465616  0.398668   -0.20943128 -1.45246386
 -1.36784728 -0.18638238  1.43362489  1.05246085  0.        ]",[-1.28194976 -1.54202771],[-0.24407533 -0.436409  ]
2,-0.235872705966,[ 0.09024093 -0.45819713],-1.09541,"[[-0.25227131 -0.24185786 -0.02423922 -0.16738943]
 [-7.57909143 -7.83342381  0.          0.        ]]","[ 1.12016936  2.04950067 -0.44410657  0.02704243 -0.20943096 -1.45245722
 -1.50180224 -0.75207249  1.34940636  0.752173    0.        ]",[-0.82611632 -1.30924356],[-0.24407533 -0.436409  ]
3,-0.197979990527,[ 0.78272148 -1.54169112],-0.974128,"[[-0.39876343 -0.41517472 -0.02423922 -0.16738943]
 [-7.0718467  -9.49272663  0.          0.        ]]","[ 1.05569867  1.97389668 -0.65162371 -0.49801786 -0.20943064 -1.45245059
 -1.48303679 -0.99399742  1.16186725  0.39611756  0.        ]",[-0.32120231 -1.10620058],[-0.24407533 -0.436409  ]
4,-0.157568248763,[-0.50030152 -0.50353777],-0.722797,"[[ -0.50771989  -0.64288256  -0.02423922  -0.16738943]
 [ -3.83462778 -13.26547477   0.           0.        ]]","[ 0.99001587  1.81867662 -0.79813349 -1.12662576 -0.20943031 -1.45244395
 -1.36331534 -1.5440598   0.90627554  0.13762761  0.        ]",[ 0.25310057 -0.82274836],[-0.24407533 -0.436409  ]
5,-0.111167034449,[ 1.14483787 -0.44691951],-0.582399,"[[ -0.60351428  -0.92555453  -0.02423922  -0.16738943]
 [ -5.73862337 -14.99595753   0.           0.        ]]","[ 0.92044576  1.54935806 -0.91987144 -1.76578295 -0.20942999 -1.45243732
 -1.43372056 -1.79635407  0.57921692 -0.01280716  0.        ]",[ 0.77538717 -0.57402658],[-0.24407533 -0.436409  ]
6,-0.0647655041784,[ 1.17207318  0.39386085],-0.501217,"[[ -0.67745851  -1.2402609   -0.02423922  -0.16738943]
 [ -1.66927912 -16.46973999   0.           0.        ]]","[ 0.85959608  1.17465963 -1.00857043 -2.23657268 -0.20942967 -1.45243068
 -1.2832274  -2.01121682  0.24437723 -0.00829138  0.        ]",[ 1.04717255 -0.40494683],[-0.24407533 -0.436409  ]
7,-0.0400560430233,[ 1.96443645 -1.78497983],-0.440237,"[[ -0.670824    -1.55074568  -0.02423922  -0.16738943]
 [  2.31967446 -14.58497088   0.           0.        ]]","[ 0.86529796  0.76252967 -1.00081121 -2.40937543 -0.20942935 -1.45242405
 -1.13570848 -1.73640825  0.0364206   0.13224703  0.        ]",[ 0.96956956 -0.40789229],[-0.24407533 -0.436409  ]
8,-0.0484478234305,[ 0.20884835 -0.83013174],-0.436897,"[[ -0.58518205  -1.87928122  -0.02423922  -0.16738943]
 [  6.23156893 -18.25627603   0.           0.        ]]","[ 0.93457756  0.32446238 -0.89713477 -2.2587246  -0.20942903 -1.45241742
 -0.99104026 -2.27166045 -0.06502128  0.35031806  0.        ]",[ 0.97158825 -0.25530806],[-0.24407533 -0.436409  ]
9,-0.0804237699712,[ 0.33090711  0.22559509],-0.47888,"[[ -0.45349608  -2.27375859  -0.02423922  -0.16738943]
 [  6.93465279 -21.18170304   0.           0.        ]]","[ 1.02452699 -0.13959178 -0.72617948 -1.65027829 -0.20942871 -1.45241078
 -0.96503686 -2.69814947 -0.12583145  0.65843235  0.        ]",[ 0.86737573 -0.15112865],[-0.24407533 -0.436409  ]
10,-0.121138176701,[ 2.3083369   0.11719272],-0.601155,"[[ -0.3030403   -2.68422132  -0.02423922  -0.16738943]
 [  8.10711513 -19.86893951   0.           0.        ]]","[ 1.10098263 -0.47895246 -0.51714433 -0.62051809 -0.20942839 -1.45240415
 -0.92167565 -2.50672592 -0.14350565  1.01169704  0.        ]",[ 0.59614372 -0.16170281],[-0.24407533 -0.436409  ]
11,-0.161478134338,[ 0.5485645   0.01195909],-0.827357,"[[ -0.1027843   -3.07299511  -0.02423922  -0.16738943]
 [ 11.90603847 -15.6058059    0.           0.        ]]","[ 1.15646948 -0.61488192 -0.22411073  0.57494363 -0.20942807 -1.45239751
 -0.7811862  -1.88516689 -0.12340561  1.35560358  0.        ]",[ 0.24510616 -0.24854308],[-0.24407533 -0.436409  ]
12,-0.170123572517,[-0.13869683 -0.54026027],-0.945801,"[[  0.15477329  -3.16800516  -0.02423922  -0.16738943]
 [ 13.84304346   1.31457099   0.           0.        ]]","[ 1.14727076 -0.61759179  0.16011543  0.87922738 -0.20942774 -1.45239088
 -0.7095524   0.58174041 -0.12291001  1.42967439  0.        ]",[-0.17583612 -0.63985229],[-0.24407533 -0.436409  ]
13,-0.161560693166,[ 0.67118621 -1.69214557],-0.943747,"[[  0.42337613  -3.11439188  -0.02423922  -0.16738943]
 [ 13.01993404   3.04081157   0.           0.        ]]","[ 1.04212321 -0.61756194  0.54422942  0.70743778 -0.20942742 -1.45238425
 -0.73999009  0.83341603 -0.1051309   1.3542758   0.        ]",[-0.1390911  -0.66931266],[-0.24407533 -0.436409  ]
14,-0.156179155576,[ 1.48248262 -0.38648229],-0.814856,"[[  0.707851    -3.0628311   -0.02423922  -0.16738943]
 [ 15.41955014   2.02739127   0.           0.        ]]","[ 0.83284157 -0.6138655   0.90241945  0.54245552 -0.2094271  -1.45237761
 -0.65124859  0.68566261 -0.06036419  1.30140339  0.        ]",[-0.03706792 -0.62033582],[-0.24407533 -0.436409  ]
15,-0.156231244041,[ 0.98687507 -2.31063296],-0.94062,"[[  1.05290358  -3.0317201   -0.02423922  -0.16738943]
 [ 19.07353219   1.12604622   0.           0.        ]]","[ 0.46824751 -0.60989883  1.22963101  0.44320364 -0.20942678 -1.45237098
 -0.51611971  0.55424954 -0.00562234  1.29077005  0.        ]",[ 0.09767076 -0.54271799],[-0.24407533 -0.436409  ]
16,-0.161222009292,[ 0.55486117 -0.72883214],-0.915468,"[[  1.46978877  -3.01611592  -0.02423922  -0.16738943]
 [ 22.6032281    0.50965992   0.           0.        ]]","[-0.07471544 -0.60741811  1.41823515  0.39354413 -0.20942646 -1.45236434
 -0.38558722  0.46438231  0.04433818  1.32159844  0.        ]",[ 0.2287211  -0.46306804],[-0.24407533 -0.436409  ]
17,-0.169269501399,[ 0.92350494  0.53916317],-0.931031,"[[  1.93940532e+00  -3.00887972e+00  -2.42392185e-02  -1.67389433e-01]
 [  2.43526002e+01   2.42671666e-01   0.00000000e+00   0.00000000e+00]]","[-0.70987583 -0.60615605  1.32534     0.37054738 -0.20942614 -1.45235771
 -0.32089301  0.42545581  0.07355562  1.38394211  0.        ]",[ 0.33229071 -0.40172899],[-0.24407533 -0.436409  ]
18,-0.180388134376,[ 1.46741278 -0.39921726],-1.06825,"[[  2.45830702e+00  -2.98264945e+00  -2.42392185e-02  -1.67389433e-01]
 [  2.75269748e+01   2.37328414e+00   0.00000000e+00   0.00000000e+00]]","[-1.28171762 -0.60099614  0.8741824   0.28738373 -0.20942582 -1.45235108
 -0.20350071  0.73608878  0.07957848  1.47998749  0.        ]",[ 0.35059071 -0.41371283],[-0.24407533 -0.436409  ]
19,-0.190392834469,[ 1.79571184 -1.75817284],-1.21619,"[[  3.04310226e+00  -2.95150764e+00  -2.42392185e-02  -1.67389433e-01]
 [  3.09411806e+01   7.46362415e-01   0.00000000e+00   0.00000000e+00]]","[-1.58424185 -0.59367683  0.07655775  0.18910579 -0.2094255  -1.45234444
 -0.0772392   0.49888913  0.02440384  1.58107815  0.        ]",[ 0.3721751  -0.38423607],[-0.24407533 -0.436409  ]
