timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.311026047836,[ 0.50191337 -2.00702954],-2.02985,"[[ 0.06949834 -0.07754953 -0.09665635  0.05943716]
 [ 0.00046231 -0.00087999  0.          0.        ]]","[ 1.15538786  2.2253258   0.06115908  0.60539243 -0.83059583  0.49862112
 -1.23649492  0.4059647   2.05133449 -0.45413136  0.        ]",[ 1.16286027 -1.20641756],[-0.29625472 -0.50552535]
1,-0.310864315759,[ 2.34198842 -0.64257439],-1.97209,"[[ 0.08944413 -0.11730254 -0.09665635  0.05943716]
 [ 1.98749577 -3.96121818  0.          0.        ]]","[ 1.15319383  2.21988363  0.09077212  0.469269   -0.83059474  0.49862064
 -1.17049519 -0.17942888  2.04985844 -0.45582508  0.        ]",[ 1.39749789 -1.08178425],[-0.29625472 -0.50552535]
2,-0.308913816234,[ 1.21132677 -2.57390197],-2.00225,"[[ 0.16849994 -0.22128326 -0.09665635  0.05943716]
 [ 5.9050468  -6.42861787  0.          0.        ]]","[ 1.13912018  2.19527301  0.20750985  0.11676939 -0.83059366  0.49862015
 -1.0403755  -0.544145    2.04146939 -0.41040303  0.        ]",[ 1.43521416 -1.06601965],[-0.29625472 -0.50552535]
3,-0.303160781943,[ 2.25866373 -2.0147859 ],-1.92225,"[[  0.3251354   -0.38832053  -0.09665635   0.05943716]
 [  9.7457326  -10.26230044   0.           0.        ]]","[ 1.08619634  2.12492305  0.43350226 -0.43083759 -0.83059257  0.49861967
 -0.91280921 -1.11081604  2.01253809 -0.28533622  0.        ]",[ 1.50189376 -1.04522371],[-0.29625472 -0.50552535]
4,-0.291566084309,[ 1.41497399 -0.81243711],-1.81357,"[[  0.55782441  -0.63126729  -0.09665635   0.05943716]
 [ 13.51069615 -14.01978063   0.           0.        ]]","[ 0.9488734   1.95877112  0.74613499 -1.15867414 -0.83059148  0.49861919
 -0.78775825 -1.66622024  1.93818474 -0.1082785   0.        ]",[ 1.54352999 -0.99813956],[-0.29625472 -0.50552535]
5,-0.271325422268,[ 1.18230372 -1.83193214],-1.76186,"[[  0.86506791  -0.94116037  -0.09665635   0.05943716]
 [ 17.20149117 -16.9596003    0.           0.        ]]","[ 0.6722599   1.65190874  1.09137462 -1.90900791 -0.8305904   0.49861871
 -0.66517096 -2.10075804  1.78940992  0.09573408  0.        ]",[ 1.65160024 -0.87202692],[-0.29625472 -0.50552535]
6,-0.239924887297,[ 1.14393887 -0.84803112],-1.61856,"[[  1.24540561  -1.31670855  -0.09665635   0.05943716]
 [ 20.82039975 -20.58296198   0.           0.        ]]","[ 0.2169478   1.17779233  1.36897738 -2.45831554 -0.83058931  0.49861823
 -0.54497145 -2.63632411  1.54508198  0.26655264  0.        ]",[ 1.89762151 -0.62860847],[-0.29625472 -0.50552535]
7,-0.196635462412,[ 1.11739663  0.47498911],-1.39303,"[[  1.69741261  -1.75795576  -0.09665635   0.05943716]
 [ 24.36866593 -23.53175151   0.           0.        ]]","[-0.40039451  0.56327408  1.4352064  -2.50868679 -0.83058823  0.49861775
 -0.42711836 -3.07216862  1.21399543  0.31671775  0.        ]",[ 2.02333975 -0.33039668],[-0.29625472 -0.50552535]
8,-0.147839121858,[ 1.72662642 -1.49902099],-1.22597,"[[  2.21968435  -2.20502313  -0.09665635   0.05943716]
 [ 27.84706312 -21.18273047   0.           0.        ]]","[-1.06212416 -0.00777119  1.14441472 -1.8996475  -0.83058714  0.49861726
 -0.31158596 -2.72493736  0.85989189  0.21638062  0.        ]",[ 1.86532784 -0.219064  ],[-0.29625472 -0.50552535]
9,-0.111428888003,[ 1.66269421 -0.72603508],-0.838332,"[[  2.81084004  -2.66417287  -0.09665635   0.05943716]
 [ 31.25706293 -24.7205428    0.           0.        ]]","[-1.53485835 -0.42308002  0.44141267 -0.70901418 -0.83058605  0.49861678
 -0.19832535 -3.24783685  0.59721455 -0.07538101  0.        ]",[ 1.97756088  0.07019246],[-0.29625472 -0.50552535]
10,-0.111689055072,[ 1.31014809  0.81638769],-0.874575,"[[  3.46951224  -3.11035561  -0.09665635   0.05943716]
 [ 34.59915435 -10.22421775   0.           0.        ]]","[-1.53612272 -0.57947791 -0.52197865  0.76450044 -0.83058497  0.4986163
 -0.08732027 -1.10513067  0.53046492 -0.38550721  0.        ]",[ 1.44997752 -0.27194482],[-0.29625472 -0.50552535]
11,-0.115713854881,[ 1.57343759 -0.19961361],-0.960997,"[[  4.19435547  -3.15516209  -0.09665635   0.05943716]
 [ 37.87408201   2.06629543   0.           0.        ]]","[-0.91104898 -0.58003331 -1.3362655   0.91864715 -0.83058388  0.49861582
  0.02145401  0.71153103  0.5418972  -0.44030998  0.        ]",[ 1.2735014  -0.62744236],[-0.29625472 -0.50552535]
12,-0.103172660654,[-0.1001688  -0.61974828],-0.677664,"[[  4.98403999  -3.09908358  -0.09665635   0.05943716]
 [ 41.08363201   2.83529681   0.           0.        ]]","[ 0.14586228 -0.57889295 -1.47706235  0.72574086 -0.8305828   0.49861534
  0.12805682  0.82519621  0.43899232 -0.43394226  0.        ]",[ 1.25143206 -0.70976961],[-0.29625472 -0.50552535]
13,-0.105031806543,[ 1.75081905 -0.73897523],-0.739411,"[[  5.7935722   -3.05268518  -0.09665635   0.05943716]
 [ 39.87361843   1.77445114   0.           0.        ]]","[ 0.99609255 -0.57461281 -0.74271789  0.5664547  -0.83058171  0.49861486
  0.08786698  0.66839161  0.39439575 -0.5447852   0.        ]",[ 1.43055081 -0.66320741],[-0.29625472 -0.50552535]
14,-0.118446902559,[ 1.57943902 -0.90634136],-0.747098,"[[  6.62284868  -3.0264922   -0.09665635   0.05943716]
 [ 43.04347097   0.91393599   0.           0.        ]]","[ 1.07963651 -0.57086541  0.45395129  0.47680225 -0.83058062  0.49861437
  0.19315137  0.54119806  0.45762501 -0.64191257  0.        ]",[ 1.74017954 -0.48540881],[-0.29625472 -0.50552535]
