timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.193552383503,[-2.80721275 -0.63048566],-1.43356,"[[ 0.07831312 -0.08096862  0.17150615 -0.18221674]
 [ 0.0033626   0.00479798  0.          0.        ]]","[ 1.12480771  2.10670302  0.11523657  0.65825826  1.48199335 -1.57689711
 -1.1626543   0.40212249  0.04832498  1.83032929  0.        ]",[-2.5103569  -1.03461576],[-0.3468371  -0.54525787]
1,-0.182734192683,[-1.67510267 -1.23362724],-1.35963,"[[ 0.03869884 -0.10590603  0.17150615 -0.18221674]
 [-3.9516277  -2.49022737  0.          0.        ]]","[ 1.12804219  2.10351662  0.05634446  0.57561586  1.48199062 -1.57689393
 -1.28718316  0.0305992   0.04820122  1.72718284  0.        ]",[-2.1523056  -0.69997346],[-0.3468371  -0.54525787]
2,-0.148489179101,[-1.97691935  1.60083246],-1.13454,"[[-0.0792253  -0.19492852  0.17150615 -0.18221674]
 [-7.8279083  -6.39899498  0.          0.        ]]","[ 1.12470448  2.08528431 -0.11914022  0.2827395   1.48198789 -1.57689076
 -1.40923319 -0.55143814  0.01688193  1.40802856  0.        ]",[-1.45975113 -0.08707243],[-0.3468371  -0.54525787]
3,-0.098815894082,[-0.56683055  0.57317414],-0.987353,"[[ -0.27393778  -0.28189402   0.17150615  -0.18221674]
 [-11.63066697  -2.3111674    0.           0.        ]]","[  1.07699197e+00   2.05721812e+00  -4.04162283e-01   1.54400120e-03
   1.48198515e+00  -1.57688759e+00  -1.52896764e+00   5.72628816e-02
  -1.04397466e-01   9.65358724e-01   0.00000000e+00]",[-0.78989148  0.00949705],[-0.3468371  -0.54525787]
4,-0.0518230806544,[ 0.04008896  0.29080505],-0.861607,"[[ -5.26750461e-01  -3.04877731e-01   1.71506153e-01  -1.82216735e-01]
 [ -1.36438832e+01   5.08742697e-03   0.00000000e+00   0.00000000e+00]]","[ 0.93970127  2.04812807 -0.74997738 -0.07168864  1.48198242 -1.57688441
 -1.59235445  0.40216648 -0.32730959  0.53137465  0.        ]",[ 0.078446    0.10971904],[-0.3468371  -0.54525787]
5,-0.0522236182727,[ 0.25369769  0.63599506],-0.816449,"[[ -0.79533347  -0.2932232    0.17150615  -0.18221674]
 [-13.21583576   1.15652452   0.           0.        ]]","[ 0.71001988  2.05281451 -1.06476662 -0.03461747  1.48197969 -1.57688124
 -1.57887337  0.57362184 -0.6294648   0.18304687  0.        ]",[ 0.78804839  0.19554615],[-0.3468371  -0.54525787]
6,-0.0917797036082,[ 0.74307429  0.22129753],-0.872333,"[[ -1.04696683  -0.24505858   0.17150615  -0.18221674]
 [-11.95170172   3.65161129   0.           0.        ]]","[ 0.43081404  2.07030988 -1.29085746  0.11991623  1.48197695 -1.57687807
 -1.53906671  0.94515412 -0.94079227 -0.03621582  0.        ]",[ 1.22655559  0.04975164],[-0.3468371  -0.54525787]
7,-0.12550053921,[ 2.37292287  0.70660015],-0.946443,"[[-1.25413813 -0.16397113  0.17150615 -0.18221674]
 [-8.7760114   4.45444434  0.          0.        ]]","[ 0.16703186  2.09280413 -1.41650795  0.38412568  1.48197422 -1.5768749
 -1.43907158  1.06469945 -1.18859727 -0.14271127  0.        ]",[ 1.42738473 -0.11797047],[-0.3468371  -0.54525787]
8,-0.140826893779,[ 1.05531662 -0.48524755],-1.12465,"[[-1.38823632 -0.04771109  0.17150615 -0.18221674]
 [-4.64756127  7.16252962  0.          0.        ]]","[-0.01437444  2.10957384 -1.46580181  0.76872523  1.48197149 -1.57687172
 -1.3090776   1.46794684 -1.30269916 -0.17624799  0.        ]",[ 1.15976954 -0.52279067],[-0.3468371  -0.54525787]
9,-0.138335190961,[ 1.95507381  0.33690444],-1.09546,"[[-1.44056666  0.07482311  0.17150615 -0.18221674]
 [-0.59895446  5.09777703  0.          0.        ]]","[-0.08658455  2.10729855 -1.47793667  1.17629774  1.48196875 -1.57686855
 -1.1815981   1.16049149 -1.28402194 -0.17166089  0.        ]",[ 1.00206387 -0.58680856],[-0.3468371  -0.54525787]
10,-0.120015767813,[ 1.56657776 -0.04616953],-1.05979,"[[-1.41274086  0.18913508  0.17150615 -0.18221674]
 [ 3.36834145  6.32932081  0.          0.        ]]","[-0.04811349  2.0867443  -1.4719815   1.55327842  1.48196602 -1.57686538
 -1.0566792   1.34387337 -1.14809902 -0.12816227  0.        ]",[ 0.53271198 -0.86591268],[-0.3468371  -0.54525787]
11,-0.0856063378389,[ 0.3086829  -0.84218677],-0.977265,"[[-1.30634937  0.31261483  0.17150615 -0.18221674]
 [ 7.25788087  6.01968577  0.          0.        ]]","[ 0.09715323  2.04487063 -1.43877094  1.9511672   1.48196329 -1.57686221
 -0.9342089   1.29776492 -0.89599648 -0.00229343  0.        ]",[-0.01006427 -1.05622435],[-0.3468371  -0.54525787]
12,-0.0527716792796,[ 0.46015098 -1.62486852],-0.911783,"[[-1.15036558  0.39834961  0.17150615 -0.18221674]
 [ 8.33688529  2.56529917  0.          0.        ]]","[ 0.3022172   2.00409667 -1.36084361  2.21861122  1.48196055 -1.57685904
 -0.90023352  0.7833863  -0.62844571  0.20576425  0.        ]",[-0.32439199 -0.98497176],[-0.3468371  -0.54525787]
13,-0.0468597359387,[-0.87238899 -0.70927074],-0.923312,"[[-0.96700281  0.40941065  0.17150615 -0.18221674]
 [ 9.99384758 -1.44583457  0.          0.        ]]","[ 0.52521621  1.9981502  -1.22721546  2.25245845  1.48195782 -1.57685586
 -0.84806016  0.18610533 -0.40704874  0.44771448  0.        ]",[-0.67814863 -0.84828603],[-0.3468371  -0.54525787]
14,-0.0623469360535,[-1.37110197 -0.44844565],-0.959967,"[[-0.80372614  0.35261569  0.17150615 -0.18221674]
 [ 6.34596881 -4.22438413  0.          0.        ]]","[ 0.70161328  2.02700418 -1.0734601   2.07698644  1.48195509 -1.57685269
 -0.9629193  -0.22763675 -0.2672801   0.6398724   0.        ]",[-0.86482918 -0.62083286],[-0.3468371  -0.54525787]
15,-0.0670007449637,[-1.11852806  0.18679036],-0.933708,"[[-0.71775148  0.25116647  0.17150615 -0.18221674]
 [ 2.26510458 -5.91489503  0.          0.        ]]","[ 0.78440151  2.06820368 -0.98074455  1.7547116   1.48195235 -1.57684952
 -1.09141148 -0.47936347 -0.22774941  0.68375611  0.        ]",[-0.74016595 -0.34602612],[-0.3468371  -0.54525787]
