timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.0439902806442,[ 0.16919187 -1.28029945],-1.71623,"[[ 0.09994386  0.03006614  0.16479518  0.02856048]
 [ 0.00072024  0.0028786   0.          0.        ]]","[ 1.04885911  1.44621187  0.21438626  1.14112767  1.42424382  0.24289463
 -0.81665452  0.37609059  0.02424921  0.09668076  0.        ]",[-0.42217773 -1.35413051],[-0.8069036  -0.92920142]
1,-0.0447096293003,[-0.03416417 -1.21383648],-1.6976,"[[ 0.10668888 -0.00960731  0.16479518  0.02856048]
 [ 0.67154275 -3.95702587  0.          0.        ]]","[ 1.04781802  1.44669703  0.22422927  1.02818382  1.4242427   0.24289456
 -0.79600322 -0.29159674  0.02733854  0.06213367  0.        ]",[-0.29633617 -0.67841035],[-0.8069036  -0.92920142]
2,-0.0478945643291,[ 0.34875525  0.39636251],-1.66897,"[[ 0.11864555 -0.12768907  0.16479518  0.02856048]
 [ 0.52460264 -7.83821526  0.          0.        ]]","[ 1.0458067   1.43699452  0.24165995  0.69297277  1.42424158  0.24289449
 -0.80052636 -0.94601153  0.03077665 -0.06144228  0.        ]",[ 0.16393654  0.26397491],[-0.8069036  -0.92920142]
3,-0.0515743599384,[ 0.06391509 -0.47118953],-1.65874,"[[ 0.14286891 -0.26715506  0.16479518  0.02856048]
 [ 1.89318562 -6.11412587  0.          0.        ]]","[ 1.04108201  1.40423664  0.27689461  0.30391947  1.42424045  0.24289443
 -0.75839485 -0.65530905  0.02025872 -0.18236931  0.        ]",[ 0.12166929  0.30098218],[-0.8069036  -0.92920142]
4,-0.053623074324,[-0.80429058  0.69816091],-1.67483,"[[ 0.18290015 -0.40694318  0.16479518  0.02856048]
 [ 2.10920935 -7.85887031  0.          0.        ]]","[ 1.03137192  1.34887901  0.33484457 -0.07138029  1.42423933  0.24289436
 -0.75174435 -0.94949355 -0.00286012 -0.2632365   0.        ]",[ 0.21506351  0.82220608],[-0.8069036  -0.92920142]
5,-0.059258623525,[ 0.71254957  1.15200623],-1.69348,"[[ 0.19273027 -0.53481119  0.16479518  0.02856048]
 [-1.11546923 -4.93767707  0.          0.        ]]","[ 1.02862599  1.27940477  0.34901293 -0.39559941  1.42423821  0.24289429
 -0.85101425 -0.45694496 -0.0373924  -0.39891754  0.        ]",[ 0.6101436   0.76909083],[-0.8069036  -0.92920142]
6,-0.0617675094941,[ 0.32882599  0.05113309],-1.68898,"[[ 0.19891076 -0.5928662   0.16479518  0.02856048]
 [ 1.72409314 -0.88133587  0.          0.        ]]","[ 1.02682669  1.24222584  0.35790714 -0.535286    1.42423708  0.24289422
 -0.76359928  0.22700322 -0.05710288 -0.45466983  0.        ]",[ 0.04261234  0.03177667],[-0.8069036  -0.92920142]
7,-0.0556139222534,[-0.62059953 -0.23524436],-1.67048,"[[ 0.24610199 -0.60829079  0.16479518  0.02856048]
 [ 2.99081381 -0.66185051  0.          0.        ]]","[ 1.01125057  1.2317787   0.42542995 -0.57151679  1.42423596  0.24289416
 -0.72460355  0.26401105 -0.05484155 -0.36196937  0.        ]",[-0.24554658 -0.12379104],[-0.8069036  -0.92920142]
8,-0.0518354203538,[ 0.05014658  0.15372079],-1.66284,"[[ 0.28069411 -0.63073315  0.16479518  0.02856048]
 [ 0.4767642  -1.57933475  0.          0.        ]]","[ 0.99777888  1.2161616   0.47442842 -0.62353798  1.42423484  0.24289409
 -0.80199712  0.10931199 -0.0587797  -0.307714    0.        ]",[ 0.07644331  0.13600719],[-0.8069036  -0.92920142]
9,-0.0515139174636,[ 0.06796958 -0.37480216],-1.65652,"[[ 0.29212306 -0.65589978  0.16479518  0.02856048]
 [ 0.66550357 -0.93946044  0.          0.        ]]","[ 0.99294882  1.19806946  0.49051297 -0.68086693  1.42423372  0.24289402
 -0.79618653  0.21720257 -0.06649811 -0.31152094  0.        ]",[ 0.02465431  0.05473477],[-0.8069036  -0.92920142]
10,-0.0509717622196,[ 0.41781023  0.5614065 ],-1.66905,"[[ 0.30800408 -0.68939332  0.16479518  0.02856048]
 [ 0.92174219 -2.40500861  0.          0.        ]]","[ 0.98592696  1.1730605   0.51277116 -0.75545261  1.42423259  0.24289396
 -0.788298   -0.02990684 -0.07714629 -0.31490246  0.        ]",[ 0.04826073  0.33607692],[-0.8069036  -0.92920142]
11,-0.0472726378315,[ 0.13690155 -0.56463363],-1.64754,"[[ 0.34283313 -0.71471777  0.16479518  0.02856048]
 [ 2.55572875 -0.13499629  0.          0.        ]]","[ 0.96927164  1.15346086  0.56118575 -0.81050249  1.42423147  0.24289389
 -0.73799613  0.3528451  -0.08376191 -0.26450214  0.        ]",[-0.3278234  -0.13857365],[-0.8069036  -0.92920142]
