timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.344353428646,[-2.84420525 -2.10013598],-3.50205,"[[-0.00025741 -0.08567635 -0.11557786 -0.1227915 ]
 [ 0.00192948  0.00211879  0.          0.        ]]","[ 1.05049766  1.52451516  0.06611071  0.76371042 -0.99342872 -1.06484966
 -0.86511953  0.37958677  2.51451517  1.4292992   0.        ]",[-2.98084068 -1.59096479],[-0.76672196 -0.85606372]
1,-0.339293085103,[-1.9881802  -1.19000842],-3.43871,"[[-0.0398944  -0.12534681 -0.11557786 -0.1227915 ]
 [-3.95247313 -3.95597854  0.          0.        ]]","[ 1.04931566  1.51946456  0.00760914  0.65051444 -0.99342814 -1.06484899
 -0.986129   -0.27383648  2.50413269  1.28629804  0.        ]",[-2.55075955 -1.08766067],[-0.76672196 -0.85606372]
2,-0.322047739606,[-1.16068485  0.13834913],-3.3162,"[[-0.15783579 -0.24339318 -0.11557786 -0.1227915 ]
 [-7.82880032 -7.83572635  0.          0.        ]]","[ 1.03204037  1.49332286 -0.16556032  0.31770921 -0.99342756 -1.06484833
 -1.10474912 -0.91432516  2.42970912  0.87129137  0.        ]",[-2.20115447 -0.80879885],[-0.76672196 -0.85606372]
3,-0.290564417086,[-2.11375057 -0.97708392],-3.17535,"[[ -0.35255453  -0.39303935  -0.11557786  -0.1227915 ]
 [-11.63045446  -7.13122305   0.           0.        ]]","[ 0.95917303  1.43678739 -0.44327979 -0.08976807 -0.99342698 -1.06484767
 -1.22108396 -0.79802166  2.20506822  0.29886794  0.        ]",[-1.87809646 -1.13398194],[-0.76672196 -0.85606372]
4,-0.240137185728,[-0.59230993 -0.19203945],-2.77548,"[[ -0.62253939  -0.57304779  -0.11557786  -0.1227915 ]
 [-15.35578258 -10.85716424   0.           0.        ]]","[ 0.7719527   1.33587194 -0.79435586 -0.54659318 -0.99342641 -1.064847
 -1.33508291 -1.41311848  1.73454788 -0.28517491  0.        ]",[-0.4443588  -0.53242922],[-0.76672196 -0.85606372]
5,-0.1684336592,[ 1.33992703 -0.55869634],-2.32643,"[[ -0.95012911  -0.7956499   -0.11557786  -0.1227915 ]
 [-17.3965148  -11.40118195   0.           0.        ]]","[ 0.42923383  1.16614536 -1.13448736 -1.04050799 -0.99342583 -1.06484634
 -1.39753083 -1.50292634  1.00325815 -0.61419485  0.        ]",[ 1.07890999  0.03846568],[-0.76672196 -0.85606372]
6,-0.0914156912875,[ 0.78990212  0.5433533 ],-1.85151,"[[ -1.25492124  -1.04360956  -0.11557786  -0.1227915 ]
 [-13.09703042 -13.38817668   0.           0.        ]]","[ 0.02696466  0.92839316 -1.33679396 -1.47067268 -0.99342525 -1.06484567
 -1.26595994 -1.83094738  0.28462689 -0.47265409  0.        ]",[ 1.743011    0.72861207],[-0.76672196 -0.85606372]
7,-0.0275398220778,[ 2.39995226  1.27242139],-1.56123,"[[ -1.48292706  -1.28713079  -0.11557786  -0.1227915 ]
 [ -9.71463877 -10.97201043   0.           0.        ]]","[-0.30397966  0.65860012 -1.40413853 -1.74560233 -0.99342467 -1.06484501
 -1.1624535  -1.43207315 -0.17263227 -0.04580945  0.        ]",[ 2.095397    1.06528652],[-0.76672196 -0.85606372]
8,-0.0184795406722,[ 1.85861525  0.10618688],-1.4804,"[[-1.63560716 -1.46466982 -0.11557786 -0.1227915 ]
 [-5.56695839 -6.79582504  0.          0.        ]]","[-0.53043975  0.44836497 -1.40673348 -1.84413403 -0.9934241  -1.06484434
 -1.03552839 -0.74264721 -0.37340777  0.35355542  0.        ]",[ 2.0840373   1.08599782],[-0.76672196 -0.85606372]
9,-0.0416995237046,[ 1.8659236   1.15383169],-1.56437,"[[-1.70613977 -1.59502458 -0.11557786 -0.1227915 ]
 [-1.49976228 -6.24149754  0.          0.        ]]","[-0.63461891  0.29106154 -1.39633086 -1.85943385 -0.99342352 -1.06484368
 -0.91106635 -0.65113576 -0.42401454  0.61125557  0.        ]",[ 1.8396163   1.22133887],[-0.76672196 -0.85606372]
