timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.458249764443,[ 4.62897718  2.30401607],-4.29214,"[[-0.07153502 -0.04860838 -0.19631567  0.19356466]
 [ 0.0041877   0.0015878   0.          0.        ]]","[ 1.04932345  1.47884442 -0.03863235  0.88992748 -1.69284866  1.66635546
 -0.83447624  0.37742034  3.27288611 -2.33670965  0.        ]",[ 4.72429371  2.13505173],[-0.79773742 -0.90046549]
1,-0.453283027079,[ 4.19419102  1.59603605],-4.3052,"[[-0.03177703 -0.00886453 -0.19631567  0.19356466]
 [ 3.95844922  3.95961121  0.          0.        ]]","[ 1.05239047  1.4802156   0.01971566  1.00293617 -1.69284687  1.66635374
 -0.71284188  1.04056598  3.28103838 -2.1895534   0.        ]",[ 4.32236767  1.83088446],[-0.79773742 -0.90046549]
2,-0.43572000914,[ 3.48335823  1.40635299],-4.171,"[[ 0.08628189  0.10925383 -0.19631567  0.19356466]
 [ 7.83455854  7.83929552  0.          0.        ]]","[ 1.04758506  1.4730952   0.19305422  1.33834013 -1.69284508  1.66635202
 -0.59361155  1.69058511  3.26010002 -1.75276492  0.        ]",[ 3.9698863   1.51765084],[-0.79773742 -0.90046549]
3,-0.398193315198,[ 2.61663258  0.45571063],-3.92153,"[[  0.28109623   0.30419503  -0.19631567   0.19356466]
 [ 11.63431762  11.64213692   0.           0.        ]]","[ 0.99448995  1.42507694  0.47409891  1.88024007 -1.69284329  1.6663503
 -0.47672981  2.32772699  3.08225014 -1.07360616  0.        ]",[ 3.31114721  0.91612452],[-0.79773742 -0.90046549]
4,-0.333792178782,[ 2.38897928  0.65892743],-3.25613,"[[  0.55116716   0.55281287  -0.19631567   0.19356466]
 [ 15.36053784  13.21436502   0.           0.        ]]","[ 0.83183784  1.30123027  0.83603044  2.52190194 -1.6928415   1.66634858
 -0.36211017  2.59113971  2.60473115 -0.35300863  0.        ]",[ 2.05841446 -0.06078482],[-0.79773742 -0.90046549]
5,-0.24091798465,[-0.61053429 -1.79184508],-2.81811,"[[  0.89503256   0.84063313  -0.19631567   0.19356466]
 [ 19.01413393  15.55976672   0.           0.        ]]","[ 0.49346623  1.07999948  1.21306158  3.14769719 -1.69283971  1.66634685
 -0.24972448  2.98409018  1.79311286  0.06402669  0.        ]",[-0.14379668 -1.54717922],[-0.79773742 -0.90046549]
6,-0.151760446485,[-0.68220398 -1.35029498],-2.31754,"[[  1.24734206   1.10900684  -0.19631567   0.19356466]
 [ 16.2258856   11.29182843   0.           0.        ]]","[ 0.03370241  0.8138393   1.45983264  3.57494541 -1.69283792  1.66634513
 -0.33549168  2.26901941  0.97868364 -0.09785434  0.        ]",[-0.7384004  -1.52025878],[-0.79773742 -0.90046549]
7,-0.112029399194,[-1.3222688  -1.72610258],-2.2591,"[[  1.5415813    1.29287101  -0.19631567   0.19356466]
 [ 13.20786641   7.10855865   0.           0.        ]]","[-0.39764149  0.60807794  1.53541484  3.76373802 -1.69283613  1.66634341
 -0.42832669  1.56813745  0.47551075 -0.55477459  0.        ]",[-0.75110191 -1.14991689],[-0.79773742 -0.90046549]
8,-0.118117410993,[-1.06682806 -0.97004459],-2.2682,"[[ 1.76342931  1.39390583 -0.19631567  0.19356466]
 [ 8.99081039  3.00863342  0.          0.        ]]","[-0.72739629  0.48981601  1.50885759  3.82849389 -1.69283434  1.66634169
 -0.55804438  0.88122068  0.23077414 -0.98181285  0.        ]",[-0.43819565 -0.58434814],[-0.79773742 -0.90046549]
9,-0.130546662364,[ 0.76587807  0.41307424],-2.23233,"[[ 1.90176513  1.41494916 -0.19631567  0.19356466]
 [ 4.85647956 -0.89126745  0.          0.        ]]","[-0.92692677  0.46487254  1.45627922  3.83839068 -1.69283255  1.66633997
 -0.68521737  0.22781704  0.12565863 -1.22565534  0.        ]",[-0.19811347 -0.14068186],[-0.79773742 -0.90046549]
