timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.3941085215,[-2.06362059 -1.22802537],-3.42953,"[[ -1.78021184e-02   2.05982931e-02  -1.82268236e-01  -3.96815155e-02]
 [ -1.24948615e-03   1.04807023e-04   0.00000000e+00   0.00000000e+00]]","[ 1.0690561   1.80237855  0.02554894  1.01204022 -1.57333821 -0.34804699
 -1.01826217  0.38940203  2.91744982  0.51060811  0.        ]",[-0.50213122 -1.25010753],[-0.54774857 -0.6952827 ]
1,-0.39261097506,[ 0.92935833 -0.76018946],-3.36656,"[[-0.05750192 -0.01911203 -0.18226824 -0.03968152]
 [-3.9555695  -3.95795094  0.          0.        ]]","[ 1.06692007  1.80241292 -0.03387591  0.89087259 -1.57333599 -0.34804684
 -1.13858963 -0.22276374  2.91356744  0.38098831  0.        ]",[ 0.07902592 -0.87593716],[-0.54774857 -0.6952827 ]
2,-0.388999483231,[ 1.67442942 -1.25764152],-3.37769,"[[-0.09893028 -0.12770017 -0.18226824 -0.03968152]
 [-0.1997785  -6.89108157  0.          0.        ]]","[ 1.06229435  1.79230046 -0.09574207  0.5605732  -1.57333378 -0.34804668
 -1.02430144 -0.6764111   2.89043959  0.1722412   0.        ]",[ 0.21503881 -0.88445657],[-0.54774857 -0.6952827 ]
3,-0.384788963375,[-0.11270771 -1.22285607],-3.35993,"[[ -0.063181    -0.30389609  -0.18226824  -0.03968152]
 [  3.76151414 -10.71575127   0.           0.        ]]","[ 1.0664289   1.74444343 -0.0423677   0.03606551 -1.57333156 -0.34804652
 -0.90376009 -1.26794606  2.85571951  0.05784718  0.        ]",[ 0.43370712 -0.85424399],[-0.54774857 -0.6952827 ]
4,-0.376489419093,[ 0.94266986 -0.94008518],-3.24289,"[[  6.84224124e-03  -5.55808237e-01  -1.82268236e-01  -3.96815155e-02]
 [  3.24247893e+00  -1.44629762e+01   0.00000000e+00   0.00000000e+00]]","[ 1.06924535  1.61146444  0.06246528 -0.66086057 -1.57332934 -0.34804636
 -0.91955346 -1.84750104  2.78477308 -0.05369754  0.        ]",[ 0.9389118  -0.77343392],[-0.54774857 -0.6952827 ]
5,-0.361515383302,[ 2.53010941 -0.45120366],-3.05959,"[[  0.10847585  -0.87955446  -0.18226824  -0.03968152]
 [  6.90870333 -17.90013543   0.           0.        ]]","[ 1.06087974  1.34224253  0.21439576 -1.40183313 -1.57332712 -0.3480462
 -0.80799104 -2.37909659  2.65715799 -0.14689148  0.        ]",[ 1.2879715 -0.6917637],[-0.54774857 -0.6952827 ]
6,-0.341452473913,[ 2.04015426 -0.85929334],-2.93464,"[[  0.28497994  -1.2519354   -0.18226824  -0.03968152]
 [ 10.7291241  -19.33308122   0.           0.        ]]","[ 1.01164948  0.93074081  0.47336545 -1.948465   -1.57332491 -0.34804605
 -0.6917366  -2.60071193  2.49390788 -0.11216592  0.        ]",[ 1.59961176 -0.51055813],[-0.54774857 -0.6952827 ]
7,-0.31506507056,[ 1.92178269  0.26883201],-2.68996,"[[  0.53714662  -1.66889637  -0.18226824  -0.03968152]
 [ 14.47521015 -22.35282065   0.           0.        ]]","[ 0.86806101  0.4082156   0.81873071 -2.08760429 -1.57332269 -0.34804589
 -0.57774421 -3.0677395   2.28240981  0.03121822  0.        ]",[ 2.11376095  0.08264822],[-0.54774857 -0.6952827 ]
8,-0.283494394479,[ 2.45715128  0.57682411],-2.3695,"[[  0.8634954   -2.10082658  -0.18226824  -0.03968152]
 [ 18.1476622  -20.84511282   0.           0.        ]]","[ 0.56888652 -0.10946919  1.19088538 -1.68358661 -1.57332047 -0.34804573
 -0.46599253 -2.83454401  2.02208687  0.24032731  0.        ]",[ 2.52740455  0.69261247],[-0.54774857 -0.6952827 ]
9,-0.251531021438,[ 2.3266182   1.37354999],-2.06268,"[[  1.26257458  -2.49066089  -0.18226824  -0.03968152]
 [ 21.74836293 -18.14726882   0.           0.        ]]","[ 0.07391992 -0.47772675  1.47963575 -0.89977489 -1.57331825 -0.34804557
 -0.35642426 -2.41728455  1.7454273   0.44068713  0.        ]",[ 2.93075299  1.26269603],[-0.54774857 -0.6952827 ]
