timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.166849048987,[ 1.19506381 -1.74871711],-0.818837,"[[ 0.0842001   0.08942383  0.1313043   0.17559392]
 [-0.00439993  0.00465596  0.          0.        ]]","[ 1.15580661  1.9570389   0.03363821  1.00572881  1.13480719  1.51111297
 -1.18975949  0.37595267  0.30383892 -1.26007051  0.        ]",[ 1.20976257 -0.69081211],[-0.21789122 -0.36307669]
1,-0.163171965839,[ 1.18622805 -0.44622976],-0.784145,"[[ 0.12381895  0.04977276  0.1313043   0.17559392]
 [ 3.953101   -3.95655741  0.          0.        ]]","[ 1.15014511  1.96063724  0.09283786  0.8877717   1.13480175  1.51110256
 -1.03249247 -0.19870192  0.30093349 -1.2272332   0.        ]",[ 1.30375075 -0.64196914],[-0.21789122 -0.36307669]
2,-0.149683107774,[ 0.19217794  0.40569457],-0.70759,"[[ 0.24179354 -0.04631536  0.1313043   0.17559392]
 [ 7.83144517 -5.64661439  0.          0.        ]]","[ 1.12066542  1.96083521  0.26703422  0.60132566  1.1347963   1.51109216
 -0.87837221 -0.44387863  0.28264214 -1.11075964  0.        ]",[ 1.25928819 -0.65389055],[-0.21789122 -0.36307669]
3,-0.126763424283,[ 2.19057305 -0.33782515],-0.637392,"[[ 0.40448943 -0.14201077  0.1313043   0.17559392]
 [ 8.43613665 -3.92864568  0.          0.        ]]","[ 1.04969583  1.94901284  0.49856925  0.31731339  1.13479086  1.51108175
 -0.85433997 -0.19465079  0.23428599 -0.92230078  0.        ]",[ 1.06583917 -0.73276901],[-0.21789122 -0.36307669]
4,-0.0938838820346,[-0.09301012 -0.19411849],-0.472525,"[[  0.6112341   -0.23323832   0.1313043    0.17559392]
 [ 12.22572649  -5.18988116   0.           0.        ]]","[ 0.91168181  1.92667192  0.76950397  0.05011998  1.13478542  1.51107135
 -0.70374751 -0.37761893  0.13498234 -0.67128824  0.        ]",[ 0.90793037 -0.78263795],[-0.21789122 -0.36307669]
5,-0.0564223084333,[ 1.52174463  0.48886968],-0.418148,"[[  0.8496344   -0.34371294   0.1313043    0.17559392]
 [ 11.61633744  -5.85535649   0.           0.        ]]","[ 0.69347301  1.88543232  1.03567629 -0.26556539  1.13477997  1.51106094
 -0.72796103 -0.47415925 -0.01988124 -0.41740467  0.        ]",[ 0.78106976 -0.81964386],[-0.21789122 -0.36307669]
6,-0.0166556787929,[ 0.22382414 -2.41507572],-0.296796,"[[  1.11934152  -0.4402465    0.1313043    0.17559392]
 [ 15.3419917   -3.8047838    0.           0.        ]]","[ 0.38547008  1.83704209  1.25919706 -0.53151135  1.13477453  1.51105054
 -0.57990951 -0.17667863 -0.25353751 -0.16163476  0.        ]",[ 0.51536196 -0.90351832],[-0.21789122 -0.36307669]
7,-0.0477839777285,[ 0.6057302  -1.04428687],-0.327384,"[[  1.43203752  -0.55531159   0.1313043    0.17559392]
 [ 15.92569389  -7.68875524   0.           0.        ]]","[-0.02426136  1.76497175  1.3952738  -0.83285034  1.13476908  1.51104013
 -0.55671282 -0.74013203 -0.5721987   0.04296206  0.        ]",[ 0.57981849 -0.84256393],[-0.21789122 -0.36307669]
8,-0.095470254997,[ 0.39453419 -1.08239116],-0.40195,"[[  1.7714531   -0.74728761   0.1313043    0.17559392]
 [ 18.00899253 -11.49608333   0.           0.        ]]","[-0.48853775  1.61247762  1.3795609  -1.28746611  1.13476364  1.51102973
 -0.47392533 -1.2924623  -0.9044047   0.11282682  0.        ]",[ 0.74370706 -0.73771501],[-0.21789122 -0.36307669]
9,-0.138717349034,[ 1.06194359 -0.58721325],-0.53199,"[[  2.14374174  -1.01464651   0.1313043    0.17559392]
 [ 19.21591798 -15.22729318   0.           0.        ]]","[-0.95992105  1.34265788  1.16977052 -1.79336351  1.1347582   1.51101933
 -0.42596331 -1.83373963 -1.21885379  0.0419876   0.        ]",[ 0.90765214 -0.63603932],[-0.21789122 -0.36307669]
