timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.107705440657,[-2.48028986 -1.74924823],-2.03241,"[[-0.03608069  0.09402604  0.18628038 -0.10235406]
 [-0.00441512 -0.00462037  0.          0.        ]]","[ 1.05102627  1.49189696  0.01396645  1.28914078  1.62697532 -0.88788874
 -0.84541214  0.37712556 -0.16115355  1.35540091  0.        ]",[-1.84974456 -1.78372025],[-0.77032113 -0.88786334]
1,-0.0953226037391,[-0.12003434 -1.12312206],-1.92772,"[[-0.07584325  0.05422211  0.18628038 -0.10235406]
 [-3.95867581 -3.96258703  0.          0.        ]]","[ 1.04770873  1.49544473 -0.04446538  1.17590223  1.62697366 -0.8878883
 -0.96678121 -0.28257273 -0.16171976  1.20905749  0.        ]",[-0.94178152 -0.7582776 ],[-0.77032113 -0.88786334]
2,-0.0652592996453,[-0.9091169  -0.28559617],-1.76115,"[[-0.1589802  -0.06396882  0.18628038 -0.10235406]
 [-4.35371664 -7.84357012  0.          0.        ]]","[ 1.03318685  1.49475024 -0.16595886  0.83891392  1.626972   -0.88788785
 -0.97890581 -0.92943947 -0.19456522  0.86140826  0.        ]",[-0.22139713  0.35232526],[-0.77032113 -0.88786334]
3,-0.0214867569688,[ 0.13926568  2.40542548],-1.63959,"[[-0.281271   -0.23061447  0.18628038 -0.10235406]
 [-7.86371448 -8.81774738  0.          0.        ]]","[ 0.99338442  1.46533453 -0.3415083   0.3691804   1.62697034 -0.88788741
 -1.08663881 -1.09181089 -0.32025468  0.3838754   0.        ]",[ 0.93627989  1.27698088],[-0.77032113 -0.88786334]
4,-0.0259635722929,[ 2.04892952  1.41366605],-1.65713,"[[-0.43147484 -0.36549202  0.18628038 -0.10235406]
 [-7.15898962 -4.6837801   0.          0.        ]]","[ 0.91529882  1.41767739 -0.54851035  0.001631    1.62696867 -0.88788697
 -1.0650078  -0.40277713 -0.53738461 -0.06350082  0.        ]",[ 1.32927287  1.16823721],[-0.77032113 -0.88786334]
5,-0.0526962863128,[ 0.66055192  0.48316023],-1.71615,"[[-0.53355807 -0.41852417  0.18628038 -0.10235406]
 [-3.06293517 -0.6329372   0.          0.        ]]","[ 0.84468035  1.39328327 -0.68155582 -0.13817188  1.62696701 -0.88788652
 -0.93928559  0.27240174 -0.69681582 -0.29341585  0.        ]",[ 0.91488552  0.54031521],[-0.77032113 -0.88786334]
6,-0.0590545564507,[ 0.16455958  0.58578307],-1.75345,"[[-0.56799744 -0.41187212  0.18628038 -0.10235406]
 [-0.38989964  1.29172825  0.          0.        ]]","[ 0.81779875  1.396513   -0.724749   -0.12080657  1.62696535 -0.88788608
 -0.8572407   0.59319745 -0.73543205 -0.34718407  0.        ]",[ 0.50528342  0.08870238],[-0.77032113 -0.88786334]
7,-0.054039621334,[ 0.52681146 -0.51970085],-1.70755,"[[-0.569195   -0.3630247   0.18628038 -0.10235406]
 [ 0.26795002  3.58536964  0.          0.        ]]","[ 0.81683661  1.41873228 -0.72623405  0.00820836  1.62696369 -0.88788563
 -0.83704867  0.97549242 -0.69768278 -0.31353739  0.        ]",[ 0.15374795 -0.50803161],[-0.77032113 -0.88786334]
8,-0.0431468537408,[ 0.09643105 -0.15456457],-1.68365,"[[-0.5429714  -0.31268393  0.18628038 -0.10235406]
 [ 2.34748356  1.45580714  0.          0.        ]]","[ 0.83748167  1.43882064 -0.69345136  0.14369293  1.62696203 -0.88788519
 -0.77322042  0.62054472 -0.62654626 -0.22718747  0.        ]",[-0.09384617 -0.34862268],[-0.77032113 -0.88786334]
9,-0.0302306254294,[-0.58608686 -0.01076472],-1.66014,"[[-0.49265779 -0.28999868  0.18628038 -0.10235406]
 [ 2.6827609   0.81485457  0.          0.        ]]","[ 0.87462214  1.44692642 -0.6291089   0.20549435  1.62696037 -0.88788474
 -0.76292929  0.51371296 -0.55176811 -0.11375693  0.        ]",[-0.27814999 -0.37821448],[-0.77032113 -0.88786334]
10,-0.0223349033078,[ 0.02246075 -0.34077693],-1.63842,"[[-0.46279729 -0.27428201  0.18628038 -0.10235406]
 [ 0.31118719  0.75700106  0.          0.        ]]","[ 0.89509732  1.45219387 -0.59007858  0.24855934  1.62695871 -0.8878843
 -0.83572051  0.50406997 -0.50856864 -0.04138028  0.        ]",[-0.0749813  -0.34704724],[-0.77032113 -0.88786334]
11,-0.0207272690707,[-0.11076271  0.6132628 ],-1.64455,"[[-0.4557386  -0.27283101  0.18628038 -0.10235406]
 [ 0.39440302 -0.6073535   0.          0.        ]]","[ 0.89976385  1.45266461 -0.58076516  0.25254494  1.62695704 -0.88788385
 -0.83316594  0.27666427 -0.50017142 -0.02610276  0.        ]",[ 0.00234395 -0.09612662],[-0.77032113 -0.88786334]
12,-0.0186761278121,[-0.81553112 -0.13082862],-1.63844,"[[-0.45233444 -0.26049212  0.18628038 -0.10235406]
 [-0.05249628  1.83310832  0.          0.        ]]","[ 0.90199028  1.45657838 -0.57626194  0.28650229  1.62695538 -0.88788341
 -0.84688239  0.68343133 -0.48861601 -0.00761444  0.        ]",[-0.16836989 -0.5961647 ],[-0.77032113 -0.88786334]
13,-0.0221296731685,[-0.01502958 -0.05798318],-1.64207,"[[-0.48574109 -0.22937922  0.18628038 -0.10235406]
 [-3.27742768  1.28002302  0.          0.        ]]","[ 0.87946814  1.46566124 -0.6201213   0.37261195  1.62695372 -0.88788296
 -0.94586597  0.59124483 -0.50358752 -0.0440752   0.        ]",[ 0.37033248 -0.35332388],[-0.77032113 -0.88786334]
14,-0.0332292701562,[ 0.19495148 -0.5688912 ],-1.65519,"[[-0.55123471 -0.20633649  0.18628038 -0.10235406]
 [-3.271954    1.02509967  0.          0.        ]]","[ 0.83106753  1.47165671 -0.70383758  0.43679554  1.62695206 -0.88788252
 -0.94569746  0.54875492 -0.56070691 -0.14939803  0.        ]",[ 0.5685057  -0.24352002],[-0.77032113 -0.88786334]
15,-0.04539456453,[ 0.89769482  0.51371472],-1.69149,"[[-0.60827789 -0.20864209  0.18628038 -0.10235406]
 [-2.43515507 -1.24808321  0.          0.        ]]","[ 0.78446502  1.47108351 -0.77407104  0.4303588   1.6269504  -0.88788207
 -0.92001279  0.16986878 -0.63004968 -0.25735648  0.        ]",[ 0.81219828  0.25705695],[-0.77032113 -0.88786334]
16,-0.0484992278866,[ 0.19391737 -0.06017311],-1.70108,"[[-0.62087537 -0.21296091  0.18628038 -0.10235406]
 [ 1.16342879  0.80934803  0.          0.        ]]","[ 0.77363069  1.46999408 -0.78922017  0.41831016  1.62694874 -0.88788163
 -0.80955966  0.51279406 -0.64881409 -0.28376885  0.        ]",[ 0.23092204 -0.26705855],[-0.77032113 -0.88786334]
17,-0.0405890385757,[ 0.5751303  -0.40648972],-1.67141,"[[-0.59013998 -0.19932812  0.18628038 -0.10235406]
 [ 1.90763235  0.55478081  0.          0.        ]]","[ 0.79972154  1.47335273 -0.75202422  0.45637951  1.62694707 -0.88788118
 -0.78671717  0.47036351 -0.6014545  -0.21598429  0.        ]",[ 0.03422409 -0.33628377],[-0.77032113 -0.88786334]
18,-0.0285002299081,[-0.86463335 -0.28624588],-1.65905,"[[-0.52953225 -0.20450024  0.18628038 -0.10235406]
 [ 4.14568794 -1.06658442  0.          0.        ]]","[ 0.84771857  1.47210249 -0.6764441   0.44192349  1.62694541 -0.88788074
 -0.71802333  0.20011984 -0.53499736 -0.10609514  0.        ]",[-0.32082161 -0.21087813],[-0.77032113 -0.88786334]
19,-0.0221403895073,[-0.39191824 -0.26131499],-1.64254,"[[-0.48175495 -0.23697841  0.18628038 -0.10235406]
 [ 0.64369726 -2.17753759  0.          0.        ]]","[ 0.88223103  1.46353911 -0.61492533  0.35151793  1.62694375 -0.8878803
 -0.82551095  0.01494991 -0.5042613  -0.04345693  0.        ]",[ 0.10226703  0.14051837],[-0.77032113 -0.88786334]
20,-0.0286055214265,[ 1.31247136  0.46396801],-1.65145,"[[-0.48456067 -0.2904721   0.18628038 -0.10235406]
 [-0.91907146 -3.16853159  0.          0.        ]]","[ 0.88028646  1.44674918 -0.61858216  0.20419857  1.62694209 -0.88787985
 -0.87347722 -0.15022563 -0.54308279 -0.09863927  0.        ]",[ 0.47101536  0.53044564],[-0.77032113 -0.88786334]
21,-0.029053760492,[ 0.18520672 -0.15255402],-1.6483,"[[-0.46307567 -0.33479598  0.18628038 -0.10235406]
 [ 3.05435321 -1.27017431  0.          0.        ]]","[ 0.8949074   1.43033449 -0.59044213  0.08388531  1.62694043 -0.88787941
 -0.75151894  0.16618629 -0.55025787 -0.09711463  0.        ]",[-0.19297084  0.06359023],[-0.77032113 -0.88786334]
22,-0.0187281076715,[ 0.34229667  0.3030524 ],-1.63754,"[[-0.39524134 -0.36601019  0.18628038 -0.10235406]
 [ 3.72684177 -1.84931328  0.          0.        ]]","[  9.36998317e-01   1.41743185e+00  -4.99666763e-01   2.48221666e-04
   1.62693877e+00  -8.87878962e-01  -7.30877657e-01   6.96572571e-02
  -4.99638742e-01   6.88949030e-03   0.00000000e+00]",[-0.40898994  0.09503996],[-0.77032113 -0.88786334]
23,-0.00686834546628,[-1.79200635 -0.12875264],-1.64063,"[[-0.30786227 -0.39059401  0.18628038 -0.10235406]
 [ 5.00680488 -0.61318379  0.          0.        ]]","[ 0.98186191  1.40649796 -0.37895571 -0.06492686  1.62693711 -0.88787852
 -0.69159093  0.27569129 -0.43151537  0.16052908  0.        ]",[-0.89369035 -0.28486115],[-0.77032113 -0.88786334]
24,-0.010879024754,[-0.61862606 -0.10481009],-1.62848,"[[-0.24840971 -0.40783556  0.18628038 -0.10235406]
 [ 0.95194848 -1.10933052  0.          0.        ]]","[ 1.00620429  1.39842744 -0.29482131 -0.11024724  1.62693544 -0.88787807
 -0.81604796  0.19299506 -0.39084462  0.2680273   0.        ]",[-0.45518944 -0.05898482],[-0.77032113 -0.88786334]
25,-0.00863826690125,[-0.57087612  0.51589453],-1.63035,"[[-0.25411271 -0.43395652  0.18628038 -0.10235406]
 [-1.51404275 -1.50146176  0.          0.        ]]","[ 1.00408891  1.38557606 -0.30295202 -0.17826247  1.62693378 -0.88787763
 -0.89173723  0.12763581 -0.41162538  0.23012353  0.        ]",[-0.02485195  0.20639545],[-0.77032113 -0.88786334]
26,-0.0108313531084,[ 0.84946129  0.42265464],-1.6321,"[[-0.30676012 -0.44318379  0.18628038 -0.10235406]
 [-3.7432692   0.57182538  0.          0.        ]]","[ 0.9823575   1.38085694 -0.37740916 -0.20209569  1.62693212 -0.88787718
 -0.96015931  0.47320481 -0.46478306  0.11293688  0.        ]",[ 0.29247403  0.02590555],[-0.77032113 -0.88786334]
