timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.0307180496787,[-1.34590588  0.15768339],-0.387569,"[[-0.07804986 -0.0947346   0.17839327 -0.03468533]
 [-0.0035264   0.00229379  0.          0.        ]]",[ 0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.],[ 0.  0.],[ 0.01094155  0.00324693]
1,-0.0285862603475,[-0.33251756 -0.23714479],14.1389,"[[-0.11781269 -0.08840934  0.17839327 -0.03468533]
 [-3.95958324  0.6281423   0.          0.        ]]","[-1.14356877  0.28333933 -1.4106145   1.29011194  0.          0.         -1.4142132
  1.41419912 -0.50490998 -1.32467543  0.        ]",[ 0.0027415   0.00574328],[ 0.01094155  0.00324693]
2,-0.0305809981834,[ 1.0397519   0.70240552],13.1192,"[[-0.20941266 -0.08538763  0.17839327 -0.03468533]
 [-5.1962978  -0.32280266  0.          0.        ]]","[-1.68737006  0.35492189 -1.67195923  1.30332959  0.          0.
 -1.27279806 -1.39515637 -1.47730951 -1.66771956  0.        ]",[ 0.00138533  0.00591147],[ 0.01094155  0.00324693]
3,-0.0359003706177,[ 0.40128219 -1.94970162],22.3987,"[[-0.27262768 -0.06389026  0.17839327 -0.03468533]
 [-1.13871129  2.46325729  0.          0.        ]]","[-1.72517486  1.16815861 -1.59816418  1.92106234  0.          0.
  0.88337909  1.91657424 -1.54851217 -1.55228682  0.        ]",[ 0.0011584   0.00660525],[ 0.01094155  0.00324693]
4,-0.0361474462391,[-2.64136754  0.25344254],11.959,"[[-0.2792332  -0.05484854  0.17839327 -0.03468533]
 [ 0.47278821 -1.54572191  0.          0.        ]]","[-1.34421254  1.13953465 -1.25664564  1.67389602  0.          0.
  1.34156975 -1.55624415 -1.18178053 -1.19558496  0.        ]",[-0.00171648  0.00547978],[ 0.01094155  0.00324693]
5,-0.0415771043588,[-0.88445441  0.60969667],11.7763,"[[-0.30956583 -0.07537174  0.17839327 -0.03468533]
 [-3.49284691 -0.51005468  0.          0.        ]]","[ -1.47757700e+00   1.69627324e-01  -1.30038534e+00   1.39806749e-01
  -2.77555756e-14   0.00000000e+00  -7.32386215e-01  -5.81882568e-01
  -1.50568112e+00  -1.37589511e+00   0.00000000e+00]",[ 0.00180947  0.00445631],[ 0.01094155  0.00324693]
6,-0.0569111136393,[ 1.37301672  0.40479653],19.2899,"[[-0.41384352 -0.06123614  0.17839327 -0.03468533]
 [-6.92349429  1.91552782  0.          0.        ]]","[-2.15057198  0.74866662 -1.78916493  1.08399287  0.          0.         -1.8190883
  1.32961153 -2.08743566 -1.81157667  0.        ]",[ 0.00487437  0.00787838],[ 0.01094155  0.00324693]
7,-0.0688968382041,[-0.79783117 -0.11318367],22.7508,"[[-0.51125496 -0.0072403   0.17839327 -0.03468533]
 [-2.83127482  3.47884983  0.          0.        ]]","[-2.25856167  1.57317342 -1.89546775  2.46716251  0.          0.
  0.02548718  1.87591736 -2.08573777 -1.81117554  0.        ]",[ 0.00262617  0.00758066],[ 0.01094155  0.00324693]
8,-0.0784346203069,[ 0.90210989 -1.23705894],19.1009,"[[-0.5989829   0.05716121  0.17839327 -0.03468533]
 [-5.93119992  2.96301424  0.          0.        ]]","[-2.22893972  0.51447141 -1.86888007  2.55277941  0.          0.
 -1.25791182  1.29277904 -2.00874983 -1.73034274  0.        ]",[ 0.00385488  0.00837968],[ 0.01094155  0.00324693]
9,-0.0913306095876,[ 1.38004479  0.38085127],12.724,"[[-0.68060899  0.07609064  0.17839327 -0.03468533]
 [-2.24369054 -1.05666811  0.          0.        ]]","[-2.18353838 -0.26841952 -1.81391844  2.11235431  0.          0.          0.427382
 -1.19864246 -2.0786964  -1.74881831  0.        ]",[-0.00131988  0.0089937 ],[ 0.01094155  0.00324693]
10,-0.0927553495408,[ 0.34962343 -0.20297399],14.3998,"[[-0.68535294  0.07028197  0.17839327 -0.03468533]
 [ 1.75597998  0.47071606  0.          0.        ]]","[-1.78893668  0.00953785 -1.54847454  1.65725561  0.          0.
  1.86608891 -0.2031081  -1.74850635 -1.52028992  0.        ]",[-0.00273891  0.00756665],[ 0.01094155  0.00324693]
11,-0.0838361970791,[-0.06137574  1.31193674],7.43736,"[[-0.6367019   0.0715338   0.17839327 -0.03468533]
 [ 3.10463172 -0.34282059  0.          0.        ]]","[-1.24658848 -0.04710811 -1.19508528  1.45740441  0.          0.
  1.93318211 -0.70532473 -1.17240184 -1.13233607  0.        ]",[-0.00311567  0.00650075],[ 0.01094155  0.00324693]
12,-0.0701325826211,[ 1.72071313  1.1523825 ],-2.77856,"[[-0.57767685  0.10447449  0.17839327 -0.03468533]
 [ 2.79889979  3.62366918  0.          0.        ]]","[-0.76458965 -1.69835827 -0.86252734  1.67769351  0.          0.
  1.57455488  1.71778216 -0.5349757  -0.66303407  0.        ]",[-0.00183099  0.00937786],[ 0.01094155  0.00324693]
13,-0.0438510876308,[-0.11216147  0.98352552],-15.6202,"[[-0.48257831  0.21594065  0.17839327 -0.03468533]
 [ 6.6980058   7.5099961   0.          0.        ]]","[-0.13189586 -3.57443449 -0.38337932  2.40987994  0.          0.
  2.24160996  2.73940705  0.41887672  0.27374957  0.        ]",[-0.00165045  0.01454767],[ 0.01094155  0.00324693]
14,-0.0258295695975,[ 1.64724291 -0.00485241],-25.8344,"[[ -0.35441129   0.40372385   0.17839327  -0.03468533]
 [  6.12067915  11.25583419   0.           0.        ]]","[ 0.54793712 -3.72897682  0.28707404  2.8807783   0.          0.
  1.78225209  2.8665771   1.03295666  1.59750554  0.        ]",[-0.00195713  0.01523037],[ 0.01094155  0.00324693]
15,-0.0646368781173,[-0.24143705  0.59044449],-30.4406,"[[ -0.19351326   0.62639674   0.17839327  -0.03468533]
 [  9.9564511   11.01225495   0.           0.        ]]","[ 1.07382023 -3.6660947   1.13032562  2.92158876  0.          0.
  2.23422734  2.23915929  0.57240578  2.52781321  0.        ]",[-0.00309669  0.01381044],[ 0.01094155  0.00324693]
16,-0.117791389996,[-0.03990497  1.0101399 ],-32.4018,"[[ -5.94106077e-03   8.67912785e-01   1.78393269e-01  -3.46853303e-02]
 [  8.80468425e+00   1.31322756e+01   0.00000000e+00   0.00000000e+00]]","[ 1.23244402 -3.552103    1.92241901  2.79255648  0.          0.
  1.73908582  2.27018441 -1.37276722  2.80333075  0.        ]",[-0.00448347  0.01157201],[ 0.01094155  0.00324693]
17,-0.167203677187,[-1.4108536   1.85277819],-30.3753,"[[  0.16682618   1.16767585   0.17839327  -0.03468533]
 [  8.47333257  16.83169283   0.           0.        ]]","[ 0.98690467 -3.5104186   2.32279649  2.63498336  0.          0.
  1.51578454  2.46536939 -3.19006695  2.68946015  0.        ]",[-0.0049267   0.01069258],[ 0.01094155  0.00324693]
