timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
0,"[ 0.99073558  1.49192114 -0.06464147 -0.87323732  1.29445292 -0.10368397
  0.21770549 -0.33138792  0.10646907 -0.0773998   0.        ]","[[-0.07358203  0.06897502  0.15139185 -0.01061739]
 [-0.00134104 -0.00447442  0.          0.        ]]",[-1.05561881  2.33433471],-0.0584015964244,[-0.60746241  1.3574965 ],[-0.44780836 -0.30867368],-0.0584015964244
1,"[ 0.9851466   1.48758111 -0.12405655 -0.76777908  1.29444984 -0.10368388
 -0.27877835  0.28932161  0.10309412 -0.12101988  0.        ]","[[-0.11331456  0.10862968  0.15139185 -0.01061739]
 [-3.95873242  3.95673129  0.          0.        ]]",[  2.17262419e-04   7.72180340e-01],-0.0579782984877,[ 0.2415207   0.77811158],[-0.44780836 -0.30867368],-0.0579782984877
2,"[ 0.96720104  1.4657548  -0.24040717 -0.48067926  1.29444676 -0.10368378
 -0.2689915   0.75614378  0.09192344 -0.16923454  0.        ]","[[-0.1917066   0.217655    0.15139185 -0.01061739]
 [-3.88072516  6.93587116  0.          0.        ]]",[ 1.22961016  1.44528889],-0.0570132621879,[ 0.26019186  0.25359541],[-0.44780836 -0.30867368],-0.0570132621879
3,"[ 0.95550732  1.40003795 -0.29500063 -0.03050996  1.29444369 -0.10368369
  0.2367712   1.35484072  0.07145415 -0.04081779  0.        ]","[[ -2.28874040e-01   3.94707030e-01   1.51391852e-01  -1.06173863e-02]
 [  1.50619482e-01   1.07566138e+01   0.00000000e+00   0.00000000e+00]]",[-1.2652982   0.63808492],-0.0548299322447,[-0.92989081 -0.55865717],[-0.44780836 -0.30867368],-0.0548299322447
4,"[ 0.94196484  1.25591206 -0.34846957  0.52241773  1.29444061 -0.1036836
 -0.26000474  1.7175901   0.01013363  0.1552169   0.        ]","[[ -2.65590363e-01   6.33066817e-01   1.51391852e-01  -1.06173863e-02]
 [ -3.80909019e+00   1.30716218e+01   0.00000000e+00   0.00000000e+00]]",[-0.51766673 -1.6438948 ],-0.0534003639186,[-0.28498089 -1.17761707],[-0.44780836 -0.30867368],-0.0534003639186
5,"[ 0.89737153  1.07358831 -0.48552255  0.95256235  1.29443753 -0.1036835
 -0.50731674  1.05667171 -0.06811446  0.19030806  0.        ]","[[-0.36154968  0.85218094  0.15139185 -0.01061739]
 [-5.78037058  8.8538228   0.          0.        ]]",[ 1.04931151 -0.35038127],-0.0476152432911,[ 0.22482583 -0.85034978],[-0.44780836 -0.30867368],-0.0476152432911
6,"[ 0.8536166   0.91391282 -0.58897023  1.2089015   1.29443446 -0.10368341
  0.0034741   0.81160822 -0.13869561  0.20469561  0.        ]","[[-0.43630799  1.01356563  0.15139185 -0.01061739]
 [-1.7089588   7.28989797  0.          0.        ]]",[-0.81041593 -1.44245431],-0.042340002972,[-0.64720416 -0.82668948],[-0.44780836 -0.30867368],-0.042340002972
7,"[ 0.80863618  0.80105616 -0.67737111  1.34397867  1.29443138 -0.10368332
 -0.39444206  0.16866667 -0.18762531  0.17867174  0.        ]","[[-0.5023092   1.11819625  0.15139185 -0.01061739]
 [-4.88066948  3.18681169  0.          0.        ]]",[ 0.06548395 -0.96880189],-0.0368149607942,[ 0.28802091 -0.25736389],[-0.44780836 -0.30867368],-0.0368149607942
8,"[ 0.73466856  0.77360335 -0.79778943  1.37198414  1.2944283  -0.10368322
 -0.34969592 -0.44234654 -0.1941449   0.02014371  0.        ]","[[-0.59634424  1.14280922  0.15139185 -0.01061739]
 [-4.52401028 -0.71251677  0.          0.        ]]",[ 0.69424887  0.32616989],-0.0278655197813,[ 0.70548302  0.46844798],[-0.44780836 -0.30867368],-0.0278655197813
9,"[ 0.67980579  0.77490175 -0.873198    1.37069486  1.29442522 -0.10368313
  0.00613172 -0.23788427 -0.19612398 -0.10174225  0.        ]","[[-0.6583677   1.14165045  0.15139185 -0.01061739]
 [-1.68778597  0.59230524  0.          0.        ]]",[ 0.67381361  1.44681754],-0.0251156460707,[ 0.23884209  0.2507166 ],[-0.44780836 -0.30867368],-0.0251156460707
10,"[ 0.67361887  0.71656495 -0.88111254  1.4246135   1.29442215 -0.10368304
  0.3446966   0.38062553 -0.2215779  -0.06013115  0.        ]","[[-0.66504768  1.19309966  0.15139185 -0.01061739]
 [ 1.01084086  4.53946829  0.          0.        ]]",[-1.37168065 -1.03513094],-0.0227304707563,[-0.77051014 -0.61702418],[-0.44780836 -0.30867368],-0.0227304707563
11,"[ 0.65509129  0.65851906 -0.90418492  1.47086659  1.29441907 -0.10368295
 -0.15412578 -0.25376353 -0.24858057 -0.04534676  0.        ]","[[-0.68472281  1.24326929  0.15139185 -0.01061739]
 [-2.96515755  0.49097213  0.          0.        ]]",[ 0.47947494  1.17700862],-0.0201634670431,[ 0.46955186  0.16506669],[-0.44780836 -0.30867368],-0.0201634670431
12,"[ 0.61635156  0.60033452 -0.94959884  1.51022681  1.29441599 -0.10368285
  0.09115083  0.36509559 -0.27719279 -0.06872278  0.        ]","[[-0.72441069  1.29271411  0.15139185 -0.01061739]
 [-1.01011571  4.4403581   0.          0.        ]]",[-0.85868963 -0.81782881],-0.016591426206,[-0.20645042 -0.66313469],[-0.44780836 -0.30867368],-0.016591426206
13,"[ 0.56070729  0.53411593 -1.00895243  1.54689355  1.29441292 -0.10368276
 -0.33255726 -0.15599548 -0.3115621  -0.11076946  0.        ]","[[-0.77849789  1.34815613  0.15139185 -0.01061739]
 [-4.38739125  1.11490415  0.          0.        ]]",[ 2.29131707 -0.65757663],-0.0124367599695,[ 0.94132131 -0.00231665],[-0.44780836 -0.30867368],-0.0124367599695
14,"[ 0.50961467  0.53899146 -1.05819955  1.54447573  1.29440984 -0.10368267
  0.17487289 -0.56759601 -0.31587991 -0.19998706  0.        ]","[[-0.82566507  1.34409933  0.15139185 -0.01061739]
 [-0.34279237 -1.51181382  0.          0.        ]]",[ 0.63568536  2.21886302],-0.0146015638451,[ 0.2614764   0.38074514],[-0.44780836 -0.30867368],-0.0146015638451
15,"[ 0.5298683   0.52722047 -1.03922747  1.55021934  1.29440676 -0.10368257
  0.49121158  0.0574655  -0.31798241 -0.15665393  0.        ]","[[-0.80722251  1.35388557  0.15139185 -0.01061739]
 [ 2.17866564  2.47714306  0.          0.        ]]",[-0.03184591 -0.52902692],-0.0125411701723,[-0.76723671 -0.48861393],[-0.44780836 -0.30867368],-0.0125411701723
16,"[ 0.5745362   0.49336539 -0.99478586  1.56529714  1.29440369 -0.10368248
  0.47005415 -0.27845637 -0.32947276 -0.05331296  0.        ]","[[-0.76534103  1.38191945  0.15139185 -0.01061739]
 [ 2.0100294   0.3333899   0.          0.        ]]",[-0.40244318  0.20390511],-0.0115772361969,[-0.77155584 -0.14225242],[-0.44780836 -0.30867368],-0.0115772361969
17,"[ 0.59909632  0.47553144 -0.96868862  1.57238069  1.29440061 -0.10368239
  0.26524066 -0.15292266 -0.33754219  0.00334337  0.        ]","[[-0.74151992  1.3966251   0.15139185 -0.01061739]
 [ 0.37751848  1.13450641  0.          0.        ]]",[-0.99384434  0.15361331],-0.0139169245103,[-0.4877367  -0.26757666],[-0.44780836 -0.30867368],-0.0139169245103
18,"[ 0.56597337  0.44074887 -1.0035921   1.58452231  1.29439753 -0.10368229
 -0.22913832 -0.06100658 -0.35547982 -0.02549982  0.        ]","[[-0.77350625  1.42520073  0.15139185 -0.01061739]
 [-3.56304122  1.72108562  0.          0.        ]]",[ 0.1636956  -1.70624481],-0.0106671259754,[ 0.56581944 -0.25458023],[-0.44780836 -0.30867368],-0.0106671259754
19,"[ 0.49637189  0.44763795 -1.07021887  1.58228658  1.29439446 -0.1036822
 -0.13891806 -0.68683624 -0.35716899 -0.14317291  0.        ]","[[-0.8375521   1.4195508   0.15139185 -0.01061739]
 [-2.84392215 -2.27276493  0.          0.        ]]",[ 1.587944    0.58490939],-0.00809211587847,[ 0.91092676  0.51325405],[-0.44780836 -0.30867368],-0.00809211587847
20,"[ 0.47762941  0.47413273 -1.08676333  1.57289662  1.29439138 -0.10368211
  0.36456402 -0.31700268 -0.34796431 -0.19466364  0.        ]","[[-0.85416556  1.39777568  0.15139185 -0.01061739]
 [ 1.16919016  0.08739154  0.          0.        ]]",[ 0.38710163 -0.65004704],-0.0115532275363,[-0.24569856 -0.04583311],[-0.44780836 -0.30867368],-0.0115532275363
21,"[ 0.52066504  0.50333581 -1.04791937  1.56105221  1.2943883  -0.10368201
  0.55391474 -0.72065484 -0.32953255 -0.15126945  0.        ]","[[-0.81563878  1.37367788  0.15139185 -0.01061739]
 [ 2.67845376 -2.48859051  0.          0.        ]]",[ 0.33560979  0.92741397],-0.011181667208,[-0.57589501  0.40008578],[-0.44780836 -0.30867368],-0.011181667208
22,"[ 0.59115628  0.51835301 -0.9772491   1.55434196  1.29438523 -0.10368192
  0.71378417 -0.13755923 -0.31674305 -0.04507647  0.        ]","[[-0.7492846   1.36124137  0.15139185 -0.01061739]
 [ 3.95273235  1.23253222  0.          0.        ]]",[-2.47529711 -0.76634394],-0.0131607029769,[-1.37663531 -0.36181125],[-0.44780836 -0.30867368],-0.0131607029769
23,"[ 0.62992019  0.52562098 -0.93407668  1.55094     1.29438215 -0.10368183
  0.20758212 -0.61673726 -0.31249306  0.01851044  0.        ]","[[-0.7107121   1.35521043  0.15139185 -0.01061739]
 [-0.08204825 -1.82542575  0.          0.        ]]",[-0.15128357  0.45902002],-0.0168421010307,[-0.20382543  0.35326421],[-0.44780836 -0.30867368],-0.0168421010307
24,"[ 0.62237925  0.54714661 -0.94273833  1.54028868  1.29437907 -0.10368173
  0.13262766 -0.32624823 -0.30192559 -0.01284583  0.        ]","[[-0.71834732  1.3373017   0.15139185 -0.01061739]
 [-0.67948595  0.02837453  0.          0.        ]]",[ 0.73486518  0.18969706],-0.0160118774411,[-0.11002006  0.06030491],[-0.44780836 -0.30867368],-0.0160118774411
25,"[ 0.63783061  0.53743083 -0.92483749  1.54519783  1.294376   -0.10368164
  0.49913178 -0.2087378  -0.30666043  0.02353391  0.        ]","[[-0.70262688  1.34539329  0.15139185 -0.01061739]
 [ 2.24180599  0.77828437  0.          0.        ]]",[-1.20399686  0.41854611],-0.0176220871118,[-1.02233672 -0.21566001],[-0.44780836 -0.30867368],-0.0176220871118
26,"[ 0.64237869  0.49878108 -0.91945665  1.56297792  1.29437292 -0.10368155
 -0.00295019  0.04867572 -0.32650208  0.06262947  0.        ]","[[-0.69794327  1.37744102  0.15139185 -0.01061739]
 [-1.76012671  2.42100762  0.          0.        ]]",[-0.43470066  0.69949777],-0.0188705714651,[-0.11770104 -0.4273831 ],[-0.44780836 -0.30867368],-0.0188705714651
27,"[ 0.59035402  0.4065539  -0.97809586  1.59427988  1.29436984 -0.10368146
 -0.21447619  0.475228   -0.3730158   0.04165896  0.        ]","[[-0.75006197  1.4531731   0.15139185 -0.01061739]
 [-3.446132    5.14311586  0.          0.        ]]",[-0.43182217 -0.65265084],-0.0147169902458,[ 0.20923132 -0.91114473],[-0.44780836 -0.30867368],-0.0147169902458
