timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
0,"[ 1.01425264  1.46203664 -0.06986297 -1.33698058  0.55340694 -0.96948179
  0.19440722 -0.32739139  0.91727361  0.85721921  0.        ]","[[-0.07124497 -0.09086988  0.06341319 -0.11276953]
 [ 0.00414526 -0.00215002  0.          0.        ]]",[-2.94714462  1.36894959],-0.16946720454,[-2.63677335  0.77402914],[-0.5288381  -0.37722358],-0.16946720454
1,"[ 1.00888172  1.46552385 -0.12876595 -1.23225297  0.55340636 -0.96948027
 -0.31256073  0.30312117  0.91395499  0.81240352  0.        ]","[[-0.11086885 -0.05116918  0.06341319 -0.11276953]
 [-3.95335067  3.95901367  0.          0.        ]]",[-1.54537888  0.19167058],-0.167149404332,[-2.38515592  0.44988969],[-0.5288381  -0.37722358],-0.167149404332
2,"[ 0.97917671  1.46638945 -0.30224897 -1.00482182  0.55340577 -0.96947876
 -0.80933785  0.41168681  0.88977251  0.64070793  0.        ]","[[-0.22884446  0.03485449  0.06341319 -0.11276953]
 [-7.83129838  4.64107355  0.          0.        ]]",[-0.85047496 -1.0012169 ],-0.157750418329,[-1.69164264  0.44257185],[-0.5288381  -0.37722358],-0.157750418329
3,"[ 0.88992545  1.46244728 -0.56911898 -0.8670811   0.55340519 -0.96947724
 -1.22028136 -0.23300788  0.79839265  0.27202017  0.        ]","[[ -0.41765641   0.08703852   0.06341319  -0.11276953]
 [-11.03922198   0.59081749   0.           0.        ]]",[-0.3174174   1.88231096],-0.136988226075,[-0.33357906  1.0957675 ],[-0.5288381  -0.37722358],-0.136988226075
4,"[ 0.71515472  1.45527327 -0.86568878 -0.73194076  0.5534046  -0.96947572
 -1.3533608   0.39544725  0.61538068 -0.15953045  0.        ]","[[ -0.6488641    0.13846884   0.06341319  -0.11276953]
 [-12.07809037   4.53904757   0.           0.        ]]",[ 0.59946482  1.542596  ],-0.112252843969,[ 0.70547336  0.82170475],[-0.5288381  -0.37722358],-0.112252843969
5,"[ 0.49524343  1.42287181 -1.09905917 -0.39648787  0.55340402 -0.9694742
 -1.0191675   1.01123076  0.43306563 -0.42895662  0.        ]","[[-0.86425142  0.26806497  0.06341319 -0.11276953]
 [-9.46932325  8.40767448  0.          0.        ]]",[ 1.33452181 -1.01248195],-0.0958615486384,[ 0.70723253  0.36376983],[-0.5288381  -0.37722358],-0.0958615486384
6,"[ 0.31776546  1.37179527 -1.22939982 -0.0797544   0.55340344 -0.96947268
 -0.48821093  0.35421142  0.31073693 -0.55002164  0.        ]","[[-1.01205249  0.39480392  0.06341319 -0.11276953]
 [-5.32457295  4.2799987   0.          0.        ]]",[-0.12669184  0.82713288],-0.0869613095336,[ 0.5149368   0.99257159],[-0.5288381  -0.37722358],-0.0869613095336
7,"[ 0.17362875  1.30796022 -1.30893151  0.19967538  0.55340285 -0.96947116
 -0.53908038  0.86204875  0.22548955 -0.60338037  0.        ]","[[-1.12252824  0.51241485  0.06341319 -0.11276953]
 [-5.72167422  7.47045641  0.          0.        ]]",[-0.76367002  1.47944756],-0.0808803711963,[ 0.66433942  0.38169873],[-0.5288381  -0.37722358],-0.0808803711963
8,"[-0.02525665  1.17564301 -1.38768291  0.6069428   0.55340227 -0.96946964
 -0.91179411  1.46890871  0.12694633 -0.61755085  0.        ]","[[ -1.26615322   0.70007717   0.06341319  -0.11276953]
 [ -8.63115993  11.28303148   0.           0.        ]]",[ 2.49742951  0.587462  ],-0.0725507000858,[ 1.26745439 -0.49097469],[-0.5288381  -0.37722358],-0.0725507000858
9,"[-0.21512161  0.95192607 -1.4340263   1.04936181  0.55340168 -0.96946812
 -0.38317718  1.80337096  0.06626099 -0.52660548  0.        ]","[[ -1.39737554   0.94682003   0.06341319  -0.11276953]
 [ -4.50467774  13.38430598   0.           0.        ]]",[-0.21624579 -1.15900472],-0.0626550069678,[ 0.19047911 -1.03569508],[-0.5288381  -0.37722358],-0.0626550069678
