timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
0,"[ 0.9879135   1.89678535 -0.03035653 -0.54982849 -0.58526857  1.49265197
  0.26215576 -0.36424835  1.83339825 -1.66494447  0.        ]","[[-0.06646445  0.08934013 -0.06664023  0.16956687]
 [-0.00472142  0.00435034  0.          0.        ]]",[ 2.37605126  3.61036127],-0.326436541486,[ 2.09494734  2.05025387],[-0.28364879 -0.14814849],-0.326436541486
1,"[ 0.99057394  1.89115162  0.03070338 -0.43083032 -0.58526729  1.49264412
  0.66220979  0.20629247  1.83059041 -1.55092727  0.        ]","[[-0.02688273  0.1291387  -0.06664023  0.16956687]
 [ 3.9497377   3.96231982  0.          0.        ]]",[ 1.04748206  1.65191032],-0.319567865788,[ 1.63919675  1.77307284],[-0.28364879 -0.14814849],-0.319567865788
2,"[ 0.98512307  1.86251464  0.21257101 -0.08183613 -0.58526601  1.49263626
  1.05436368  0.76553878  1.78381436 -1.21723568  0.        ]","[[ 0.09100453  0.24731063 -0.06664023  0.16956687]
 [ 7.82612265  7.84194207  0.          0.        ]]",[ 2.02828194  2.03401856],-0.297095517906,[ 0.93186635  1.3214438 ],[-0.28364879 -0.14814849],-0.297095517906
3,"[ 0.93263802  1.7772678   0.50740882  0.46932885 -0.58526473  1.4926284
  1.43880478  1.31370249  1.58797247 -0.7150274   0.        ]","[[  0.28565408   0.44230402  -0.06664023   0.16956687]
 [ 11.6263045   11.64470617   0.           0.        ]]",[ 1.08323784 -0.85611435],-0.254036599212,[ 0.07828745  0.73239875],[-0.28364879 -0.14814849],-0.254036599212
4,"[ 0.77413181  1.64645284  0.88680328  0.97545842 -0.58526345  1.49262054
  1.81596235  0.7915675   1.17992048 -0.23163372  0.        ]","[[  0.55558661   0.63885638  -0.06664023   0.16956687]
 [ 15.35455148   8.02255937   0.           0.        ]]",[-0.10283986  0.06285933],-0.192577068224,[-0.58104652  0.38185161],[-0.28364879 -0.14814849],-0.192577068224
5,"[ 0.49459708  1.50886541  1.23814461  1.34010628 -0.58526216  1.49261268
  1.74414814  0.80449028  0.64435238  0.0389878   0.        ]","[[  0.85555624   0.80020732  -0.06664023   0.16956687]
 [ 14.64479449   8.11222244   0.           0.        ]]",[-2.04863075 -0.60386471],-0.123861886123,[-0.93637717 -0.04035428],[-0.28364879 -0.14814849],-0.123861886123
6,"[ 0.19538079  1.37385068  1.45268266  1.60541492 -0.58526088  1.49260482
  1.31472916  0.43678169  0.16862387  0.05937509  0.        ]","[[  1.1058651    0.93685783  -0.06664023   0.16956687]
 [ 10.40010841   5.56135871   0.           0.        ]]",[-0.23800759 -2.75960517],-0.0639895184899,[-0.82629728 -0.1763576 ],[-0.28364879 -0.14814849],-0.0639895184899
7,"[-0.06879827  1.29854459  1.56130369  1.72472483 -0.5852596   1.49259697
  1.19879259 -0.14986771 -0.15965644 -0.02729638  0.        ]","[[ 1.30237025  1.00725227 -0.06664023  0.16956687]
 [ 9.2541381   1.49165563  0.          0.        ]]",[-1.27652911 -1.20392623],-0.0207581799786,[-0.87500715 -0.24205527],[-0.28364879 -0.14814849],-0.0207581799786
8,"[-0.27170843  1.30965075  1.60457606  1.708222   -0.58525832  1.49258911
  0.78010787 -0.7247572  -0.34729524 -0.09728025  0.        ]","[[ 1.44592924  0.99707086 -0.06664023  0.16956687]
 [ 5.11551304 -2.49647098  0.          0.        ]]",[ 0.26056725 -1.18431502],-0.00515722931246,[-0.70008445 -0.13706043],[-0.28364879 -0.14814849],-0.00515722931246
9,"[-0.43228889  1.40371979  1.61645604  1.55279047 -0.58525704  1.49258125
  0.87427087 -1.28846033 -0.44565022 -0.10754756  0.        ]","[[ 1.55757871  0.90790569 -0.06664023  0.16956687]
 [ 6.04632664 -6.4070191   0.          0.        ]]",[-0.61605043 -0.25646782],-0.0178555045023,[-0.70581394 -0.01836741],[-0.28364879 -0.14814849],-0.0178555045023
