timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
0,"[ 1.00508744  1.49531738 -0.09131564 -1.09670534  0.77131608 -1.32804092
  0.21148806 -0.3311692   0.67120635  1.34917368  0.        ]","[[-0.08823719 -0.01726054  0.08898855 -0.15472869]
 [-0.00320485 -0.00348829  0.          0.        ]]",[-3.37748943 -0.95124113],-0.180133301837,[-3.27016044 -0.04731604],[-0.46179283 -0.31637532],-0.180133301837
1,"[ 0.99864857  1.49362273 -0.15027627 -1.1969297   0.771315   -1.32803769
 -0.27663671 -0.92101127  0.65610874  1.21307358  0.        ]","[[-0.12797648 -0.05510492  0.08898855 -0.15472869]
 [-3.95756441 -3.76840739  0.          0.        ]]",[-2.45706406  0.82236632],-0.169937113013,[-2.59986877  0.41405964],[-0.46179283 -0.31637532],-0.169937113013
2,"[ 0.9657078   1.48968351 -0.32332183 -1.307733    0.77131392 -1.32803447
 -0.75544682 -0.39893664  0.59437335  0.89916692  0.        ]","[[-0.246046   -0.09703847  0.08898855 -0.15472869]
 [-7.83646793 -0.43605441  0.          0.        ]]",[-2.57007545  0.39133162],-0.145499905342,[-1.56399536  0.34516159],[-0.46179283 -0.31637532],-0.145499905342
3,"[ 0.86733197  1.49047859 -0.59674435 -1.28945063  0.77131284 -1.32803124
 -1.2246989  -0.15458773  0.45488014  0.49245638  0.        ]","[[ -0.44091683  -0.09011102   0.08898855  -0.15472869]
 [-11.63795268   1.12360073   0.           0.        ]]",[ 0.04325665 -0.02568269],-0.11157436633,[-0.06292132  0.38554561],[-0.46179283 -0.31637532],-0.11157436633
4,"[ 0.68668224  1.49255593 -0.88620194 -1.23336793  0.77131176 -1.32802801
 -1.17515188 -0.17402204  0.22182092  0.07782814  0.        ]","[[ -0.66964885  -0.0688836    0.08898855  -0.15472869]
 [-11.23658655   0.99955244   0.           0.        ]]",[ 1.02979859  1.60811642],-0.0731607269296,[ 0.89881957  0.64728272],[-0.46179283 -0.31637532],-0.0731607269296
5,"[ 0.49762923  1.49542583 -1.08351051 -1.07580665  0.77131067 -1.32802479
 -0.65959057  0.44296994  0.01815836 -0.17117922  0.        ]","[[-0.85247539 -0.00937931  0.08898855 -0.15472869]
 [-7.05997086  4.93775027  0.          0.        ]]",[-0.4512961  -0.16046084],-0.0486028421885,[ 0.60733199  0.26347071],[-0.46179283 -0.31637532],-0.0486028421885
6,"[ 0.30782942  1.49132405 -1.22382911 -0.83379831  0.77130959 -1.32802156
 -0.86269173  0.32821138 -0.14903257 -0.32451938  0.        ]","[[-1.0101831   0.08202646  0.08898855 -0.15472869]
 [-8.70532696  4.205261    0.          0.        ]]",[ 1.48051562 -0.69742215],-0.0350883407882,[ 1.54049897  0.31925124],[-0.46179283 -0.31637532],-0.0350883407882
7,"[ 0.13259871  1.48380472 -1.31769707 -0.68748874  0.77130851 -1.32801833
 -0.35298836 -0.11772734 -0.3192408  -0.4465637   0.        ]","[[-1.14286055  0.13757296  0.08898855 -0.15472869]
 [-4.57616633  1.35888473  0.          0.        ]]",[ 1.52773121  0.41475267],-0.0312997226758,[ 1.35421312  0.69800955],[-0.46179283 -0.31637532],-0.0312997226758
8,"[ 0.0622491   1.47530844 -1.34746475 -0.57401071  0.77130743 -1.32801511
  0.14642353  0.13510247 -0.36842828 -0.473354    0.        ]","[[-1.19379134  0.18094219  0.08898855 -0.15472869]
 [-0.5303772   2.97266771  0.          0.        ]]",[ 0.36661374 -0.64124929],-0.0321447368034,[ 0.56764424  0.47054267],[-0.46179283 -0.31637532],-0.0321447368034
9,"[ 0.06791062  1.46721107 -1.34521982 -0.48726512  0.77130635 -1.32801188
  0.32686555 -0.27200165 -0.33345732 -0.44701371  0.        ]","[[-1.18973236  0.21432396  0.08898855 -0.15472869]
 [ 0.93140375  0.37417176  0.          0.        ]]",[ 0.96605379  0.08111743],-0.0308026629069,[ 0.27395484  0.76577473],[-0.46179283 -0.31637532],-0.0308026629069
10,"[ 0.14611004  1.4643507  -1.31148031 -0.45980254  0.77130527 -1.32800865
  0.79631863 -0.22307053 -0.23127787 -0.37428522  0.        ]","[[-1.13294676  0.22494098  0.08898855 -0.15472869]
 [ 4.7344953   0.68649132  0.          0.        ]]",[-0.8789972   0.35333169],-0.0308776020114,[-0.94081986  0.67605841],[-0.46179283 -0.31637532],-0.0308776020114
11,"[ 0.22499278  1.45627381 -1.27191319 -0.38861778  0.77130419 -1.32800543
  0.35546227 -0.00579963 -0.11725927 -0.27732748  0.        ]","[[-1.07408992  0.25258515  0.08898855 -0.15472869]
 [ 1.16308169  2.07330185  0.          0.        ]]",[-1.05479303 -0.193927  ],-0.0362856413531,[-0.55244863  0.43703759],[-0.46179283 -0.31637532],-0.0362856413531
12,"[ 0.20290748  1.44531009 -1.2835746  -0.30338053  0.7713031  -1.3280022
 -0.13566194 -0.13229593 -0.11848936 -0.27202819  0.        ]","[[-1.09074708  0.28595027  0.08898855 -0.15472869]
 [-2.81555706  1.26589313  0.          0.        ]]",[ 0.71552533 -0.15252937],-0.0359805510145,[ 0.30839497  0.48353359],[-0.46179283 -0.31637532],-0.0359805510145
13,"[ 0.16623064  1.43847655 -1.30192555 -0.25521816  0.77130202 -1.32799898
  0.22064995 -0.23101504 -0.1468881  -0.29254466  0.        ]","[[-1.11809701  0.30494597  0.08898855 -0.15472869]
 [ 0.0709541   0.63578227  0.          0.        ]]",[-0.68089586 -0.25943543],-0.0338964378315,[-0.15444225  0.59633255],[-0.46179283 -0.31637532],-0.0338964378315
14,"[ 0.13143209  1.43761954 -1.31820303 -0.24942384  0.77130094 -1.32799575
 -0.11197358 -0.39376799 -0.18518711 -0.32362517  0.        ]","[[-1.14371371  0.30723874  0.08898855 -0.15472869]
 [-2.62365273 -0.40304745  0.          0.        ]]",[ 0.05185407  1.49690923],-0.03170722923,[ 0.58676398  0.72977275],[-0.46179283 -0.31637532],-0.03170722923
15,"[ 0.06248266  1.42516935 -1.34735014 -0.16964482  0.77129986 -1.32799252
 -0.08043095  0.22781414 -0.24076207 -0.35967253  0.        ]","[[-1.19362302  0.33898464  0.08898855 -0.15472869]
 [-2.36812458  3.56441464  0.          0.        ]]",[ 0.65291755  0.26998089],-0.0291964914439,[ 0.4850626   0.16008106],[-0.46179283 -0.31637532],-0.0291964914439
16,"[ 0.03307657  1.38797494 -1.35857318  0.03041863  0.77129878 -1.3279893
  0.24414705  0.3840864  -0.21420123 -0.31846024  0.        ]","[[-1.21460386  0.42028072  0.08898855 -0.15472869]
 [ 0.26130144  4.56187753  0.          0.        ]]",[-0.56258026 -0.26905667],-0.0288535765291,[-0.22855082 -0.06355262],[-0.46179283 -0.31637532],-0.0288535765291
17,"[ 0.00886595  1.34430963 -1.36728989  0.2195135   0.7712977  -1.32798607
 -0.03116665  0.20315443 -0.18553092 -0.27027077  0.        ]","[[-1.23175523  0.49993128  0.08898855 -0.15472869]
 [-1.96902829  3.40702029  0.          0.        ]]",[ 0.36497613  0.80389361],-0.0292013191969,[ 0.16517588 -0.02821267],[-0.46179283 -0.31637532],-0.0292013191969
18,"[-0.02599073  1.28021972 -1.37903041  0.44405017  0.77129662 -1.32798285
  0.15174351  0.69119797 -0.15866808 -0.20943191  0.        ]","[[-1.25626913  0.59932648  0.08898855 -0.15472869]
 [-0.48726454  6.52212344  0.          0.        ]]",[ 0.22119291 -0.53740665],-0.0300148092115,[-0.46573338 -0.5854401 ],[-0.46179283 -0.31637532],-0.0300148092115
19,"[-0.02721866  1.1993612  -1.37942342  0.67081163  0.77129553 -1.32797962
  0.26105992  0.33753964 -0.09852182 -0.10335202  0.        ]","[[-1.25712907  0.70712032  0.08898855 -0.15472869]
 [ 0.39831344  4.26478666  0.          0.        ]]",[-1.65637834 -2.12358166],-0.0357060331276,[-0.79210043 -0.41113776],[-0.46179283 -0.31637532],-0.0357060331276
20,"[-0.07285172  1.16254617 -1.39334119  0.75919073  0.77129445 -1.32797639
 -0.22811928 -0.29583509 -0.11950367 -0.10018043  0.        ]","[[-1.28892303  0.75185429  0.08898855 -0.15472869]
 [-3.56454232  0.22206857  0.          0.        ]]",[-0.24201714  0.70630298],-0.0334300990479,[ 0.32845116  0.09245014],[-0.46179283 -0.31637532],-0.0334300990479
21,"[-0.18973076  1.13469794 -1.42198821  0.82106191  0.77129337 -1.32797317
 -0.33772703  0.14166999 -0.21604669 -0.17016146  0.        ]","[[-1.36912277  0.78431393  0.08898855 -0.15472869]
 [-4.45247967  3.01458293  0.          0.        ]]",[ 0.77449163 -0.6408406 ],-0.0231057441847,[ 0.65119737 -0.34130239],[-0.46179283 -0.31637532],-0.0231057441847
22,"[-0.27463431  1.10434039 -1.43672992  0.88415708  0.77129229 -1.32796994
  0.05149473 -0.26539004 -0.28072461 -0.20419794  0.        ]","[[-1.42653655  0.81853696  0.08898855 -0.15472869]
 [-1.29938826  0.4163951   0.          0.        ]]",[ 0.70848899 -1.23990439],-0.0171931079304,[ 0.34834993  0.04648903],[-0.46179283 -0.31637532],-0.0171931079304
