timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
0,"[ 0.9839147   1.67908802  0.0060097  -0.96618308  0.60225376 -1.44827663
  0.23259882 -0.34911996  0.78579488  1.45959986  0.        ]","[[-0.02569069 -0.01871064  0.0690887  -0.16879517]
 [-0.00304765 -0.00305158  0.          0.        ]]",[-1.48962858 -0.16948374],-0.214121453952,[-2.87851405 -0.25736159],[-0.35214102 -0.23038559],-0.214121453952
1,"[ 0.98121624  1.67889427 -0.05430675 -0.9853194   0.6022528  -1.44827136
 -0.21352281 -0.44902996  0.78137755  1.37000439  0.        ]","[[-0.06543892 -0.02548885  0.0690887  -0.16879517]
 [-3.95860649 -0.67254236  0.          0.        ]]",[-2.40941799 -1.07165632],-0.207013843719,[-2.48143888 -0.13882256],[-0.35214102 -0.23038559],-0.207013843719
2,"[ 0.9593977   1.6754602  -0.23216814 -1.13486587  0.60225183 -1.44826608
 -0.65067834 -1.03771972  0.74143838  1.07165635  0.        ]","[[-0.18350063 -0.07851876  0.0690887  -0.16879517]
 [-7.83467007 -4.61730437  0.          0.        ]]",[-2.67515857 -0.03786338],-0.182354429522,[-1.51269984  0.43999991],[-0.35214102 -0.23038559],-0.182354429522
3,"[ 0.87908029  1.66105846 -0.5160903  -1.39514363  0.60225087 -1.44826081
 -1.07936274 -1.04622173  0.59181978  0.60089042  0.        ]","[[ -0.37833011  -0.1714367    0.0690887   -0.16879517]
 [-11.63563621  -4.67429267   0.           0.        ]]",[-0.14336572  1.09827342],-0.139179145271,[-0.23509657  0.775491  ],[-0.35214102 -0.23038559],-0.139179145271
4,"[ 0.71199896  1.64814343 -0.83075252 -1.54140624  0.6022499  -1.44825554
 -1.11754904 -0.44146848  0.32786561  0.15592822  0.        ]","[[ -0.61444038  -0.22426374   0.0690887   -0.16879517]
 [-11.9742423   -0.62191129   0.           0.        ]]",[ 0.09467857  0.73066325],-0.0910023026639,[ 0.60862124  0.63966334],[-0.35214102 -0.23038559],-0.0910023026639
5,"[ 0.48046556  1.65258719 -1.0940582  -1.49529838  0.60224894 -1.44825027
 -1.04871541 -0.00789388  0.03568389 -0.15242461  0.        ]","[[ -0.84780211  -0.20755177   0.0690887   -0.16879517]
 [-11.36394969   2.28342195   0.           0.        ]]",[ 2.09391585 -0.95255164],-0.051329225666,[ 1.24227023  0.51635069],[-0.35214102 -0.23038559],-0.051329225666
6,"[ 0.25782658  1.65443167 -1.2597523  -1.47494601  0.60224797 -1.448245
 -0.57703566 -0.57773611 -0.23885558 -0.33999367  0.        ]","[[-1.03312014 -0.20019501  0.0690887  -0.16879517]
 [-7.18179404 -1.53502659  0.          0.        ]]",[ 0.86304961 -0.06940559],-0.0279354330865,[ 1.2821238   0.86252713],[-0.35214102 -0.23038559],-0.0279354330865
7,"[ 0.11556191  1.64555637 -1.33597964 -1.56641251  0.60224701 -1.44823972
 -0.17594469 -0.61441107 -0.44437133 -0.42994659  0.        ]","[[-1.14107482 -0.23336135  0.0690887  -0.16879517]
 [-3.62551265 -1.78078745  0.          0.        ]]",[ 1.66736208  1.24350286],-0.0305880719087,[ 1.13677645  0.91720212],[-0.35214102 -0.23038559],-0.0305880719087
8,"[ 0.07176846  1.64681666 -1.35558525 -1.55417157  0.60224604 -1.44823445
  0.27813539 -0.01847166 -0.49412878 -0.44815154  0.        ]","[[-1.17318997 -0.22891093  0.0690887  -0.16879517]
 [ 0.40059839  2.21252283  0.          0.        ]]",[ 0.97787912  1.40182143],-0.033995948031,[ 0.51994807  0.54979295],[-0.35214102 -0.23038559],-0.033995948031
9,"[ 0.13528194  1.66612351 -1.32657391 -1.32246362  0.60224508 -1.44822918
  0.71336154  0.5656777  -0.34160811 -0.39653995  0.        ]","[[-1.12645994 -0.14538699  0.0690887  -0.16879517]
 [ 4.25954476  6.12683102  0.          0.        ]]",[ 0.09470908  0.76500695],-0.027350198575,[-0.44125503  0.09653628],[-0.35214102 -0.23038559],-0.027350198575
10,"[ 0.25110419  1.67920703 -1.26379968 -0.89544307  0.60224411 -1.44822391
  0.74598256  0.99960626 -0.07484078 -0.25003587  0.        ]","[[ -1.03836708e+00   6.32362824e-03   6.90886995e-02  -1.68795171e-01]
 [  4.54879115e+00   9.03453839e+00   0.00000000e+00   0.00000000e+00]]",[-0.33520525 -0.16438488],-0.0398895760343,[-1.06201637 -0.30339199],[-0.35214102 -0.23038559],-0.0398895760343
11,"[ 0.3472912   1.65942851 -1.2007956  -0.41131074  0.60224315 -1.44821864
  0.5863208   0.87585609  0.1598915  -0.04285275  0.        ]","[[-0.96159482  0.1786946   0.0690887  -0.16879517]
 [ 3.13315901  8.20531882  0.          0.        ]]",[-1.37464313 -0.61664215],-0.0667464678337,[-1.40895307 -0.44580525],[-0.35214102 -0.23038559],-0.0667464678337
12,"[ 0.37438729  1.61739564 -1.1810445  -0.03377885  0.60224219 -1.44821336
  0.13328334  0.48746154  0.27062941  0.10278646  0.        ]","[[-0.93923362  0.31668864  0.0690887  -0.16879517]
 [-0.88369128  5.6027494   0.          0.        ]]",[-1.88891225 -0.6733555 ],-0.0828547288068,[-1.06168723 -0.3337701 ],[-0.35214102 -0.23038559],-0.0828547288068
13,"[ 0.30425534  1.58064077 -1.23029391  0.18882768  0.60224122 -1.44820809
 -0.31080259  0.0732336   0.24540908  0.09484789  0.        ]","[[-0.99641311  0.40089451  0.0690887  -0.16879517]
 [-4.82117327  2.82707254  0.          0.        ]]",[-0.54782369  0.04544734],-0.0797425232856,[-0.32220396 -0.08695304],[-0.35214102 -0.23038559],-0.0797425232856
14,"[ 0.15248548  1.5507013  -1.31806093  0.3371816   0.60224026 -1.44820282
 -0.54448413  0.09184043  0.12789633 -0.01455896  0.        ]","[[-1.11362486  0.45868706  0.0690887  -0.16879517]
 [-6.89311088  2.95175463  0.          0.        ]]",[ 1.29419992 -1.18975206],-0.0634506197044,[ 0.28794044 -0.09980708],[-0.35214102 -0.23038559],-0.0634506197044
