timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
0,"[ 1.05962669  1.62702489 -0.05179029 -0.52573415 -1.45405141  0.78935393
  0.16035213 -0.30576302  2.29162669 -0.76763515  0.        ]","[[-0.04012991  0.03577284 -0.1698425   0.09402169]
 [-0.00060468 -0.0047243   0.          0.        ]]",[ 1.29931116  0.56947645],-0.392330424398,[ 0.56526887  1.08361125],[-0.12952849 -0.12243171],-0.392330424398
1,"[ 1.06073061  1.6256858   0.00897357 -0.47094559 -1.45402186  0.78934556
  0.51592141  0.00888711  2.29084715 -0.6862981   0.        ]","[[ -4.60156329e-04   5.82879148e-02  -1.69842496e-01   9.40216941e-02]
 [  3.95441578e+00   2.24872672e+00   0.00000000e+00   0.00000000e+00]]",[ 1.12385669  0.03734639],-0.389659669123,[ 0.54337883  1.07115483],[-0.12952849 -0.12243171],-0.389659669123
2,"[ 1.05112909  1.6210594   0.18934454 -0.35927538 -1.4539923   0.7893372
  0.86452991  0.02310723  2.26926121 -0.46322756  0.        ]","[[ 0.11753363  0.10428424 -0.1698425   0.09402169]
 [ 7.83205581  2.35056832  0.          0.        ]]",[ 0.64096982  0.97917863],-0.380914832964,[ 0.49395621  1.04709148],[-0.12952849 -0.12243171],-0.380914832964
3,"[ 0.99943729  1.60565235  0.45960242 -0.15345914 -1.45396275  0.78932884
  1.078424    0.55784321  2.1761652  -0.12436136  0.        ]","[[  0.29804653   0.18971968  -0.1698425    0.09402169]
 [ 10.21133933   6.18020652   0.           0.        ]]",[ 1.72389236  1.4180711 ],-0.36284417604,[ 0.39056125  0.99707621],[-0.12952849 -0.12243171],-0.36284417604
4,"[ 0.86301465  1.55241423  0.7973167   0.22659075 -1.4539332   0.78932048
  1.41579273  1.09340783  1.92159814  0.29808801  0.        ]","[[  0.53992551   0.35180821  -0.1698425    0.09402169]
 [ 13.96415756  10.01583989   0.           0.        ]]",[-0.78045446  1.41589265],-0.327539878446,[ 0.23557751  0.9182567 ],[-0.12952849 -0.12243171],-0.327539878446
5,"[ 0.65362043  1.42002383  1.09312658  0.74219677 -1.45390365  0.78931212
  1.1133147   1.6187001   1.49989029  0.61155979  0.        ]","[[  0.78545305   0.58987286  -0.1698425    0.09402169]
 [ 10.59989191  13.77807294   0.           0.        ]]",[ 0.45383892 -0.78607145],-0.275237534926,[ 0.12260723  0.8461293 ],[-0.12952849 -0.12243171],-0.275237534926
6,"[ 0.40615496  1.22686214  1.30988055  1.18714938 -1.4538741   0.78930375
  1.25607562  1.14586395  1.03692252  0.70296637  0.        ]","[[  1.01338543   0.83145972  -0.1698425    0.09402169]
 [ 12.18805139  10.39187423   0.           0.        ]]",[ 0.2851448  -1.10799515],-0.215860911543,[ 0.06244279  0.7879715 ],[-0.12952849 -0.12243171],-0.215860911543
7,"[ 0.08798371  1.0654298   1.47119124  1.43365002 -1.45384456  0.78929539
  1.336002    0.56413661  0.61130525  0.62219617  0.        ]","[[  1.26606986   0.9974971   -0.1698425    0.09402169]
 [ 13.077343     6.22572909   0.           0.        ]]",[-1.71414589  0.69893597],-0.155537968154,[ 0.02654732  0.74566722],[-0.12952849 -0.12243171],-0.155537968154
8,"[-0.21032103  0.90252244  1.53615266  1.60913897 -1.45381501  0.78928703
  0.95701395  0.93344263  0.29342197  0.41943196  0.        ]","[[ 1.48532251  1.14854898 -0.1698425   0.09402169]
 [ 8.86196861  8.87067265  0.          0.        ]]",[-0.74695367  0.7740659 ],-0.101279984542,[-0.0020622   0.71469957],[-0.12952849 -0.12243171],-0.101279984542
9,"[-0.41277365  0.66216145  1.53892254  1.76652314 -1.45378547  0.78927867
  0.67554632  1.33693859  0.11132509  0.14629393  0.        ]","[[  1.63115037   1.35495763  -0.1698425    0.09402169]
 [  5.73125984  11.76056463   0.           0.        ]]",[ 0.93511906  1.34388516],-0.0596762579317,[-0.01739036  0.69651741],[-0.12952849 -0.12243171],-0.0596762579317
10,"[-0.61996669  0.32936061  1.50770698  1.81907141 -1.45375593  0.78927031
  0.99813201  1.85712455  0.02861935 -0.21650169  0.        ]","[[  1.78177478   1.62755134  -0.1698425    0.09402169]
 [  9.31953038  15.48638681   0.           0.        ]]",[-0.26606782  1.56869142],-0.0497541548003,[-0.04613531  0.67444789],[-0.12952849 -0.12243171],-0.0497541548003
11,"[-0.85080555 -0.08290843  1.42951273  1.62768153 -1.45372639  0.78926195
  0.88705052  2.36706122  0.108508   -0.62321206  0.        ]","[[  1.95576891   1.973929    -0.1698425    0.09402169]
 [  8.08408425  19.13920892   0.           0.        ]]",[-1.89639292  2.31617645],-0.0963719538609,[-0.05532943  0.66927117],[-0.12952849 -0.12243171],-0.0963719538609
12,"[-1.0016904  -0.50073372  1.35011425  1.0455704  -1.45369685  0.78925359
  0.51697431  2.86684677  0.37833425 -0.87886626  0.        ]","[[  2.07615199   2.39264001  -0.1698425    0.09402169]
 [  3.96777379  22.71994261   0.           0.        ]]",[-1.40738005  1.13328582],-0.14777275364,[-0.04610491  0.67236418],[-0.12952849 -0.12243171],-0.14777275364
13,"[-1.04841178 -0.78839976  1.32026042  0.01169669 -1.45366732  0.78924523
  0.15411003  3.35659519  0.74151452 -0.88458822  0.        ]","[[  2.11501447   2.88225312  -0.1698425    0.09402169]
 [ -0.06833509  26.22964437   0.           0.        ]]",[-0.68645064  1.50038841],-0.187615176083,[-0.01870165  0.68263686],[-0.12952849 -0.12243171],-0.187615176083
14,"[-1.01406765 -0.82946999  1.34240744 -0.60670446 -1.45363779  0.78923687
 -0.09019898 -0.00438212  0.92027543 -0.79578377  0.        ]","[[ 2.08638287  3.13901943 -0.1698425   0.09402169]
 [-2.7857606   2.15534757  0.          0.        ]]",[-1.02968534 -0.00115176],-0.20320073855,[ 0.05473442  0.71665919],[-0.12952849 -0.12243171],-0.20320073855
15,"[-0.8964229  -0.82912159  1.40795521 -0.55538211 -1.45360826  0.78922851
 -0.44121935 -0.66046091  0.8948896  -0.8094645   0.        ]","[[ 1.99149305  3.11795035 -0.1698425   0.09402169]
 [-6.69012989 -2.54408355  0.          0.        ]]",[ 0.34052889  0.51230235],-0.200879796182,[ 0.07091431  0.7249915 ],[-0.12952849 -0.12243171],-0.200879796182
16,"[-0.74187723 -0.82618173  1.47229244 -0.43524204 -1.45357873  0.78922015
 -0.30809133 -0.60230617  0.84983022 -0.8214976   0.        ]","[[ 1.87254692  3.06856944 -0.1698425   0.09402169]
 [-5.20940521 -2.12757035  0.          0.        ]]",[-0.22077285 -0.67006804],-0.196029758496,[ 0.05682668  0.71772891],[-0.12952849 -0.12243171],-0.196029758496
17,"[-0.59108592 -0.81712087  1.51396206 -0.26876644 -1.4535492   0.7892118
 -0.37741251 -0.9668338   0.79034868 -0.8216976   0.        ]","[[ 1.76062236  2.99981983 -0.1698425   0.09402169]
 [-5.9804738  -4.73869009  0.          0.        ]]",[ 0.10354551  1.75250464],-0.188646185095,[ 0.05594679  0.71747953],[-0.12952849 -0.12243171],-0.188646185095
18,"[-0.43371442 -0.80594478  1.53708185 -0.1388574  -1.45351967  0.78920344
 -0.32988922 -0.40093298  0.74218913 -0.80526602  0.        ]","[[ 1.64631616  2.94571514 -0.1698425   0.09402169]
 [-5.45191701 -0.68528886  0.          0.        ]]",[-2.27304437  0.12653239],-0.181498803985,[ 0.03953663  0.70865053],[-0.12952849 -0.12243171],-0.181498803985
19,"[-0.22866973 -0.803849    1.53742785 -0.11845717 -1.45349015  0.78919508
 -0.67614471 -0.32911777  0.72825434 -0.77957942  0.        ]","[[ 1.49863631  2.93717035 -0.1698425   0.09402169]
 [-9.30323371 -0.1709122   0.          0.        ]]",[ 0.11791034  0.71916442],-0.177858331047,[ 0.05033846  0.71398062],[-0.12952849 -0.12243171],-0.177858331047
20,"[ 0.01723176 -0.80973952  1.49311272 -0.17868252 -1.45346063  0.78918672
 -0.61759929  0.06890724  0.74021759 -0.75707886  0.        ]","[[ 1.31910449  2.96235646 -0.1698425   0.09402169]
 [-8.65212333  2.68002439  0.          0.        ]]",[ 1.15735215  0.46173331],-0.177685027036,[ 0.05325854  0.71497595],[-0.12952849 -0.12243171],-0.177685027036
21,"[ 0.19084982 -0.82046413  1.43018929 -0.31949764 -1.45343111  0.78917836
 -0.2462331  -0.11132184  0.76766759 -0.75552538  0.        ]","[[ 1.18750528  3.02082754 -0.1698425   0.09402169]
 [-4.52163333  1.38910088  0.          0.        ]]",[ 0.39503644  0.58360176],-0.18101285829,[ 0.05714403  0.71703553],[-0.12952849 -0.12243171],-0.18101285829
22,"[ 0.28451961 -0.82121922  1.38402235 -0.33226073 -1.45340159  0.78917001
 -0.09756841 -0.35227082  0.77820477 -0.75463279  0.        ]","[[ 1.11366248  3.02610459 -0.1698425   0.09402169]
 [-2.86813211 -0.33674036  0.          0.        ]]",[ 2.70460324  2.10452827],-0.182278675657,[ 0.06151102  0.71983397],[-0.12952849 -0.12243171],-0.182278675657
23,"[ 0.3057116  -0.81998868  1.37225551 -0.31211165 -1.45337207  0.78916165
  0.26351148 -0.36187509  0.77237058 -0.74846446  0.        ]","[[ 1.09659434  3.01777472 -0.1698425   0.09402169]
 [ 1.14793775 -0.40555066  0.          0.        ]]",[-0.70239338  0.10573244],-0.181109375478,[ 0.05254598  0.71537375],[-0.12952849 -0.12243171],-0.181109375478
24,"[ 0.3120951  -0.81879561  1.36859376 -0.2938094  -1.45334255  0.78915329
  0.01143125 -0.34972773  0.76764413 -0.74420411  0.        ]","[[ 1.09142263  3.01020095 -0.1698425   0.09402169]
 [-1.65576374 -0.31856323  0.          0.        ]]",[ 2.2297466   0.06545537],-0.180214361721,[ 0.05816389  0.71819901],[-0.12952849 -0.12243171],-0.180214361721
25,"[ 0.3035217  -0.81797161  1.3734378  -0.28180736 -1.45331304  0.78914494
  0.37035735 -0.33074272  0.76464813 -0.74270262  0.        ]","[[ 1.09836114  3.00523049 -0.1698425   0.09402169]
 [ 2.33631079 -0.18260057  0.          0.        ]]",[-0.17635868  0.75003572],-0.179731894017,[ 0.04826162  0.71315455],[-0.12952849 -0.12243171],-0.179731894017
26,"[ 0.25446442 -0.81763812  1.39971978 -0.27714821 -1.45328353  0.78913658
  0.30341656 -0.3109924   0.76381605 -0.74695101  0.        ]","[[ 1.13761756  3.00330057 -0.1698425   0.09402169]
 [ 1.59181096 -0.04115599  0.          0.        ]]",[ 0.2885848  -0.44400326],-0.179927937344,[ 0.04714532  0.71235824],[-0.12952849 -0.12243171],-0.179927937344
27,"[ 0.19972194 -0.81429688  1.42603937 -0.23268009 -1.45325402  0.78912823
  0.40330508 -0.55632579  0.75275054 -0.7447943   0.        ]","[[ 1.18060081  2.9848468  -0.1698425   0.09402169]
 [ 2.70281116 -1.79836588  0.          0.        ]]",[-0.57413744 -0.55891814],-0.178383275834,[ 0.04310615  0.71037656],[-0.12952849 -0.12243171],-0.178383275834
28,"[ 0.16000473 -0.8011784   1.443235   -0.09427278 -1.45322451  0.78911987
  0.19409991 -0.86034686  0.71659419 -0.7243825   0.        ]","[[ 1.21131179  2.92703108 -0.1698425   0.09402169]
 [ 0.37604587 -3.97594651  0.          0.        ]]",[-0.48494421  0.58357774],-0.172387574273,[ 0.04420099  0.7112329 ],[-0.12952849 -0.12243171],-0.172387574273
29,"[ 0.17534215 -0.78479596  1.43673788  0.03707316 -1.45319501  0.78911152
  0.02080634 -0.52674175  0.68314332 -0.69568234  0.        ]","[[ 1.1994949   2.87148544 -0.1698425   0.09402169]
 [-1.55131157 -1.5865796   0.          0.        ]]",[-0.62897991 -0.03859164],-0.166141001068,[ 0.04075468  0.70894527],[-0.12952849 -0.12243171],-0.166141001068
30,"[ 0.24666207 -0.77334484  1.40355065  0.11406782 -1.4531655   0.78910316
 -0.20033877 -0.54370042  0.66693609 -0.66548546  0.        ]","[[ 1.14379107  2.83853486 -0.1698425   0.09402169]
 [-4.01087105 -1.70807592  0.          0.        ]]",[-2.06196268  0.39747655],-0.161970812048,[ 0.04666637  0.71213382],[-0.12952849 -0.12243171],-0.161970812048
31,"[ 0.39294063 -0.76653451  1.31823061  0.15587599 -1.453136    0.78909481
 -0.54917655 -0.31926221  0.6669663  -0.62605106  0.        ]","[[ 1.02464687  2.82050176 -0.1698425   0.09402169]
 [-7.8906227  -0.10060112  0.          0.        ]]",[-1.17943884 -0.04593235],-0.159292052231,[ 0.05934565  0.71846902],[-0.12952849 -0.12243171],-0.159292052231
32,"[ 0.61037066 -0.76503716  1.13822451  0.16469828 -1.4531065   0.78908645
 -0.89111042 -0.34441181  0.68838863 -0.57849427  0.        ]","[[  0.82867752   2.81668244  -0.1698425    0.09402169]
 [-11.6936373   -0.28074674   0.           0.        ]]",[-0.34087208 -0.24342002],-0.159051554987,[ 0.0844224   0.73260725],[-0.12952849 -0.12243171],-0.159051554987
33,"[ 0.83084208 -0.75892046  0.85325126  0.19977239 -1.453077    0.7890781
 -0.99163073 -0.47824022  0.72493235 -0.51835491  0.        ]","[[  0.58358642   2.8014503   -0.1698425    0.09402169]
 [-12.81173902  -1.23928082   0.           0.        ]]",[ 1.69892782  1.5331579 ],-0.160481570963,[ 0.11220308  0.75118864],[-0.12952849 -0.12243171],-0.160481570963
34,"[ 0.96699303 -0.7650041   0.56255328  0.1647978  -1.4530475   0.78906974
 -0.61282189  0.07802851  0.76967779 -0.49853775  0.        ]","[[ 0.36962164  2.81663818 -0.1698425   0.09402169]
 [-8.59879394  2.74481379  0.          0.        ]]",[-0.31005176  1.31654464],-0.165573056128,[ 0.11998174  0.7577495 ],[-0.12952849 -0.12243171],-0.165573056128
35,"[ 1.03660209 -0.79669489  0.29398415 -0.05552094 -1.45301801  0.78906139
 -0.70787951  0.62326707  0.80328172 -0.55728272  0.        ]","[[ 0.1870378   2.91071566 -0.1698425   0.09402169]
 [-9.65607106  6.64991995  0.          0.        ]]",[ 0.36392126  0.44986996],-0.173244040253,[ 0.14677133  0.77331722],[-0.12952849 -0.12243171],-0.173244040253
36,"[ 1.06075303 -0.82261489  0.02488552 -0.35947534 -1.45298851  0.78905304
 -0.56115133  0.10116088  0.81926962 -0.62940905  0.        ]","[[ 0.01029002  3.03733689 -0.1698425   0.09402169]
 [-8.02426676  2.91055084  0.          0.        ]]",[-0.70918083  2.44441931],-0.179490139881,[ 0.18381213  0.79554749],[-0.12952849 -0.12243171],-0.179490139881
37,"[ 1.03915341 -0.82410768 -0.26027841 -0.38975953 -1.45295902  0.78904468
 -0.79934307 -0.38989188  0.82994616 -0.64764278  0.        ]","[[ -0.17677576   3.04982871  -0.1698425    0.09402169]
 [-10.67343264  -0.6064137    0.           0.        ]]",[ 0.17041034  2.24847909],-0.182001147924,[ 0.22050962  0.81815422],[-0.12952849 -0.12243171],-0.182001147924
38,"[ 0.96095804 -0.82206162 -0.56102964 -0.34952345 -1.45292953  0.78903633
 -0.71967099 -0.42259652  0.85271479 -0.62452285  0.        ]","[[-0.381355    3.03323115 -0.1698425   0.09402169]
 [-9.7874337  -0.84066788  0.          0.        ]]",[ 0.39228955 -1.34418533],-0.183680538432,[ 0.23567627  0.83005065],[-0.12952849 -0.12243171],-0.183680538432
39,"[ 0.84881609 -0.81262576 -0.80406601 -0.21347528 -1.45290004  0.78902798
 -0.56260072 -0.97311867  0.89726683 -0.58447812  0.        ]","[[-0.5595775   2.97685727 -0.1698425   0.09402169]
 [-8.04062601 -4.7835797   0.          0.        ]]",[ 1.53738131  1.43775572],-0.187516895007,[ 0.24684384  0.84096307],[-0.12952849 -0.12243171],-0.187516895007
40,"[ 0.75246666 -0.79971056 -0.95301981 -0.08198133 -1.45287056  0.78901963
 -0.1922665  -0.40700984  0.94409816 -0.55830658  0.        ]","[[-0.6790661   2.92186508 -0.1698425   0.09402169]
 [-3.92197621 -0.72914866  0.          0.        ]]",[-0.47899526  1.82747781],-0.192639395663,[ 0.23883261  0.83921671],[-0.12952849 -0.12243171],-0.192639395663
