timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
0,"[ 1.0690668   1.30583728  0.05689939 -1.34338001  0.89402179 -1.09810355
  0.16926534 -0.31621236  0.70473568  1.69188628  0.        ]","[[ 0.00986983 -0.00955897  0.10474211 -0.12676053]
 [ 0.00134254 -0.00105035  0.          0.        ]]",[-3.91599686 -0.06700236],-0.165548657735,[-3.75468683  0.23228171],[-0.96685457 -0.82663369],-0.165548657735
1,"[ 1.06849492  1.3057977  -0.00205664 -1.35025928  0.89402102 -1.09810238
 -0.42677305 -0.36345509  0.70330447  1.57154077  0.        ]","[[-0.02979305 -0.01222618  0.10474211 -0.12676053]
 [-3.95445988 -0.26479678  0.          0.        ]]",[-2.90822552  0.12876706],-0.15890144074,[-3.02163672  0.49493957],[-0.96685457 -0.82663369],-0.15890144074
2,"[ 1.05338597  1.30579418 -0.17667845 -1.35054778  0.89402024 -1.0981012
 -1.01106721 -0.27091792  0.67860868  1.22708075  0.        ]","[[-0.14778999 -0.01233872  0.10474211 -0.12676053]
 [-7.83232131  0.25181606  0.          0.        ]]",[-1.74674148  0.7074922 ],-0.139606471944,[-1.76705122  1.00658202],[-0.96685457 -0.82663369],-0.139606471944
3,"[ 0.98518127  1.30561056 -0.45715368 -1.26512992  0.89401946 -1.09810003
 -1.58393593  0.23024316  0.58466701  0.72263799  0.        ]","[[ -0.34258348   0.02076958   0.10474211  -0.12676053]
 [-11.63436554   3.04968163   0.           0.        ]]",[-0.89798027  1.83337167],-0.110483505602,[-0.08579937  1.43427289],[-0.96685457 -0.82663369],-0.110483505602
4,"[ 0.80971728  1.29637526 -0.80771317 -1.00754884  0.89401868 -1.09809886
 -2.08473127  0.9289007   0.38207748  0.15929774  0.        ]","[[ -0.60861864   0.12089787   0.10474211  -0.12676053]
 [-14.95809207   6.95012597   0.           0.        ]]",[ 1.75917516  1.72951324],-0.0766305940393,[ 1.69467533  1.34918356],[-0.96685457 -0.82663369],-0.0766305940393
5,"[ 0.56136531  1.24834841 -1.089348   -0.56061985  0.8940179  -1.09809769
 -1.44433439  1.61318679  0.15587134 -0.21044362  0.        ]","[[ -0.86513712   0.29822987   0.10474211  -0.12676053]
 [-10.70789786  10.77034865   0.           0.        ]]",[ 1.36408246 -0.08626006],-0.0535686324687,[ 1.01371801  0.42017967],[-0.96685457 -0.82663369],-0.0535686324687
6,"[ 0.35889936  1.14124304 -1.23791799 -0.06357684  0.89401712 -1.09809651
 -0.81633701  1.51351144  0.03148317 -0.30084502  0.        ]","[[ -1.03747754   0.50805352   0.10474211  -0.12676053]
 [ -6.5399849   10.21389784   0.           0.        ]]",[ 0.03259158  1.01610416],-0.0436599191156,[ 0.36002079 -0.08050999],[-0.96685457 -0.82663369],-0.0436599191156
7,"[ 0.19378771  0.95611088 -1.32404927  0.44000196  0.89401634 -1.09809534
 -0.77761468  2.18650101 -0.02864107 -0.22623838  0.        ]","[[ -1.16569925   0.75002853   0.10474211  -0.12676053]
 [ -6.28299515  13.9710785    0.           0.        ]]",[ 0.60746149 -1.10907054],-0.0365740432288,[-0.0321313  -1.06305337],[-0.96685457 -0.82663369],-0.0365740432288
8,"[ 0.05799261  0.72092555 -1.37583927  0.8339292   0.89401556 -1.09809417
 -0.39654527  1.42754871 -0.0735891  -0.07766819  0.        ]","[[-1.26598403  0.98693805  0.10474211 -0.12676053]
 [-3.75390131  9.73402578  0.          0.        ]]",[-0.2201705  -1.14916184],-0.0310321016066,[-0.55276358 -1.45328689],[-0.96685457 -0.82663369],-0.0310321016066
9,"[-0.05784005  0.5467545  -1.40796356  1.02555948  0.89401478 -1.09809299
 -0.51644686  0.68380671 -0.13813694 -0.0035577   0.        ]","[[-1.34904567  1.13995881  0.10474211 -0.12676053]
 [-4.54967031  5.58187776  0.          0.        ]]",[ 0.20977807 -0.89665898],-0.0256622450582,[ 0.1994395  -1.02374899],[-0.96685457 -0.82663369],-0.0256622450582
10,"[-0.17399161  0.45659487 -1.42981809  1.09961882  0.894014   -1.09809182
 -0.3776823   0.02800298 -0.22410056 -0.03439178  0.        ]","[[-1.43079883  1.21486217  0.10474211 -0.12676053]
 [-3.62871472  1.92066836  0.          0.        ]]",[ 0.26325004 -0.14159877],-0.0171715445257,[ 0.56707567 -0.24618766],[-0.96685457 -0.82663369],-0.0171715445257
11,"[-0.26215628  0.41677209 -1.43977104  1.12747546  0.89401323 -1.09809065
 -0.20989181 -0.07929258 -0.29572143 -0.08713181  0.        ]","[[-1.49220012  1.24726543  0.10474211 -0.12676053]
 [-2.51511869  1.32166071  0.          0.        ]]",[ 1.21218617 -0.35494034],-0.00983367681199,[ 0.4865731  -0.14810362],[-0.96685457 -0.82663369],-0.00983367681199
