timestep,obs,human_obs,actions,rewards,avg_action_dist,logstd_action_dist,original_rewards
0,"[ 1.04166599  1.34906451  0.07522333 -1.24318808 -1.58561073  1.02692826
  0.18282943 -0.31893468  3.50711606 -1.57839457  0.        ]","[[ 0.02241295 -0.00153914 -0.18213737  0.11980727]
 [-0.00255184 -0.00086223  0.          0.        ]]",[ 3.10699063  2.40010017],-0.408681353313,[ 3.10771871  2.33782077],[-0.80874246 -0.6389631 ],-0.408681353313
1,"[ 1.03921168  1.34813866  0.13420366 -1.14028091 -1.58560737  1.02692698
  0.74291696  0.35791467  3.50014653 -1.41591879  0.        ]","[[ 0.06203748  0.03815619 -0.18213737  0.11980727]
 [ 3.95184476  3.95720808  0.          0.        ]]",[ 2.81434661  1.46759081],-0.404620679701,[ 2.58227801  1.6166029 ],[-0.80874246 -0.6389631 ],-0.404620679701
2,"[ 1.01834552  1.33358326  0.30852021 -0.83574566 -1.585604    1.02692571
  1.29193762  1.0213663   3.42987484 -0.94126959  0.        ]","[[ 0.17996585  0.15622692 -0.18213737  0.11980727]
 [ 7.82811459  7.83693526  0.          0.        ]]",[ 1.93694763  1.15572574],-0.38992762141,[ 2.1270442   0.87451899],[-0.80874246 -0.6389631 ],-0.38992762141
3,"[ 0.94029767  1.27151687  0.58706416 -0.34733307 -1.58560063  1.02692444
  1.83014832  1.67167369  3.16115447 -0.23009556  0.        ]","[[  0.37465331   0.35112129  -0.18213737   0.11980727]
 [ 11.62808354  11.639813     0.           0.        ]]",[ 1.16045858  0.57569431],-0.357627832914,[ 1.72696137  0.08022007],[-0.80874246 -0.6389631 ],-0.357627832914
4,"[ 0.74773707  1.12386058  0.93708647  0.23444767 -1.58559727  1.02692316
  2.35792403  2.02177301  2.55521678  0.47370576  0.        ]","[[  0.64460045   0.60445965  -0.18213737   0.11980727]
 [ 15.3544155   13.68715574   0.           0.        ]]",[ 0.36615408  0.11689461],-0.300195089936,[ 1.04741049 -0.8310315 ],[-0.80874246 -0.6389631 ],-0.300195089936
5,"[ 0.41270406  0.88778602  1.26507201  0.75951759 -1.5855939   1.02692189
  2.52032248  2.05438632  1.68329831  0.77658245  0.        ]","[[  0.96319231   0.88011712  -0.18213737   0.11980727]
 [ 16.50108286  13.87790967   0.           0.        ]]",[ 0.56685114 -2.04359722],-0.220447981912,[ 0.21651872 -1.78253937],[-0.80874246 -0.6389631 ],-0.220447981912
6,"[-0.04993373  0.63736086  1.48230074  1.08927788 -1.58559054  1.02692061
  2.7921923   1.33000858  0.83299011  0.5284976   0.        ]","[[  1.31247474   1.11517457  -0.18213737   0.11980727]
 [ 18.42068735   9.64189948   0.           0.        ]]",[-1.90207644 -2.17067723],-0.133804002256,[-1.44554806 -2.60105467],[-0.80874246 -0.6389631 ],-0.133804002256
7,"[-0.52243304  0.45908194  1.5284138   1.23456442 -1.58558717  1.02691934
  2.18044125  0.62026157  0.27337016 -0.02384317  0.        ]","[[  1.63755549   1.26636901  -0.18213737   0.11980727]
 [ 14.10153842   5.49143504   0.           0.        ]]",[-0.86148289 -1.85337497],-0.0688062167354,[-1.68401146 -2.72964311],[-0.80874246 -0.6389631 ],-0.0688062167354
8,"[-0.87451698  0.37456508  1.45989015  1.28227007 -1.5855838   1.02691806
  1.65827509 -0.07540032  0.00574568 -0.52294887  0.        ]","[[  1.88259804   1.33538064  -0.18213737   0.11980727]
 [ 10.4148586    1.42333604   0.           0.        ]]",[-2.00618098 -2.58734885],-0.0532572624056,[-1.92315865 -2.43092394],[-0.80874246 -0.6389631 ],-0.0532572624056
9,"[-1.09968554  0.38880439  1.36450311  1.27512205 -1.58558044  1.02691679
  1.06873333 -0.75721797 -0.12160531 -0.82111462  0.        ]","[[ 2.04913296  1.32384258 -0.18213737  0.11980727]
 [ 6.25245835 -2.5638061   0.          0.        ]]",[-2.30242236 -1.16627054],-0.0633128296991,[-1.784307   -1.70661879],[-0.80874246 -0.6389631 ],-0.0633128296991
10,"[-1.20668433  0.49889406  1.30220738  1.20755651 -1.58557707  1.02691551
  0.49086812 -1.42549361 -0.19610901 -0.86600733  0.        ]","[[ 2.13324594  1.23335627 -0.18213737  0.11980727]
 [ 2.1724919  -6.4717672   0.          0.        ]]",[-1.42900272 -0.25541098],-0.0635376627714,[-0.94641405 -0.34768754],[-0.80874246 -0.6389631 ],-0.0635376627714
11,"[-1.21079844  0.66019035  1.29955984  1.06586081 -1.58557371  1.02691424
 -0.07559858 -1.57634576 -0.22218019 -0.68024353  0.        ]","[[ 2.13656685  1.09506962 -0.18213737  0.11980727]
 [-1.82699741 -7.35394113  0.          0.        ]]",[ 0.5048041  0.2483712],-0.0490991060199,[ 0.49803066  0.75482249],[-0.80874246 -0.6389631 ],-0.0490991060199
12,"[-1.19071522  0.80774261  1.31228236  0.88392858 -1.58557034  1.02691296
  0.21240133 -1.38337206 -0.21082621 -0.45502145  0.        ]","[[ 2.12042912  0.95931305 -0.18213737  0.11980727]
 [ 0.20640066 -6.22548105  0.          0.        ]]",[-0.08341281  0.24984146],-0.0342587143849,[ 0.18219784  0.54366386],[-0.80874246 -0.6389631 ],-0.0342587143849
13,"[-1.19168066  0.9207599   1.31167779  0.70193897 -1.58556697  1.02691169
  0.16504695 -1.19310738 -0.1969143  -0.29783696  0.        ]","[[ 2.12120267  0.84596674 -0.18213737  0.11980727]
 [-0.12793965 -5.11285813  0.          0.        ]]",[ 0.26795001 -0.05181872],-0.0264991829163,[ 0.41070536  0.5209223 ],[-0.80874246 -0.6389631 ],-0.0264991829163
14,"[-1.20178402  1.01437878  1.30531866  0.51430903 -1.58556361  1.02691041
  0.31556925 -1.2109414  -0.1807562  -0.17226605  0.        ]","[[ 2.12930687  0.74266311 -0.18213737  0.11980727]
 [ 0.93480956 -5.21715883  0.          0.        ]]",[-0.19068983  1.19256579],-0.0238123097216,[ 0.31816915  0.61436349],[-0.80874246 -0.6389631 ],-0.0238123097216
15,"[-1.21532725  1.06709128  1.29661335  0.38940552 -1.58556024  1.02690914
  0.20590682 -0.51612904 -0.17311018 -0.10867194  0.        ]","[[ 2.14023476  0.6790867  -0.18213737  0.11980727]
 [ 0.16055018 -1.15402312  0.          0.        ]]",[ 0.19848889 -0.56909971],-0.023896276597,[ 0.45418912 -0.0405837 ],[-0.80874246 -0.6389631 ],-0.023896276597
16,"[-1.22894502  1.10234641  1.28764561  0.29602205 -1.58555688  1.02690787
  0.31678765 -0.89760739 -0.1698012  -0.07063226  0.        ]","[[ 2.15130047  0.63362367 -0.18213737  0.11980727]
 [ 0.94341391 -3.38484477  0.          0.        ]]",[-0.24285991  0.82153456],-0.0243170348255,[ 0.39064285  0.44254464],[-0.80874246 -0.6389631 ],-0.0243170348255
17,"[-1.23998368  1.1276072   1.28021463  0.22327916 -1.58555351  1.02690659
  0.17789814 -0.32982404 -0.16726219 -0.04363889  0.        ]","[[ 2.16032996  0.59924036 -0.18213737  0.11980727]
 [-0.03719929 -0.06455279  0.          0.        ]]",[ 0.85471492 -0.54090485],-0.0248483313601,[ 0.56248146 -0.06633604],[-0.80874246 -0.6389631 ],-0.0248483313601
18,"[-1.2799946   1.14366066  1.2520364   0.17412895 -1.58555015  1.02690532
  0.6570323  -0.69605914 -0.19873217 -0.08157644  0.        ]","[[ 2.19352746  0.57646116 -0.18213737  0.11980727]
 [ 3.34567633 -2.20623123  0.          0.        ]]",[-0.84439372 -0.18865962],-0.0213647327227,[-0.30009919 -0.05294541],[-0.80874246 -0.6389631 ],-0.0213647327227
19,"[-1.3185254   1.17769573  1.22294452  0.06108732 -1.58554678  1.02690404
  0.17455592 -0.81612584 -0.2174911  -0.08252614  0.        ]","[[ 2.22626275  0.52529178 -0.18213737  0.11980727]
 [-0.06079067 -2.90836356  0.          0.        ]]",[ 0.97270154  1.26317559],-0.0194870270852,[ 0.49816877  0.57935506],[-0.80874246 -0.6389631 ],-0.0194870270852
20,"[-1.36136193  1.18891044  1.18816907  0.02077922 -1.58554341  1.02690277
  0.71954873 -0.12941232 -0.25460508 -0.13796907  0.        ]","[[ 2.26365365  0.50741606 -0.18213737  0.11980727]
 [ 3.78706938  1.10740696  0.          0.        ]]",[-0.0942966  -0.96553115],-0.0160198889122,[-0.72510487 -0.75769454],[-0.80874246 -0.6389631 ],-0.0160198889122
21,"[-1.43932825  1.19890439  1.1174997  -0.01662193 -1.58554005  1.02690149
  0.65629687 -0.78690493 -0.32805096 -0.27180537  0.        ]","[[ 2.33491449  0.4909871  -0.18213737  0.11980727]
 [ 3.34049147 -2.73748791  0.          0.        ]]",[ 0.0253662   0.06413176],-0.0158550443177,[-0.84159112 -0.06766555],[-0.80874246 -0.6389631 ],-0.0158550443177
22,"[-1.50809165  1.22834952  1.04590108 -0.13632705 -1.58553668  1.02690022
  0.66113192 -0.73421824 -0.38006953 -0.35429147  0.        ]","[[ 2.40206687  0.43932859 -0.18213737  0.11980727]
 [ 3.37463275 -2.42939032  0.          0.        ]]",[-1.45273873 -1.07226453],-0.0201377426759,[-1.07550263 -0.13381702],[-0.80874246 -0.6389631 ],-0.0201377426759
23,"[-1.53451694  1.27132578  1.01565399 -0.34640084 -1.58553332  1.02689894
  0.09157251 -1.40284376 -0.37645854 -0.29940482  0.        ]","[[ 2.42921236  0.35151037 -0.18213737  0.11980727]
 [-0.64666781 -6.33939646  0.          0.        ]]",[ 0.66613775  1.01333594],-0.0160047855322,[ 0.45070833  1.57550001],[-0.80874246 -0.6389631 ],-0.0160047855322
24,"[-1.5474668   1.30443823  1.00020576 -0.5583318  -1.58552995  1.02689767
  0.46640846 -0.70444594 -0.35456223 -0.21863764  0.        ]","[[ 2.4428321   0.26569948 -0.18213737  0.11980727]
 [ 1.99981405 -2.25530376  0.          0.        ]]",[-0.92480079  0.09474475],-0.0109363041002,[-0.51807487  0.44477788],[-0.80874246 -0.6389631 ],-0.0109363041002
25,"[-1.55018684  1.31705042  0.99690214 -0.66115377 -1.58552659  1.02689639
 -0.05738307 -0.63241674 -0.33821182 -0.17332402  0.        ]","[[ 2.4457236   0.22481957 -0.18213737  0.11980727]
 [-1.69834498 -1.8340941   0.          0.        ]]",[ 0.30079524  1.33303156],-0.00936545547089,[ 0.53336567  0.95363647],[-0.80874246 -0.6389631 ],-0.00936545547089
26,"[-1.52951234  1.31607617  1.02149501 -0.65254818 -1.58552322  1.02689512
  0.11569425  0.05081913 -0.31479799 -0.12916225  0.        ]","[[ 2.42401724  0.22822513 -0.18213737  0.11980727]
 [-0.4763564   2.16133572  0.          0.        ]]",[ 0.79992431  0.0559018 ],-0.00998710581208,[ 0.01802281 -0.08638525],[-0.80874246 -0.6389631 ],-0.00998710581208
27,"[-1.55075407  1.30188349  0.9962017  -0.53950525 -1.58551985  1.02689385
  0.56521956  0.08114609 -0.36184341 -0.23627261  0.        ]","[[ 2.44633384  0.27323117 -0.18213737  0.11980727]
 [ 2.69745523  2.33868199  0.          0.        ]]",[-1.02365777 -0.1705591 ],-0.0118014187508,[-0.95281094 -0.68010062],[-0.80874246 -0.6389631 ],-0.0118014187508
28,"[-1.56353924  1.28736478  0.98040819 -0.44133258 -1.58551649  1.02689257
 -0.00260275 -0.0419993  -0.39314887 -0.31934405  0.        ]","[[ 2.46005929  0.31277958 -0.18213737  0.11980727]
 [-1.3115704   1.61855258  0.          0.        ]]",[-0.36993592  0.20105427],-0.0172637750337,[-0.08658575 -0.19567966],[-0.80874246 -0.6389631 ],-0.0172637750337
29,"[-1.52504022  1.2707382   1.02666154 -0.34320559 -1.58551312  1.0268913
 -0.20624789  0.08874781 -0.36665649 -0.27865897  0.        ]","[[ 2.41940195  0.35282197 -0.18213737  0.11980727]
 [-2.74937695  2.38313501  0.          0.        ]]",[ 0.58557373 -0.41667583],-0.0147039544288,[ 0.34823418 -0.21116346],[-0.80874246 -0.6389631 ],-0.0147039544288
30,"[-1.49426585  1.25672882  1.06104817 -0.26911372 -1.58550976  1.02689002
  0.12964749 -0.20160701 -0.34544753 -0.24827011  0.        ]","[[ 2.38820875  0.38344868 -0.18213737  0.11980727]
 [-0.37783938  0.68520023  0.          0.        ]]",[-0.24243194  0.20454529],-0.0133878019967,[-0.10403347 -0.14915711],[-0.80874246 -0.6389631 ],-0.0133878019967
31,"[-1.47694312  1.24613348  1.07948725 -0.21716963 -1.58550639  1.02688875
 -0.00517405 -0.06536713 -0.33546857 -0.23845042  0.        ]","[[ 2.3711014   0.40514627 -0.18213737  0.11980727]
 [-1.32972534  1.48190174  0.          0.        ]]",[ 0.57806563 -0.21235495],-0.0132773870226,[ 0.1484427  -0.21823913],[-0.80874246 -0.6389631 ],-0.0132773870226
32,"[-1.47347881  1.2354083   1.08309647 -0.16759283 -1.58550303  1.02688747
  0.32249659 -0.21431775 -0.33981965 -0.25848976  0.        ]","[[ 2.36771858  0.42604492 -0.18213737  0.11980727]
 [ 0.98374092  0.61087003  0.          0.        ]]",[-0.36612075 -0.11411773],-0.0143588727825,[-0.43080276 -0.36665344],[-0.80874246 -0.6389631 ],-0.0143588727825
33,"[-1.4785362   1.2313984   1.07780849 -0.14975425 -1.58549966  1.0268862
  0.11462052 -0.29356358 -0.34789391 -0.27972574  0.        ]","[[ 2.37266781  0.43361276 -0.18213737  0.11980727]
 [-0.48393264  0.14745671  0.          0.        ]]",[ 0.00362565  0.03261198],-0.0154606821712,[-0.07579803 -0.12914985],[-0.80874246 -0.6389631 ],-0.0154606821712
34,"[-1.46886029  1.22913537  1.08786754 -0.13984496 -1.5854963   1.02688492
  0.11800115 -0.27198231 -0.33938987 -0.26408516  0.        ]","[[ 2.36322864  0.43782812 -0.18213737  0.11980727]
 [-0.46006378  0.27365817  0.          0.        ]]",[ 0.40661558  1.34549494],-0.0147587086617,[-0.05742431 -0.1532647 ],[-0.80874246 -0.6389631 ],-0.0147587086617
35,"[-1.47605523  1.20364573  1.08039823 -0.03499102 -1.58549293  1.02688365
  0.3469231   0.40409994 -0.36201731 -0.34048967  0.        ]","[[ 2.37024363  0.48296879 -0.18213737  0.11980727]
 [ 1.15620089  4.22723557  0.          0.        ]]",[-1.25895144 -1.16128981],-0.0194591028565,[-0.74152368 -1.31517005],[-0.80874246 -0.6389631 ],-0.0194591028565
36,"[-1.45874646  1.1765982   1.09817771  0.06483503 -1.58548957  1.02688238
 -0.21643696 -0.28707784 -0.35837261 -0.36223956  0.        ]","[[ 2.35346042  0.5269604  -0.18213737  0.11980727]
 [-2.82130218  0.18538553  0.          0.        ]]",[-0.11818318 -0.32201787],-0.0211909147982,[ 0.45579672 -0.07008922],[-0.80874246 -0.6389631 ],-0.0211909147982
