timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.3398487   2.66014426 -0.36373553 -1.25144332  0.80932863  1.24261031
 -0.21754338 -0.37123496  0.72283809 -1.4604324   0.        ]",-0.79461,[ 2.27550901  7.68052307],-0.205318149579,[ 1.44439244  8.14958477],[-0.76053143 -0.24839063],"[[-0.07282505 -0.09700218  0.0930118   0.14412721]
 [ 0.00494229 -0.00494878  0.          0.        ]]"
1,"[ 1.34275815  2.66491379 -0.30435448 -1.08161486  0.80932827  1.24260946
 -0.13131834  0.12853331  0.73313755 -1.35493951  0.        ]",-0.780391,[ 1.35369481  8.11813031],-0.195791617101,[ 1.57653761  7.8908906 ],[-0.76053143 -0.24839063],"[[-0.03305205 -0.05738773  0.0930118   0.14412721]
 [ 3.95919295  3.95320762  0.          0.        ]]"
2,"[ 1.33851678  2.66461152 -0.12797422 -0.57453342  0.80932791  1.2426086
 -0.0467981   0.61841027  0.72531203 -1.03992094  0.        ]",-0.772896,[ 1.4552851   7.33459612],-0.166296897512,[ 1.80086887  7.545784  ],[-0.76053143 -0.24839063],"[[ 0.08502142  0.06060389  0.0930118   0.14412721]
 [ 7.8352623   7.83302555  0.          0.        ]]"
3,"[ 1.28970758  2.61676006  0.15804302  0.25145645  0.80932755  1.24260775
  0.03605608  1.09858491  0.5891883  -0.54453582  0.        ]",-0.744062,[ 1.81087709  5.72726727],-0.114876476834,[ 1.98069179  7.00078535],[-0.76053143 -0.24839063],"[[  0.27984899   0.25542106   0.0930118    0.14412721]
 [ 11.63492649  11.636004     0.           0.        ]]"
4,"[  1.13960255e+00   2.45651806e+00   5.26474912e-01   1.32230340e+00
   8.09327184e-01   1.24260689e+00   1.17290989e-01   1.56923210e+00
   1.81323212e-01   1.31283404e-03   0.00000000e+00]",-0.521134,[ 1.12410681  7.34220316],-0.0448040502969,[ 1.48669827  6.3223238 ],[-0.76053143 -0.24839063],"[[  0.54992332   0.52554107   0.0930118    0.14412721]
 [ 15.3603315   15.36353186   0.           0.        ]]"
5,"[ 0.82690136  2.11288828  0.91047861  2.45023582  0.80932682  1.24260604
  0.19696195  2.0305131  -0.55444126  0.30949015  0.        ]",-0.512761,[-0.23486616  5.90929733],-0.0662427578216,[ -7.92667270e-04   5.68996763e+00],[-0.76053143 -0.24839063],"[[  0.89378407   0.86946789   0.0930118    0.14412721]
 [ 19.01401442  19.01689186   0.           0.        ]]"
6,"[ 0.382116    1.54382976  1.16906719  3.29159183  0.80932646  1.24260519
  0.16857254  2.48280415 -1.33849304  0.06686817  0.        ]",-0.50978,[-0.2688086  5.4235556],-0.154159550356,[-0.60103607  5.06935787],[-0.76053143 -0.24839063],"[[  1.26099843   1.28574726   0.0930118    0.14412721]
 [ 17.71208918  22.59907037   0.           0.        ]]"
7,"[-0.08143341  0.79037054  1.23955801  3.37752663  0.8093261   1.24260433
  0.13785193  2.92612844 -1.7177685  -0.62068304  0.        ]",-0.631778,[-1.0500133   6.04341785],-0.21465152424,[-1.31318223  4.94463539],[-0.76053143 -0.24839063],"[[  1.601103     1.77295754   0.0930118    0.14412721]
 [ 16.30325586  26.11025893   0.           0.        ]]"
8,"[-0.46601144  0.02855283  1.16737788  2.28511718  0.80932574  1.24260348
  0.04462482  3.36073677 -1.51337586 -1.25671499  0.        ]",-0.886883,[-1.11305967  3.63015562],-0.228765724777,[-2.08420944  5.29498291],[-0.76053143 -0.24839063],"[[  1.88427558   2.329699     0.0930118    0.14412721]
 [ 12.02789939  29.55245268   0.           0.        ]]"
9,"[-0.71706245 -0.43172577  1.04853448 -0.03558424  0.80932537  1.24260262
 -0.04682458  3.78675733 -0.97994146 -1.38686424  0.        ]",-0.846331,[-2.19038618  5.627042  ],-0.193407277558,[-3.33598065  5.66339159],[-0.76053143 -0.24839063],"[[  2.0827623    2.95460252   0.0930118    0.14412721]
 [  7.83406804  32.9266764    0.           0.        ]]"
10,"[-0.85137058 -0.44942606  0.95553512 -1.30954788  0.80932501  1.24260177
 -0.13657041 -0.26950507 -0.7464953  -1.23803163  0.        ]",-0.501855,[-1.61119352  7.40096265],-0.162487723194,[-1.45763421  6.82219696],[-0.76053143 -0.24839063],"[[ 2.19814884  3.25218151  0.0930118   0.14412721]
 [ 3.71836174  0.80080378  0.          0.        ]]"
11,"[-0.88885417 -0.45697082  0.92509108 -1.05266232  0.80932465  1.24260092
 -0.22451596 -0.94463588 -0.79108555 -1.27847756  0.        ]",-0.518086,[-0.88954607  6.50219317],-0.169517639184,[-0.93628061  7.04105997],[-0.76053143 -0.24839063],"[[ 2.23204924  3.19223817  0.0930118   0.14412721]
 [-0.31478474 -4.54628024  0.          0.        ]]"
12,"[-0.84275836 -0.45814484  0.96223002 -0.69485078  0.80932429  1.24260006
 -0.3011783  -0.80698555 -0.85125611 -1.32897946  0.        ]",-0.562093,[-1.07335086  6.49101786],-0.178651625334,[-0.26367962  6.88404989],[-0.76053143 -0.24839063],"[[ 2.19047918  3.1090002   0.0930118   0.14412721]
 [-3.83048846 -3.45608352  0.          0.        ]]"
