timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.42076471  2.69802895 -0.30296154 -0.94936151 -1.55268157  0.44646075
 -0.20221654 -0.37141448  2.83841841 -0.47075104  0.        ]",-0.923705,[  3.00507548  11.16494681],-0.392902957098,[  2.76614809  11.64396095],[-0.89190972 -0.24142708],"[[ 0.01219306 -0.02391354 -0.17940165  0.05237776]
 [ 0.00107025 -0.00176489  0.          0.        ]]"
1,"[ 1.41901102  2.69827928 -0.24235143 -0.77547866 -1.55268053  0.44646064
 -0.11617697  0.12683309  2.83556331 -0.36490182  0.        ]",-0.832037,[  2.89777137  12.95404674],-0.391042366085,[  3.03215313  11.39067173],[-0.89190972 -0.24142708],"[[ 0.05188931  0.01576391 -0.17940165  0.05237776]
 [ 3.95539364  3.95632382  0.          0.        ]]"
2,"[ 1.40102104  2.68438501 -0.06329254 -0.25982935 -1.55267949  0.44646054
 -0.03183757  0.61521885  2.78878979 -0.05470692  0.        ]",-0.952276,[  3.62190814  11.85831013],-0.382937903374,[  3.41551566  10.9839592 ],[-0.89190972 -0.24142708],"[[ 0.16988784  0.13381715 -0.17940165  0.05237776]
 [ 7.83157832  7.83607051  0.          0.        ]]"
3,"[ 1.33023322  2.61411886  0.22322497  0.57021329 -1.55267845  0.44646043
  0.05084114  1.09393078  2.59286943  0.41383314  0.        ]",-1.09251,[  3.98754509  10.80259913],-0.361426216172,[  3.5615654   10.28676701],[-0.89190972 -0.24142708],"[[  0.36464353   0.32869444  -0.17940165   0.05237776]
 [ 11.63143875  11.63897008   0.           0.        ]]"
4,"[ 1.15245137  2.42427262  0.58419745  1.62603019 -1.55267742  0.44646033
  0.13190635  1.56314326  2.1233919   0.89046382  0.        ]",-1.20456,[ 2.87641231  8.17198728],-0.316340273263,[ 3.40975904  9.12313747],[-0.89190972 -0.24142708],"[[  0.63465093   0.59887292  -0.17940165   0.05237776]
 [ 15.35714335  15.3664106    0.           0.        ]]"
5,"[ 0.81201489  2.04851379  0.94586843  2.70210634 -1.55267638  0.44646022
  0.21141288  2.02301828  1.36368652  1.08389536  0.        ]",-1.00733,[ 2.40866459  7.53219383],-0.238581326048,[ 2.53152919  7.69382668],[-0.89190972 -0.24142708],"[[  0.97845168   0.94285642  -0.17940165   0.05237776]
 [ 19.01121264  19.01968294   0.           0.        ]]"
6,"[ 0.28398712  1.45384925  1.18249889  3.4403761  -1.55267534  0.44646012
  0.2894158   2.47371752  0.57709133  0.69824357  0.        ]",-0.752765,[ 1.23174006  6.91475698],-0.12934346546,[ 1.04309022  6.85721397],[-0.89190972 -0.24142708],"[[  1.39463891   1.35917433  -0.17940165   0.05237776]
 [ 22.59617716  22.60007625   0.           0.        ]]"
7,"[-0.37947239  0.69418614  1.13282768  3.3727605  -1.5526743   0.44646001
  0.36595218  2.91542983  0.28579356 -0.1839103   0.        ]",-0.700336,[-0.30195148  6.01455791],-0.0599722583645,[-0.13310984  6.25629044],[-0.89190972 -0.24142708],"[[  1.88184989   1.84638353  -0.17940165   0.05237776]
 [ 26.11374034  26.10909637   0.           0.        ]]"
8,"[-0.96187585 -0.04216286  0.72486315  2.10581062 -1.55267326  0.44645991
  0.3288672   3.34850674  0.73067566 -0.81365344  0.        ]",-0.888454,[ 0.26654566  4.61166007],-0.148309749862,[ 0.35645464  6.33135414],[-0.89190972 -0.24142708],"[[  2.38702689   2.403083    -0.17940165   0.05237776]
 [ 24.40934374  29.54954218   0.           0.        ]]"
9,"[-1.28949108 -0.44246764  0.07202335 -0.34743858 -1.55267222  0.4464598
  0.34140662  3.03450294  1.26915519 -0.59073032  0.        ]",-0.659161,[ 1.50863158  7.07792784],-0.196853570028,[ 1.14775801  6.4737978 ],[-0.89190972 -0.24142708],"[[  2.88100736   3.0279188   -0.17940165   0.05237776]
 [ 24.98565017  27.05512535   0.           0.        ]]"
