timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.31046127  2.65309808 -0.37961163 -0.71836229  0.55741255  0.48898302
 -0.22290118 -0.37040683  0.95030108 -0.67115236  0.        ]",-0.601853,[ 0.81676408  7.98615674],-0.164015555916,[ 0.67650831  7.18381691],[-0.72435385 -0.22734547],"[[-0.09886851  0.02637788  0.06359979  0.05762785]
 [-0.00144192 -0.00036005  0.          0.        ]]"
1,"[ 1.31416245  2.65023316 -0.3316072  -0.54922526  0.55741233  0.48898283
 -0.15177702  0.13005962  0.95456141 -0.57799589  0.        ]",-0.614336,[ 1.20209234  7.62584488],-0.159704905632,[ 1.03073263  6.97742939],[-0.72435385 -0.22734547],"[[-0.0664947   0.06608598  0.06359979  0.05762785]
 [ 3.22807677  3.95798169  0.          0.        ]]"
2,"[ 1.31626864  2.6272831  -0.17754463 -0.04989345  0.55741211  0.48898265
 -0.06609375  0.62058416  0.93518642 -0.28924963  0.        ]",-0.66128,[ 1.73442608  6.15906749],-0.146704964027,[ 1.46022284  6.68315029],[-0.72435385 -0.22734547],"[[ 0.03710207  0.18417199  0.06359979  0.05762785]
 [ 7.11867814  7.83769043  0.          0.        ]]"
3,"[ 1.28452297  2.54302999  0.08869923  0.74725941  0.55741188  0.48898247
  0.01790332  1.10139307  0.79249023  0.17532826  0.        ]",-0.650597,[ 1.86127191  4.94849154],-0.127657758417,[ 1.8441515   6.18574142],[-0.72435385 -0.22734547],"[[  0.21774191   0.37908135   0.06359979   0.05762785]
 [ 10.93271451  11.6405585    0.           0.        ]]"
4,"[ 1.16460188  2.33663746  0.44632738  1.74748014  0.55741166  0.48898228
  0.10026213  1.5726627   0.39382899  0.68843208  0.        ]",-0.578312,[ 1.74470853  6.0275144 ],-0.113693985377,[ 1.59312391  5.57651329],[-0.72435385 -0.22734547],"[[  0.47391465   0.64929141   0.06359979   0.05762785]
 [ 14.67236265  15.3679849    0.           0.        ]]"
5,"[ 0.89308878  1.94628317  0.83896064  2.74197486  0.55741144  0.4889821
  0.18103776  2.03455756 -0.31051922  0.97610393  0.        ]",-0.622628,[ 0.41411102  4.52500278],-0.123049789944,[ 0.39657798  5.07044411],[-0.72435385 -0.22734547],"[[  0.80415716   0.99330652   0.06359979   0.05762785]
 [ 18.34012423  19.0212772    0.           0.        ]]"
6,"[ 0.45507639  1.34579794  1.14518128  3.37824588  0.55741122  0.48898191
  0.20922287  2.48733984 -1.0827737   0.73129889  0.        ]",-0.501995,[-0.2049959   5.15663232],-0.151185874048,[-0.32478994  4.62483358],[-0.72435385 -0.22734547],"[[  1.18379573   1.40966434   0.06359979   0.05762785]
 [ 19.61992072  22.60251649   0.           0.        ]]"
7,"[-0.05844348  0.59679986  1.25519007  3.2086812   0.557411    0.48898173
  0.18293572  2.93120492 -1.44770035  0.02503758  0.        ]",-0.647985,[-1.33471846  3.85961267],-0.167556005531,[-1.28021038  4.52997351],[-0.72435385 -0.22734547],"[[  1.56421673   1.89693887   0.06359979   0.05762785]
 [ 18.42631038  26.113257     0.           0.        ]]"
8,"[-0.5013596  -0.10763259  1.18032458  1.87649597  0.55741077  0.48898155
  0.08785049  3.36635659 -1.19680538 -0.58574588  0.        ]",-0.729402,[-2.29433063  4.91642353],-0.14960473303,[-2.18616033  4.8622818 ],[-0.72435385 -0.22734547],"[[  1.88942833   2.45373665   0.06359979   0.05762785]
 [ 14.10880416  29.55512042   0.           0.        ]]"
9,"[-0.80115288 -0.45876552  1.0292696  -0.56278301  0.55741055  0.48898136
 -0.00543791  3.0241706  -0.65787819 -0.62202426  0.        ]",-0.609508,[-3.15024326  5.36704051],-0.0947359119913,[-3.10196376  5.17990589],[-0.72435385 -0.22734547],"[[  2.12911443   3.07869191   0.06359979   0.05762785]
 [  9.87288583  26.84871932   0.           0.        ]]"
10,"[-0.97446701 -0.45172156  0.89171116 -1.31622662  0.55741033  0.48898118
 -0.09696648 -0.53822451 -0.52649801 -0.50363875  0.        ]",-0.345847,[-2.03298818  6.11933869],-0.0727589358804,[-1.99022722  5.90931129],[-0.72435385 -0.22734547],"[[ 2.28487012  3.25566706  0.06359979  0.05762785]
 [ 5.71687593 -1.32764447  0.          0.        ]]"
11,"[-1.04883991 -0.46074436  0.81714047 -0.99116132  0.55741011  0.48898099
 -0.18665841 -0.95364815 -0.57480781 -0.55415457  0.        ]",-0.323862,[-1.50820918  7.00603832],-0.0814520787248,[-1.510602    5.99863338],[-0.72435385 -0.22734547],"[[ 2.35834506  3.17919941  0.06359979  0.05762785]
 [ 1.64426148 -4.61339455  0.          0.        ]]"
12,"[-1.04181258 -0.46042799  0.82466872 -0.64894867  0.55740989  0.48898081
 -0.27457036 -0.77713337 -0.62458306 -0.60820439  0.        ]",-0.401528,[-0.5657491  5.4704994],-0.0905965007655,[-0.80361271  5.88145161],[-0.72435385 -0.22734547],"[[ 2.35117924  3.09892713  0.06359979  0.05762785]
 [-2.34753007 -3.21727417  0.          0.        ]]"
13,"[-0.97169003 -0.45534067  0.89428715 -0.44153764  0.55740966  0.48898062
 -0.32287653 -0.59090131 -0.66325771 -0.6373093   0.        ]",-0.457473,[-0.46085465  4.60513765],-0.0965583187524,[-0.24543902  5.75430775],[-0.72435385 -0.22734547],"[[ 2.28222132  3.05017394  0.06359979  0.05762785]
 [-4.54095568 -1.74429516  0.          0.        ]]"
