timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.31969745  2.65681517 -0.11448153 -0.71514057 -0.28416882  0.84727899
 -0.22028682 -0.37005703  1.69374196 -0.69430283  0.        ]",-0.766996,[ 1.80392265  9.05382668],-0.254531663776,[ 1.61555624  8.10316944],[-0.71958059 -0.22711462],"[[ 0.08366338  0.0273316  -0.0332398   0.0987661 ]
 [-0.00489364  0.00291649  0.          0.        ]]"
1,"[ 1.31403921  2.65388222 -0.05583418 -0.5453638  -0.28416873  0.84727856
 -0.13337018  0.13017335  1.68057206 -0.58932641  0.        ]",-0.884155,[ 2.21360876  6.07082293],-0.249299490035,[ 1.87552595  7.88364935],[-0.71958059 -0.22711462],"[[ 0.12324156  0.06710175 -0.0332398   0.0987661 ]
 [ 3.94955324  3.96091196  0.          0.        ]]"
2,"[ 1.28449141  2.63070831  0.11679003 -0.04472248 -0.28416864  0.84727813
 -0.04817036  0.62050223  1.60394319 -0.28615991  0.        ]",-0.827785,[ 1.55162804  7.05435665],-0.232367914208,[ 2.19326091  7.5449934 ],[-0.71958059 -0.22711462],"[[ 0.24112473  0.18524581 -0.0332398   0.0987661 ]
 [ 7.82588962  7.84056385  0.          0.        ]]"
3,"[ 1.1951746   2.54602908  0.38990192  0.75421096 -0.28416855  0.8472777
  0.03535308  1.10111788  1.36446645  0.15656514  0.        ]",-0.767962,[ 2.91739215  7.00714581],-0.200653089896,[ 2.49256039  7.00706577],[-0.71958059 -0.22711462],"[[  0.4357686    0.38021198  -0.0332398    0.0987661 ]
 [ 11.62595616  11.64336433   0.           0.        ]]"
4,"[ 0.9939519   2.33897399  0.72726229  1.75624205 -0.28416846  0.84727727
  0.11724812  1.57219518  0.85484909  0.57449688  0.        ]",-0.735163,[ 1.6066019   5.75924918],-0.151806483625,[ 2.01369524  6.3024497 ],[-0.71958059 -0.22711462],"[[  0.70566897   0.65047731  -0.0332398    0.0987661 ]
 [ 15.35193511  15.37070139   0.           0.        ]]"
5,"[ 0.62981814  1.94774646  1.05289696  2.75184023 -0.28416837  0.84727684
  0.19756982  2.03389732  0.08926166  0.67731606  0.        ]",-0.66818,[-0.4900907   4.37912227],-0.0919614148612,[-0.11422554  5.80822325],[-0.71958059 -0.22711462],"[[  1.04936879   0.9945456   -0.0332398    0.0987661 ]
 [ 19.00633217  19.02387225   0.           0.        ]]"
6,"[ 0.16698257  1.34630483  1.23077524  3.38755136 -0.28416828  0.84727641
  0.1467645   2.48663466 -0.5822097   0.25163944  0.        ]",-0.548171,[-0.67372741  3.61806056],-0.0648645064147,[-0.95718753  5.30161715],[-0.71958059 -0.22711462],"[[  1.4063012    1.41096516  -0.0332398    0.0987661 ]
 [ 16.69484644  22.60613106   0.           0.        ]]"
7,"[-0.25200741  0.59655451  1.23643641  3.21482023 -0.28416819  0.84727599
  0.0810098   2.93042593 -0.76797386 -0.45209873  0.        ]",-0.567443,[-1.3135735   4.72290152],-0.0929934632448,[-1.07882357  4.943048  ],[-0.71958059 -0.22711462],"[[  1.71018196   1.89831968  -0.0332398    0.0987661 ]
 [ 13.7032096   26.11763466   0.           0.        ]]"
8,"[-0.5616199  -0.10796828  1.14948771  1.87664939 -0.2841681   0.84727556
 -0.01185237  3.36545794 -0.44792537 -0.96116041  0.        ]",-0.673743,[-1.44224991  5.74874031],-0.116240726565,[-1.33943987  4.89400816],[-0.71958059 -0.22711462],"[[  1.94185979   2.45520927  -0.0332398    0.0987661 ]
 [  9.47826538  29.55987069   0.           0.        ]]"
9,"[-0.74634623 -0.45813197  1.0546525  -0.56997538 -0.28416801  0.84727513
 -0.10295103  3.0224843   0.08396887 -0.96505016  0.        ]",-0.585363,[-1.79641415  5.74780927],-0.115217943857,[-1.97145939  5.11027575],[-0.71958059 -0.22711462],"[[  2.0898491    3.08026059  -0.0332398    0.0987661 ]
 [  5.33355531  26.84619548   0.           0.        ]]"
10,"[-0.82397007 -0.45072716  1.003199   -1.32324818 -0.28416792  0.8472747
 -0.19232283 -0.54185739  0.21970522 -0.86479589  0.        ]",-0.358463,[-0.65372423  5.50244874],-0.110548059422,[-0.77789348  6.18840075],[-0.71958059 -0.22711462],"[[ 2.1557198   3.25680126 -0.0332398   0.0987661 ]
 [ 1.26741239 -1.35639175  0.          0.        ]]"
11,"[-0.82295966 -0.45992407  1.00391762 -0.9952913  -0.28416783  0.84727427
 -0.2497669  -0.95612028  0.16237121 -0.91428621  0.        ]",-0.301163,[ 0.14740616  7.05493378],-0.112838830232,[-0.15597287  6.28148651],[-0.71958059 -0.22711462],"[[ 2.15484491  3.17982216 -0.0332398   0.0987661 ]
 [-1.34611775 -4.63421937  0.          0.        ]]"
12,"[-0.79877809 -0.45966443  1.02073362 -0.65094708 -0.28416774  0.84727384
 -0.23635188 -0.77848703  0.10223161 -0.95660098  0.        ]",-0.415607,[-0.03351711  5.29773357],-0.114943057126,[ 0.21688575  6.12210131],[-0.71958059 -0.22711462],"[[ 2.13404618  3.09923217 -0.0332398   0.0987661 ]
 [-0.73577949 -3.22871287  0.          0.        ]]"
13,"[-0.78007555 -0.454572    1.03322178 -0.44236146 -0.28416765  0.84727341
 -0.23894691 -0.59158918  0.06397253 -0.97777397  0.        ]",-0.450981,[-0.28216793  5.10623563],-0.115986660528,[ 0.45905322  5.98792076],[-0.71958059 -0.22711462],"[[ 2.118146    3.05031427 -0.0332398   0.0987661 ]
 [-0.85384875 -1.74990001  0.          0.        ]]"
14,"[-0.7465617  -0.45051446  1.0545157  -0.33563471 -0.28416756  0.84727298
 -0.26312962 -0.47802206  0.04170859 -0.98620576  0.        ]",-0.400478,[ 1.48709901  6.00204796],-0.116260403043,[ 0.70552641  5.89654875],[-0.71958059 -0.22711462],"[[ 2.09002999  3.02520699 -0.0332398   0.0987661 ]
 [-1.95408996 -0.85131062  0.          0.        ]]"
15,"[-0.74780056 -0.44825739  1.05375181 -0.2853106  -0.28416747  0.84727256
 -0.1752554  -0.41970579  0.03263267 -0.99046962  0.        ]",-0.381118,[ 0.01154793  7.08311374],-0.116491631017,[ 0.46170944  5.86816597],[-0.71958059 -0.22711462],"[[ 2.09106143  3.01334371 -0.0332398   0.0987661 ]
 [ 2.0439074  -0.38988901  0.          0.        ]]"
16,"[-0.79637143 -0.44717121  1.02236214 -0.26270178 -0.28416738  0.84727213
 -0.17513955 -0.39214462  0.03329446 -0.99502907  0.        ]",-0.422612,[ 0.82109285  5.80909959],-0.117042805347,[ 0.3746573   5.87636662],[-0.71958059 -0.22711462],"[[ 2.13199245  3.00800817 -0.0332398   0.0987661 ]
 [ 2.04917581 -0.17181459  0.          0.        ]]"
17,"[-0.88009938 -0.44668461  0.96099968 -0.25286623 -0.28416729  0.8472717
 -0.10457673 -0.37974631  0.04039967 -1.00034604  0.        ]",-0.483725,[-0.55257976  4.78865381],-0.117868951125,[-0.03097608  5.91814899],[-0.71958059 -0.22711462],"[[ 2.20518678  3.00568586 -0.0332398   0.0987661 ]
 [ 5.25955806 -0.073715    0.          0.        ]]"
18,"[-0.96886571 -0.44647508  0.88444882 -0.24868463 -0.2841672   0.84727127
 -0.15495258 -0.37434991  0.05000281 -1.00497008  0.        ]",-0.436734,[ 0.43526578  5.49736754],-0.118695271971,[-0.06685824  5.95912027],[-0.71958059 -0.22711462],"[[ 2.28738214  3.00469831 -0.0332398   0.0987661 ]
 [ 2.96761566 -0.0310175   0.          0.        ]]"
19,"[-1.04554384 -0.44638698  0.80684878 -0.24693732 -0.28416711  0.84727084
 -0.11836544 -0.37205424  0.05953257 -1.00824308  0.        ]",-0.443142,[-0.44509431  5.67883482],-0.119372469342,[-0.36530143  5.99801445],[-0.71958059 -0.22711462],"[[ 2.36343588  3.00428563 -0.0332398   0.0987661 ]
 [ 4.6322114  -0.01285421  0.          0.        ]]"
20,"[-1.11472245 -0.44635048  0.72548781 -0.24621683 -0.28416702  0.84727041
 -0.15911462 -0.3710953   0.06916755 -1.01054374  0.        ]",-0.448717,[ 0.11788521  5.37997007],-0.119950909992,[-0.40352672  6.01884937],[-0.71958059 -0.22711462],"[[ 2.43747875  3.00411547 -0.0332398   0.0987661 ]
 [ 2.77825308 -0.00526761  0.          0.        ]]"
21,"[-1.16630384 -0.44633549  0.65602118 -0.24592291 -0.28416692  0.84726998
 -0.15006465 -0.37069942  0.07707479 -1.01179042  0.        ]",-0.401804,[-0.61819409  6.84919996],-0.120359742432,[-0.56481242  6.03451061],[-0.71958059 -0.22711462],"[[  2.49717495e+00   3.00404606e+00  -3.32397975e-02   9.87660968e-02]
 [  3.18999534e+00  -2.13625851e-03   0.00000000e+00   0.00000000e+00]]"
22,"[-1.19757539 -0.44632932  0.60937945 -0.24580393 -0.28416683  0.84726955
 -0.20525007 -0.37053824  0.08223267 -1.012312    0.        ]",-0.454755,[-0.98862566  5.77568506],-0.120596916443,[-0.46905094  6.03494215],[-0.71958059 -0.22711462],"[[  2.53578359e+00   3.00401798e+00  -3.32397975e-02   9.87660968e-02]
 [  6.79235383e-01  -8.61961339e-04   0.00000000e+00   0.00000000e+00]]"
23,"[-1.17684317 -0.44632675  0.64071947 -0.24575595 -0.28416674  0.84726912
 -0.29157927 -0.37047298  0.07876513 -1.01200591  0.        ]",-0.46926,[-0.04509531  5.08549286],-0.1204423641,[-0.13491413  6.02045202],[-0.71958059 -0.22711462],"[[  2.50996039e+00   3.00400666e+00  -3.32397975e-02   9.87660968e-02]
 [ -3.24846633e+00  -3.46572068e-04   0.00000000e+00   0.00000000e+00]]"
24,"[-1.12040245 -0.44632563  0.71823812 -0.24573685 -0.28416665  0.8472687
 -0.29409007 -0.37044618  0.06994104 -1.01076296  0.        ]",-0.400171,[-1.00872992  7.10236999],-0.120002096323,[ 0.01903886  6.00527477],[-0.71958059 -0.22711462],"[[  2.44384488e+00   3.00400217e+00  -3.32397975e-02   9.87660968e-02]
 [ -3.36270363e+00  -1.35491453e-04   0.00000000e+00   0.00000000e+00]]"
25,"[-1.02004289 -0.44632509  0.83397779 -0.24572915 -0.28416656  0.84726827
 -0.37965041 -0.37043603  0.05597554 -1.00743898  0.        ]",-0.457228,[ 0.14253569  5.24609652],-0.119167428935,[ 0.54400063  5.95636749],[-0.71958059 -0.22711462],"[[  2.33753389e+00   3.00400037e+00  -3.32397975e-02   9.87660968e-02]
 [ -7.25542361e+00  -5.61650157e-05   0.00000000e+00   0.00000000e+00]]"
26,"[-0.873772   -0.44632478  0.96597368 -0.24572614 -0.28416647  0.84726784
 -0.36408934 -0.37043127  0.03846551 -1.00074704  0.        ]",-0.430221,[ 0.36056962  5.82232618],-0.117859757352,[ 0.83359677  5.8846755 ],[-0.71958059 -0.22711462],"[[  2.19952872e+00   3.00399968e+00  -3.32397975e-02   9.87660968e-02]
 [ -6.54745192e+00  -1.94380969e-05   0.00000000e+00   0.00000000e+00]]"
27,"[-0.7395406  -0.44632457  1.05879569 -0.24572511 -0.28416638  0.84726741
 -0.32986222 -0.37042942  0.02459673 -0.99318284  0.        ]",-0.452783,[ 0.4622895   5.40278809],-0.116584428682,[ 1.01546311  5.82144117],[-0.71958059 -0.22711462],"[[  2.08420374e+00   3.00399945e+00  -3.32397975e-02   9.87660968e-02]
 [ -4.99023609e+00  -5.84381723e-06   0.00000000e+00   0.00000000e+00]]"
28,"[-0.64044307 -0.4463244   1.11340262 -0.24572477 -0.28416629  0.84726698
 -0.28746064 -0.37042871  0.0154389  -0.98689856  0.        ]",-0.445546,[ 1.1341134   5.29594892],-0.115602898891,[ 1.11584926  5.77410746],[-0.71958059 -0.22711462],"[[  2.00375457e+00   3.00399939e+00  -3.32397975e-02   9.87660968e-02]
 [ -3.06110913e+00  -1.17788013e-06   0.00000000e+00   0.00000000e+00]]"
29,"[-0.61407051 -0.44632425  1.12616354 -0.24572477 -0.2841662   0.84726655
 -0.1991049  -0.37042822  0.01313836 -0.98513598  0.        ]",-0.48164,[-0.14291828  5.05091106],-0.115336221789,[ 0.89387226  5.76712608],[-0.71958059 -0.22711462],"[[  1.98286524e+00   3.00399941e+00  -3.32397975e-02   9.87660968e-02]
 [  9.58779536e-01   1.74327888e-06   0.00000000e+00   0.00000000e+00]]"
30,"[-0.63089968 -0.44632409  1.11810138 -0.24572461 -0.28416611  0.84726612
 -0.21195931 -0.3704286   0.01460154 -0.98626512  0.        ]",-0.43346,[ 1.23826439  5.5607272 ],-0.115506830561,[ 0.89540595  5.7754283 ],[-0.71958059 -0.22711462],"[[  1.99617299e+00   3.00399939e+00  -3.32397975e-02   9.87660968e-02]
 [  3.73944238e-01  -2.23220383e-06   0.00000000e+00   0.00000000e+00]]"
31,"[-0.68966725 -0.44632393  1.08762851 -0.24572457 -0.28416602  0.84726569
 -0.1250982  -0.37042798  0.01988173 -0.9900855   0.        ]",-0.41638,[ 0.14788594  6.41237471],-0.116094383868,[ 0.47497752  5.81423378],[-0.71958059 -0.22711462],"[[  2.04330244e+00   3.00399939e+00  -3.32397975e-02   9.87660968e-02]
 [  4.32583105e+00   1.62925938e-06   0.00000000e+00   0.00000000e+00]]"
