timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.36923887  2.67970669 -0.16892909 -0.68140626  1.58300997 -0.02272044
 -0.21231335 -0.37077878  0.04874494  0.13901318  0.        ]",-0.506616,[-1.40779234  7.98916703],-0.034152841739,[-0.74652106  7.50831509],[-0.80101103 -0.1900872 ],"[[ 0.07409703  0.03636749  0.18228586 -0.00167967]
 [-0.00451352  0.00062749  0.          0.        ]]"
1,"[ 1.37221444  2.6761963  -0.22877698 -0.50934906  1.58300864 -0.02272044
 -0.29827152  0.12871776  0.05040353  0.10581356  0.        ]",-0.547751,[-0.46473315  7.22581598],-0.0320184017378,[-0.46868253  7.27236652],[-0.80101103 -0.1900872 ],"[[  3.43016976e-02   7.61231859e-02   1.82285862e-01  -1.67967018e-03]
 [ -3.96183954e+00   3.96173474e+00   0.00000000e+00   0.00000000e+00]]"
2,"[  1.37032033e+00   2.65121764e+00  -3.74673398e-01  -2.00030411e-03
   1.58300732e+00  -2.27204333e-02  -3.36535261e-01   6.18215981e-01
   4.71826452e-02   4.43124319e-02   0.00000000e+00]",-0.593005,[-0.109761    6.59015973],-0.0283391502179,[-0.14543933  6.91873837],[-0.80101103 -0.1900872 ],"[[ -6.26095803e-02   1.94305512e-01   1.82285862e-01  -1.67967018e-03]
 [ -5.72342073e+00   7.84355379e+00   0.00000000e+00   0.00000000e+00]]"
3,"[ 1.35063904  2.56333838 -0.55055177  0.8064746   1.583006   -0.02272043
 -0.34353946  1.09794891  0.02516634  0.01678977  0.        ]",-0.608928,[-0.39536755  5.91113655],-0.0245928818032,[-0.24118912  6.50455761],[-0.80101103 -0.1900872 ],"[[ -1.80313487e-01   3.89347251e-01   1.82285862e-01  -1.67967018e-03]
 [ -6.04588267e+00   1.16479346e+01   0.00000000e+00   0.00000000e+00]]"
4,"[ 1.30476878  2.35159521 -0.7481357   1.81789166  1.58300467 -0.02272042
 -0.37494537  1.5682261  -0.03143817  0.02641767  0.        ]",-0.593385,[ 0.3749743   5.03618114],-0.018062272151,[-0.35104662  5.92602921],[-0.80101103 -0.1900872 ],"[[ -3.15738029e-01   6.59724479e-01   1.82285862e-01  -1.67967018e-03]
 [ -7.49174448e+00   1.53773353e+01   0.00000000e+00   0.00000000e+00]]"
5,"[ 1.23603613  1.95448909 -0.93450946  2.81793876  1.58300335 -0.02272042
 -0.33952141  2.02905572 -0.14684043  0.09710235  0.        ]",-0.528849,[-0.39289936  6.33660726],-0.0162416300813,[-0.52208304  5.06788254],[-0.80101103 -0.1900872 ],"[[ -4.49211767e-01   1.00393768e+00   1.82285862e-01  -1.67967018e-03]
 [ -5.86090968e+00   1.90318256e+01   0.00000000e+00   0.00000000e+00]]"
6,"[ 1.1465569   1.34704969 -1.10696097  3.44710157  1.58300203 -0.02272041
 -0.37077789  2.48086542 -0.35060974  0.20147759  0.        ]",-0.506524,[-0.26150252  4.90174383],-0.0382102211782,[-0.69971466  4.11754894],[-0.80101103 -0.1900872 ],"[[ -5.80868290e-01   1.42052376e+00   1.82285862e-01  -1.67967018e-03]
 [ -7.29989168e+00   2.26148027e+01   0.00000000e+00   0.00000000e+00]]"
7,"[ 1.01580967  0.59322196 -1.29136288  3.25173748  1.58300071 -0.02272041
 -0.3901122   2.92368914 -0.65953389  0.26202029  0.        ]",-0.538858,[-0.97383036  4.47979998],-0.0746837327166,[-0.80254948  3.64861155],[-0.80101103 -0.1900872 ],"[[ -7.35797672e-01   1.90805449e+00   1.82285862e-01  -1.67967018e-03]
 [ -8.19000376e+00   2.61265427e+01   0.00000000e+00   0.00000000e+00]]"
8,"[ 0.81035151 -0.11084997 -1.49378709  1.8748573   1.58299938 -0.0227204
 -0.47031302  3.35773567 -1.06586449  0.22097297  0.        ]",-0.678098,[-0.97208085  3.22265544],-0.12237962261,[-1.33778477  3.48458362],[-0.80101103 -0.1900872 ],"[[ -9.36641823e-01   2.46512254e+00   1.82285862e-01  -1.67967018e-03]
 [ -1.18822716e+01   2.95687090e+01   0.00000000e+00   0.00000000e+00]]"
9,"[ 0.47899267 -0.4541911  -1.68994272 -0.61697409  1.58299806 -0.0227204
 -0.54880046  3.01001727 -1.54275999  0.06954579  0.        ]",-0.849829,[-2.30077662  4.36469074],-0.180945634193,[-2.95410156  4.12293673],[-0.80101103 -0.1900872 ],"[[ -1.21053766e+00   3.09034709e+00   1.82285862e-01  -1.67967018e-03]
 [ -1.54956603e+01   2.68112729e+01   0.00000000e+00   0.00000000e+00]]"
