timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.43271961  2.70226991 -0.37795167 -0.92087327  1.58851571 -0.30406241
 -0.19766263 -0.37180515  0.05297048  0.18401054  0.        ]",-0.581212,[-1.40021944  8.11250765],-0.0370551240828,[-1.30608165  8.48065186],[-0.90272826 -0.28601378],"[[-0.0302765  -0.0170811   0.18317881 -0.03397854]
 [ 0.00189658 -0.00432811  0.          0.        ]]"
1,"[ 1.42998082  2.70209387 -0.43871392 -0.74665091  1.58851467 -0.30406235
 -0.28384977  0.12664938  0.05144439  0.1509509   0.        ]",-0.602123,[-0.99104748  7.59635047],-0.0342676805339,[-1.10831571  8.22413921],[-0.90272826 -0.28601378],"[[-0.06994489  0.02257648  0.18317881 -0.03397854]
 [-3.95555399  3.95687957  0.          0.        ]]"
2,"[ 1.40916572  2.68691272 -0.61760609 -0.22983528  1.58851362 -0.30406229
 -0.36756057  0.6152279   0.03985762  0.05399016  0.        ]",-0.668346,[-0.9342423   6.26577045],-0.0269369746179,[-0.89160198  7.89642859],[-0.90272826 -0.28601378],"[[-0.18762139  0.14067083  0.18317881 -0.03397854]
 [-7.79929935  7.83960316  0.          0.        ]]"
3,"[  1.33547622e+00   2.61447848e+00  -8.99229669e-01   6.01286401e-01
   1.58851258e+00  -3.04062224e-01  -4.44723216e-01   1.09410578e+00
  -1.09353608e-03  -9.61004533e-02   0.00000000e+00]",-0.652598,[-1.67189281  7.33899137],-0.0211161020271,[-0.74059331  7.43550539],[-0.90272826 -0.28601378],"[[ -0.37915585   0.33564642   0.18317881  -0.03397854]
 [-11.34237415  11.64523789   0.           0.        ]]"
4,"[ 1.15777156  2.42166547 -1.25174091  1.65653285  1.58851153 -0.30406216
 -0.52603117  1.56347148 -0.09996172 -0.28239088  0.        ]",-0.700594,[-0.25109594  7.24479916],-0.0308853528745,[-1.00748825  6.85547638],[-0.90272826 -0.28601378],"[[ -0.64346104   0.6059768    0.18317881  -0.03397854]
 [-15.0757891   15.37528412   0.           0.        ]]"
5,"[ 0.85467601  2.0425361  -1.58087804  2.72826435  1.58851049 -0.3040621
 -0.54121272  2.02335468 -0.26836281 -0.42877478  0.        ]",-0.719867,[-2.12904464  5.47173497],-0.0500341949013,[-1.29999006  6.04733229],[-0.90272826 -0.28601378],"[[ -0.95197076   0.95015186   0.18317881  -0.03397854]
 [-15.77288459  19.02998138   0.           0.        ]]"
6,"[ 0.41858717  1.44498966 -1.81104354  3.4564295   1.58850944 -0.30406204
 -0.62063772  2.47415701 -0.51314904 -0.49482909  0.        ]",-0.690222,[-1.99126501  5.40697587],-0.0728183553256,[-1.24563086  5.27795935],[-0.90272826 -0.28601378],"[[ -1.30401778   1.36669809   0.18317881  -0.03397854]
 [-19.41984125  22.61252614   0.           0.        ]]"
7,"[-0.16084011  0.68435354 -1.84631637  3.37238676  1.5885084  -0.30406198
 -0.69851367  2.91589867 -0.84123109 -0.45627247  0.        ]",-0.773719,[-1.21723508  4.25464648],-0.103199586278,[-1.47707856  5.05189943],[-0.90272826 -0.28601378],"[[ -1.72829036   1.85417287   0.18317881  -0.03397854]
 [-22.99567092  26.12308422   0.           0.        ]]"
8,"[-0.78150729 -0.04946934 -1.55013551  2.08545732  1.58850735 -0.30406191
 -0.77486272  3.34880869 -1.19544921 -0.23899708  0.        ]",-0.859342,[-2.36836953  6.84342022],-0.138105753514,[-2.0600307   5.62318802],[-0.90272826 -0.28601378],"[[ -2.22337743   2.41115353   0.18317881  -0.03397854]
 [-26.50139159  29.56348167   0.           0.        ]]"
9,"[-1.23744008 -0.44309012 -0.86279265 -0.38392168  1.58850631 -0.30406185
 -0.84969423  3.03019355 -1.4607353   0.18932716  0.        ]",-0.787368,[-3.41986548  5.71990124],-0.172393828197,[-3.20540023  6.8401022 ],[-0.90272826 -0.28601378],"[[ -2.78787989   3.03626172   0.18317881  -0.03397854]
 [-29.9374332   27.03148751   0.           0.        ]]"
