timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.06608253  1.52611892 -0.02716653 -0.57557173 -0.9656565  -0.70913792
  0.42146495 -0.27319444  1.84462452  0.50659737  0.        ]",-1.34785,[-0.46169769 -2.71095218],-0.330371732867,[-0.15335239  0.85580856],[-0.0238851  -0.05922802],"[[-0.04403042 -0.00518905 -0.1127866  -0.0812475 ]
 [-0.00173367  0.00477834  0.          0.        ]]"
1,"[ 1.06471736  1.52487518 -0.05526432 -0.66327958 -0.96564438 -0.70913099
  0.26023184 -0.81862551  1.84064591  0.44739155  0.        ]",-1.2261,[-0.67912217  0.41464733],-0.328114990758,[-0.15442404  0.85503471],[-0.0238851  -0.05922802],"[[-0.06237432 -0.04481514 -0.1127866  -0.0812475 ]
 [-1.82658671 -3.95419578  0.          0.        ]]"
2,"[ 1.05650626  1.51912747 -0.15165947 -0.79973959 -0.96563225 -0.70912407
  0.02599977 -0.58149219  1.82139488  0.30399568  0.        ]",-1.22399,[ 0.08998851  0.14840484],-0.32199151157,[-0.15314353  0.85236806],[-0.0238851  -0.05922802],"[[-0.12550508 -0.1066302  -0.1127866  -0.0812475 ]
 [-4.4776614  -2.23304821  0.          0.        ]]"
3,"[ 1.03679401  1.51321857 -0.28031244 -0.88391634 -0.96562013 -0.70911714
  0.06525473 -0.49446053  1.78604476  0.14937949  0.        ]",-1.13972,[-0.35504746  1.16001881],-0.314470866896,[-0.15184671  0.84927511],[-0.0238851  -0.05922802],"[[-0.21060057 -0.14495342 -0.1127866  -0.0812475 ]
 [-4.03336538 -1.60137818  0.          0.        ]]"
4,"[ 1.00365143  1.51456384 -0.41965538 -0.86631519 -0.96560801 -0.70911022
 -0.05192877  0.05551013  1.74602777  0.02066065  0.        ]",-1.11882,[-0.71075376  0.74785963],-0.307665185763,[-0.14935705  0.84506965],[-0.0238851  -0.05922802],"[[-0.30457501 -0.13692977 -0.1127866  -0.0812475 ]
 [-5.35965392  2.39043854  0.          0.        ]]"
5,"[ 0.93612996  1.52378162 -0.61151865 -0.69654423 -0.96559588 -0.7091033
 -0.29108338  0.45711606  1.69500513 -0.11044072  0.        ]",-1.05771,[ 0.251577    1.95715958],-0.300225714937,[-0.14660652  0.8384769 ],[-0.0238851  -0.05922802],"[[-0.43892588 -0.05987427 -0.1127866  -0.0812475 ]
 [-8.06641516  5.30539427  0.          0.        ]]"
6,"[ 0.83431943  1.52153631 -0.81138567 -0.37625031 -0.96558376 -0.70909637
 -0.18918455  0.98810721  1.64472414 -0.20819059  0.        ]",-1.04465,[-1.40130286  1.00473453],-0.293566411095,[-0.1428535   0.83144504],[-0.0238851  -0.05922802],"[[-0.58868314  0.08490314 -0.1127866  -0.0812475 ]
 [-6.9131514   9.15949804  0.          0.        ]]"
7,"[ 0.68136127  1.46912407 -1.02225272  0.10308403 -0.96557164 -0.70908945
 -0.52676219  1.50882019  1.58679988 -0.27621399  0.        ]",-1.04814,[-1.49737503  1.08526076],-0.28588494257,[-0.13694309  0.81822985],[-0.0238851  -0.05922802],"[[ -0.76528003   0.30601584  -0.1127866   -0.0812475 ]
 [-10.73383836  12.93914174   0.           0.        ]]"
8,"[ 0.41040258  1.31104028 -1.26471734  0.68991004 -0.96555952 -0.70908253
 -0.85768295  2.01913865  1.47112953 -0.35906637  0.        ]",-1.07464,[-0.2495336   1.63385504],-0.270311582675,[-0.12854829  0.79217392],[-0.0238851  -0.05922802],"[[ -1.01753466   0.60196776  -0.1127866   -0.0812475 ]
 [-14.4792265   16.64362149   0.           0.        ]]"
9,"[ 0.03434019  0.99328854 -1.44329888  1.2641616  -0.9655474  -0.7090756
 -0.91975361  2.51908192  1.31147194 -0.38961087  0.        ]",-1.10023,[-0.54848075  0.75299099],-0.247391251066,[-0.11706842  0.75295043],[-0.0238851  -0.05922802],"[[ -1.31416869   0.97125812  -0.1127866   -0.0812475 ]
 [-15.18185043  20.27325777   0.           0.        ]]"
