timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.41871402  2.69650414 -0.28800675 -1.02933447  0.31783578  0.46258382
 -0.20306726 -0.37167966  1.17978455 -0.48798017  0.        ]",-0.665789,[  1.38957873  10.18874634],-0.181923568543,[ 1.34755957  9.65636826],[-0.88560921 -0.2365907 ],"[[ 0.02091916 -0.04222736  0.03636197  0.05417495]
 [-0.00398112 -0.00395231  0.          0.        ]]"
1,"[ 1.41649139  2.69789875 -0.22760734 -0.85574314  0.31783571  0.46258371
 -0.11708011  0.12659567  1.17732278 -0.38231784  0.        ]",-0.70615,[ 1.78590288  9.13311645],-0.178233133527,[ 1.7544589   9.34876823],[-0.88560921 -0.2365907 ],"[[  6.05153940e-02  -2.59321357e-03   3.63619726e-02   5.41749473e-02]
 [  3.95044185e+00   3.95418039e+00   0.00000000e+00   0.00000000e+00]]"
2,"[ 1.39713115  2.6874187  -0.04898973 -0.33983337  0.31783564  0.4625836
 -0.03279233  0.6150088   1.13173813 -0.07198158  0.        ]",-0.693157,[ 1.88390933  9.39987481],-0.167399939296,[ 2.19914508  8.89498806],[-0.88560921 -0.2365907 ],"[[ 0.17841578  0.1154176   0.03636197  0.05417495]
 [ 7.82671309  7.83397146  0.          0.        ]]"
3,"[ 1.32418489  2.62268374  0.23652689  0.49320532  0.31783557  0.46258349
  0.04983532  1.09374785  0.93757259  0.39777391  0.        ]",-0.662713,[ 2.54794849  9.43768586],-0.151186143847,[ 2.41946936  8.21216965],[-0.88560921 -0.2365907 ],"[[  0.37307485   0.31025337   0.03636197   0.05417495]
 [ 11.62663747  11.63691686   0.           0.        ]]"
4,"[ 1.1437301   2.43993035  0.59547709  1.55806625  0.3178355   0.46258338
  0.13084987  1.56298723  0.46939668  0.87749543  0.        ]",-0.832904,[ 2.08136726  5.56684658],-0.136043993358,[ 1.55933106  7.36978436],[-0.88560921 -0.2365907 ],"[[  0.64298663   0.58039125   0.03636197   0.05417495]
 [ 15.35237794  15.36440494   0.           0.        ]]"
5,"[ 0.80067143  2.07148803  0.95367946  2.65279503  0.31783544  0.46258327
  0.21030623  2.0228887  -0.29153018  1.07552001  0.        ]",-0.769225,[-0.46048376  6.36790847],-0.134142865552,[-0.04792644  6.66316795],[-0.88560921 -0.2365907 ],"[[  0.98669223   0.92433511   0.03636197   0.05417495]
 [ 19.00645956  19.0177245    0.           0.        ]]"
6,"[ 0.34937057  1.48195662  1.16798108  3.42129055  0.31783537  0.46258316
  0.16258874  2.47386221 -1.01975105  0.7317042   0.        ]",-0.603564,[-0.41607653  6.48407038],-0.145323494933,[-0.47801864  5.94781113],[-0.88560921 -0.2365907 ],"[[  1.34480114   1.34063334   0.03636197   0.05417495]
 [ 16.81200517  22.600137     0.           0.        ]]"
7,"[-0.08402897  0.7220464   1.20056399  3.39284658  0.3178353   0.46258304
  0.11966305  2.91589516 -1.29718215  0.03257586  0.        ]",-0.713662,[-0.5046901   4.93180519],-0.14903161191,[-0.8023957   5.57489872],[-0.88560921 -0.2365907 ],"[[  1.66123339   1.82786712   0.03636197   0.05417495]
 [ 14.8379185   26.11154804   0.           0.        ]]"
8,"[-0.45064535 -0.02257322  1.10662854  2.16424846  0.31783523  0.46258293
  0.06995433  3.34919676 -1.03032669 -0.55420592  0.        ]",-0.85739,[-2.03154052  4.88835016],-0.13001692316,[-1.76342547  6.00959587],[-0.88560921 -0.2365907 ],"[[  1.93505767   2.38463321   0.03636197   0.05417495]
 [ 12.55189034  29.55362588   0.           0.        ]]"
9,"[-0.70705075 -0.43903858  0.96284746 -0.2675985   0.31783516  0.46258282
 -0.02147637  3.04479455 -0.48902886 -0.61481222  0.        ]",-0.765038,[-2.88454224  6.45516273],-0.082165258301,[-2.84178543  6.53832817],[-0.88560921 -0.2365907 ],"[[  2.14391739   3.00955964   0.03636197   0.05417495]
 [  8.3471321   27.13559316   0.           0.        ]]"
10,"[-0.84620091 -0.44938419  0.84908575 -1.1306074   0.31783509  0.46258271
 -0.11118771 -0.37879997 -0.33560254 -0.5022424   0.        ]",-0.518172,[-1.98684753  7.04483728],-0.0609170454633,[-1.24361145  7.30450344],[-0.88560921 -0.2365907 ],"[[ 2.26946312  3.20696977  0.03636197  0.05417495]
 [ 4.22144412 -0.06048073  0.          0.        ]]"
11,"[-0.89163252 -0.45265225  0.80490138 -0.89305675  0.31783502  0.4625826
 -0.19910185 -0.83937606 -0.37271845 -0.53871888  0.        ]",-0.469585,[-0.23348267  8.14101819],-0.0668781453086,[-0.58172596  7.43137646],[-0.88560921 -0.2365907 ],"[[ 2.31332615  3.15270301  0.03636197  0.05417495]
 [ 0.17840669 -3.71916946  0.          0.        ]]"
