timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.34627712  2.66125789 -0.23870124 -1.26414698 -0.08769931 -1.02891735
 -0.21699644 -0.37091461  1.52767093  0.87135555  0.        ]",-0.751645,[-1.19934278  7.90100196],-0.245562814136,[-1.00936282  7.77362251],[-0.77360421 -0.23100492],"[[ 0.01243562 -0.09976708 -0.01042304 -0.11745072]
 [ 0.00044386 -0.00217947  0.          0.        ]]"
1,"[ 1.34586924  2.66620816 -0.29809188 -1.09383059 -0.08769929 -1.02891678
 -0.30319318  0.12917006  1.52744445  0.83820156  0.        ]",-0.703263,[-0.13677985  8.19724414],-0.2437995904,[-0.67263007  7.51149035],[-0.77360421 -0.23100492],"[[-0.02726157 -0.06006697 -0.01042304 -0.11745072]
 [-3.95697927  3.95898435  0.          0.        ]]"
2,"[ 1.33786345  2.66638803 -0.42313726 -0.58571595 -0.08769926 -1.02891622
 -0.31330648  0.61918323  1.52503224  0.79980998  0.        ]",-0.729039,[ 0.03280472  7.70130493],-0.241568149331,[-0.10537677  7.15886021],[-0.77360421 -0.23100492],"[[-0.11105986  0.05805597 -0.01042304 -0.11745072]
 [-4.42129983  7.84037237  0.          0.        ]]"
3,"[ 1.31955006  2.61922086 -0.55063338  0.24203592 -0.08769924 -1.02891565
 -0.30860668  1.09946003  1.51475018  0.82848201  0.        ]",-0.7581,[ 0.63657849  7.33281895],-0.241805301366,[ 0.59691238  6.69096708],[-0.77360421 -0.23100492],"[[ -1.97321125e-01   2.53032917e-01  -1.04230422e-02  -1.17450725e-01]
 [ -4.20552908e+00   1.16446416e+01   0.00000000e+00   0.00000000e+00]]"
4,"[ 1.30154827  2.45970776 -0.63522171  1.31558502 -0.08769922 -1.02891509
 -0.25196939  1.57011585  1.47596192  0.97343918  0.        ]",-0.77101,[ 1.0810523   6.44216825],-0.245347187424,[ 1.32963693  6.15836811],[-0.77360421 -0.23100492],"[[ -2.55343146e-01   5.23330524e-01  -1.04230422e-02  -1.17450725e-01]
 [ -1.60523309e+00   1.53727096e+01   0.00000000e+00   0.00000000e+00]]"
5,"[ 1.30426527  2.11662697 -0.6237697   2.44717099 -0.08769919 -1.02891453
 -0.16511335  2.03140527  1.35056401  1.27053068  0.        ]",-0.707001,[ 1.99002677  5.93034323],-0.251752475376,[ 2.05461025  5.60092068],[-0.77360421 -0.23100492],"[[ -2.47441003e-01   8.67445037e-01  -1.04230422e-02  -1.17450725e-01]
 [  2.38244889e+00   1.90265985e+01   0.00000000e+00   0.00000000e+00]]"
6,"[ 1.32859456  1.54768168 -0.49650517  3.29270268 -0.08769917 -1.02891396
 -0.07992722  2.48358472  1.04244578  1.63624708  0.        ]",-0.721141,[ 2.63745937  4.37487891],-0.254594362457,[ 2.54936075  4.88715553],[-0.77360421 -0.23100492],"[[ -1.60556239e-01   1.28391355e+00  -1.04230422e-02  -1.17450725e-01]
 [  6.29346344e+00   2.26083462e+01   0.00000000e+00   0.00000000e+00]]"
7,"[ 1.34636718  0.79370443 -0.25161748  3.38236382 -0.08769915 -1.0289134
  0.00363846  2.92682868  0.51611109  1.84440461  0.        ]",-0.695493,[ 2.9590835   2.88607205],-0.242140709466,[ 2.60866332  3.98919439],[-0.77360421 -0.23100492],"[[  3.80187125e-03   1.77130720e+00  -1.04230422e-02  -1.17450725e-01]
 [  1.01300809e+01   2.61193421e+01   0.00000000e+00   0.00000000e+00]]"
8,"[ 1.30536717  0.030733    0.10439216  2.2918869  -0.08769912 -1.02891283
  0.08560248  3.36131407 -0.04610977  1.63858229  0.        ]",-0.655632,[ 2.43918301  3.69799021],-0.201456869275,[ 2.16542292  3.0833683 ],[-0.77360421 -0.23100492],"[[  2.44157333e-01   2.32822491e+00  -1.04230422e-02  -1.17450725e-01]
 [  1.38931635e+01   2.95609966e+01   0.00000000e+00   0.00000000e+00]]"
9,"[ 1.13588762 -0.43101866  0.53624203 -0.02979416 -0.0876991  -1.02891227
  0.16593209  3.7872407  -0.21584484  1.05131548  0.        ]",-0.769523,[ 0.86502716  2.20218521],-0.130841372748,[ 1.62441528  2.84904289],[-0.77360421 -0.23100492],"[[  5.59028682e-01   2.95329534e+00  -1.04230422e-02  -1.17450725e-01]
 [  1.75812087e+01   3.29349015e+01   0.00000000e+00   0.00000000e+00]]"
10,"[ 0.77748571 -0.44926738  0.95232316 -1.30647616 -0.08769908 -1.0289117
  0.23292152 -0.26650639 -0.03571372  0.81178391  0.        ]",-0.572318,[ 0.20214517  5.20912012],-0.103244499945,[ 0.38327917  4.35098028],[-0.77360421 -0.23100492],"[[  9.41511189e-01   3.25124969e+00  -1.04230422e-02  -1.17450725e-01]
 [  2.06567876e+01   8.24889707e-01   0.00000000e+00   0.00000000e+00]]"
