timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.32763829  2.6559599  -0.35568709 -1.19553986  0.8616911   1.32568905
 -0.21784942 -0.3708239   0.67602684 -1.53391724  0.        ]",-0.653248,[ 1.08920376  8.82819991],-0.209396111109,[ 1.35338891  8.08218193],[-0.75584966 -0.23335166],"[[-0.07469277 -0.08466913  0.09903477  0.15369289]
 [-0.00485616 -0.00253558  0.          0.        ]]"
1,"[ 1.33064237  2.6599647  -0.29674271 -1.02596888  0.86169067  1.32568801
 -0.13130437  0.12923572  0.68566776 -1.42857341  0.        ]",-0.722281,[ 1.72434702  7.23334402],-0.199453243633,[ 1.4950577   7.84092855],[-0.75584966 -0.23335166],"[[-0.03511382 -0.04500691  0.09903477  0.15369289]
 [ 3.9495867   3.95557186  0.          0.        ]]"
2,"[ 1.32675722  2.65737852 -0.12105624 -0.52055907  0.86169024  1.32568697
 -0.04647028  0.61939816  0.6760158  -1.11374667  0.        ]",-0.64347,[ 1.51689082  8.00053662],-0.168586143123,[ 1.74248433  7.51127338],[-0.75584966 -0.23335166],"[[ 0.08276947  0.0730315   0.09903477  0.15369289]
 [ 7.82585194  7.83534097  0.          0.        ]]"
3,"[ 1.27859075  2.60585773  0.16413045  0.30095765  0.86168981  1.32568592
  0.03669188  1.09985242  0.53727287 -0.61952357  0.        ]",-0.684186,[ 2.25326165  5.25559282],-0.1145083702,[ 1.9440341  6.9698534],[-0.75584966 -0.23335166],"[[  0.27741087   0.26789449   0.09903477   0.15369289]
 [ 11.62572235  11.63827014   0.           0.        ]]"
4,"[ 1.1293746   2.44098536  0.53184666  1.36255893  0.86168939  1.32568488
  0.11822914  1.57077344  0.12715789 -0.07692619  0.        ]",-0.477017,[ 0.80620622  6.31938296],-0.0379392092344,[ 1.4832176   6.28662586],[-0.75584966 -0.23335166],"[[  0.5473033    0.53805933   0.09903477   0.15369289]
 [ 15.35134805  15.36574817   0.           0.        ]]"
5,"[ 0.82589492  2.09271888  0.90840392  2.47468558  0.86168896  1.32568384
  0.18141636  2.03236035 -0.59736312  0.223097    0.        ]",-0.409682,[ 0.12889517  7.0664153 ],-0.0649869378175,[ 0.25534156  5.6614728 ],[-0.75584966 -0.23335166],"[[  0.883294     0.88203287   0.09903477   0.15369289]
 [ 18.23851795  19.01935701   0.           0.        ]]"
6,"[ 0.38462729  1.52065819  1.17096402  3.29340453  0.86168853  1.3256828
  0.18475998  2.48486314 -1.37774895 -0.01762937  0.        ]",-0.412019,[-0.63600275  6.50060979],-0.158666364609,[-0.52857018  5.12083101],[-0.75584966 -0.23335166],"[[  1.24959319   1.29835712   0.09903477   0.15369289]
 [ 18.39129832  22.6010824    0.           0.        ]]"
7,"[-0.07681277  0.76793642  1.2470151   3.35294386  0.8616881   1.32568176
  0.12182877  2.92847922 -1.75493769 -0.70152445  0.        ]",-0.682786,[-0.71690669  3.56598543],-0.222380410044,[-1.17496407  5.0020051 ],[-0.75584966 -0.23335166],"[[  1.58856784   1.78560979   0.09903477   0.15369289]
 [ 15.51583117  26.11249521   0.           0.        ]]"
8,"[-0.45663374  0.01229578  1.18212177  2.23800026  0.86168768  1.32568072
  0.05312387  3.36333272 -1.55103736 -1.33193767  0.        ]",-0.80872,[-1.08034775  4.16499231],-0.238135208471,[-2.08999825  5.33472395],[-0.75584966 -0.23335166],"[[  1.8673898    2.34239497   0.09903477   0.15369289]
 [ 12.37655164  29.55458716   0.           0.        ]]"
9,"[-0.71801932 -0.43656884  1.06322654 -0.09036568  0.86168725  1.32567968
 -0.03881238  3.78959858 -1.01825568 -1.46338252  0.        ]",-0.706489,[-3.45787209  7.2001619 ],-0.203584213333,[-3.33702874  5.68437815],[-0.75584966 -0.23335166],"[[  2.07278004   2.96734055   0.09903477   0.15369289]
 [  8.17577943  32.92875309   0.           0.        ]]"
10,"[-0.86086128 -0.44891007  0.96602923 -1.34772562  0.86168682  1.32567864
 -0.12903576 -0.29901295 -0.78768345 -1.31348745  0.        ]",-0.458671,[-1.76903009  6.79122226],-0.172768242339,[-1.63096464  6.85222197],[-0.75584966 -0.23335166],"[[ 2.19493238  3.26197125  0.09903477  0.15369289]
 [ 4.05327188  0.5659212   0.          0.        ]]"
11,"[-0.90569539 -0.45774843  0.9297123  -1.07351062  0.86168639  1.3256776
 -0.21744841 -0.96757848 -0.8348047  -1.35615232  0.        ]",-0.44541,[-1.20523918  6.85019447],-0.180195638383,[-1.05473101  7.05539083],[-0.75584966 -0.23335166],"[[ 2.23546451  3.19771036  0.09903477  0.15369289]
 [ 0.01350067 -4.72601829  0.          0.        ]]"
12,"[-0.86206678 -0.45950823  0.96509058 -0.7051514   0.86168597  1.32567656
 -0.30410472 -0.81984098 -0.89621609 -1.40880508  0.        ]",-0.536514,[-0.85982192  5.44754963],-0.189639301141,[-0.330327    6.89223337],[-0.75584966 -0.23335166],"[[ 2.1960072   3.11170392  0.09903477  0.15369289]
 [-3.94601958 -3.5566263   0.          0.        ]]"
13,"[-0.73124178 -0.45463376  1.05529809 -0.471501    0.86168554  1.32567552
 -0.37689818 -0.62051931 -0.94676964 -1.43367836  0.        ]",-0.57906,[-0.18100486  5.45347495],-0.195583801958,[ 0.361341    6.68115473],[-0.75584966 -0.23335166],"[[ 2.08371501  3.05707537  0.09903477  0.15369289]
 [-7.27211665 -1.97892604  0.          0.        ]]"
14,"[-0.54190936 -0.45023339  1.1507164  -0.34965329  0.86168511  1.32567448
 -0.38943051 -0.4937553  -0.98472072 -1.43502603  0.        ]",-0.522665,[ 0.94461994  6.84456511],-0.198357006715,[ 0.77658272  6.48204708],[-0.75584966 -0.23335166],"[[ 1.9325273   3.02849659  0.09903477  0.15369289]
 [-7.84475175 -0.97554527  0.          0.        ]]"
15,"[-0.38639886 -0.44768511  1.2030915  -0.29160498  0.86168469  1.32567344
 -0.30417829 -0.42740433 -1.00745542 -1.42761884  0.        ]",-0.573206,[ 0.80897186  6.04398519],-0.199239966589,[ 0.89777386  6.32399654],[-0.75584966 -0.23335166],"[[ 1.81471565  3.01485042  0.09903477  0.15369289]
 [-3.94939844 -0.45035499  0.          0.        ]]"
16,"[-0.32420915 -0.44643646  1.21814436 -0.2653564   0.86168426  1.3256724
 -0.23236825 -0.39571351 -1.0168344  -1.42354141  0.        ]",-0.562096,[ 0.17701239  6.37124553],-0.199515857017,[ 0.91334414  6.24428129],[-0.75584966 -0.23335166],"[[ 1.76864856  3.00867219  0.09903477  0.15369289]
 [-0.66824727 -0.19951201  0.          0.        ]]"
17,"[-0.31579169 -0.44587185  1.21993332 -0.25388595  0.86168383  1.32567136
 -0.21674016 -0.38136331 -1.01964171 -1.42303125  0.        ]",-0.552138,[ 0.42143707  6.56061942],-0.19967050749,[ 0.89407635  6.22982502],[-0.75584966 -0.23335166],"[[ 1.76244819  3.00597077  0.09903477  0.15369289]
 [ 0.04583009 -0.08592619  0.          0.        ]]"
18,"[-0.33972346 -0.44562743  1.21469011 -0.24899337  0.8616834   1.32567032
 -0.18024177 -0.37508768 -1.01900793 -1.42499322  0.        ]",-0.586115,[ 1.46658907  5.8455877 ],-0.199818733647,[ 0.77158928  6.24479914],[-0.75584966 -0.23335166],"[[ 1.78009723  3.00481822  0.09903477  0.15369289]
 [ 1.71351646 -0.03625335  0.          0.        ]]"
19,"[-0.43854706 -0.44552435  1.18792649 -0.24694396  0.86168298  1.32566928
 -0.09433261 -0.37240975 -1.01243154 -1.43266618  0.        ]",-0.52627,[ 0.13359355  7.21180925],-0.20010285786,[ 0.37819591  6.32045221],[-0.75584966 -0.23335166],"[[ 1.85375207  3.0043354   0.09903477  0.15369289]
 [ 5.63888544 -0.01505756  0.          0.        ]]"
20,"[-0.59096344 -0.44548156  1.12953981 -0.24609722  0.86168255  1.32566824
 -0.08519958 -0.37128823 -1.00050431 -1.443642    0.        ]",-0.566814,[ 0.03731464  6.20096291],-0.20034243747,[ 0.05130591  6.43439293],[-0.75584966 -0.23335166],"[[ 1.97071674  3.00413591  0.09903477  0.15369289]
 [ 6.05619142 -0.00618125  0.          0.        ]]"
21,"[-0.74135037 -0.44546397  1.04909378 -0.2457511   0.86168212  1.3256672
 -0.08459007 -0.37082465 -0.98686904 -1.45332475  0.        ]",-0.500778,[-0.2690189   7.42267343],-0.200352213588,[-0.29482973  6.54069471],[-0.75584966 -0.23335166],"[[  2.09211998e+00   3.00405438e+00   9.90347685e-02   1.53692893e-01]
 [  6.08403994e+00  -2.51282257e-03   0.00000000e+00   0.00000000e+00]]"
22,"[-0.86866919 -0.44545674  0.95991292 -0.2456108   0.86168169  1.32566616
 -0.11053691 -0.37063519 -0.97366018 -1.4604615   0.        ]",-0.558791,[-0.17608506  6.15559873],-0.200155456494,[-0.54293275  6.62285471],[-0.75584966 -0.23335166],"[[  2.20190561e+00   3.00402134e+00   9.90347685e-02   1.53692893e-01]
 [  4.89847387e+00  -1.01412629e-03   0.00000000e+00   0.00000000e+00]]"
23,"[-0.96577628 -0.44545375  0.87593277 -0.24555434  0.86168127  1.32566512
 -0.12791723 -0.37055825 -0.9623387  -1.46510043  0.        ]",-0.498287,[ 0.08543158  7.13474973],-0.199850675099,[-0.75074053  6.67880678],[-0.75584966 -0.23335166],"[[  2.29190718e+00   3.00400805e+00   9.90347685e-02   1.53692893e-01]
 [  4.10432975e+00  -4.06046584e-04   0.00000000e+00   0.00000000e+00]]"
24,"[-1.05038853 -0.44545246  0.78864065 -0.24553179  0.86168084  1.32566408
 -0.12229264 -0.37052714 -0.95137477 -1.46843109  0.        ]",-0.610475,[-1.34811947  5.06957187],-0.199447987875,[-1.00552952  6.72240829],[-0.75584966 -0.23335166],"[[  2.37657232e+00   3.00400276e+00   9.90347685e-02   1.53692893e-01]
 [  4.36132698e+00  -1.60808985e-04   0.00000000e+00   0.00000000e+00]]"
25,"[-1.09397701 -0.44545185  0.73735501 -0.24552263  0.86168041  1.32566304
 -0.21083382 -0.37051513 -0.94523344 -1.4698295   0.        ]",-0.554426,[-0.02478176  6.12482883],-0.199179021783,[-0.87504685  6.73651505],[-0.75584966 -0.23335166],"[[  2.42320775e+00   3.00400062e+00   9.90347685e-02   1.53692893e-01]
 [  3.15698626e-01  -6.66963274e-05   0.00000000e+00   0.00000000e+00]]"
26,"[-1.09875845 -0.44545152  0.73142645 -0.24551901  0.86167999  1.325662
 -0.21311791 -0.37050964 -0.94453865 -1.46996647  0.        ]",-0.61911,[-0.77611829  4.93600606],-0.199146750654,[-0.88355589  6.73865271],[-0.75584966 -0.23335166],"[[  2.42847457e+00   3.00399978e+00   9.90347685e-02   1.53692893e-01]
 [  2.11330757e-01  -2.41308239e-05   0.00000000e+00   0.00000000e+00]]"
27,"[-1.07426808 -0.44545129  0.76113762 -0.2455175   0.86167956  1.32566096
 -0.28046136 -0.37050788 -0.94805588 -1.46922533  0.        ]",-0.53276,[-0.54465546  6.4624024 ],-0.199306626968,[-0.62595689  6.72171307],[-0.75584966 -0.23335166],"[[  2.40182803e+00   3.00399944e+00   9.90347685e-02   1.53692893e-01]
 [ -2.86572988e+00  -1.11625169e-05   0.00000000e+00   0.00000000e+00]]"
28,"[-0.99809108 -0.44545111  0.84431927 -0.24551681  0.86167913  1.32565992
 -0.32641499 -0.3705069  -0.95828641 -1.46645708  0.        ]",-0.518174,[-0.12997437  6.76906562],-0.199714264821,[-0.31988078  6.690979  ],[-0.75584966 -0.23335166],"[[  2.32344629e+00   3.00399930e+00   9.90347685e-02   1.53692893e-01]
 [ -4.96544731e+00  -4.33894789e-06   0.00000000e+00   0.00000000e+00]]"
29,"[-0.88870126 -0.44545095  0.94382451 -0.24551658  0.8616787   1.32565888
 -0.33552607 -0.37050628 -0.9714314  -1.46148036  0.        ]",-0.546804,[-0.15219819  6.34993001],-0.200106389142,[-0.0276179   6.63470316],[-0.75584966 -0.23335166],"[[  2.21996039e+00   3.00399926e+00   9.90347685e-02   1.53692893e-01]
 [ -5.38175524e+00  -4.41968679e-07   0.00000000e+00   0.00000000e+00]]"
30,"[-0.75953725 -0.4454508   1.03762795 -0.2455165   0.86167828  1.32565784
 -0.34638251 -0.37050609 -0.98511487 -1.45441469  0.        ]",-0.541555,[ 0.01224647  6.51910316],-0.200340878473,[ 0.29038179  6.55842113],[-0.75584966 -0.23335166],"[[  2.10734818e+00   3.00399926e+00   9.90347685e-02   1.53692893e-01]
 [ -5.87781232e+00   1.37279978e-07   0.00000000e+00   0.00000000e+00]]"
31,"[-0.61726026 -0.44545065  1.1172019  -0.24551647  0.86167785  1.3256568
 -0.3427746  -0.3705059  -0.99834631 -1.44543851  0.        ]",-0.587371,[-0.09548686  5.84492693],-0.200370792079,[ 0.58072037  6.46298933],[-0.75584966 -0.23335166],"[[  1.99144590e+00   3.00399927e+00   9.90347685e-02   1.53692893e-01]
 [ -5.71296519e+00   6.82595630e-07   0.00000000e+00   0.00000000e+00]]"
32,"[-0.46606073 -0.4454505   1.17895923 -0.24551643  0.86167742  1.32565576
 -0.34857341 -0.37050585 -1.01063877 -1.43475433  0.        ]",-0.534574,[ 1.50102021  6.80781398],-0.200183386616,[ 0.80797064  6.36537075],[-0.75584966 -0.23335166],"[[  1.87452813e+00   3.00399928e+00   9.90347685e-02   1.53692893e-01]
 [ -5.97792889e+00   1.23141653e-07   0.00000000e+00   0.00000000e+00]]"
33,"[-0.36104506 -0.44545036  1.20960841 -0.24551658  0.86167699  1.32565472
 -0.2593315  -0.37050527 -1.0182288  -1.42671621  0.        ]",-0.544876,[ 0.75959912  6.64226092],-0.199935197464,[ 0.87855935  6.26725912],[-0.75584966 -0.23335166],"[[  1.79588175e+00   3.00399933e+00   9.90347685e-02   1.53692893e-01]
 [ -1.90029756e+00   3.74265247e-06   0.00000000e+00   0.00000000e+00]]"
34,"[-0.35098299 -0.44545022  1.21204856 -0.24551675  0.86167657  1.32565368
 -0.19268745 -0.37050537 -1.01891644 -1.42592066  0.        ]",-0.619118,[ 1.41235939  5.24758881],-0.199906645601,[ 0.77615786  6.25257874],[-0.75584966 -0.23335166],"[[  1.78842820e+00   3.00399939e+00   9.90347685e-02   1.53692893e-01]
 [  1.14479447e+00   2.04108693e-06   0.00000000e+00   0.00000000e+00]]"
35,"[-0.43464526 -0.44545008  1.18913179 -0.24551684  0.86167614  1.32565264
 -0.10653153 -0.37050531 -1.01298684 -1.43239573  0.        ]",-0.593609,[-0.21563932  5.80872004],-0.200118812205,[ 0.41327134  6.31699753],[-0.75584966 -0.23335166],"[[  1.85082154e+00   3.00399943e+00   9.90347685e-02   1.53692893e-01]
 [  5.08142118e+00   1.52817256e-06   0.00000000e+00   0.00000000e+00]]"
36,"[-0.55526713 -0.44544992  1.14516587 -0.24551662  0.86167571  1.3256516
 -0.12741862 -0.37050578 -1.0035883  -1.4411855   0.        ]",-0.560711,[-0.26945783  6.32194934],-0.200319407804,[ 0.21944679  6.40963078],[-0.75584966 -0.23335166],"[[  1.94287444e+00   3.00399939e+00   9.90347685e-02   1.53692893e-01]
 [  4.12704857e+00  -3.12113426e-06   0.00000000e+00   0.00000000e+00]]"
37,"[-0.64546567 -0.44544975  1.10318347 -0.24551629  0.86167528  1.32565056
 -0.1525557  -0.37050559 -0.9958556  -1.44729915  0.        ]",-0.515432,[-0.3323471   7.23365383],-0.200381784883,[ 0.09400421  6.47478294],[-0.75584966 -0.23335166],"[[  2.01389151e+00   3.00399933e+00   9.90347685e-02   1.53692893e-01]
 [  2.97848611e+00  -2.55820076e-06   0.00000000e+00   0.00000000e+00]]"
38,"[-0.70204786 -0.44544959  1.07250706 -0.24551604  0.86167486  1.32564952
 -0.18264463 -0.37050534 -0.99066804 -1.45091583  0.        ]",-0.569925,[ 0.25315685  6.10559395],-0.20037921297,[ 0.04319591  6.51427126],[-0.75584966 -0.23335166],"[[  2.05966720e+00   3.00399929e+00   9.90347685e-02   1.53692893e-01]
 [  1.60366425e+00  -1.55656533e-06   0.00000000e+00   0.00000000e+00]]"
39,"[-0.75254306 -0.44544944  1.04207466 -0.24551598  0.86167443  1.32564847
 -0.16140285 -0.37050489 -0.98580277 -1.45398902  0.        ]",-0.503864,[-0.09359338  7.30317317],-0.200347563942,[-0.1146366   6.54632378],[-0.75584966 -0.23335166],"[[  2.10147857e+00   3.00399929e+00   9.90347685e-02   1.53692893e-01]
 [  2.57423868e+00   1.06865499e-06   0.00000000e+00   0.00000000e+00]]"
40,"[-0.80813495 -0.44544929  1.00497591 -0.24551593  0.861674    1.32564743
 -0.17062817 -0.37050492 -0.98016583 -1.45719316  0.        ]",-0.573324,[ 0.7077914   6.03070957],-0.200278150634,[-0.21732041  6.58119345],[-0.75584966 -0.23335166],"[[  2.14873406e+00   3.00399930e+00   9.90347685e-02   1.53692893e-01]
 [  2.15271462e+00  -1.18468101e-07   0.00000000e+00   0.00000000e+00]]"
41,"[-0.88816671 -0.44544914  0.94425137 -0.245516    0.86167358  1.32564639
 -0.11022926 -0.37050451 -0.97148636 -1.46143764  0.        ]",-0.478814,[-0.40153487  7.76071519],-0.200107856425,[-0.59493101  6.63487101],[-0.75584966 -0.23335166],"[[  2.21947767e+00   3.00399933e+00   9.90347685e-02   1.53692893e-01]
 [  4.91244961e+00   2.17728736e-06   0.00000000e+00   0.00000000e+00]]"
42,"[-0.97497574 -0.44544899  0.86712004 -0.24551587  0.86167315  1.32564535
 -0.14715141 -0.37050491 -0.96119447 -1.46547764  0.        ]",-0.565497,[-1.55099378  5.89777967],-0.199814384774,[-0.71957982  6.68251657],[-0.75584966 -0.23335166],"[[  2.30080002e+00   3.00399932e+00   9.90347685e-02   1.53692893e-01]
 [  3.22540773e+00  -1.91725979e-06   0.00000000e+00   0.00000000e+00]]"
43,"[-0.99959762 -0.44544882  0.84278271 -0.24551552  0.86167272  1.32564431
 -0.23520085 -0.37050498 -0.95808366 -1.46649917  0.        ]",-0.493191,[-0.25472903  7.27690784],-0.199707335866,[-0.52958786  6.6898613 ],[-0.75584966 -0.23335166],"[[  2.32494269e+00   3.00399925e+00   9.90347685e-02   1.53692893e-01]
 [ -7.97733463e-01  -3.41692673e-06   0.00000000e+00   0.00000000e+00]]"
44,"[-0.97314542 -0.44544867  0.86888072 -0.24551535  0.86167229  1.32564327
 -0.25692795 -0.37050441 -0.96142122 -1.46539664  0.        ]",-0.540706,[-0.32187456  6.39253849],-0.199821905895,[-0.40854052  6.67692184],[-0.75584966 -0.23335166],"[[  2.29902740e+00   3.00399923e+00   9.90347685e-02   1.53692893e-01]
 [ -1.79048715e+00   1.64127157e-07   0.00000000e+00   0.00000000e+00]]"
45,"[-0.92227272 -0.44544852  0.9154575  -0.2455153   0.86167187  1.32564223
 -0.28404323 -0.37050427 -0.96755691 -1.46309684  0.        ]",-0.49077,[-0.20040135  7.40649927],-0.200007146444,[-0.22379068  6.65147543],[-0.75584966 -0.23335166],"[[  2.25078688e+00   3.00399924e+00   9.90347685e-02   1.53692893e-01]
 [ -3.02943645e+00   3.31077036e-07   0.00000000e+00   0.00000000e+00]]"
46,"[-0.84721204 -0.44544837  0.97646083 -0.24551528  0.86167144  1.32564119
 -0.30009581 -0.37050412 -0.97601211 -1.45931626  0.        ]",-0.516422,[ 0.4850542   6.92342896],-0.200205953864,[-0.01196091  6.60953712],[-0.75584966 -0.23335166],"[[  2.18283896e+00   3.00399925e+00   9.90347685e-02   1.53692893e-01]
 [ -3.76291134e+00   5.62073238e-07   0.00000000e+00   0.00000000e+00]]"
47,"[-0.78346663 -0.44544822  1.02191634 -0.24551538  0.86167101  1.32564015
 -0.25643441 -0.37050374 -0.98270128 -1.45578568  0.        ]",-0.524575,[-0.0352821  6.7764842],-0.200313617093,[ 0.03296185  6.56966734],[-0.75584966 -0.23335166],"[[  2.12759683e+00   3.00399929e+00   9.90347685e-02   1.53692893e-01]
 [ -1.76794902e+00   2.62553885e-06   0.00000000e+00   0.00000000e+00]]"
48,"[-0.74022057 -0.44544808  1.0497711  -0.2455154   0.86167058  1.32563911
 -0.25872562 -0.37050392 -0.9870059  -1.45324136  0.        ]",-0.503402,[-0.4260091  7.3911736],-0.200357942831,[ 0.13351908  6.54241037],[-0.75584966 -0.23335166],"[[  2.09118744e+00   3.00399931e+00   9.90347685e-02   1.53692893e-01]
 [ -1.87264196e+00   2.09637817e-07   0.00000000e+00   0.00000000e+00]]"
49,"[-0.67441411 -0.44544792  1.08791722 -0.24551524  0.86167016  1.32563807
 -0.29482882 -0.37050402 -0.99322861 -1.44915703  0.        ]",-0.586952,[-0.43889796  5.784812  ],-0.200384669895,[ 0.3570345   6.50026894],[-0.75584966 -0.23335166],"[[  2.03718341e+00   3.00399929e+00   9.90347685e-02   1.53692893e-01]
 [ -3.52226371e+00  -1.50425194e-06   0.00000000e+00   0.00000000e+00]]"
