timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.33580009  2.66377211 -0.35823015 -1.03030434 -1.71138218 -0.51859235
 -0.21793096 -0.37041746  2.95847688  0.28213558  0.        ]",-0.966005,[ 2.11766914  9.42545337],-0.408544667702,[ 2.49013686  8.93865108],[-0.75922507 -0.25864702],"[[-0.07166155 -0.04564568 -0.1977406  -0.05851951]
 [ 0.00089318  0.00120505  0.          0.        ]]"
1,"[ 1.33864259  2.66536626 -0.29901697 -0.85971957 -1.71138033 -0.51859217
 -0.1315785   0.12943524  2.96523676  0.38801763  0.        ]",-0.973143,[ 2.83698385  9.28388156],-0.41080750188,[ 2.81604362  8.70963478],[-0.75922507 -0.25864702],"[[-0.0319688  -0.00590941 -0.1977406  -0.05851951]
 [ 3.95521982  3.95923585  0.          0.        ]]"
2,"[ 1.33423302  2.6555633  -0.12291208 -0.35348815 -1.71137848 -0.51859199
 -0.04693268  0.61939452  2.94687711  0.70245101  0.        ]",-1.20119,[ 3.7386266  6.2728904],-0.414826676555,[ 3.11507559  8.38675213],[-0.75922507 -0.25864702],"[[ 0.08602618  0.11220151 -0.1977406  -0.05851951]
 [ 7.83139472  7.83892723  0.          0.        ]]"
3,"[ 1.28517824  2.59226748  0.16269429  0.46404965 -1.71137663 -0.51859181
  0.03604589  1.09964904  2.79456117  1.19115572  0.        ]",-1.2277,[ 3.14632765  8.17702107],-0.412527200789,[ 3.24303842  7.8635664 ],[-0.75922507 -0.25864702],"[[  0.28077791   0.30713542  -0.1977406   -0.05851951]
 [ 11.63122135  11.64177523   0.           0.        ]]"
4,"[ 1.13478161  2.41211547  0.5305633   1.50975674 -1.71137478 -0.51859163
  0.11740442  1.5703736   2.37055747  1.71789846  0.        ]",-1.26015,[ 2.50792934  7.54254599],-0.391347884801,[ 3.48044658  7.36021233],[-0.75922507 -0.25864702],"[[  0.55078038   0.57736951  -0.1977406   -0.05851951]
 [ 15.35686219  15.36916808   0.           0.        ]]"
5,"[ 0.8217914   2.04776002  0.91388105  2.58612089 -1.71137293 -0.51859145
  0.1971981   2.0317302   1.63090144  1.99351758  0.        ]",-1.06836,[ 3.49231055  7.66322601],-0.337254102272,[ 3.4110477  6.7630825],[-0.75922507 -0.25864702],"[[  0.89457465   0.9214077   -0.1977406   -0.05851951]
 [ 19.0108435   19.0223941    0.           0.        ]]"
6,"[ 0.31173458  1.46375969  1.19239528  3.3441976  -1.71137108 -0.51859127
  0.27548273  2.48387988  0.8097428   1.69260964  0.        ]",-0.860494,[ 3.08054578  6.13304022],-0.242815360345,[ 3.57403231  5.93917274],[-0.75922507 -0.25864702],"[[  1.3107536    1.33777933  -0.1977406   -0.05851951]
 [ 22.5957219   22.60273531   0.           0.        ]]"
7,"[-0.35546767  0.71001784  1.20424286  3.32219554 -1.71136923 -0.51859108
  0.35229663  2.92701025  0.4352017   0.8382952   0.        ]",-0.576406,[ 3.26506152  4.4213567 ],-0.130652388028,[ 3.44989371  5.22186184],[-0.75922507 -0.25864702],"[[  1.797955     1.82504105  -0.1977406   -0.05851951]
 [ 26.11325135  26.11168526   0.           0.        ]]"
8,"[-1.02073556 -0.02970106  0.80650643  2.12369698 -1.71136738 -0.5185909
  0.42763431  3.36137292  0.83452216  0.12226109  0.        ]",-0.569239,[ 3.3926845   4.45206735],-0.131224885502,[ 3.3476975   4.74805164],[-0.75922507 -0.25864702],"[[  2.35483367   2.38178398  -0.1977406   -0.05851951]
 [ 29.56318126  29.55124512   0.           0.        ]]"
9,"[-1.40920274 -0.44520419 -0.01093491 -0.25655791 -1.71136552 -0.51859072
  0.50142385  3.05743996  1.40552075  0.31538575  0.        ]",-0.536057,[ 3.48157008  4.97421939],-0.208609349999,[ 3.32482576  4.6447444 ],[-0.75922507 -0.25864702],"[[  2.98001179   3.00664587  -0.1977406   -0.05851951]
 [ 32.94221839  27.14463583   0.           0.        ]]"
10,"[-1.23714035 -0.45627917 -1.00703937 -1.10601707 -1.71136367 -0.51859054
  0.57362088 -0.37146785  1.38782048  0.54995629  0.        ]",-0.641009,[ 2.3762279   4.42035406],-0.213895447724,[ 2.30987239  5.46278667],[-0.75922507 -0.25864702],"[[  3.67202589e+00   3.20489502e+00  -1.97740601e-01  -5.85195087e-02]
 [  3.62483309e+01  -7.06594748e-03   0.00000000e+00   0.00000000e+00]]"
11,"[-0.43003256 -0.45933061 -1.68578724 -0.87718883 -1.71136182 -0.51859036
  0.64440864 -0.83544567  1.36677888  0.53304277  0.        ]",-0.697585,[ 2.61255338  5.01082194],-0.21064063127,[ 2.2759366   5.32545662],[-0.75922507 -0.25864702],"[[  4.42951557   3.1515701   -0.1977406   -0.05851951]
 [ 39.48991063  -3.68106224   0.           0.        ]]"
12,"[ 0.66584374 -0.45694723 -1.53350527 -0.59339118 -1.71135997 -0.51859018
  0.71379833 -0.71276136  1.35730746  0.54639107  0.        ]",-0.735341,[ 1.90782655  5.15969225],-0.210000951939,[ 2.50607157  5.0498333 ],[-0.75922507 -0.25864702],"[[  5.25119528   3.08545791  -0.1977406   -0.05851951]
 [ 42.66747001  -2.70959296   0.           0.        ]]"
13,"[ 1.32434982 -0.4519732  -0.4706561  -0.41587319 -1.71135812 -0.51859
  0.78181372 -0.55959231  1.29585311  0.54990592  0.        ]",-0.675253,[ 3.08786599  5.54244722],-0.202611279347,[ 2.77361274  5.15041208],[-0.75922507 -0.25864702],"[[  6.1357948    3.0439973   -0.1977406   -0.05851951]
 [ 45.78209841  -1.49673069   0.           0.        ]]"
14,"[ 0.92091446 -0.4483265   0.81921968 -0.32375495 -1.71135627 -0.51858982
  0.84848233 -0.46341999  1.23441106  0.47069234  0.        ]",-0.54008,[ 3.86894522  5.78870999],-0.191899322189,[ 2.99490952  5.52908325],[-0.75922507 -0.25864702],"[[  7.08206809   3.02242048  -0.1977406   -0.05851951]
 [ 48.83505608  -0.73519485   0.           0.        ]]"
15,"[-0.36577305 -0.44633614  1.20162584 -0.27997425 -1.71135442 -0.51858964
  0.91383109 -0.41334527  1.26588987  0.34815991  0.        ]",-0.506804,[ 2.04579504  5.13870875],-0.191731436872,[ 3.01928854  5.82139492],[-0.75922507 -0.25864702],"[[  8.08879414   3.0121468   -0.1977406   -0.05851951]
 [ 51.82757697  -0.33868118   0.           0.        ]]"
