timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.08991013  2.07666053 -0.04087649 -0.89695165  0.20843287 -1.12478977
 -0.00587302 -0.35031989  1.09359771  0.87805351  0.        ]",-1.03847,[ 1.93203362  1.33837462],-0.220082216926,[-0.67357421  2.50798702],[-0.05857405 -0.09118053],"[[-0.02747635 -0.06220119  0.02218408 -0.12810334]
 [-0.00261736 -0.00466314  0.          0.        ]]"
1,"[ 1.09032396  2.07890182  0.01947281 -0.77538145  0.20843238 -1.12478407
  0.25475597  0.18364468  1.0969261   0.97845191  0.        ]",-0.971492,[-1.12459072  2.78650925],-0.227367659289,[-0.61166894  2.44832754],[-0.05857405 -0.09118053],"[[ 0.0121469  -0.02258111  0.02218408 -0.12810334]
 [ 3.95177927  3.95348477  0.          0.        ]]"
2,"[ 1.08864731  2.07307803  0.07815391 -0.41333288  0.20843189 -1.12477836
 -0.01122218  0.70745469  1.08771592  1.14518928  0.        ]",-1.00687,[-0.95467283  2.88810989],-0.238842106878,[-0.52646673  2.36637139],[-0.05857405 -0.09118053],"[[ 0.05069263  0.09544686  0.02218408 -0.12810334]
 [-0.08376006  7.83636552  0.          0.        ]]"
3,"[ 1.09032965  2.02270135  0.01792061  0.17326964  0.20843141 -1.12477265
 -0.260118    1.22087421  1.06150109  1.24582785  0.        ]",-1.0901,[-1.74960732  1.3027115 ],-0.244211014331,[-0.38591203  2.2475934 ],[-0.05857405 -0.09118053],"[[  1.11280475e-02   2.90360011e-01   2.21840780e-02  -1.28103344e-01]
 [ -3.86011924e+00   1.16422530e+01   0.00000000e+00   0.00000000e+00]]"
4,"[ 1.08280589  1.87256704 -0.1586955   0.92704475  0.20843092 -1.12476695
 -0.51591109  1.72410913  1.01285698  1.27868367  0.        ]",-1.02808,[-1.00902523  2.78249371],-0.241983037486,[-0.19062902  2.08046389],[-0.05857405 -0.09118053],"[[ -0.10501347   0.56063439   0.02218408  -0.12810334]
 [ -7.74113129  15.37271211   0.           0.        ]]"
5,"[ 1.0295656   1.56340645 -0.4462742   1.70886636  0.20843043 -1.12476124
 -0.76666133  2.21731358  0.92513985  1.24252693  0.        ]",-0.939447,[-0.10347889  3.96748752],-0.22998529576,[ 0.04448382  1.84717155],[-0.05857405 -0.09118053],"[[ -0.29800719   0.90477364   0.02218408  -0.12810334]
 [-11.54564423  19.02893834   0.           0.        ]]"
6,"[ 0.90050909  1.06275036 -0.77005633  2.27011531  0.20842995 -1.12475553
 -0.77866545  2.70053108  0.76549377  1.19651354  0.        ]",-0.882372,[ 0.08881282  2.36802288],-0.210326163039,[ 0.2830644   1.55392468],[-0.05857405 -0.09118053],"[[ -5.30748650e-01   1.32129584e+00   2.21840780e-02  -1.28103344e-01]
 [ -1.17278173e+01   2.26113192e+01   0.00000000e+00   0.00000000e+00]]"
7,"[ 0.71110264  0.41135066 -1.04781145  2.27864045  0.20842946 -1.12474983
 -0.7402307   3.17412007  0.50599815  1.18827435  0.        ]",-0.883219,[ 1.255568    0.54822364],-0.186985992661,[ 0.41683537  1.27418685],[-0.05857405 -0.09118053],"[[ -7.59456217e-01   1.80875173e+00   2.21840780e-02  -1.28103344e-01]
 [ -1.11447116e+01   2.61225867e+01   0.00000000e+00   0.00000000e+00]]"
8,"[ 0.52371041 -0.21681346 -1.22949154  1.48380944  0.20842897 -1.12474412
 -0.46474414  3.39700396  0.1451581   1.19800914  0.        ]",-0.882974,[ 0.39950127  1.9301065 ],-0.165162577476,[ 0.40973809  1.1505096 ],[-0.05857405 -0.09118053],"[[ -9.40416733e-01   2.34778684e+00   2.21840780e-02  -1.28103344e-01]
 [ -6.96496286e+00   2.77755512e+01   0.00000000e+00   0.00000000e+00]]"
9,"[ 0.38192259 -0.59216949 -1.32963318 -0.08360698  0.20842848 -1.12473841
 -0.35133992  3.85680413 -0.29176696  1.11743197  0.        ]",-0.89665,[ 0.49441452  1.55326772],-0.145839454613,[ 0.3220368   1.16083884],[-0.05857405 -0.09118053],"[[ -1.06245245e+00   2.93750746e+00   2.21840780e-02  -1.28103344e-01]
 [ -5.24437504e+00   3.11851859e+01   0.00000000e+00   0.00000000e+00]]"
