timestep,obs,rewards,actions,original_rewards,avg_action_dist,logstd_action_dist,human_obs
0,"[ 1.37529971  2.67592458 -0.37501974 -1.24372523 -1.56444071 -0.750609
 -0.21110843 -0.37068593  2.83209553  0.48604391  0.        ]",-1.04636,[ 1.40962582  9.32024037],-0.39414163822,[ 2.48500514  9.55662727],[-0.81040537 -0.20299782],"[[-0.06019365 -0.09323426 -0.1805741  -0.08566123]
 [-0.0007718   0.00167678  0.          0.        ]]"
1,"[ 1.37750791  2.68049078 -0.31526306 -1.07169195 -1.56443945 -0.75060872
 -0.12524277  0.12833101  2.84092624  0.59152989  0.        ]",-1.07784,[ 2.59282377  8.68309497],-0.397481564956,[ 2.77173305  9.32991505],[-0.81040537 -0.20299782],"[[-0.02053381 -0.05348862 -0.1805741  -0.08566123]
 [ 3.95359137  3.9597016   0.          0.        ]]"
2,"[ 1.37125123  2.67945351 -0.13760346 -0.55932046 -1.56443819 -0.75060845
 -0.04107475  0.61747149  2.8286925   0.90602805  0.        ]",-1.11414,[ 3.2764081  9.4934079],-0.404789976222,[ 3.01114869  9.01816273],[-0.81040537 -0.20299782],"[[ 0.09742875  0.06463158 -0.1805741  -0.08566123]
 [ 7.82977342  7.83939028  0.          0.        ]]"
3,"[ 1.31930333  2.63015286  0.15003536  0.2743777  -1.56443693 -0.75060817
  0.04143426  1.09692422  2.68552704  1.39852939  0.        ]",-1.2557,[ 2.83808703  9.20289977],-0.408088901457,[ 3.21027517  8.57866192],[-0.81040537 -0.20299782],"[[  0.29214769   0.25957477  -0.1805741   -0.08566123]
 [ 11.62955291  11.64224159   0.           0.        ]]"
4,"[ 1.16538311  2.46757064  0.5194607   1.35384035 -1.56443567 -0.7506079
  0.12233089  1.56686388  2.26973364  1.9368381   0.        ]",-1.33274,[ 3.8492472   6.61022472],-0.39465049306,[ 3.52521539  8.15967846],[-0.81040537 -0.20299782],"[[  0.56211574   0.52981828  -0.1805741   -0.08566123]
 [ 15.35507766  15.36964434   0.           0.        ]]"
5,"[ 0.8490759   2.12070637  0.90248597  2.48856324 -1.56443441 -0.75060763
  0.20167022  2.02745166  1.52931208  2.23227107  0.        ]",-1.14174,[ 3.59581683  8.7697668 ],-0.349468665985,[ 3.42061782  7.54747915],[-0.81040537 -0.20299782],"[[  0.90587265   0.87386612  -0.1805741   -0.08566123]
 [ 19.00888444  19.02288174   0.           0.        ]]"
6,"[ 0.33723746  1.54794368  1.17732595  3.33095091 -1.56443315 -0.75060735
  0.27950897  2.4788465   0.69064207  1.94975115  0.        ]",-0.98902,[ 2.86104346  5.60235984],-0.262415767966,[ 3.54548454  6.61053705],[-0.81040537 -0.20299782],"[[  1.32201057   1.29024752  -0.1805741   -0.08566123]
 [ 22.59358569  22.60322031   0.           0.        ]]"
7,"[-0.32862853  0.7913373   1.18111287  3.40822101 -1.56443189 -0.75060708
  0.35588767  2.9212324   0.28688885  1.09259983  0.        ]",-0.615913,[ 3.46368051  5.00390756],-0.147244475235,[ 3.5770359  5.7118454],[-0.81040537 -0.20299782],"[[  1.80916827   1.77751859  -0.1805741   -0.08566123]
 [ 26.1110474   26.11212606   0.           0.        ]]"
8,"[-0.98833744  0.0283827   0.77154366  2.29593556 -1.56443063 -0.7506068
  0.43080397  3.35485679  0.67209019  0.34283153  0.        ]",-0.556091,[ 4.13960208  6.38132975],-0.117115931908,[ 3.62321115  5.23400974],[-0.81040537 -0.20299782],"[[  2.36600418   2.33426931  -0.1805741   -0.08566123]
 [ 29.56116192  29.5515691    0.           0.        ]]"
9,"[-1.36754441 -0.42979384 -0.05827517 -0.05212032 -1.56442937 -0.75060653
  0.50419375  3.78005199  1.26975609  0.50162232  0.        ]",-0.600816,[ 4.20420696  5.00250704],-0.196614314377,[ 3.73947549  5.22621727],[-0.81040537 -0.20299782],"[[  2.99114659   2.95913581  -0.1805741   -0.08566123]
 [ 32.94097661  32.92419358   0.           0.        ]]"
10,"[-1.18561134 -0.44564822 -1.06164314 -1.33355916 -1.56442811 -0.75060626
  0.57597944 -0.2804757   1.23404184  0.81755431  0.        ]",-0.601313,[ 3.51666132  5.67286009],-0.208037674136,[ 2.33245039  5.8594656 ],[-0.81040537 -0.20299782],"[[  3.6831365    3.25563759  -0.1805741   -0.08566123]
 [ 36.24691901   0.71723778   0.           0.        ]]"
11,"[-0.3732663  -0.45367409 -1.73699748 -1.06772041 -1.56442685 -0.75060598
  0.6463676  -0.95207743  1.20516775  0.7695398   0.        ]",-0.665628,[ 2.19009134  6.41679533],-0.201956722358,[ 2.17028809  5.69714594],[-0.81040537 -0.20299782],"[[  4.44059758   3.19416554  -0.1805741   -0.08566123]
 [ 39.48850255  -4.60971907   0.           0.        ]]"
12,"[ 0.71871962 -0.45505665 -1.57006298 -0.70233689 -1.56442559 -0.75060571
  0.71536713 -0.81109533  1.21311346  0.76235541  0.        ]",-0.771928,[ 2.15897874  6.18889565],-0.202456428507,[ 2.35722733  5.42602444],[-0.81040537 -0.20299782],"[[  5.26224992   3.10995162  -0.1805741   -0.08566123]
 [ 42.66613721  -3.49149182   0.           0.        ]]"
13,"[ 1.36498261 -0.45013267 -0.48930383 -0.46974891 -1.56442433 -0.75060543
  0.78299946 -0.6163369   1.16743006  0.76514733  0.        ]",-0.788482,[ 2.98943262  5.95463762],-0.197400943827,[ 2.59536242  5.5369525 ],[-0.81040537 -0.20299782],"[[  6.14682327   3.05626509  -0.1805741   -0.08566123]
 [ 45.78080994  -1.94672516   0.           0.        ]]"
14,"[ 0.94927376 -0.44575267  0.80784729 -0.34827172 -1.56442307 -0.75060516
  0.84929226 -0.49201813  1.11212485  0.69224231  0.        ]",-0.700786,[ 2.58193338  5.52512102],-0.186901254263,[ 2.91710067  5.98310566],[-0.81040537 -0.20299782],"[[  7.09307108   3.02813699  -0.1805741   -0.08566123]
 [ 48.83379533  -0.96066551   0.           0.        ]]"
15,"[-0.33857044 -0.4432236   1.17843153 -0.29035047 -1.56442181 -0.75060488
  0.91427259 -0.42684973  1.14393007  0.57451862  0.        ]",-0.537937,[ 3.53107573  5.07094692],-0.18452035546,[ 3.17652416  6.41285133],[-0.81040537 -0.20299782],"[[  8.09977215   3.01469488  -0.1805741   -0.08566123]
 [ 51.82633989  -0.44376948   0.           0.        ]]"
16,"[-1.33707735 -0.4419853   0.10200454 -0.26414471 -1.56442056 -0.75060461
  0.97796655 -0.39569788  1.26898047  0.53956192  0.        ]",-0.502787,[ 2.71920943  6.76279492],-0.198062022686,[ 2.94731069  6.37970352],[-0.81040537 -0.20299782],"[[  9.16572976   3.00860574  -0.1805741   -0.08566123]
 [ 54.75964593  -0.19668291   0.           0.        ]]"
17,"[-0.89810379 -0.44142543 -1.43206637 -0.25268834 -1.5644193  -0.75060434
  1.04039959 -0.38158412  1.36240416  0.65317976  0.        ]",-0.741924,[ 2.53965569  4.93837667],-0.214385185696,[ 2.75388885  6.06354523],[-0.81040537 -0.20299782],"[[ 10.28977089   3.00594222  -0.1805741   -0.08566123]
 [ 57.63488578  -0.08473747   0.           0.        ]]"
18,"[ 0.62888171 -0.44118305 -1.62528253 -0.24779998 -1.56441804 -0.75060406
  1.10159664 -0.37540992  1.30158025  0.80055902  0.        ]",-0.793874,[ 2.74833881  4.55863045],-0.214774150937,[ 2.65559769  5.59272003],[-0.81040537 -0.20299782],"[[  1.14707457e+01   3.00480542e+00  -1.80574099e-01  -8.56612251e-02]
 [  6.04532078e+01  -3.57662933e-02   0.00000000e+00   0.00000000e+00]]"
19,"[ 1.364067   -0.44108079 -0.07213263 -0.24575128 -1.56441678 -0.75060379
  1.16158214 -0.37277476  1.1462372   0.79054082  0.        ]",-0.741597,[ 2.5235537   6.75676454],-0.196515944344,[ 2.78085589  5.80194664],[-0.81040537 -0.20299782],"[[  1.27075273e+01   3.00432895e+00  -1.80574099e-01  -8.56612251e-02]
 [  6.32157378e+01  -1.48657678e-02   0.00000000e+00   0.00000000e+00]]"
20,"[ 0.18744359 -0.44103834  1.20938688 -0.24490426 -1.56441552 -0.75060351
  1.22038006 -0.37167042  1.10652996  0.6198493   0.        ]",-0.515874,[ 3.17362208  7.01131149],-0.182344775638,[ 3.07089114  6.39092541],[-0.81040537 -0.20299782],"[[  1.39990107e+01   3.00413196e+00  -1.80574099e-01  -8.56612251e-02]
 [  6.59235800e+01  -6.10727551e-03   0.00000000e+00   0.00000000e+00]]"
21,"[-1.2927635  -0.44102088  0.25238007 -0.24455759 -1.56441426 -0.75060324
  1.27801389 -0.37121406  1.25375498  0.53231829  0.        ]",-0.494522,[ 2.58324002  6.57544492],-0.195901790494,[ 2.94512486  6.52214432],[-0.81040537 -0.20299782],"[[  1.53441131e+01   3.00405134e+00  -1.80574099e-01  -8.56612251e-02]
 [  6.85778167e+01  -2.48832332e-03   0.00000000e+00   0.00000000e+00]]"
22,"[-0.70884665 -0.4410137  -1.58010083 -0.24441662 -1.564413   -0.75060297
  1.33450668 -0.37102753  1.36540824  0.67648892  0.        ]",-0.660454,[ 2.81677156  6.93556289],-0.21583889912,[ 2.7627995   6.14999199],[-0.81040537 -0.20299782],"[[  1.67417731e+01   3.00401856e+00  -1.80574099e-01  -8.56612251e-02]
 [  7.11795090e+01  -1.00963058e-03   0.00000000e+00   0.00000000e+00]]"
