timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.316410787056,[ 0.43609335  0.54343709],-1.0781,"[[-0.0621618   0.03754663 -0.10026364  0.05426853]
 [ 0.00122486 -0.00159785  0.          0.        ]]","[ 1.14730991  1.69942729  0.00550564 -0.41336588 -0.84735789  0.4569678
  0.92956984 -0.3022839   1.83943237 -0.43437286  0.        ]",[-0.75123143  0.95221496],[-0.0445432  -0.17852744]
1,-0.315379630752,[-1.50444752  0.44969723],-1.09392,"[[-0.04483716  0.05909784 -0.10026364  0.05426853]
 [ 1.7255013   2.14955182  0.          0.        ]]","[ 1.14857721  1.69812051  0.03158769 -0.36092631 -0.84735432  0.45696645
  1.00789771 -0.00530252  1.84018776 -0.38722209  0.        ]",[-0.82063073  0.91685742],[-0.0445432  -0.17852744]
2,-0.314156537285,[-1.01744186  0.26706845],-1.12789,"[[-0.05036685  0.11954295 -0.10026364  0.05426853]
 [-2.26518319  3.88915443  0.          0.        ]]","[ 1.14820888  1.69142074  0.02326011 -0.21428454 -0.84735076  0.45696509
  0.82659989  0.23486186  1.83828911 -0.34412342  0.        ]",[-0.85521209  0.9145354 ],[-0.0445432  -0.17852744]
3,-0.314795098859,[-2.4383665   1.35790813],-1.21814,"[[-0.13491556  0.20717863 -0.10026364  0.05426853]
 [-6.17667141  4.87112934  0.          0.        ]]","[ 1.13745091  1.67374039 -0.10362736 -0.00370414 -0.84734719  0.45696374
  0.64890092  0.37043002  1.83282724 -0.40755808  0.        ]",[-0.81199008  0.95440149],[-0.0445432  -0.17852744]
4,-0.315664975649,[ 0.72452088  2.38707329],-1.25983,"[[ -0.29692964   0.34337556  -0.10026364   0.05426853]
 [-10.01198424   8.73565539   0.           0.        ]]","[ 1.08976822  1.62786393 -0.341959    0.31534777 -0.84734362  0.45696238
  0.47466314  0.90395472  1.81053047 -0.55398332  0.        ]",[-0.77640069  0.97077638],[-0.0445432  -0.17852744]
5,-0.312211935908,[ 0.15024644  1.5613187 ],-1.32655,"[[ -0.4664401    0.55606848  -0.10026364   0.05426853]
 [ -6.94920572  12.52104109   0.           0.        ]]","[ 1.00304789  1.5134358  -0.57885035  0.78109104 -0.84734005  0.45696103
  0.61380184  1.4265471   1.76573409 -0.64021147  0.        ]",[-0.78635472  0.98065031],[-0.0445432  -0.17852744]
6,-0.301491802168,[ 0.07261395  0.31642214],-1.34973,"[[ -0.59809377   0.84372627  -0.10026364   0.05426853]
 [ -6.21851507  16.23237224   0.           0.        ]]","[ 0.91124088  1.28449699 -0.74975676  1.31526071 -0.84733648  0.45695968
  0.64699462  1.93890235  1.7013133  -0.59647208  0.        ]",[-0.85363114  0.96796441],[-0.0445432  -0.17852744]
7,-0.283272598173,[-1.30263927  0.84548899],-1.3884,"[[ -0.71834734   1.17771757  -0.10026364   0.05426853]
 [ -5.80815977  17.16365677   0.           0.        ]]","[ 0.81015099  0.9353089  -0.89309345  1.74548412 -0.84733292  0.45695832
  0.66563459  2.06744576  1.59693064 -0.49815846  0.        ]",[-0.91302955  0.96677852],[-0.0445432  -0.17852744]
8,-0.257718207549,[ 1.02613504 -1.2440456 ],-1.26465,"[[ -0.87306461   1.55117751  -0.10026364   0.05426853]
 [ -9.6508788   20.17221146   0.           0.        ]]","[ 0.65832716  0.4847498  -1.05615988  1.93078463 -0.84732935  0.45695697
  0.4910592   2.48275018  1.43500872 -0.42417853  0.        ]",[-0.98790324  0.890782  ],[-0.0445432  -0.17852744]
9,-0.228353723847,[-1.02632093  1.6914105 ],-1.19146,"[[ -1.02444823   1.91087774  -0.10026364   0.05426853]
 [ -5.50121847  15.81244423   0.           0.        ]]","[ 0.48931955  0.04688068 -1.18901961  1.79171399 -0.84732578  0.45695561
  0.67957529  1.88084632  1.24308144 -0.36598279  0.        ]",[-0.95139128  0.88644493],[-0.0445432  -0.17852744]
10,-0.196006561879,[-0.83965334 -0.12849637],-0.896331,"[[ -1.17309597   2.26371467  -0.10026364   0.05426853]
 [ -9.35081925  19.45902242   0.           0.        ]]","[ 0.30744131 -0.33152823 -1.29081992  1.36942884 -0.84732221  0.45695426
  0.50468665  2.38422853  1.02728783 -0.32216445  0.        ]",[-0.99448282  0.71603036],[-0.0445432  -0.17852744]
11,-0.15996403112,[ 1.10748143  1.09686567],-0.555491,"[[ -1.39160728   2.64392217  -0.10026364   0.05426853]
 [-12.48996372  18.56467499   0.           0.        ]]","[ 0.01996567 -0.62896649 -1.38433842  0.65808083 -0.84731864  0.45695291
  0.36207427  2.26072869  0.77552099 -0.31662966  0.        ]",[-0.9523865   0.61270398],[-0.0445432  -0.17852744]
