timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.109373956619,[-0.6764405  -0.39068367],-1.75659,"[[ 0.06462697  0.01094969  0.10114521  0.02982473]
 [ 0.00206204 -0.00390126  0.          0.        ]]","[ 0.93732037  1.02734544  0.21940538  0.10298332  0.88064313  0.25650621
  0.68315998 -0.23859087  0.28292725  0.07410283  0.        ]",[-0.48674393 -0.73921561],[-0.34286001 -0.53895003]
1,-0.111004119434,[ 0.00627615  0.31543948],-1.75704,"[[ 0.03782558 -0.00463813  0.10114521  0.02982473]
 [-2.67329582 -1.54973253  0.          0.        ]]","[ 0.93940423  1.0273989   0.17788744  0.06447093  0.88064277  0.25650615
  0.60237443 -0.48931822  0.28650845 -0.0133906   0.        ]",[ 0.29262957 -0.26590881],[-0.34286001 -0.53895003]
2,-0.114398114739,[ 0.83249372 -0.26438575],-1.75154,"[[-0.01486571 -0.02279351  0.10114521  0.02982473]
 [-2.59608811 -0.27007033  0.          0.        ]]","[ 0.94032242  1.02712529  0.09616881  0.01961909  0.88064241  0.25650609
  0.60470561 -0.28176215  0.28690398 -0.16933962  0.        ]",[ 0.66711521 -0.30220625],[-0.34286001 -0.53895003]
3,-0.116020087882,[-1.20203518 -0.63334601],-1.64629,"[[-0.03322612 -0.0386578   0.10114521  0.02982473]
 [ 0.74890886 -1.31287882  0.          0.        ]]","[ 0.93965154  1.02659025  0.0676972  -0.01955804  0.88064205  0.25650602
  0.70571124 -0.45090135  0.28460845 -0.23614601  0.        ]",[ 0.23261878 -0.0539135 ],[-0.34286001 -0.53895003]
4,-0.119330765269,[ 1.93869733  0.29981031],-1.73613,"[[-0.05807743 -0.08980056  0.10114521  0.02982473]
 [-3.22082996 -3.79313641  0.          0.        ]]","[ 0.93792865  1.02298971  0.02918957 -0.14564265  0.88064168  0.25650596
  0.5858404  -0.85318884  0.27517071 -0.36486468  0.        ]",[ 1.36291611  0.71051359],[-0.34286001 -0.53895003]
5,-0.123213458535,[ 0.56161633  0.27118058],-1.67964,"[[-0.08216926 -0.15301463  0.10114521  0.02982473]
 [ 0.79827214 -2.53246578  0.          0.        ]]","[ 0.9353645   1.01459349 -0.00808837 -0.30065078  0.88064132  0.2565059
  0.7072014  -0.64871289  0.25685293 -0.50617186  0.        ]",[ 0.85545564  0.64496636],[-0.34286001 -0.53895003]
6,-0.121540368356,[ 1.21676503 -0.15436045],-1.70619,"[[-0.0440756  -0.192396    0.10114521  0.02982473]
 [ 3.00375405 -1.40940991  0.          0.        ]]","[ 0.93901356  1.00717058  0.05088039 -0.396497    0.88064096  0.25650583
  0.7737981  -0.46655757  0.2587555  -0.462414    0.        ]",[ 0.18864259  0.39363414],[-0.34286001 -0.53895003]
7,-0.115431274193,[-1.28678078  0.25343701],-1.62039,"[[ 0.05509657 -0.22645151  0.10114521  0.02982473]
 [ 6.90049308 -1.9941795   0.          0.        ]]","[ 0.93818348  0.99940492  0.20464864 -0.47879581  0.88064059  0.25650577
  0.89146412 -0.56140471  0.27155498 -0.26035927  0.        ]",[-1.19235599  0.2274937 ],[-0.34286001 -0.53895003]
8,-0.110237025192,[-0.81645122  0.65483626],-1.66232,"[[ 0.15204217 -0.25585443  0.10114521  0.02982473]
 [ 2.80769043 -0.94960611  0.          0.        ]]","[ 0.92296636  0.99170272  0.35416404 -0.5493371   0.88064023  0.2565057
  0.76787708 -0.3919789   0.27171053 -0.05737753  0.        ]",[-1.10030293 -0.17651394],[-0.34286001 -0.53895003]
9,-0.10896477974,[-1.85734183 -0.64379402],-1.63271,"[[ 0.17522296 -0.24863006  0.10114521  0.02982473]
 [-0.47866598  1.66332924  0.          0.        ]]","[ 0.91723066  0.99367987  0.38964037 -0.53205248  0.88063987  0.25650564
  0.66864164  0.03182904  0.27096079  0.00967719  0.        ]",[-0.82650793 -0.76122034],[-0.34286001 -0.53895003]
