timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.0847059182135,[ 1.77823659 -0.35113468],-2.37624,"[[-0.01627436  0.0720557   0.16792711  0.07812905]
 [ 0.00172114  0.00451846  0.          0.        ]]","[ 0.92995976  0.94450679  0.10097663  0.32377716  1.45316102  0.67642647
  0.6465392  -0.21531384 -0.36922381 -0.65863269  0.        ]",[ 1.41014695 -0.02966541],[-0.50240743 -0.64603239]
1,-0.0787503000311,[ 0.3456679  0.7997425],-2.30408,"[[ 0.02345567  0.05817991  0.16792711  0.07812905]
 [ 3.95810678 -1.38745341  0.          0.        ]]","[ 0.9297409   0.94550455  0.16279196  0.28893946  1.4531602   0.6764263
  0.7645858  -0.44848308 -0.37123997 -0.57089103  0.        ]",[ 0.32742721  0.06510776],[-0.50240743 -0.64603239]
2,-0.061598344321,[-0.80296476 -1.18975144],-2.34654,"[[ 0.1155396   0.06247342  0.16792711  0.07812905]
 [ 5.24600319  1.80616137  0.          0.        ]]","[ 0.91994723  0.94521809  0.30567789  0.29972233  1.45315939  0.67642612
  0.80301257  0.08647969 -0.39060408 -0.31707305  0.        ]",[-0.64942491 -1.02146053],[-0.50240743 -0.64603239]
3,-0.0493692445625,[ 0.60608152 -0.08930579],-2.40247,"[[ 0.18756406  0.05852277  0.16792711  0.07812905]
 [ 1.96735294 -2.18791826  0.          0.        ]]","[ 0.90329116  0.9454818   0.41643922  0.2898005   1.45315857  0.67642594
  0.70518717 -0.58256904 -0.41626069 -0.13088677  0.        ]",[-0.39378202 -0.37476572],[-0.50240743 -0.64603239]
4,-0.043062436387,[-0.89381319  0.58329025],-2.31764,"[[ 0.25057758  0.01164186  0.16792711  0.07812905]
 [ 4.32614443 -2.4991319   0.          0.        ]]","[ 0.88231364  0.947299    0.51212879  0.17192992  1.45315775  0.67642576
  0.7755663  -0.63470033 -0.43372719 -0.02956233  0.        ]",[-1.25696087 -0.4599773 ],[-0.50240743 -0.64603239]
5,-0.0374332755178,[-0.83891326 -1.29478769],-2.46771,"[[ 0.30075684 -0.01465735  0.16792711  0.07812905]
 [ 0.70384535 -0.1386607   0.          0.        ]]","[ 0.86139005  0.94725484  0.58725165  0.10576217  1.45315693  0.67642558
  0.66748743 -0.23929731 -0.45373718  0.06531253  0.        ]",[-0.86118245 -0.99847722],[-0.50240743 -0.64603239]
6,-0.0438415681817,[ 1.09242674 -0.63980906],-2.49335,"[[ 0.2814126  -0.05711785  0.16792711  0.07812905]
 [-2.62718536 -4.09421092  0.          0.        ]]","[  8.69895184e-01   9.45570574e-01   5.58418555e-01  -9.93112969e-04
   1.45315611e+00   6.76425404e-01   5.68099178e-01  -9.01892083e-01
  -4.31872179e-01  -4.33188268e-02   0.00000000e+00]",[ 0.18581831  0.13349965],[-0.50240743 -0.64603239]
7,-0.0550538337251,[-0.60091191  1.07656144],-2.28436,"[[ 0.26909024 -0.16362263  0.16792711  0.07812905]
 [ 1.38159991 -6.54808272  0.          0.        ]]","[ 0.87502593  0.93260871  0.53996673 -0.26720647  1.45315529  0.67642523
  0.68770932 -1.31294004 -0.40798347 -0.22479285  0.        ]",[-0.34916231  0.97754073],[-0.50240743 -0.64603239]
8,-0.0623189598808,[ 0.44518267 -0.37272096],-2.32921,"[[ 0.27258141 -0.25354645  0.16792711  0.07812905]
 [-1.02446658 -2.45793545  0.          0.        ]]","[ 0.87359466  0.91203151  0.54520083 -0.4884793   1.45315448  0.67642505
  0.61591923 -0.6277985  -0.40319628 -0.3426997   0.        ]",[ 0.17819005  0.41225657],[-0.50240743 -0.64603239]
9,-0.0683855151514,[-0.00739913  0.63686808],-2.29003,"[[ 0.26997052 -0.31703113  0.16792711  0.07812905]
 [ 0.75744393 -3.88576997  0.          0.        ]]","[ 0.87466625  0.89228443  0.54128673 -0.64172689  1.45315366  0.67642487
  0.66908602 -0.8669751  -0.40349905 -0.43964486  0.        ]",[-0.07530692  0.91301888],[-0.50240743 -0.64603239]
