timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.360375477065,[-2.8730045   0.39152899],-1.27636,"[[-0.03030915 -0.04763298 -0.14379956 -0.08205826]
 [ 0.00124392 -0.00387997  0.          0.        ]]","[ 1.17216442  1.96533078  0.05957097 -0.78258776 -1.22753098 -0.70864453
  0.99798186 -0.37013828  2.28390877  0.65353172  0.        ]",[-2.9257288   0.08652335],[-0.05693843 -0.26234511]
1,-0.35871115768,[-3.46679838 -0.11495446],-1.20748,"[[-0.06998108 -0.03213976 -0.14379956 -0.08205826]
 [-3.95526067  1.54802469  0.          0.        ]]","[  1.16942085e+00   1.96612537e+00   2.83350567e-04  -7.34557267e-01
  -1.22752817e+00  -7.08643563e-01   8.69116032e-01  -1.52993190e-01
   2.28077748e+00   5.97112416e-01   0.00000000e+00]",[-2.82520866  0.17237195],[-0.05693843 -0.26234511]
2,-0.352505082784,[-1.23045732  0.2346013 ],-1.33493,"[[ -1.87989960e-01  -6.03849471e-03  -1.43799565e-01  -8.20582576e-02]
 [ -7.83271764e+00   1.06371088e+00   0.00000000e+00   0.00000000e+00]]","[ 1.14850559  1.96676444 -0.17473972 -0.65359346 -1.22752536 -0.70864259
  0.74282512 -0.22075899  2.25933904  0.41191684  0.        ]",[-2.41440725  0.36972895],[-0.05693843 -0.26234511]
3,-0.339628233218,[-3.45072415  2.14192901],-1.10668,"[[ -0.38278394   0.02435946  -0.14379956  -0.08205826]
 [-11.63402287   1.97304621   0.           0.        ]]","[ 1.0730246   1.96639366 -0.45400245 -0.55928972 -1.22752256 -0.70864162
  0.61901472 -0.09352305  2.18523003  0.10419969  0.        ]",[-1.74929488  0.67073441],[-0.05693843 -0.26234511]
4,-0.319085557869,[-0.19118324  0.15849781],-1.16529,"[[ -0.65286155   0.1031705   -0.14379956  -0.08205826]
 [-15.36133393   5.8949669    0.           0.        ]]","[ 0.88929411  1.95985678 -0.80410251 -0.31533542 -1.22751975 -0.70864065
  0.49761447  0.45523923  2.02463317 -0.25674918  0.        ]",[-1.11341906  1.01916373],[-0.05693843 -0.26234511]
5,-0.291706114647,[ 0.69752035  1.391808  ],-1.20023,"[[ -0.96463084   0.2261959   -0.14379956  -0.08205826]
 [-15.81410228   6.4058464    0.           0.        ]]","[ 0.57963789  1.93364022 -1.1249001   0.06095394 -1.22751695 -0.70863968
  0.48286711  0.52672192  1.77592277 -0.58133104  0.        ]",[-0.48092541  1.31433654],[-0.05693843 -0.26234511]
6,-0.265292612147,[-1.61370322  0.66617976],-1.1507,"[[ -1.25010569   0.39275393  -0.14379956  -0.08205826]
 [-12.74360048  10.23719213   0.           0.        ]]","[ 0.22880578  1.86775086 -1.3152118   0.55258853 -1.22751414 -0.70863871
  0.58287374  1.06280996  1.52792074 -0.7678698   0.        ]",[-0.41851851  1.4413414 ],[-0.05693843 -0.26234511]
7,-0.23792218651,[ 0.29631971  1.26673322],-1.27812,"[[ -1.54215356   0.62193987  -0.14379956  -0.08205826]
 [-16.44893091  12.67319425   0.           0.        ]]","[-0.16625621  1.72327452 -1.39088534  1.17271843 -1.22751133 -0.70863774
  0.46218922  1.40365675  1.28556706 -0.84823098  0.        ]",[-0.52022421  1.5232327 ],[-0.05693843 -0.26234511]
8,-0.207550923151,[-2.11410022  0.28046458],-1.2758,"[[ -1.85612469   0.91260196  -0.14379956  -0.08205826]
 [-14.95312991  16.38065753   0.           0.        ]]","[-0.59375221  1.46184033 -1.3309941   1.81954506 -1.22750853 -0.70863677
  0.51090747  1.9224042   1.04995389 -0.82712839  0.        ]",[-0.76088488  1.48635221],[-0.05693843 -0.26234511]
9,-0.174204460528,[-1.62797415  2.44109818],-1.24014,"[[ -2.19192995   1.24810421  -0.14379956  -0.08205826]
 [-18.61537925  17.16679406   0.           0.        ]]","[-1.00797688  1.07882401 -1.11198967  2.30752058 -1.22750572 -0.7086358
  0.39162605  2.03239221  0.83573518 -0.70233234  0.        ]",[-0.97507161  1.44477892],[-0.05693843 -0.26234511]
