timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.417810082975,[ 3.23977943 -0.27052558],-4.69621,"[[ 0.01900004  0.00236177 -0.18019373  0.15374128]
 [ 0.00455874  0.00452187  0.          0.        ]]","[ 0.93650028  0.95670237  0.16309038  0.13714423 -1.55494301  1.33662502
  0.65688734 -0.21876674  2.95911207 -1.60817836  0.        ]",[ 3.02231169 -0.17712751],[-0.47660473 -0.61381203]
1,-0.415044656621,[ 3.15895971 -0.36643048],-4.61904,"[[ 0.05878499 -0.00831154 -0.18019373  0.15374128]
 [ 3.96076225 -1.0682716   0.          0.        ]]","[ 0.93413009  0.95666701  0.22475547  0.1102573  -1.55494201  1.33662432
  0.77451882 -0.39749973  2.95653728 -1.51696162  0.        ]",[ 2.7286191  -0.02850497],[-0.47660473 -0.61381203]
2,-0.40627940964,[ 3.23904827 -0.18945775],-4.43707,"[[ 0.17691031 -0.04403737 -0.18019373  0.15374128]
 [ 7.83885604 -2.49953502  0.          0.        ]]","[ 0.91286389  0.95563553  0.40661899  0.02029579 -1.55494102  1.33662362
  0.88982777 -0.63595568  2.93539325 -1.25310217  0.        ]",[ 2.44404078  0.0094609 ],[-0.47660473 -0.61381203]
3,-0.389425307317,[ 1.82080473 -1.68701744],-4.14652,"[[  0.37182517  -0.1010729   -0.18019373   0.15374128]
 [ 11.63997771  -3.20166459   0.           0.        ]]","[ 0.8320833   0.95107586  0.69720822 -0.12298525 -1.55494002  1.33662292
  1.00284799 -0.752934    2.85616664 -0.82604471  0.        ]",[ 2.27458668 -0.26045206],[-0.47660473 -0.61381203]
4,-0.362993573279,[ 1.52691741 -0.93522572],-3.7152,"[[  0.64202107  -0.20421158  -0.18019373   0.15374128]
 [ 15.36721855  -7.0991824    0.           0.        ]]","[ 0.63172146  0.93378756  1.06252235 -0.37966762 -1.55493903  1.33662223
  1.11367138 -1.40228058  2.67077831 -0.30758753  0.        ]",[ 1.81618226 -0.20029303],[-0.47660473 -0.61381203]
5,-0.326024504281,[ 1.8068591  -0.10261525],-3.23103,"[[  0.98602279  -0.38195044  -0.18019373   0.15374128]
 [ 19.02084446 -10.6627525    0.           0.        ]]","[ 0.25042569  0.87722968  1.42709611 -0.80775386 -1.55493803  1.33662153
  1.22230584 -1.9959885   2.34683562  0.19281753  0.        ]",[ 0.52379107 -0.48942569],[-0.47660473 -0.61381203]
6,-0.274252066239,[ 0.03789949  0.82860048],-3.04198,"[[  1.40236385  -0.59716946  -0.18019373   0.15374128]
 [ 22.601438   -10.85836824   0.           0.        ]]","[-0.33846026  0.76582887  1.662901   -1.28530771 -1.55493703  1.33662083
  1.32876867 -2.02857716  1.84401445  0.60012764  0.        ]",[-1.06154287 -0.67309463],[-0.47660473 -0.61381203]
7,-0.208771568363,[-2.26599742 -0.31356598],-2.71192,"[[  1.85140834  -0.77924685  -0.18019373   0.15374128]
 [ 22.30400572  -7.36098356   0.           0.        ]]","[-1.01958819  0.63845987  1.62417695 -1.63908911 -1.55493604  1.33662013
  1.31992429 -1.44589406  1.19496152  0.78840158  0.        ]",[-1.97205555 -0.91679525],[-0.47660473 -0.61381203]
8,-0.147976769128,[-1.63223771  0.54025661],-2.44434,"[[  2.2533773   -0.9374337   -0.18019373   0.15374128]
 [ 17.90748204  -8.45414807   0.           0.        ]]","[-1.56171564  0.50657247  1.3372924  -1.89930616 -1.55493504  1.33661943
  1.18919983 -1.62801973  0.62043477  0.67835999  0.        ]",[-1.48868215  0.36313426],[-0.47660473 -0.61381203]
9,-0.106097048656,[-0.75479459  1.36656116],-2.20056,"[[  2.56827449  -1.08335167  -0.18019373   0.15374128]
 [ 13.59651452  -6.14543672   0.           0.        ]]","[-1.88238794  0.37037907  0.97504036 -2.09451121 -1.55493405  1.33661874
  1.06101938 -1.24337615  0.2464776   0.42138915  0.        ]",[-0.67086947  0.88466787],[-0.47660473 -0.61381203]
