timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.308154743966,[ 3.50162931  2.24065404],-3.46552,"[[-0.07166914 -0.0427456  -0.02376889  0.18218889]
 [-0.0013666   0.00046203  0.          0.        ]]","[ 0.93386798  1.00619336  0.00985788 -0.01420853 -0.20214497  1.57979313
  0.67397863 -0.2325749   1.43345636 -2.19213174  0.        ]",[ 3.04882812  1.90679336],[-0.39712587 -0.5287587 ]
1,-0.300678918349,[ 3.31934534  1.32555089],-3.39645,"[[ -3.20211339e-02  -3.02404798e-03  -2.37688868e-02   1.82188891e-01]
 [  3.95300470e+00   3.95850739e+00   0.00000000e+00   0.00000000e+00]]","[ 0.93699876  1.00719109  0.0712862   0.08424728 -0.20214492  1.57979192
  0.7930891   0.41453465  1.44140402 -2.03823248  0.        ]",[ 2.83141685  0.99117035],[-0.39712587 -0.5287587 ]
2,-0.276486370827,[ 2.23474746  0.56467309],-3.16292,"[[ 0.08593     0.11507245 -0.02376889  0.18218889]
 [ 7.82922509  7.83821284  0.          0.        ]]","[ 0.93215635  0.99993241  0.25411824  0.37643376 -0.20214488  1.57979071
  0.90984549  1.04883597  1.41854991 -1.58108441  0.        ]",[ 2.51132798  0.12935266],[-0.39712587 -0.5287587 ]
3,-0.232486580816,[ 1.14068092 -0.5018199 ],-2.80239,"[[  0.28064523   0.29269761  -0.02376889   0.18218889]
 [ 11.62971253   9.91736076   0.           0.        ]]","[ 0.87815375  0.96048593  0.5506951   0.80715958 -0.20214483  1.5797895
  1.02432062  1.38875966  1.24307656 -0.89021532  0.        ]",[ 1.77978587 -0.14670551],[-0.39712587 -0.5287587 ]
4,-0.170459674484,[-0.34307819 -0.98281337],-2.30634,"[[  0.5506361    0.46912203  -0.02376889   0.18218889]
 [ 15.35700253   7.73232794   0.           0.        ]]","[ 0.71251192  0.88854693  0.93276464  1.21271778 -0.20214478  1.57978828
  1.13659083  1.03152332  0.81930525 -0.17681624  0.        ]",[ 0.20885849 -1.08013439],[-0.39712587 -0.5287587 ]
5,-0.106489281976,[-1.06562155 -1.94279335],-2.06615,"[[  0.84113016   0.58318894  -0.02376889   0.18218889]
 [ 13.6978545    3.68783899   0.           0.        ]]","[ 0.42969203  0.82566701  1.27746346  1.45715522 -0.20214474  1.57978707
  1.08661464  0.37028076  0.26184026  0.27696684  0.        ]",[-1.19434977 -1.79998922],[-0.39712587 -0.5287587 ]
6,-0.0604110405758,[-1.95628401 -2.61459728],-2.10499,"[[ 1.07269094  0.61649649 -0.02376889  0.18218889]
 [ 9.47223203 -0.3436178   0.          0.        ]]","[ 0.14186138  0.80501793  1.48395907  1.52531849 -0.20214469  1.57978586
  0.95933304 -0.28883112 -0.18279587  0.44373676  0.        ]",[-1.86088943 -2.03160739],[-0.39712587 -0.5287587 ]
7,-0.0390780707518,[-2.75388528 -2.22211523],-2.09419,"[[ 1.22057541  0.56997746 -0.02376889  0.18218889]
 [ 5.33000693 -4.29509017  0.          0.        ]]","[-0.06336238  0.83357633  1.57830266  1.4296919  -0.20214465  1.57978465
  0.83456358 -0.93486597 -0.40960603  0.49485821  0.        ]",[-2.09430003 -1.76870871],[-0.39712587 -0.5287587 ]
8,-0.0408688441487,[-0.99770164 -1.21503389],-2.09436,"[[ 1.2864385   0.44521523 -0.02376889  0.18218889]
 [ 1.26986945 -8.16821     0.          0.        ]]","[-0.15871346  0.90013481  1.61017765  1.1595269  -0.2021446   1.57978344
  0.71226676 -1.56809    -0.40863556  0.5347367   0.        ]",[-1.7124784  -0.84906894],[-0.39712587 -0.5287587 ]
9,-0.0636371287568,[-1.27076385  0.09418403],-2.06722,"[[  1.27199897   0.24376057  -0.02376889   0.18218889]
 [ -2.70055449 -11.9645998    0.           0.        ]]","[-0.13763587  0.97472617  1.60373631  0.69016863 -0.20214455  1.57978223
  0.59267228 -2.18876747 -0.1762593   0.54493996  0.        ]",[-0.67244244  0.4111864 ],[-0.39712587 -0.5287587 ]
