timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.0613003354885,[-0.14949727 -1.27024165],-0.682277,"[[ 0.07015345  0.03617432  0.15820413  0.05280109]
 [-0.00174986 -0.0022998   0.          0.        ]]","[ 1.01431934  1.44430169  0.18967188 -0.10512611  1.37566037  0.45114939
  0.82363731 -0.31489508 -0.04366701 -0.20881981  0.        ]",[-0.31773427 -0.44913256],[-0.19103554 -0.36046654]
1,-0.0649495250462,[-0.41600594 -0.32738766],-0.645834,"[[  6.42006257e-02  -3.59675311e-03   1.58204132e-01   5.28010886e-02]
 [ -5.91574040e-01  -3.96161289e+00   0.00000000e+00   0.00000000e+00]]","[ 1.01488526  1.44504225  0.1805132  -0.2028252   1.37565836  0.45114912
  0.80536696 -0.89587984 -0.04005789 -0.26191369  0.        ]",[ 0.16216317  0.14795807],[-0.19103554 -0.36046654]
2,-0.075883069217,[ 1.64845131  1.90629628],-0.704361,"[[ 0.03597976 -0.0950421   0.15820413  0.05280109]
 [-2.22507955 -5.17886751  0.          0.        ]]","[ 1.01688898  1.43987207  0.13705239 -0.42715735  1.37565636  0.45114885
  0.75476885 -1.0744974  -0.03886586 -0.41327751  0.        ]",[ 0.73368418  0.53932226],[-0.19103554 -0.36046654]
3,-0.0813646180671,[ 0.27567702 -0.02397453],-0.6549,"[[ 0.03159448 -0.15787843  0.15820413  0.05280109]
 [ 1.77325172 -1.11829147  0.          0.        ]]","[ 1.01709812  1.43078328  0.13029406 -0.58028957  1.37565436  0.45114857
  0.87861562 -0.47865229 -0.04413139 -0.48725143  0.        ]",[ 0.19301447  0.02333134],[-0.19103554 -0.36046654]
4,-0.0759705586221,[ 0.05807036  0.4328114 ],-0.654103,"[[ 0.07764973 -0.18097863  0.15820413  0.05280109]
 [ 2.82876014 -1.19148295  0.          0.        ]]","[ 1.01352988  1.42631448  0.20119935 -0.63623307  1.37565236  0.4511483
  0.91130896 -0.48939203 -0.04383079 -0.4198699   0.        ]",[-0.07612392 -0.04411536],[-0.19103554 -0.36046654]
5,-0.0677450159782,[-1.09187067  0.6222403 ],-0.629618,"[[ 0.13596173 -0.18737756  0.15820413  0.05280109]
 [ 3.00186411  0.54580086  0.          0.        ]]","[ 1.00471026  1.42496846  0.29059176 -0.65168903  1.37565036  0.45114803
  0.91666998 -0.23446445 -0.04524752 -0.31099776  0.        ]",[-0.50861192 -0.38265699],[-0.19103554 -0.36046654]
6,-0.0625933404259,[-0.22514442 -0.40373398],-0.672074,"[[ 0.15570298 -0.15183413  0.15820413  0.05280109]
 [-1.01436235  3.00035629  0.          0.        ]]","[ 1.00063906  1.43184579  0.32070916 -0.56561494  1.37564836  0.45114775
  0.79226744  0.12571491 -0.04636815 -0.23485899  0.        ]",[-0.5254842  -0.71463752],[-0.19103554 -0.36046654]
7,-0.0636767353247,[-0.04671027  0.22787529],-0.676575,"[[ 0.12668734 -0.10845908  0.15820413  0.05280109]
 [-1.88430591  1.34267249  0.          0.        ]]","[ 1.00643136  1.43829829  0.2764134  -0.45995036  1.37564635  0.45114748
  0.76532048 -0.11753229 -0.04329389 -0.24712037  0.        ]",[-0.25862947 -0.4888252 ],[-0.19103554 -0.36046654]
8,-0.0666601458755,[-0.32225057 -0.91333938],-0.658065,"[[ 0.08751782 -0.07281876  0.15820413  0.05280109]
 [-2.03215293  2.21844117  0.          0.        ]]","[ 1.01237085  1.44199522  0.21636339 -0.37274476  1.37564435  0.45114721
  0.76074034  0.0109774  -0.03995165 -0.28771547  0.        ]",[-0.19516057 -0.57897198],[-0.19103554 -0.36046654]
9,-0.0738301999259,[ 1.61900025 -0.47238843],-0.713701,"[[ 0.03450202 -0.06517077  0.15820413  0.05280109]
 [-3.26532658 -1.44144675  0.          0.        ]]","[ 1.01695567  1.4425976   0.13477398 -0.35399796  1.37564235  0.45114693
  0.72254243 -0.52607198 -0.03772358 -0.38510427  0.        ]",[ 0.45423898  0.02420226],[-0.19103554 -0.36046654]
