timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.256146679875,[-0.21342208  2.32565926],-1.08147,"[[-0.03576145 -0.07777062 -0.00417562  0.12563173]
 [ 0.00338269  0.00022733  0.          0.        ]]","[ 1.15478156  1.74581165  0.04544994 -0.72471232 -0.03048184  1.08427098
  0.94966345 -0.31405758  1.20460181 -1.06757579  0.        ]",[ 0.15393475  1.10319424],[-0.04828716 -0.1924707 ]
1,-0.25497940106,[-1.71098265  1.55318511],-1.10702,"[[-0.04418073 -0.03803498 -0.00417562  0.12563173]
 [-0.84248998  3.96013789  0.          0.        ]]","[ 1.15431318  1.74867006  0.03278315 -0.62438774 -0.03048178  1.08426584
  0.91346244  0.23436425  1.20665621 -1.04699484  0.        ]",[ 0.09669641  1.06797969],[-0.04828716 -0.1924707 ]
2,-0.254296779248,[ 0.8990751  -0.74846748],-1.03542,"[[ -1.00568985e-01   8.01243500e-02  -4.17562283e-03   1.25631734e-01]
 [ -4.78321003e+00   7.84284891e+00   0.00000000e+00   0.00000000e+00]]","[ 1.14870258  1.7455488  -0.05188701 -0.32578285 -0.03048171  1.0842607
  0.74482496  0.77209339  1.20624923 -1.03772622  0.        ]",[ 0.06168529  1.05867589],[-0.04828716 -0.1924707 ]
3,-0.252782762617,[-0.12631606  1.16797391],-1.13487,"[[ -1.59586968e-01   2.05674179e-01  -4.17562283e-03   1.25631734e-01]
 [ -1.13074814e+00   4.72254162e+00   0.00000000e+00   0.00000000e+00]]","[ 1.13817438  1.72320138 -0.13998671 -0.01168935 -0.03048165  1.08425556
  0.9011211   0.33994863  1.20039334 -1.02608778  0.        ]",[ 0.09954962  1.14422774],[-0.04828716 -0.1924707 ]
4,-0.246712967346,[ 1.12256522  0.12471346],-1.0869,"[[ -1.87005737e-01   3.38916586e-01  -4.17562283e-03   1.25631734e-01]
 [ -1.60951663e+00   8.58881212e+00   0.00000000e+00   0.00000000e+00]]","[ 1.13166944  1.67843307 -0.18065126  0.3126467  -0.03048158  1.08425042
  0.88062976  0.87540168  1.18934817 -0.95544039  0.        ]",[ 0.0176802   1.12374151],[-0.04828716 -0.1924707 ]
5,-0.232695577874,[-1.00293129  1.47109047],-1.17467,"[[ -1.79184782e-01   5.13926445e-01  -4.17562283e-03   1.25631734e-01]
 [  2.37838826e+00   8.91111387e+00   0.00000000e+00   0.00000000e+00]]","[ 1.13362141  1.58806485 -0.16907167  0.71512432 -0.03048151  1.08424528
  1.0512794   0.92003495  1.15738577 -0.79423481  0.        ]",[-0.0874688  1.1372124],[-0.04828716 -0.1924707 ]
6,-0.213418979977,[ 0.6981271   1.04939262],-1.08272,"[[ -1.71792839e-01   7.30120618e-01  -4.17562283e-03   1.25631734e-01]
 [ -1.62586034e+00   1.26956684e+01   0.00000000e+00   0.00000000e+00]]","[ 1.13538991  1.43091798 -0.15811214  1.15863347 -0.03048145  1.08424014
  0.87992218  1.44416491  1.08613644 -0.61225202  0.        ]",[-0.24156719  1.08133483],[-0.04828716 -0.1924707 ]
7,-0.185900239398,[-1.62365221  1.84259606],-1.12317,"[[ -1.76280666e-01   1.02123098e+00  -4.17562283e-03   1.25631734e-01]
 [  1.16798571e+00   1.64030380e+01   0.00000000e+00   0.00000000e+00]]","[ 1.13431594  1.15247904 -0.16476708  1.62852182 -0.03048138  1.084235
  0.99947494  1.95759307  0.94760963 -0.42484313  0.        ]",[-0.41937071  1.0114876 ],[-0.04828716 -0.1924707 ]
8,-0.149108006569,[ 0.71283507  0.87571526],-0.955396,"[[ -1.92850963e-01   1.38577175e+00  -4.17562283e-03   1.25631734e-01]
 [ -2.81179479e+00   2.00388647e+01   0.00000000e+00   0.00000000e+00]]","[ 1.13012985  0.72960307 -0.18929283  1.95774865 -0.03048131  1.08422986
  0.82916506  2.46109262  0.72484749 -0.27888814  0.        ]",[-0.55093366  0.91699922],[-0.04828716 -0.1924707 ]
9,-0.1057439784,[-0.6261024   1.86836804],-0.795869,"[[ -2.20213838e-01   1.81735340e+00  -4.17562283e-03   1.25631734e-01]
 [  6.62349457e-02   2.31091198e+01   0.00000000e+00   0.00000000e+00]]","[ 1.12241063  0.19462996 -0.22961631  1.92441175 -0.03048125  1.08422472
  0.95232078  2.88623882  0.42516568 -0.23877116  0.        ]",[-0.63263208  0.79450858],[-0.04828716 -0.1924707 ]
