timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.184150480186,[ 1.37703975  1.23931567],-0.58828,"[[-0.06115441  0.04719793  0.19863495  0.17616476]
 [ 0.00440795 -0.00202736  0.          0.        ]]","[ 1.16423682  1.85601627  0.00873426 -0.45128102  1.71605003  1.53762944
  0.98518168 -0.33896669 -0.17014452 -1.45309298  0.        ]",[ 0.69302285  1.32016873],[-0.07986621 -0.20952497]
1,-0.171471714326,[ 2.44609596  0.25430707],-0.55089,"[[-0.02139201  0.08687018  0.19863495  0.17616476]
 [ 3.95867473  3.95606646  0.          0.        ]]","[ 1.16648844  1.85261475  0.0683685  -0.34222992  1.71603896  1.53762098
  1.13489362  0.21308444 -0.17056519 -1.34901187  0.        ]",[ 0.63568604  1.27493   ],[-0.07986621 -0.20952497]
2,-0.137136730713,[-0.10301389  0.90755009],-0.480024,"[[ 0.09668321  0.17529352  0.19863495  0.17616476]
 [ 7.83595188  4.88317737  0.          0.        ]]","[ 1.1603761   1.83787004  0.2453879  -0.10077831  1.7160279   1.53761253
  1.28168922  0.34239196 -0.20002284 -1.06918172  0.        ]",[ 0.5269891   1.22285223],[-0.07986621 -0.20952497]
3,-0.0939684753683,[-0.10985123  1.16139037],-0.446822,"[[ 0.24774621  0.30804372  0.19863495  0.17616476]
 [ 7.27226185  8.38018214  0.          0.        ]]","[ 1.12480557  1.79737911  0.46858832  0.25408004  1.71601684  1.53760408
  1.26034153  0.83013266 -0.30465139 -0.71385557  0.        ]",[ 0.35061359  1.1333636 ],[-0.07986621 -0.20952497]
4,-0.0643844382743,[ 0.51713497  1.31771859],-0.453995,"[[  0.38737746   0.51371195   0.19863495   0.17616476]
 [  6.69287413  12.17399101   0.           0.        ]]","[ 1.06489083  1.69281284  0.6675522   0.77265091  1.71600578  1.53759563
  1.23839972  1.3592662  -0.50917432 -0.37411634  0.        ]",[ 0.14554542  1.0383842 ],[-0.07986621 -0.20952497]
5,-0.0889681232215,[-0.56946355  1.4068622 ],-0.482189,"[[  0.54042987   0.79449331   0.19863495   0.17616476]
 [  8.60620834  15.89174543   0.           0.        ]]","[ 0.97080148  1.47569286  0.87282204  1.3845537   1.71599472  1.53758717
  1.31083619  1.87778379 -0.85159261 -0.09231306  0.        ]",[-0.12390456  0.92971534],[-0.07986621 -0.20952497]
6,-0.150494498285,[-0.44400333  1.66409681],-0.569456,"[[  0.68824772   1.14890469   0.19863495   0.17616476]
 [  6.18377618  19.53722809   0.           0.        ]]","[  8.53730054e-01   1.10445225e+00   1.05397777e+00   1.93228518e+00
   1.71598366e+00   1.53757872e+00   1.21911369e+00   2.38620702e+00
  -1.28934782e+00  -2.26094228e-04   0.00000000e+00]",[-0.27538747  0.87451756],[-0.07986621 -0.20952497]
7,-0.209106198895,[-1.38717564  0.63078756],-0.673582,"[[  0.79308653   1.57549933   0.19863495   0.17616476]
 [  4.3064794   23.11031003   0.           0.        ]]","[ 0.75648505  0.57634715  1.17006876  2.17381707  1.7159726   1.53757027
  1.14803163  2.88451059 -1.68331019 -0.1770328   0.        ]",[-0.32095137  0.82993782],[-0.07986621 -0.20952497]
8,-0.250068467142,[-1.47903238  0.68514803],-0.788294,"[[  0.83867785   2.05817988   0.19863495   0.17616476]
 [  0.2658927   25.15088758   0.           0.        ]]","[ 0.71082221 -0.01477275  1.21695631  1.85302967  1.71596154  1.53756182
  0.99504487  3.16905493 -1.90021005 -0.5624914   0.        ]",[-0.23395102  0.81599295],[-0.07986621 -0.20952497]
9,-0.269848368158,[-1.37343996 -0.20481634],-0.900668,"[[  0.80424484   2.58342265   0.19863495   0.17616476]
 [ -3.69627755  27.36594587   0.           0.        ]]","[ 0.74548781 -0.49916908  1.18174525  0.87791656  1.71595048  1.53755337
  0.84502795  3.47791248 -1.88247722 -1.01971814  0.        ]",[-0.11503106  0.82896674],[-0.07986621 -0.20952497]
