timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.427551330773,[-4.76023152 -1.23442029],-2.01585,"[[ 0.00847903 -0.01279822 -0.16863177 -0.19822636]
 [ 0.00420908 -0.00305039  0.          0.        ]]","[ 1.11913615  1.78652259  0.11505513 -0.48357152 -1.43781294 -1.71703525
  0.93955032 -0.35825641  2.50098182  1.81956833  0.        ]",[-5.11343813 -0.39803958],[-0.12685402 -0.31326655]
1,-0.421429657545,[-5.310827   1.1762238],-1.90362,"[[-0.0311127  -0.05257102 -0.16863177 -0.19822636]
 [-3.95022202 -3.96104313  0.          0.        ]]","[ 1.11851296  1.7849053   0.05526574 -0.59376554 -1.43780991 -1.71703059
  0.81556701 -0.91495292  2.49779882  1.70796858  0.        ]",[-4.8910861  -0.17128164],[-0.12685402 -0.31326655]
2,-0.406028477981,[-5.09614687 -0.43955246],-1.68186,"[[-0.14903958 -0.09126201 -0.16863177 -0.19822636]
 [-7.8295427   0.07847953  0.          0.        ]]","[ 1.10380502  1.78145179 -0.12201951 -0.7007426  -1.43780688 -1.71702593
  0.69393881 -0.34678762  2.46939328  1.45499926  0.        ]",[-4.66301203 -0.12242401],[-0.12685402 -0.31326655]
3,-0.380110435399,[-4.83042957  0.19306267],-1.43979,"[[ -0.34376048  -0.10715533  -0.16863177  -0.19822636]
 [-11.62989959  -1.66200993   0.           0.        ]]","[ 1.03802533  1.77949403 -0.40678196 -0.74458523 -1.43780384 -1.71702127
  0.57478649 -0.59158972  2.37631011  1.09739619  0.        ]",[-4.08526278  0.27193588],[-0.12685402 -0.31326655]
4,-0.337665593136,[-3.11752351  0.97763456],-1.24956,"[[ -0.61374439  -0.13238008  -0.16863177  -0.19822636]
 [-15.35608363  -0.86312079   0.           0.        ]]","[ 0.86602422  1.77575047 -0.76760671 -0.81401128 -1.43780081 -1.7170166
  0.45795978 -0.47922422  2.14959741  0.65161733  0.        ]",[-3.20412636  0.68218619],[-0.12685402 -0.31326655]
5,-0.279900107683,[-2.67675053  0.89143361],-0.836976,"[[ -0.95752425  -0.11061598  -0.16863177  -0.19822636]
 [-19.00972117   3.02657027   0.           0.        ]]","[ 0.53040529  1.77901736 -1.13286209 -0.75412049 -1.43779778 -1.71701194
  0.34340767  0.0678676   1.76486897  0.24732928  0.        ]",[-2.45764399  0.87199289],[-0.12685402 -0.31326655]
6,-0.208272896701,[-1.97672171  0.57138595],-0.479922,"[[ -1.37364969e+00  -1.52556148e-02  -1.68631774e-01  -1.98226360e-01]
 [ -2.25908982e+01   6.49787020e+00   0.00000000e+00   0.00000000e+00]]","[  3.74568846e-03   1.78644912e+00  -1.37883477e+00  -4.90378814e-01
  -1.43779475e+00  -1.71700728e+00   2.31127422e-01   5.56111849e-01
   1.23889400e+00   7.45932568e-05   0.00000000e+00]",[-1.84415436  1.08112013],[-0.12685402 -0.31326655]
7,-0.123363107945,[-1.91419493  0.59877573],-0.194796,"[[ -1.86068371   0.13612384  -0.16863177  -0.19822636]
 [-26.10085593   8.63288152   0.           0.        ]]","[-0.66445985  1.7751136  -1.34507083 -0.07187992 -1.43779171 -1.71700262
  0.12108012  0.85640426  0.61037788  0.01520064  0.        ]",[-1.52609634  1.35468364],[-0.12685402 -0.31326655]
8,-0.0536236782689,[-1.83588329  1.54611179],-0.267577,"[[ -2.41722401   0.33086157  -0.16863177  -0.19822636]
 [-29.54180767  10.83340832   0.           0.        ]]","[-1.30680387  1.71930558 -0.89859176  0.45250657 -1.43778868 -1.71699796
  0.01319635  1.16591073 -0.0090868   0.38999084  0.        ]",[-1.81626725  1.53825176],[-0.12685402 -0.31326655]
9,-0.119781693918,[-3.76676208  1.30628658],-0.322103,"[[ -3.04191358   0.58510181  -0.16863177  -0.19822636]
 [-32.91609845  14.57788835   0.           0.        ]]","[-1.6481991   1.58023974 -0.04804315  1.08299291 -1.43778565 -1.7169933
 -0.09259741  1.69257449 -0.42047819  1.11595998  0.        ]",[-2.47387719  1.58146989],[-0.12685402 -0.31326655]
10,-0.220039527183,[-2.27805724  1.66929946],-1.40223,"[[ -3.73343244   0.91347089  -0.16863177  -0.19822636]
 [-36.2250589   18.24644059   0.           0.        ]]","[-1.41915188  1.30404836  0.94486131  1.74651782 -1.43778262 -1.71698863
 -0.19634286  2.20855376 -0.44006801  2.0013309   0.        ]",[-3.34889317  1.37575758],[-0.12685402 -0.31326655]
11,-0.301800373514,[-3.72230865  1.77747285],-2.02091,"[[ -4.49049251   1.31446008  -0.16863177  -0.19822636]
 [-39.47048519  21.84011275   0.           0.        ]]","[-0.57322785  0.86063556  1.57556738  2.23358577 -1.43777958 -1.71698397
 -0.29809632  2.71399299 -0.02996286  2.70860918  0.        ]",[-4.33828783  0.98729944],[-0.12685402 -0.31326655]
12,-0.344677834659,[-4.02463311  0.91667313],-2.34696,"[[ -5.31183641   1.7865874   -0.16863177  -0.19822636]
 [-42.65355549  25.36062951   0.           0.        ]]","[ 0.51465427  0.28053344  1.34926332  2.25986272 -1.43777655 -1.71697931
 -0.3978947   3.20913133  0.60922716  2.90588051  0.        ]",[-5.0047574   0.59841639],[-0.12685402 -0.31326655]
13,-0.336477989994,[-5.62597713  1.1300956 ],-1.89194,"[[ -6.19621892   2.32510657  -0.16863177  -0.19822636]
 [-45.77422571  28.48101273   0.           0.        ]]","[ 1.11394261 -0.30329924  0.23343549  1.57216447 -1.43777352 -1.71697465
 -0.4957366   3.64797682  1.07703006  2.53833942  0.        ]",[-5.06275415  0.40170413],[-0.12685402 -0.31326655]
14,-0.284394430962,[-3.25344311  1.20701411],-1.72554,"[[ -7.14238093   2.9287426   -0.16863177  -0.19822636]
 [-48.83118576  31.87200355   0.           0.        ]]","[ 0.63791353 -0.66630943 -1.04155698  0.13753089 -1.43777049 -1.71696999
 -0.59158092  4.12486399  1.04055336  1.99999713  0.        ]",[-4.69807053  0.28903544],[-0.12685402 -0.31326655]
15,-0.265077857039,[-4.21913265  0.06149782],-1.85742,"[[ -8.14905115   3.22326143  -0.16863177  -0.19822636]
 [-51.82543898   1.28087772   0.           0.        ]]","[-0.67133777 -0.69016755 -1.34281435 -0.6742522  -1.43776745 -1.71696533
 -0.6854591  -0.1776889   0.89206038  1.92328735  0.        ]",[-4.55683708  0.72247088],[-0.12685402 -0.31326655]
16,-0.270515139402,[-4.45773967  0.39093724],-1.81097,"[[ -9.21499498   3.17351061  -0.16863177  -0.19822636]
 [-54.75908767  -4.08439871   0.           0.        ]]","[-1.6246701  -0.69366949 -0.2122703  -0.53656637 -1.43776442 -1.71696067
 -0.77743701 -0.93229876  1.01250833  1.86802166  0.        ]",[-4.57822561  0.84921801],[-0.12685402 -0.31326655]
17,-0.253712427001,[-5.28983761  0.88058167],-1.37654,"[[-10.33902505   3.09797813  -0.16863177  -0.19822636]
 [-57.6342992   -3.15686746   0.           0.        ]]","[-1.11463444 -0.69312097  1.29860174 -0.3272241  -1.43776139 -1.716956
 -0.86758257 -0.80184318  0.96359267  1.72172991  0.        ]",[-4.41206694  0.84431541],[-0.12685402 -0.31326655]
18,-0.249193144844,[-5.27591926  0.52191908],-1.32327,"[[-11.51998689   3.04979241  -0.16863177  -0.19822636]
 [-60.45249387  -1.73558868   0.           0.        ]]","[ 0.42659823 -0.68907677  1.40963171 -0.19395971 -1.43775836 -1.71695134
 -0.95594029 -0.60194368  0.84662338  1.78801717  0.        ]",[-4.35108232  0.80934775],[-0.12685402 -0.31326655]
19,-0.267292240584,[-4.90264916  0.34818923],-1.60764,"[[-12.75675315   3.02442092  -0.16863177  -0.19822636]
 [-63.21493394  -0.87679672   0.           0.        ]]","[ 1.09412363 -0.68579378 -0.18355734 -0.12400874 -1.43775532 -1.71694668
 -1.04254969 -0.4811565   0.8974626   1.94288999  0.        ]",[-4.47795534  0.84337258],[-0.12685402 -0.31326655]
20,-0.276785606193,[-5.08824958  1.89841458],-1.70369,"[[-14.04821997   3.01188736  -0.16863177  -0.19822636]
 [-65.92273132  -0.4233379    0.           0.        ]]","[-0.1447291  -0.68387885 -1.40211839 -0.08952698 -1.43775229 -1.71694202
 -1.12744561 -0.41737837  1.04559875  1.90692776  0.        ]",[-4.61591196  0.96972686],[-0.12685402 -0.31326655]
21,-0.26074081372,[-5.16898632  1.26294487],-1.4955,"[[-15.39330522   3.00669214  -0.16863177  -0.19822636]
 [-68.57695373  -0.14523197   0.           0.        ]]","[-1.58697431 -0.68302803 -0.36518398 -0.07525028 -1.43774926 -1.71693736
 -1.21066149 -0.37826319  1.04387104  1.71677409  0.        ]",[-4.4302578   1.04518652],[-0.12685402 -0.31326655]
22,-0.243022172973,[-4.46714975  1.15441022],-1.33677,"[[ -1.67909480e+01   3.00491282e+00  -1.68631774e-01  -1.98226360e-01]
 [ -7.11786521e+01  -4.96190796e-02   0.00000000e+00   0.00000000e+00]]","[-0.91808554 -0.68272856  1.4364294  -0.07036289 -1.43774623 -1.7169327
 -1.29223023 -0.36481518  0.87973824  1.68451285  0.        ]",[-4.26840973  0.97751021],[-0.12685402 -0.31326655]
23,-0.255951706462,[-6.18801907  0.09850078],-1.20384,"[[ -1.82401080e+01   3.00430605e+00  -1.68631774e-01  -1.98226360e-01]
 [ -7.37288532e+01  -1.68746479e-02   0.00000000e+00   0.00000000e+00]]","[ 0.86945493 -0.68262509  0.96679347 -0.06869647 -1.43774319 -1.71692804
 -1.37218399 -0.36020948  0.82842559  1.87969416  0.        ]",[-4.34849596  0.89475387],[-0.12685402 -0.31326655]
24,-0.27688017141,[-5.16533222  1.41934374],-1.61957,"[[ -1.97397656e+01   3.00314404e+00  -1.68631774e-01  -1.98226360e-01]
 [ -7.62285705e+01  -7.17732212e-02   0.00000000e+00   0.00000000e+00]]","[ 0.60490698 -0.68242631 -1.07159135 -0.06550561 -1.43774016 -1.71692338
 -1.45055451 -0.36793055  0.99224118  1.9615017   0.        ]",[-4.56397724  0.98429507],[-0.12685402 -0.31326655]
25,-0.267102278197,[-3.29948998  1.98711502],-1.85686,"[[ -2.12889209e+01   3.00284381e+00  -1.68631774e-01  -1.98226360e-01]
 [ -7.86787999e+01   1.54922815e-02   0.00000000e+00   0.00000000e+00]]","[-1.32688992 -0.68237417 -0.87330685 -0.06468122 -1.43773713 -1.71691872
 -1.52737297 -0.35565657  1.0698998   1.76473203  0.        ]",[-4.44138718  1.13896179],[-0.12685402 -0.31326655]
26,-0.243733272177,[-6.08860531  1.48117636],-1.02356,"[[ -2.28865942e+01   3.00326273e+00  -1.68631774e-01  -1.98226360e-01]
 [ -8.10805303e+01   2.11226409e-02   0.00000000e+00   0.00000000e+00]]","[-1.13513885 -0.68244524  1.28105526 -0.0658314  -1.4377341  -1.71691406
 -1.60267034 -0.3548644   0.90039893  1.67115547  0.        ]",[-4.22120476  1.07285917],[-0.12685402 -0.31326655]
27,-0.256132014408,[-3.0976638  0.4826827],-1.72039,"[[ -2.45318251e+01   3.00361176e+00  -1.68631774e-01  -1.98226360e-01]
 [ -8.34347154e+01   1.34512898e-02   0.00000000e+00   0.00000000e+00]]","[ 0.87618911 -0.68250418  0.95619537 -0.06678976 -1.43773106 -1.71690939
 -1.67647649 -0.35594308  0.82863073  1.88146425  0.        ]",[-4.29692078  0.97032088],[-0.12685402 -0.31326655]
