timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.226369287839,[-0.53399635  0.96735795],-0.894594,"[[-0.07087204 -0.00860872  0.00478915  0.08101871]
 [ 0.00245808  0.00140595  0.          0.        ]]","[ 1.17247129  1.97364785 -0.00450482 -0.66997847  0.05222599  0.70564901
  1.00304933 -0.36637962  1.21650098 -0.76878287  0.        ]",[ 0.5518133  0.9756794],[-0.03905596 -0.25768605]
1,-0.226425412884,[ 1.08296266  1.05062996],-0.961981,"[[-0.09203289  0.02985841  0.00478915  0.08101871]
 [-2.11149945  3.83253615  0.          0.        ]]","[ 1.17009747  1.97310521 -0.03605777 -0.55119343  0.05222594  0.70564795
  0.93314864  0.17004975  1.21623286 -0.77056213  0.        ]",[ 0.48053247  0.98129785],[-0.03905596 -0.25768605]
2,-0.221493843856,[-0.97772577  0.85744622],-1.0195,"[[ -9.41683612e-02   1.45460088e-01   4.78914950e-03   8.10187101e-02]
 [  1.88466480e+00   7.71470016e+00   0.00000000e+00   0.00000000e+00]]","[ 1.16982128  1.95990528 -0.03923875 -0.19574818  0.05222588  0.70564689
  1.06528129  0.71362442  1.21657007 -0.6666667   0.        ]",[ 0.17234862  0.90120816],[-0.03905596 -0.25768605]
3,-0.211836731267,[-1.46309864  1.87802918],-1.15499,"[[ -9.56676126e-02   3.32301193e-01   4.78914950e-03   8.10187101e-02]
 [ -2.02157782e+00   1.09585877e+01   0.00000000e+00   0.00000000e+00]]","[ 1.16962281  1.90232912 -0.04147163  0.3640746   0.05222583  0.70564582
  0.9361179   1.16782696  1.19577351 -0.49708208  0.        ]",[-0.13263911  0.88395214],[-0.03905596 -0.25768605]
4,-0.201828734136,[ 0.66203999  1.02850246],-1.18212,"[[ -1.75402695e-01   5.89038324e-01   4.78914950e-03   8.10187101e-02]
 [ -5.93889995e+00   1.47026134e+01   0.00000000e+00   0.00000000e+00]]","[ 1.15478661  1.75389737 -0.15963736  1.07235426  0.05222578  0.70564476
  0.80658858  1.69205426  1.14413341 -0.40784235  0.        ]",[-0.41835126  0.95926684],[-0.03905596 -0.25768605]
5,-0.183565870667,[ 0.10975254  0.24167485],-1.23377,"[[ -2.66732329e-01   9.19887928e-01   4.78914950e-03   8.10187101e-02]
 [ -3.20298454e+00   1.83701578e+01   0.00000000e+00   0.00000000e+00]]","[ 1.12721447  1.45974574 -0.29290336  1.81345578  0.05222573  0.7056437
  0.89705124  2.20556534  1.03526946 -0.29153816  0.        ]",[-0.88230491  0.95374572],[-0.03905596 -0.25768605]
6,-0.154009674661,[-0.78942153  0.75899202],-1.17201,"[[ -3.25792139e-01   1.29324152e+00   4.78914950e-03   8.10187101e-02]
 [ -2.70458356e+00   1.89632323e+01   0.00000000e+00   0.00000000e+00]]","[ 1.10346983  1.02692752 -0.37740043  2.32670088  0.05222567  0.70564264
  0.91352941  2.28859207  0.84631443 -0.13821793  0.        ]",[-1.19003677  0.91019404],[-0.03905596 -0.25768605]
7,-0.118560015684,[-0.05190831  1.68387958],-0.991883,"[[ -4.10685921e-01   1.69889808e+00   4.78914950e-03   8.10187101e-02]
 [ -5.77464179e+00   2.15935913e+01   0.00000000e+00   0.00000000e+00]]","[ 1.06139464  0.50302105 -0.49585932  2.41957354  0.05222562  0.70564157
  0.81201515  2.65686648  0.5997779  -0.07767286  0.        ]",[-1.32510734  0.84747803],[-0.03905596 -0.25768605]
8,-0.0772066311827,[-1.51711329 -0.42541427],-0.760758,"[[ -5.27086967e-01   2.16620711e+00   4.78914950e-03   8.10187101e-02]
 [ -5.86505971e+00   2.51255426e+01   0.00000000e+00   0.00000000e+00]]","[ 0.98899334 -0.0617546  -0.65112286  1.91343263  0.05222557  0.70564051
  0.80902409  3.15136335  0.29202169 -0.1308464   0.        ]",[-1.30073369  0.75720024],[-0.03905596 -0.25768605]
9,-0.0524097336575,[-2.37504657  0.75138389],-0.475843,"[[ -6.82934449e-01   2.64682557e+00   4.78914950e-03   8.10187101e-02]
 [ -9.70717703e+00   2.29435179e+01   0.00000000e+00   0.00000000e+00]]","[ 0.86704102 -0.47804339 -0.84270342  0.82298896  0.05222552  0.70563945
  0.68198161  2.84582058 -0.01606095 -0.30833886  0.        ]",[-0.88598996  0.829862  ],[-0.03905596 -0.25768605]
10,-0.0645508263456,[-1.87196407  1.01229856],-0.446573,"[[ -9.14875253e-01   3.06556377e+00   4.78914950e-03   8.10187101e-02]
 [ -1.34747972e+01   1.02146734e+01   0.00000000e+00   0.00000000e+00]]","[ 0.63865762 -0.6306569  -1.08419334 -0.40883282  0.05222546  0.70563839
  0.55740261  1.06359859 -0.21866207 -0.4948499   0.        ]",[-0.36001614  0.99741787],[-0.03905596 -0.25768605]
11,-0.0715051937905,[-0.02481319  1.1198829 ],-0.592599,"[[ -1.22142657e+00   3.12410445e+00   4.78914950e-03   8.10187101e-02]
 [ -1.71678715e+01  -1.11247665e+00   0.00000000e+00   0.00000000e+00]]","[ 0.27014912 -0.63422372 -1.30426937 -0.58939834  0.05222541  0.70563732
  0.43528863 -0.52236302 -0.28235078 -0.55121554  0.        ]",[-0.09261286  1.14796162],[-0.03905596 -0.25768605]
