timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.245124842672,[ 0.93831031  0.34116348],-0.953028,"[[ 0.0587238   0.06692631 -0.02880055  0.07928558]
 [ 0.00469377 -0.0020005   0.          0.        ]]","[ 1.17088189  1.93429054  0.18841549 -0.42393155 -0.23753205  0.69463408
  1.00289023 -0.35734425  1.43375338 -0.44982832  0.        ]",[-0.09164393  0.92261058],[-0.07150023 -0.24245916]
1,-0.241936647723,[-0.35020898  1.41021324],-0.948398,"[[ 0.09605353  0.08042591 -0.02880055  0.07928558]
 [ 3.71592522  1.34746683  0.          0.        ]]","[ 1.16690661  1.93299231  0.24415387 -0.3840621  -0.23753174  0.69463282
  1.13153615 -0.16847219  1.42581962 -0.37227424  0.        ]",[-0.27742124  0.8497653 ],[-0.07150023 -0.24245916]
2,-0.234651093228,[-1.14962873  2.731661  ],-1.01742,"[[ 0.1557194   0.14684106 -0.02880055  0.07928558]
 [ 2.25553506  5.28093765  0.          0.        ]]","[ 1.15659426  1.92322939  0.33279567 -0.1886844  -0.23753143  0.69463156
  1.08090917  0.38205765  1.39747119 -0.20964592  0.        ]",[-0.61025757  0.76297402],[-0.07150023 -0.24245916]
3,-0.226986942582,[-0.81774981  0.80523164],-1.06557,"[[ 0.16067723  0.29115411 -0.02880055  0.07928558]
 [-1.74642172  9.13750402  0.          0.        ]]","[ 1.15551597  1.88264772  0.34012789  0.22811515 -0.23753112  0.69463029
  0.94218005  0.92182293  1.35449766 -0.07757694  0.        ]",[-0.86461848  0.74234343],[-0.07150023 -0.24245916]
4,-0.2194378505,[-0.48759281  0.29498293],-1.14775,"[[  0.09362695   0.50409114  -0.02880055   0.07928558]
 [ -4.94795375  12.1461514    0.           0.        ]]","[ 1.16721287  1.77604732  0.24053444  0.80841269 -0.23753082  0.69462903
  0.83119793  1.3429105   1.3040686  -0.01695917  0.        ]",[-1.03286564  0.79930794],[-0.07150023 -0.24245916]
5,-0.210704153855,[-1.0228873   1.57790515],-1.23463,"[[ -0.02370724   0.75632622  -0.02880055   0.07928558]
 [ -6.77939292  13.07423705   0.           0.        ]]","[ 1.17285078  1.58403039  0.06500859  1.4102903  -0.23753051  0.69462777
  0.76770997  1.47280011  1.24269493 -0.01740476  0.        ]",[-1.08264637  0.90335751],[-0.07150023 -0.24245916]
6,-0.199470288904,[-0.17292647  1.20960415],-1.29301,"[[ -0.19765848   1.05495166  -0.02880055   0.07928558]
 [-10.60307101  16.77588473   0.           0.        ]]","[ 1.14643577  1.2808393  -0.19360136  1.95405917 -0.2375302   0.69462651
  0.6351618   1.99087169  1.16054262 -0.0817346   0.        ]",[-1.10800099  0.97993898],[-0.07150023 -0.24245916]
7,-0.180539089489,[-1.17197767 -0.21427284],-1.31115,"[[ -0.4144923    1.42686143  -0.02880055   0.07928558]
 [-11.07866899  20.40298058   0.           0.        ]]","[ 1.05668477  0.82775037 -0.50265807  2.30876555 -0.23752989  0.69462525
  0.61867423  2.49849707  1.01852433 -0.16994975  0.        ]",[-1.11084187  1.02205312],[-0.07150023 -0.24245916]
8,-0.157528908784,[-0.82670022  1.38914752],-1.13783,"[[ -0.67357554   1.82235552  -0.02880055   0.07928558]
 [-14.81744358  19.15048059   0.           0.        ]]","[ 0.87263312  0.31959048 -0.83374265  2.24616387 -0.23752959  0.69462398
  0.48906938  2.32318035  0.83176593 -0.29615364  0.        ]",[-0.90128529  1.10260141],[-0.07150023 -0.24245916]
9,-0.132455909295,[-1.33633377  1.45411618],-0.805114,"[[ -0.99982627   2.24128163  -0.02880055   0.07928558]
 [-17.79775718  22.73013168   0.           0.        ]]","[ 0.54073215 -0.16279448 -1.1596334   1.6982878  -0.23752928  0.69462272
  0.38575658  2.82415057  0.59593885 -0.44733886  0.        ]",[-0.66206145  1.09249926],[-0.07150023 -0.24245916]
