timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.392273305817,[-1.26809725  0.18109236],-2.72615,"[[ 0.00826499 -0.04359577 -0.18152679  0.02226968]
 [ 0.00252487  0.00407807  0.          0.        ]]","[ 0.96522794  1.19654208  0.11372949 -0.13165013 -1.55937468  0.1930517
  0.75285612 -0.27326023  2.70692353 -0.08217508  0.        ]",[-1.08575535  1.19530153],[-0.27329314 -0.44585621]
1,-0.392602027819,[-2.24793972  1.39609911],-2.72323,"[[-0.03137833 -0.03630516 -0.18152679  0.02226968]
 [-3.95368244  0.72258293  0.          0.        ]]","[ 0.96455514  1.19686245  0.05214125 -0.11407829 -1.55937279  0.19305163
  0.63226906 -0.16272357  2.7049945  -0.16074171  0.        ]",[-0.72291672  1.3592751 ],[-0.27329314 -0.44585621]
2,-0.392863635941,[-1.41330539  2.30067159],-2.80997,"[[-0.14937323  0.01774597 -0.18152679  0.02226968]
 [-7.83288763  4.66937049  0.          0.        ]]","[ 0.94893855  1.19741498 -0.13034094  0.01627855 -1.5593709   0.19305156
  0.51402912  0.44446021  2.69018089 -0.35671227  0.        ]",[-0.42060724  1.5975045 ],[-0.27329314 -0.44585621]
3,-0.391293736514,[ 1.46208627  1.98598005],-2.9547,"[[ -0.34418233   0.1499483   -0.18152679   0.02226968]
 [-11.63537039   8.5379498    0.           0.        ]]","[ 0.87922591  1.18520194 -0.42339447  0.33381602 -1.55936901  0.19305149
  0.39812774  1.03961183  2.64091992 -0.62494504  0.        ]",[-0.13087797  1.86945546],[-0.27329314 -0.44585621]
4,-0.387076572943,[ 0.00696945  2.18097471],-2.99867,"[[ -0.53490522   0.35872211  -0.18152679   0.02226968]
 [ -7.45081947  12.32681743   0.           0.        ]]","[ 0.76032928  1.12732658 -0.69115837  0.82032056 -1.55936712  0.19305142
  0.52567435  1.62249906  2.57594683 -0.78478614  0.        ]",[-0.58479798  1.93867385],[-0.27329314 -0.44585621]
5,-0.379799877366,[-1.5816641   0.82373475],-3.05314,"[[ -0.68218023   0.64253604  -0.18152679   0.02226968]
 [ -7.2772161   16.04218551   0.           0.        ]]","[ 0.63691038  0.97746729 -0.87873984  1.41888871 -1.55936523  0.19305135
  0.53096561  2.19407617  2.51891462 -0.75497934  0.        ]",[-1.24244869  2.02123833],[-0.27329314 -0.44585621]
6,-0.365341796323,[-2.28438436  1.22024395],-2.98063,"[[ -0.86598525   0.99292872  -0.18152679   0.02226968]
 [-11.0906751   18.98717617   0.           0.        ]]","[ 0.44865039  0.69672984 -1.08266644  1.99394117 -1.55936334  0.19305128
  0.41472957  2.64713289  2.40451671 -0.70098249  0.        ]",[-1.70533144  2.04889965],[-0.27329314 -0.44585621]
7,-0.340202774331,[-3.4118883   1.20148182],-2.78103,"[[ -1.12531072e+00   1.40863240e+00  -1.81526786e-01   2.22696784e-02]
 [ -1.48295490e+01   2.25711085e+01   0.00000000e+00   0.00000000e+00]]","[ 0.13027137  0.27200863 -1.30122971  2.35394793 -1.55936146  0.19305121
  0.30076694  3.19847951  2.19299684 -0.67216389  0.        ]",[-2.37371063  1.85516489],[-0.27329314 -0.44585621]
8,-0.301893965328,[-2.78596698  0.97387121],-2.39951,"[[ -1.45867981e+00   1.89529410e+00  -1.81526786e-01   2.22696784e-02]
 [ -1.84952970e+01   2.60832104e+01   0.00000000e+00   0.00000000e+00]]","[-0.33779492 -0.25812656 -1.44311804  2.25970319 -1.55935957  0.19305113
  0.18903323  3.73876674  1.87542003 -0.60280872  0.        ]",[-3.24533701  1.33572829],[-0.27329314 -0.44585621]
9,-0.250825104969,[-2.52881889  1.23407037],-1.60583,"[[ -1.86464367e+00   2.45045482e+00  -1.81526786e-01   2.22696784e-02]
 [ -2.20891851e+01   2.94216828e+01   0.00000000e+00   0.00000000e+00]]","[-0.92691329 -0.7566949  -1.38627227  1.51098729 -1.55935768  0.19305106
  0.07948985  4.25233134  1.47106689 -0.41505207  0.        ]",[-3.55338383  0.77902848],[-0.27329314 -0.44585621]
10,-0.194828431739,[-3.37270566 -0.00683382],-0.680448,"[[ -2.34177202e+00   3.07276063e+00  -1.81526786e-01   2.22696784e-02]
 [ -2.56120449e+01   2.67637337e+01   0.00000000e+00   0.00000000e+00]]","[-1.52436437 -1.00737661 -1.0135148   0.13936772 -1.55935579  0.19305099
 -0.02788856  3.84341142  1.04733434 -0.0322826   0.        ]",[-3.65883923  0.02952531],[-0.27329314 -0.44585621]
11,-0.187266922987,[-3.79854411  1.9301754 ],-0.808456,"[[ -2.88866657e+00   3.24961801e+00  -1.81526786e-01   2.22696784e-02]
 [ -2.90655345e+01  -1.29286814e+00   0.00000000e+00   0.00000000e+00]]","[-1.92249163 -1.00355559 -0.28791724 -0.28659588 -1.5593539   0.19305092
 -0.13315254 -0.47279113  0.99184115  0.10767694  0.        ]",[-3.01372051  0.64043754],[-0.27329314 -0.44585621]
12,-0.193482896147,[-1.44554038  1.31005042],-1.18457,"[[ -3.50393199e+00   3.17500942e+00  -1.81526786e-01   2.22696784e-02]
 [ -3.24496563e+01  -4.50249822e+00   0.00000000e+00   0.00000000e+00]]","[-1.8739027  -1.0093727   0.65164534 -0.10712239 -1.55935201  0.19305085
 -0.23630214 -0.96655725  1.03456835 -0.04809356  0.        ]",[-2.5623064   0.97053832],[-0.27329314 -0.44585621]
13,-0.185271855709,[-1.19067802  0.72714134],-1.34326,"[[ -4.18620434e+00   3.09666104e+00  -1.81526786e-01   2.22696784e-02]
 [ -3.57665014e+01  -3.14033279e+00   0.00000000e+00   0.00000000e+00]]","[-1.2388395  -1.00887421  1.444479    0.08181198 -1.55935012  0.19305078
 -0.33740111 -0.75700245  0.95094732 -0.16533814  0.        ]",[-2.18265247  0.50098103],[-0.27329314 -0.44585621]
14,-0.171995455653,[-1.4911478   0.80009528],-1.47187,"[[ -4.93415401e+00   3.04878319e+00  -1.81526786e-01   2.22696784e-02]
 [ -3.90176322e+01  -1.72266107e+00   0.00000000e+00   0.00000000e+00]]","[-0.1792259  -1.00523712  1.61660484  0.19701436 -1.55934824  0.19305071
 -0.43649705 -0.53890874  0.84368093 -0.12388116  0.        ]",[-1.91145313  0.30567935],[-0.27329314 -0.44585621]
15,-0.167739661045,[-1.52736841  2.03500614],-1.4799,"[[ -5.74648077e+00   3.02406934e+00  -1.81526786e-01   2.22696784e-02]
 [ -4.22044311e+01  -8.37880887e-01   0.00000000e+00   0.00000000e+00]]","[ 0.75898513 -1.00237295  0.89534059  0.25629627 -1.55934635  0.19305064
 -0.5336321  -0.40279468  0.82274908  0.01642699  0.        ]",[-2.38437486  0.57171923],[-0.27329314 -0.44585621]
16,-0.177760442624,[-2.44476134  1.40472407],-1.39205,"[[ -6.62191091e+00   3.01260582e+00  -1.81526786e-01   2.22696784e-02]
 [ -4.53281780e+01  -3.69048835e-01   0.00000000e+00   0.00000000e+00]]","[ 0.88190945 -1.00081661 -0.41540238  0.28373768 -1.55934446  0.19305057
 -0.62884524 -0.33066978  0.91237606  0.12099666  0.        ]",[-3.03718901  0.88633788],[-0.27329314 -0.44585621]
