timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.351174166362,[-8.14907789 -1.38164021],-3.71593,"[[-0.00192386  0.02165213 -0.12504459 -0.10329768]
 [-0.00255824  0.0024252   0.          0.        ]]","[ 0.93602248  0.95249135  0.1311373   0.18924094 -1.07858484 -0.89438092
  0.65486198 -0.21803079  2.4391301   1.63989799  0.        ]",[-8.11480904 -1.13059938],[-0.47629911 -0.61823577]
1,-0.347328384482,[-7.35005653 -1.54406311],-3.69314,"[[-0.04164957 -0.01801225 -0.12504459 -0.10329768]
 [-3.9568523  -3.95567652  0.          0.        ]]","[ 0.93469611  0.95257067  0.0695053   0.08920495 -1.07858441 -0.89438063
  0.53738256 -0.87858935  2.43663599  1.47774928  0.        ]",[-7.14350891 -0.81638026],[-0.47629911 -0.61823577]
2,-0.333621228409,[-4.46976437  0.57886791],-3.65157,"[[-0.15967699 -0.13605267 -0.12504459 -0.10329768]
 [-7.83300957 -7.83543582  0.          0.        ]]","[ 0.91653109  0.9425526  -0.11262944 -0.20746499 -1.07858398 -0.89438033
  0.42222455 -1.5260729   2.38153068  1.0021514   0.        ]",[-4.3682518 -0.153234 ],[-0.47629911 -0.61823577]
3,-0.308215218206,[-1.61192768 -0.9663304 ],-3.39181,"[[ -0.35448434  -0.2681924   -0.12504459  -0.10329768]
 [-11.6350791   -5.38668688   0.           0.        ]]","[ 0.84075101  0.91330282 -0.40455503 -0.53372951 -1.07858355 -0.89438003
  0.30926765 -1.11740622  2.18253268  0.3519119   0.        ]",[-1.83744705  0.20642757],[-0.47629911 -0.61823577]
4,-0.266775792641,[ 2.2055795   2.36283073],-3.16408,"[[ -0.62455702  -0.41322995  -0.12504459  -0.10329768]
 [-15.35988638  -9.10464572   0.           0.        ]]","[ 0.64674918  0.85987098 -0.77333676 -0.87821716 -1.07858312 -0.89437973
  0.19860616 -1.73788671  1.74163543 -0.34227781  0.        ]",[ 1.31202316  2.01090264],[-0.47629911 -0.61823577]
5,-0.218645174723,[ 1.15338565  1.78457918],-2.71859,"[[ -0.88903457  -0.55379834  -0.12504459  -0.10329768]
 [-11.10195552  -4.96599284   0.           0.        ]]","[ 0.36929995  0.78782134 -1.0708773  -1.19186152 -1.07858269 -0.89437944
  0.3251063  -1.0471961   1.16830482 -0.77063027  0.        ]",[ 1.16413605  1.77850306],[-0.47629911 -0.61823577]
6,-0.186249541252,[-0.15662117  0.20719455],-2.29081,"[[-1.0691934  -0.61241647 -0.12504459 -0.10329768]
 [-6.92776078 -0.90935768  0.          0.        ]]","[ 0.1404724   0.75221135 -1.22660961 -1.31526056 -1.07858226 -0.89437914
  0.44911868 -0.37019357  0.77504972 -0.90165687  0.        ]",[ 0.32336769  1.07612062],[-0.47629911 -0.61823577]
7,-0.163055667025,[ 0.15237181  1.53854912],-2.22139,"[[-1.21259371 -0.62218864 -0.12504459 -0.10329768]
 [-7.41065628 -0.07065216  0.          0.        ]]","[-0.05910214  0.74596957 -1.31928201 -1.33535857 -1.07858183 -0.89437884
  0.43477209 -0.23022388  0.49248822 -0.9378675   0.        ]",[ 0.66879439  0.96113938],[-0.47629911 -0.61823577]
8,-0.144613633658,[-1.05347068  0.27034365],-2.00478,"[[-1.35330135 -0.58386114 -0.12504459 -0.10329768]
 [-6.66258266  3.89019598  0.          0.        ]]","[-0.26567507  0.76995317 -1.38122194 -1.25574247 -1.0785814  -0.89437855
  0.45699675  0.43079301  0.26127391 -0.94426887  0.        ]",[ 0.13328072 -0.22162193],[-0.47629911 -0.61823577]
9,-0.125825943593,[ 1.45877983 -0.22632154],-2.03716,"[[ -1.52492623  -0.49607467  -0.12504459  -0.10329768]
 [-10.48714554   4.88515751   0.           0.        ]]","[-0.52606913  0.81973695 -1.41615011 -1.06588747 -1.07858096 -0.89437825
  0.34337147  0.59683977  0.01797431 -0.92627741  0.        ]",[ 1.12580395 -0.59447062],[-0.47629911 -0.61823577]
10,-0.107356072951,[ 0.37128449  0.39651375],-1.92235,"[[-1.69289064 -0.40834682 -0.12504459 -0.10329768]
 [-6.32318933  3.89091437  0.          0.        ]]","[-0.78296157  0.86202127 -1.40622891 -0.86692245 -1.07858053 -0.89437795
  0.46707974  0.43091264 -0.21676642 -0.86502164  0.        ]",[ 1.08345652 -0.5231719 ],[-0.47629911 -0.61823577]
11,-0.0985965649124,[ 1.40954022 -1.40712766],-1.94661,"[[-1.8033677  -0.31555421 -0.12504459 -0.10329768]
 [-4.72983054  5.38336583  0.          0.        ]]","[-0.94951218  0.89826442 -1.37599889 -0.64812066 -1.0785801  -0.89437765
  0.51441726  0.67998441 -0.33662045 -0.82738361  0.        ]",[ 1.14558876 -1.04770958],[-0.47629911 -0.61823577]
