timestep,original_rewards,human_obs,avg_action_dist,rewards,obs,logstd_action_dist,actions
0,-0.142552919067,"[[-0.03837395  0.03937782  0.10869485  0.09664091]
 [-0.00320202 -0.00497936  0.          0.        ]]",[-0.02687032  0.00245639],-0.599287,"[  1.05425720e+00   1.14294913e+00  -2.74468192e-02  -2.67207331e-02
   1.16098734e+00   8.95469985e-01   1.07410382e-01  -3.87783441e-04
   2.64959745e-01  -7.01379084e-01   0.00000000e+00]",[-0.03888924  0.05542919],[ 0.4879498   0.36525657]
1,-0.138636700392,"[[-0.01907601  0.05378254  0.10869485  0.09664091]
 [ 1.92657268  1.44063621  0.          0.        ]]",[-0.02711505  0.00218825],-0.591326,"[ 1.0549294   1.14197788  0.00212067 -0.00297596  1.16086422  0.8953971
  0.29602481  0.1896884   0.26487752 -0.66226243  0.        ]",[-0.03888924  0.05542919],[ 0.14363011  0.30046786]
2,-0.129141402937,"[[ 0.02476937  0.09424396  0.10869485  0.09664091]
 [ 2.45620511  2.60163666  0.          0.        ]]",[-0.02726135  0.00206337],-0.585826,"[ 1.05465473  1.13805796  0.06932194  0.06360612  1.16074114  0.89532424
  0.34777912  0.34233858  0.26017676 -0.56768894  0.        ]",[-0.03888924  0.05542919],[ 0.44616288 -0.05892129]
3,-0.115853314318,"[[ 0.09111572  0.14341236  0.10869485  0.09664091]
 [ 4.17271587  2.31615656  0.          0.        ]]",[-0.02732061  0.00192395],-0.567656,"[ 1.04919846  1.13053511  0.1708308   0.144164    1.16061809  0.89525139
  0.51554637  0.30478241  0.24322325 -0.43500956  0.        ]",[-0.03888924  0.05542919],[-0.01453486  1.09557337]
4,-0.0980272744132,"[[ 0.17315022  0.22900368  0.10869485  0.09664091]
 [ 4.03122466  6.22993014  0.          0.        ]]",[-0.02735982  0.00167962],-0.613146,"[ 1.03403486  1.11029276  0.29544598  0.28292738  1.16049509  0.89517856
  0.50168614  0.81940956  0.19890676 -0.25726086  0.        ]",[-0.03888924  0.05542919],[-1.42429529 -0.03673552]
5,-0.0836625012591,"[[  2.13285396e-01   3.50920696e-01   1.08694846e-01   9.66409104e-02]
 [ -4.28725184e-03   5.96265494e+00   0.00000000e+00   0.00000000e+00]]",[-0.02758036  0.00209409],-0.582169,"[ 1.02319444  1.06592106  0.35580956  0.47560401  1.16037213  0.89510575
  0.10716522  0.78420326  0.14034296 -0.1205121   0.        ]",[-0.03888924  0.05542919],[-0.93728593  0.9963302 ]
6,-0.075585288368,"[[ 0.17598418  0.50858523  0.10869485  0.09664091]
 [-3.71348848  9.79102101  0.          0.        ]]",[-0.02757267  0.00232137],-0.607092,"[ 1.03315745  0.98244395  0.29968959  0.71187972  1.1602492   0.89503296
 -0.25545422  1.28752227  0.09493763 -0.07143161  0.        ]",[-0.03888924  0.05542919],[-1.96264956 -0.79321473]
7,-0.0746923707893,"[[ 0.06276979  0.67096126  0.10869485  0.09664091]
 [-7.59509945  6.45765286  0.          0.        ]]",[-0.02733084  0.00336829],-0.47894,"[ 1.05184881  0.86774033  0.12742961  0.93429437  1.16012632  0.89496018
 -0.63491746  0.84909362  0.0808484  -0.12088418  0.        ]",[-0.03888924  0.05542919],[ 0.68616439  0.69523482]
8,-0.0751908457618,"[[-0.06039765  0.82644085  0.10869485  0.09664091]
 [-4.73112346  9.08158979  0.          0.        ]]",[-0.02725315  0.00312946],-0.481454,"[ 1.05195234  0.73333518 -0.0612982   1.12199337  1.16000347  0.89488742
 -0.35488215  1.1940344   0.06528196 -0.1882818   0.        ]",[-0.03888924  0.05542919],[ 1.2308942   1.43392372]
9,-0.0596496100238,"[[ -0.1143944    1.04598361   0.10869485   0.09664091]
 [ -0.68186111  12.86013483   0.           0.        ]]",[-0.02702128  0.00270844],-0.504193,"[ 1.04528231  0.50907776 -0.14376136  1.33622317  1.15988066  0.89481468
  0.04103695  1.69064336 -0.02614995 -0.14219231  0.        ]",[-0.03888924  0.05542919],[-0.37807717 -0.23203754]
