timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.199044408902,[-0.60695911 -1.01018148],-1.2595,"[[ 0.04319239  0.09739611  0.01012225  0.00801391]
 [-0.00159372 -0.00146631  0.          0.        ]]","[ 1.10117836  1.9073962  -0.32129278  1.09830521  0.08312561  0.05227823
  0.11402704  0.34555964  1.1692706   0.16293336  0.        ]",[ 0.44649231 -1.34932578],[-0.29292101 -0.37573895]
1,-0.199549218941,[ 1.45180018 -1.45745069],-1.38277,"[[ 0.01908571  0.05764858  0.01012225  0.00801391]
 [-2.40108757 -3.96009647  0.          0.        ]]","[ 1.10228645  1.91141409 -0.35865709  0.984506    0.08312551  0.05227816
 -0.13001629 -0.21171199  1.17567169  0.07830794  0.        ]",[ 0.85982043 -1.17432642],[-0.29292101 -0.37573895]
2,-0.200116836067,[ 0.49689377 -2.10066025],-1.28717,"[[ 0.01124614 -0.06051019  0.01012225  0.00801391]
 [ 1.60378819 -7.84283497  0.          0.        ]]","[ 1.10245955  1.91118242 -0.37081251  0.64537344  0.08312541  0.0522781
  0.27730467 -0.75829951  1.17721801 -0.05366566  0.        ]",[ 0.7518909  -1.10746229],[-0.29292101 -0.37573895]
3,-0.198956191227,[ 0.71581329 -2.15328964],-1.34028,"[[  6.27402097e-02  -2.55544323e-01   1.01222500e-02   8.01390956e-03]
 [  3.53916139e+00  -1.16478903e+01   0.00000000e+00   0.00000000e+00]]","[ 1.09963778  1.87106688 -0.29102017  0.09312784  0.08312531  0.05227804
  0.47414394 -1.29394884  1.16117347 -0.14844668  0.        ]",[ 0.75498021 -1.00327992],[-0.29292101 -0.37573895]
4,-0.19387263361,[-0.18803952 -0.77738228],-1.2833,"[[  1.61246117e-01  -5.25926361e-01   1.01222500e-02   8.01390956e-03]
 [  6.30222524e+00  -1.53778567e+01   0.00000000e+00   0.00000000e+00]]","[ 1.08334519  1.7366932  -0.13927825 -0.62264827  0.08312521  0.05227798
  0.75516425 -1.81902199  1.11296251 -0.22390551  0.        ]",[ 0.49404216 -0.94886553],[-0.29292101 -0.37573895]
5,-0.182543977114,[ 0.07153946 -0.62335954],-1.25001,"[[  2.78583576e-01  -8.61308628e-01   1.01222500e-02   8.01390956e-03]
 [  5.43431508e+00  -1.81511332e+01   0.00000000e+00   0.00000000e+00]]","[ 1.0454738   1.4573817   0.03820118 -1.35978481  0.08312512  0.05227792
  0.66689091 -2.20941086  1.00976204 -0.31274711  0.        ]",[ 0.51911545 -0.77745402],[-0.29292101 -0.37573895]
6,-0.163371009389,[-0.02656928 -1.19614046],-1.05768,"[[  3.89031977e-01  -1.24548992e+00   1.01222500e-02   8.01390956e-03]
 [  5.60986347e+00  -2.02599596e+01   0.00000000e+00   0.00000000e+00]]","[ 0.99193062  1.02307565  0.19994486 -1.9021365   0.08312502  0.05227785
  0.68474416 -2.50625506  0.83058386 -0.4222482   0.        ]",[ 0.44999456 -0.54407454],[-0.29292101 -0.37573895]
7,-0.134114796419,[-0.63267335 -0.43104133],-0.767116,"[[  4.99058667e-01  -1.68639076e+00   1.01222500e-02   8.01390956e-03]
 [  5.39336156e+00  -2.38182700e+01   0.00000000e+00   0.00000000e+00]]","[ 0.92199517  0.45385205  0.3539463  -2.03357675  0.08312492  0.05227779
  0.66272333 -3.0071302   0.55775263 -0.50313643  0.        ]",[ 0.35447711 -0.25502354],[-0.29292101 -0.37573895]
8,-0.0949159596086,[ 0.02908913  0.48606791],-0.612603,"[[  5.80716141e-01  -2.17514543e+00   1.01222500e-02   8.01390956e-03]
 [  2.78091224e+00  -2.50531419e+01   0.00000000e+00   0.00000000e+00]]","[ 0.8598754  -0.13886743  0.46253668 -1.54406135  0.08312482  0.05227773
  0.3970189  -3.18092217  0.1905913  -0.5117509   0.        ]",[ 0.44003147  0.02350229],[-0.29292101 -0.37573895]
9,-0.0531044391635,[ 1.01778765 -0.29555955],-0.698494,"[[  6.36922838e-01  -2.65192107e+00   1.01222500e-02   8.01390956e-03]
 [  2.83975289e+00  -2.26324912e+01   0.00000000e+00   0.00000000e+00]]","[ 0.81229686 -0.55015628  0.53402931 -0.53165201  0.08312472  0.05227767
  0.40300285 -2.84013845 -0.17608681 -0.37422883  0.        ]",[ 0.2261768   0.12291226],[-0.29292101 -0.37573895]
10,-0.0229681494693,[-0.61763305  0.63018292],-0.574443,"[[  7.32872636e-01  -3.11181566e+00   1.01222500e-02   8.01390956e-03]
 [  6.74258176e+00  -1.89396440e+01   0.00000000e+00   0.00000000e+00]]","[ 0.72248065 -0.70336998  0.64922496  0.73355238  0.08312462  0.0522776
  0.79994635 -2.32028587 -0.46954969 -0.09691366  0.        ]",[-0.29842737  0.01358637],[-0.29292101 -0.37573895]
11,-0.0252766789496,[ 0.98039162 -1.29658231],-0.716552,"[[ 0.84186175 -3.2203104   0.01012225  0.00801391]
 [ 4.16464716  2.06610166  0.          0.        ]]","[ 0.60823052 -0.69989617  0.76844294  1.04487802  0.08312452  0.05227754
  0.53775139  0.63663627 -0.53393784 -0.0210261   0.        ]",[-0.18947314 -0.25629073],[-0.29292101 -0.37573895]
12,-0.0228313979197,[-2.06370543 -1.42119103],-0.624254,"[[ 0.96327503 -3.14780622  0.01012225  0.00801391]
 [ 7.96396471  3.966673    0.          0.        ]]","[ 0.46724516 -0.70392241  0.88503045  0.83689275  0.08312442  0.05227748
  0.92416708  0.90417291 -0.47908337 -0.08427702  0.        ]",[-0.68056059 -0.35527146],[-0.29292101 -0.37573895]
13,-0.0216822683307,[-0.09913958  0.04008797],-0.660307,"[[ 1.0812469  -3.08059885  0.01012225  0.00801391]
 [ 3.84693567  2.64105603  0.          0.        ]]","[ 0.31831898 -0.70151274  0.9803693   0.64399479  0.08312432  0.05227742
  0.50543501  0.71756785 -0.4198301  -0.12121152  0.        ]",[-0.34331641 -0.28593081],[-0.29292101 -0.37573895]
14,-0.0217313521892,[-0.62822761 -0.13281649],-0.639314,"[[ 1.15348316 -3.0267099   0.01012225  0.00801391]
 [ 3.3782512   2.74748438  0.          0.        ]]","[ 0.22221425 -0.69531819  1.02942799  0.48985276  0.08312422  0.05227736
  0.45776575  0.73254818 -0.37021026 -0.13746269  0.        ]",[-0.361485   -0.30306491],[-0.29292101 -0.37573895]
15,-0.0227933589531,[-0.63424862  0.43240072],-0.632316,"[[ 1.19542057 -2.97758357  0.01012225  0.00801391]
 [ 0.82400448  2.1670836   0.          0.        ]]","[ 0.16495107 -0.68638132  1.05453051  0.35015495  0.08312412  0.05227729
  0.19797986  0.65084543 -0.3256686  -0.1458048   0.        ]",[-0.12513946 -0.26364484],[-0.29292101 -0.37573895]
