timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.0512989287523,[ 0.00725904  0.16086305],-0.61406,"[[ 0.01277412  0.08966073  0.18296344 -0.03142767]
 [ 0.00183414  0.00032566  0.          0.        ]]","[ 1.05928308  1.5318676   0.04165788  0.68752843  1.57614243 -0.26278504
  0.12665037  0.28005915 -0.085111    0.36512625  0.        ]",[ 0.08777776 -0.61692452],[-0.01471854 -0.20792091]
1,-0.0519175783982,[ 0.62507011 -1.00726173],-0.630737,"[[ 0.01309608  0.09605781  0.18296344 -0.03142767]
 [ 0.03026765  0.63725952  0.          0.        ]]","[ 1.05926628  1.53112046  0.04215218  0.70154446  1.57611547 -0.26278366
  0.12929816  0.36909707 -0.08563206  0.37079434  0.        ]",[ 0.08618206 -0.61872768],[-0.01471854 -0.20792091]
2,-0.0539381264005,[-1.61971225 -1.59728929],-0.629205,"[[ 0.03852027  0.06893894  0.18296344 -0.03142767]
 [ 2.50390971 -3.33590224  0.          0.        ]]","[ 1.0583457   1.53381519  0.0811914   0.64204806  1.57608851 -0.26278228
  0.35970427 -0.18633129 -0.08593433  0.38821414  0.        ]",[ 0.08970656 -0.60890639],[-0.01471854 -0.20792091]
3,-0.0461974375764,[-0.70031403 -0.44171197],-0.563919,"[[ 0.04842622 -0.03682868  0.18296344 -0.03142767]
 [-1.49998831 -7.22789361  0.          0.        ]]","[ 1.05773785  1.5358557   0.09639293  0.40935711  1.57606156 -0.2627809
 -0.01324149 -0.73041044 -0.08205102  0.31776875  0.        ]",[ 0.10242151 -0.59657001],[-0.01471854 -0.20792091]
4,-0.0259472123294,[-0.08937676 -0.94266934],-0.622345,"[[-0.00906589 -0.19748837  0.18296344 -0.03142767]
 [-4.24012602 -8.83272978  0.          0.        ]]","[ 1.05929513  1.51299806  0.0081086   0.05849599  1.5760346  -0.26277952
 -0.26847333 -0.9547516  -0.09679305  0.09900755  0.        ]",[ 0.11618491 -0.58516145],[-0.01471854 -0.20792091]
5,-0.0340493680782,[-0.62594071 -0.69776032],-0.661306,"[[ -0.09656296  -0.40983741   0.18296344  -0.03142767]
 [ -4.50875549 -12.39031553   0.           0.        ]]","[ 1.05288261  1.43583728 -0.12606533 -0.38672711  1.57600765 -0.26277814
 -0.29349368 -1.45206689 -0.17610844 -0.19329045  0.        ]",[ 0.11721131 -0.56632966],[-0.01471854 -0.20792091]
6,-0.0769424485064,[-0.86750897 -0.00968537],-0.72176,"[[ -0.21068595  -0.68289374   0.18296344  -0.03142767]
 [ -6.89575576 -14.90692942   0.           0.        ]]","[ 1.02867459  1.26367343 -0.29921102 -0.89870667  1.57598069 -0.26277676
 -0.51583235 -1.8038407  -0.36900333 -0.51599816  0.        ]",[ 0.10061396 -0.54447049],[-0.01471854 -0.20792091]
7,-0.131781814949,[ 0.05108419 -1.89852877],-1.05634,"[[ -0.38168348  -0.97844323   0.18296344  -0.03142767]
 [-10.19317959 -14.64886828   0.           0.        ]]","[ 0.95955583  0.99901437 -0.55013675 -1.33584952  1.57595374 -0.26277538
 -0.82297177 -1.7677295  -0.70752545 -0.79830251  0.        ]",[ 0.07523481 -0.52502149],[-0.01471854 -0.20792091]
8,-0.185199699783,[ 2.07624187 -0.48981625],-1.19618,"[[ -0.5815076   -1.30823583   0.18296344  -0.03142767]
 [ -9.79078686 -18.31815316   0.           0.        ]]","[ 0.83144205  0.63537613 -0.82171859 -1.63541966  1.57592679 -0.26277401
 -0.78548367 -2.28059884 -1.15126448 -0.90600559  0.        ]",[ 0.04172686 -0.49229851],[-0.01471854 -0.20792091]
9,-0.220086595865,[-0.97104338 -0.7208892 ],-1.13166,"[[ -0.73569981  -1.69042486   0.18296344  -0.03142767]
 [ -5.64212079 -19.89547782   0.           0.        ]]","[ 0.70073617  0.17420209 -1.00884243 -1.69509688  1.57589984 -0.26277263
 -0.39904294 -2.50100348 -1.53666819 -0.7572714   0.        ]",[ 0.01058869 -0.47295201],[-0.01471854 -0.20792091]
10,-0.236764814218,[ 2.50118323 -0.87611238],-1.25115,"[[ -0.88601109  -2.11301537   0.18296344  -0.03142767]
 [ -9.37683709 -22.35539822   0.           0.        ]]","[ 0.54981742 -0.30863332 -1.16773943 -1.39506842  1.5758729  -0.26277125
 -0.74691868 -2.84473914 -1.78092438 -0.41578377  0.        ]",[-0.00649381 -0.46138984],[-0.01471854 -0.20792091]
11,-0.229205225054,[ 1.69858957  0.58679505],-1.06758,"[[ -1.03199635  -2.59048792   0.18296344  -0.03142767]
 [ -5.23519723 -25.38176314   0.           0.        ]]","[ 0.38427893 -0.71748108 -1.29640379 -0.66217564  1.57584595 -0.26276987
 -0.36113026 -3.26758078 -1.78476395  0.01410364  0.        ]",[-0.00831152 -0.44998762],[-0.01471854 -0.20792091]
12,-0.197814405033,[-0.04726027 -1.40265812],-1.11253,"[[ -1.09594928  -3.06976783   0.18296344  -0.03142767]
 [ -1.17308299 -18.72712425   0.           0.        ]]","[ 0.30677189 -0.89453953 -1.34406279  0.33250895  1.57581901 -0.26276849
  0.01725002 -2.33735732 -1.55365905  0.30976002  0.        ]",[-0.01684502 -0.46324104],[-0.01471854 -0.20792091]
13,-0.18662153725,[ 2.84044407  0.39838485],-1.03771,"[[-1.12104404 -3.18958397  0.18296344 -0.03142767]
 [-1.33609162  1.17651592  0.          0.        ]]","[ 0.27563174 -0.8962684  -1.36123616  0.59607951  1.57579206 -0.26276711
  0.00206591  0.44460193 -1.4683739   0.35805034  0.        ]",[-0.06126533 -0.51387984],[-0.01471854 -0.20792091]
14,-0.192832685744,[-0.1753229  0.7982375],-0.95522,"[[-1.10777378 -3.12844822  0.18296344 -0.03142767]
 [ 2.64979339  4.04004723  0.          0.        ]]","[ 0.29214512 -0.89755669 -1.35223382  0.46153974  1.57576512 -0.26276573
  0.37334718  0.84483649 -1.51550939  0.3339535   0.        ]",[-0.06830874 -0.51976013],[-0.01471854 -0.20792091]
15,-0.202050446599,[-0.00093525 -0.90916445],-1.0779,"[[-1.06226764 -3.01673786  0.18296344 -0.03142767]
 [ 1.90330139  7.12072151  0.          0.        ]]","[ 0.34793034 -0.88817935 -1.319582    0.21634186  1.57573818 -0.26276435
  0.30380987  1.27541285 -1.58652404  0.28228137  0.        ]",[-0.07133736 -0.52722752],[-0.01471854 -0.20792091]
16,-0.209499134672,[ 0.88654792 -1.22068528],-1.11731,"[[-1.02461879 -2.91185702  0.18296344 -0.03142767]
 [ 1.86172777  3.37983094  0.          0.        ]]","[ 0.39303143 -0.86566762 -1.2904629  -0.01081146  1.57571124 -0.26276297
  0.29993567  0.75253595 -1.64422998  0.22123966  0.        ]",[-0.06675829 -0.51830971],[-0.01471854 -0.20792091]
17,-0.210440638953,[ 1.90097106  0.8111483 ],-1.02335,"[[-0.9525381  -2.88465813  0.18296344 -0.03142767]
 [ 5.33477258 -0.64652039  0.          0.        ]]","[ 0.4764808  -0.85768409 -1.22957709 -0.06891927  1.57568431 -0.26276159
  0.6234482   0.1897633  -1.65340046  0.19121816  0.        ]",[-0.0564245 -0.5057115],[-0.01471854 -0.20792091]
18,-0.20920219762,[-0.85365921  0.9643675 ],-0.915855,"[[-0.80717667 -2.86523297  0.18296344 -0.03142767]
 [ 9.1885138   2.57829968  0.          0.        ]]","[ 0.63165211 -0.85144691 -1.08739808 -0.11016836  1.57565737 -0.26276022
  0.98241875  0.64050096 -1.64822227  0.15018194  0.        ]",[-0.05247985 -0.51345998],[-0.01471854 -0.20792091]
19,-0.209218996487,[-1.66263563  0.14701249],-0.940935,"[[-0.65914201 -2.77586735  0.18296344 -0.03142767]
 [ 5.62680644  6.34570149  0.          0.        ]]","[ 0.76887265 -0.81712767 -0.91857583 -0.29677886  1.57563043 -0.26275884
  0.65063739  1.1670692  -1.65176398  0.05492224  0.        ]",[-0.04885596 -0.52491784],[-0.01471854 -0.20792091]
20,-0.209752834942,[ 1.56543316 -0.18478908],-1.03221,"[[-0.58744858 -2.64437415  0.18296344 -0.03142767]
 [ 1.55612244  6.80209901  0.          0.        ]]","[ 0.82687401 -0.75023605 -0.8291692  -0.55952138  1.5756035  -0.26275746
  0.27144635  1.23084603 -1.65219901 -0.06401823  0.        ]",[-0.04443361 -0.52916092],[-0.01471854 -0.20792091]
21,-0.207544989057,[-1.60055681  0.11587964],-0.893505,"[[-0.51691458 -2.51702382  0.18296344 -0.03142767]
 [ 5.48415142  5.93582284  0.          0.        ]]","[ 0.87815198 -0.6678319  -0.73693846 -0.79674563  1.57557657 -0.26275608
  0.63734472  1.10975221 -1.62632879 -0.18031462  0.        ]",[-0.0352459  -0.52805239],[-0.01471854 -0.20792091]
22,-0.202850270594,[-0.24058405 -1.042834  ],-0.983991,"[[-0.44804437 -2.3948823   0.18296344 -0.03142767]
 [ 1.41646055  6.27719093  0.          0.        ]]","[ 0.92243773 -0.57375497 -0.64323784 -1.00472294  1.57554964 -0.2627547
  0.25842974  1.15745277 -1.57690276 -0.28715653  0.        ]",[-0.02835574 -0.53268534],[-0.01471854 -0.20792091]
23,-0.200485680033,[-0.08491739 -0.31761513],-0.944867,"[[-0.42955284 -2.310313    0.18296344 -0.03142767]
 [ 0.43599712  2.19335029  0.          0.        ]]","[ 0.93332119 -0.50072553 -0.61752023 -1.13583803  1.57552271 -0.26275332
  0.16709633  0.58664151 -1.54580708 -0.3534988   0.        ]",[-0.02130028 -0.52577996],[-0.01471854 -0.20792091]
24,-0.199582889624,[-0.32379629 -0.86481801],-0.970503,"[[-0.42429212 -2.27949975  0.18296344 -0.03142767]
 [ 0.09122812  0.89231157  0.          0.        ]]","[ 0.93633269 -0.47262889 -0.61016045 -1.18075864  1.57549578 -0.26275194
  0.13497943  0.40478958 -1.53358682 -0.37674172  0.        ]",[-0.01886195 -0.52340764],[-0.01471854 -0.20792091]
25,-0.20073852226,[-0.02357761  0.07182718],-0.933035,"[[-0.43534553 -2.29618771  0.18296344 -0.03142767]
 [-1.19230185 -2.54963713  0.          0.        ]]","[ 0.92993818 -0.48793622 -0.6255909  -1.15660389  1.57546885 -0.26275056
  0.01541425 -0.07630231 -1.54496397 -0.3636093   0.        ]",[-0.01690627 -0.51415086],[-0.01471854 -0.20792091]
26,-0.203234411284,[-0.00419322 -0.98075698],-1.00132,"[[-0.45989174 -2.3438204   0.18296344 -0.03142767]
 [-1.26208418 -2.21474716  0.          0.        ]]","[ 0.91520049 -0.53038218 -0.65957634 -1.08518529  1.57544193 -0.26274919
  0.00891371 -0.02949328 -1.57128749 -0.32531457  0.        ]",[-0.02019454 -0.51392204],[-0.01471854 -0.20792091]
27,-0.205585466595,[-1.37325708 -1.76017866],-1.05933,"[[-0.48504934 -2.42663871  0.18296344 -0.03142767]
 [-1.25373183 -6.05428803  0.          0.        ]]","[ 0.89931953 -0.59953983 -0.69398168 -0.95261115  1.57541501 -0.26274781
  0.00969172 -0.56615986 -1.60097536 -0.25761595  0.        ]",[-0.0199046  -0.50100958],[-0.01471854 -0.20792091]
28,-0.208791136714,[-1.54912885 -1.26026   ],-1.04393,"[[-0.5495987  -2.58624944  0.18296344 -0.03142767]
 [-5.18818776 -9.8939923   0.          0.        ]]","[ 0.85505974 -0.71467711 -0.78014114 -0.67006634  1.57538808 -0.26274643
 -0.35681941 -1.10284274 -1.64139298 -0.11839856  0.        ]",[-0.0237329  -0.48857427],[-0.01471854 -0.20792091]
29,-0.208571994195,[-0.20631859 -0.26681355],-1.01222,"[[ -0.69206114  -2.82189174   0.18296344  -0.03142767]
 [ -9.04526854 -13.65769925   0.           0.        ]]","[ 0.74025291 -0.83591583 -0.95798495 -0.2012783   1.57536116 -0.26274505
 -0.71612088 -1.62888532 -1.64631573  0.09660322  0.        ]",[-0.02145323 -0.47777885],[-0.01471854 -0.20792091]
