timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.257465702159,[ 1.60490238  0.05345561],-2.53861,"[[-0.07658159  0.09564919 -0.01070117  0.12755441]
 [-0.0034407  -0.00216188  0.          0.        ]]","[ 0.98978784  1.56422461 -0.69448149  1.28067112 -0.09337817  1.09482652
  0.06876068  0.31588423  1.39658595 -1.4166627   0.        ]",[ 1.60423613 -0.24851659],[-0.47729629 -0.44609714]
1,-0.253195806353,[ 1.66721003 -1.4784319 ],-2.39591,"[[-0.03695996  0.09771464 -0.01070117  0.12755441]
 [ 3.95243224  0.20801057  0.          0.        ]]","[ 0.99337982  1.56397464 -0.62789449  1.28624933 -0.09337812  1.09482522
  0.53835644  0.34664426  1.3969618  -1.32356498  0.        ]",[ 1.36232519 -0.42006776],[-0.47729629 -0.44609714]
2,-0.242568877818,[ 0.75749304 -0.42240645],-2.26123,"[[ 0.08101026  0.06209047 -0.01070117  0.12755441]
 [ 7.8316665  -3.75720921  0.          0.        ]]","[ 0.98922853  1.56749469 -0.42946846  1.18986685 -0.09337807  1.09482391
  0.998854   -0.23369408  1.38630283 -1.09667241  0.        ]",[ 1.12641799 -0.38884068],[-0.47729629 -0.44609714]
3,-0.226999313235,[-0.57777956 -0.14596356],-1.93982,"[[  0.26616082  -0.02909987  -0.01070117   0.12755441]
 [ 10.67392714  -5.35648686   0.           0.        ]]","[ 0.9381885   1.56935482 -0.12291133  0.94246776 -0.09337802  1.0948226
  1.33625289 -0.46775969  1.33987461 -0.78732129  0.        ]",[ 0.70833242 -0.59907204],[-0.47729629 -0.44609714]
4,-0.211113232479,[ 0.59176933 -1.71449694],-1.84268,"[[ 0.45459076 -0.14095442 -0.01070117  0.12755441]
 [ 8.17738159 -5.82739816  0.          0.        ]]","[ 0.83214295  1.55758799  0.17347409  0.64011546 -0.09337797  1.09482129
  1.0398903  -0.53668064  1.25933242 -0.50679199  0.        ]",[ 0.81950217 -0.64170897],[-0.47729629 -0.44609714]
5,-0.196882483889,[ 0.98889081 -0.90683819],-1.72858,"[[  0.64001884  -0.29608045  -0.01070117   0.12755441]
 [ 10.35817668  -9.67236873   0.           0.        ]]","[ 0.67813273  1.51595931  0.4396437   0.22948214 -0.09337792  1.09481999
  1.29876751 -1.09941919  1.16268273 -0.29990732  0.        ]",[ 0.43381861 -0.57527834],[-0.47729629 -0.44609714]
6,-0.17736320582,[-0.99758313 -0.13542677],-1.34434,"[[  8.84392325e-01  -5.23645013e-01  -1.07011733e-02   1.27554410e-01]
 [  1.40668806e+01  -1.30726897e+01   0.00000000e+00   0.00000000e+00]]","[ 0.40909283  1.40384094  0.73645676 -0.3358152  -0.09337786  1.09481868
  1.73901856 -1.59707817  1.00504451 -0.08863359  0.        ]",[-0.44269422 -0.43491298],[-0.47729629 -0.44609714]
7,-0.157837930149,[ 0.38190597  1.086625  ],-1.44947,"[[  1.12334528e+00  -7.87863504e-01  -1.07011733e-02   1.27554410e-01]
 [  9.84240248e+00  -1.33482929e+01   0.00000000e+00   0.00000000e+00]]","[ 0.08768206  1.20479653  0.95196771 -0.90258127 -0.09337781  1.09481737
  1.23753576 -1.63741142  0.83211235  0.02257285  0.        ]",[-0.07444956 -0.12309894],[-0.47729629 -0.44609714]
8,-0.13867193594,[ 0.25990274  0.76298465],-1.35863,"[[  1.33339033e+00  -1.01245062e+00  -1.07011733e-02   1.27554410e-01]
 [  1.11578017e+01  -9.12445942e+00   0.00000000e+00   0.00000000e+00]]","[-0.22796831  0.98724544  1.07047421 -1.28064008 -0.09337776  1.09481607
  1.39368244 -1.01922219  0.6585946   0.08279691  0.        ]",[-0.65329903 -0.15147141],[-0.47729629 -0.44609714]
9,-0.113612666293,[-0.90956803 -0.92842107],-1.15854,"[[  1.56464519e+00  -1.16281287e+00  -1.07011733e-02   1.27554410e-01]
 [  1.19650188e+01  -5.92241334e+00   0.00000000e+00   0.00000000e+00]]","[-0.59403704  0.82241984  1.11765778 -1.47006866 -0.09337771  1.09481476
  1.48950323 -0.55057957  0.42354386  0.20416368  0.        ]",[-1.24080586 -0.24374354],[-0.47729629 -0.44609714]
