timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.350264278252,[ 3.45563196  1.0573796 ],-4.46059,"[[-0.02134366 -0.02374611 -0.08129215  0.1876185 ]
 [ 0.00445875  0.00421665  0.          0.        ]]","[ 0.95066488  1.42050322 -0.60446065  1.05126824 -0.70285788  1.62384741
  0.03166334  0.30000335  2.14154286 -2.36250948  0.        ]",[ 3.21009183  1.23564005],[-0.56451726 -0.50239724]
1,-0.343400641376,[ 2.62911131 -0.12027143],-4.17201,"[[ 0.01841968  0.01604979 -0.08129215  0.1876185 ]
 [ 3.95871518  3.96218696  0.          0.        ]]","[ 0.95076122  1.42069051 -0.53673608  1.15663436 -0.70285749  1.62384521
  0.5671918   0.89987629  2.14205127 -2.20656897  0.        ]",[ 2.77144408  0.72195268],[-0.56451726 -0.50239724]
2,-0.324027419499,[ 1.38781362  0.07121489],-3.81346,"[[ 0.13650115  0.08971316 -0.08129215  0.1876185 ]
 [ 7.83652398  3.40600635  0.          0.        ]]","[ 0.93552063  1.41588729 -0.33632747  1.35136821 -0.7028571   1.62384301
  1.0923664   0.81558054  2.10634171 -1.80631395  0.        ]",[ 2.36743426  0.47037873],[-0.56451726 -0.50239724]
3,-0.291702094008,[ 2.1308423  -0.55015877],-3.49066,"[[  0.3313666    0.15997073  -0.08129215   0.1876185 ]
 [ 11.63737552   3.61903471   0.           0.        ]]","[ 0.86025726  1.40509701 -0.01396451  1.5359142  -0.70285671  1.62384082
  1.60711731  0.84786677  1.96235004 -1.24052045  0.        ]",[ 1.50280762 -0.05015147],[-0.56451726 -0.50239724]
4,-0.244911398155,[ 0.45321906 -0.42998437],-2.66869,"[[  0.60150473   0.20976019  -0.08129215   0.1876185 ]
 [ 15.36402366   1.3674015    0.           0.        ]]","[ 0.65814071  1.39380777  0.39576104  1.66548865 -0.70285632  1.62383862
  2.11181635  0.50660688  1.63606391 -0.60396061  0.        ]",[ 0.40768331 -0.41604921],[-0.56451726 -0.50239724]
5,-0.187324075694,[-1.64632702 -0.68964438],-1.74879,"[[  0.92373172   0.21974617  -0.08129215   0.1876185 ]
 [ 16.85370365  -0.36304433   0.           0.        ]]","[ 0.28826753  1.39118131  0.79088047  1.69132037 -0.70285593  1.62383642
  2.31355932  0.24433871  1.12424341 -0.0701937   0.        ]",[-0.85380459 -0.76908576],[-0.56451726 -0.50239724]
6,-0.135035569279,[-1.4069199  -1.24469665],-1.37616,"[[  1.21778037   0.18517365  -0.08129215   0.1876185 ]
 [ 12.56543248  -3.08511579   0.           0.        ]]","[-0.14081451  1.39975432  1.03015506  1.60164873 -0.70285554  1.62383422
  1.73279399 -0.16822121  0.60648406  0.20434652  0.        ]",[-0.76645947 -0.45586446],[-0.56451726 -0.50239724]
7,-0.104333570436,[-0.63814159 -0.39056155],-1.27157,"[[ 1.42691923  0.08437174 -0.08129215  0.1876185 ]
 [ 8.362454   -6.9820741   0.          0.        ]]","[-0.47849626  1.4164523   1.1175901   1.33726881 -0.70285514  1.62383202
  1.16358188 -0.75884804  0.29276942  0.28383172  0.        ]",[-0.38152522  0.09858039],[-0.56451726 -0.50239724]
8,-0.0923532140146,[-0.43836808  0.30276509],-1.26145,"[[ 1.56718598 -0.0693886  -0.08129215  0.1876185 ]
 [ 5.67317889 -8.38926775  0.          0.        ]]","[-0.71174792  1.41787015  1.13517733  0.93054246 -0.70285475  1.62382982
  0.79937181 -0.97212318  0.17055381  0.29528167  0.        ]",[ 0.00490541  0.35688004],[-0.56451726 -0.50239724]
9,-0.089174967549,[ 0.0189395   0.38382243],-1.32142,"[[ 1.66211937 -0.22347201 -0.08129215  0.1876185 ]
 [ 3.82630892 -7.02362757  0.          0.        ]]","[-0.86996211  1.39016495  1.12808974  0.52731411 -0.70285436  1.62382762
  0.54924919 -0.76514477  0.14113585  0.28201258  0.        ]",[ 0.29547429  0.4152908 ],[-0.56451726 -0.50239724]
10,-0.0863863167836,[-0.68567602  0.5658836 ],-1.34797,"[[ 1.73863167 -0.34730079 -0.08129215  0.1876185 ]
 [ 3.82493263 -5.36477728  0.          0.        ]]","[-0.99654512  1.34719018  1.11125294  0.21289376 -0.70285397  1.62382542
  0.54906253 -0.51372728  0.11724543  0.25999349  0.        ]",[ 0.19338658  0.35267064],[-0.56451726 -0.50239724]
11,-0.0850832165822,[ 0.6648197   0.38278159],-1.4827,"[[ 1.78714687 -0.43103875 -0.08129215  0.1876185 ]
 [ 1.03586906 -3.01685432  0.          0.        ]]","[-1.07601032  1.30801021  1.09547725  0.00780576 -0.70285358  1.62382323
  0.17133825 -0.15787322  0.10780951  0.23933899  0.        ]",[ 0.65350652  0.31847695],[-0.56451726 -0.50239724]
12,-0.0801645577661,[-0.87106841  0.46526514],-1.41155,"[[ 1.83404108 -0.47557904 -0.08129215  0.1876185 ]
 [ 3.64487494 -1.44241201  0.          0.        ]]","[-1.15202097  1.28395051  1.07650734 -0.09821132 -0.70285319  1.62382103
  0.52467705  0.08075118  0.06081933  0.2263599   0.        ]",[-0.02672282  0.02545926],[-0.56451726 -0.50239724]
13,-0.0736343190718,[ 0.83600512 -0.16695477],-1.49543,"[[ 1.8716336  -0.48564378 -0.08129215  0.1876185 ]
 [ 0.12609242  0.42968913  0.          0.        ]]","[-1.21227267  1.27820971  1.05868657 -0.12184225 -0.7028528   1.62381883
  0.04812633  0.3644891  -0.00358761  0.22085473  0.        ]",[ 0.48104882 -0.01109743],[-0.56451726 -0.50239724]
14,-0.0662723373635,[ 0.32265547 -0.23292554],-1.39772,"[[ 1.90731598 -0.48378013 -0.08129215  0.1876185 ]
 [ 3.43113989 -0.24108129  0.          0.        ]]","[-1.26881761  1.27927958  1.03964437 -0.11747593 -0.70285241  1.62381663
  0.49573071  0.26282613 -0.07653178  0.21552441  0.        ]",[-0.29812843 -0.11444175],[-0.56451726 -0.50239724]
15,-0.0514051281981,[-1.10906632  0.15274274],-1.3203,"[[ 1.98806825 -0.49781161 -0.08129215  0.1876185 ]
 [ 4.64006429 -1.15900203  0.          0.        ]]","[-1.39408415  1.27112086  0.98903577 -0.15024359 -0.70285202  1.62381443
  0.65945578  0.12370473 -0.22129656  0.18932306  0.        ]",[-0.77434868 -0.0650675 ],[-0.56451726 -0.50239724]
16,-0.042589347839,[ 0.52450626 -1.53122247],-1.46312,"[[ 2.04025385 -0.51467834 -0.08129215  0.1876185 ]
 [ 0.59196986 -0.52978136  0.          0.        ]]","[-1.47274139  1.26103159  0.95090826 -0.18930236 -0.70285163  1.62381223
  0.11121955  0.21907025 -0.30536856  0.16486361  0.        ]",[-0.11469953  0.08733189],[-0.56451726 -0.50239724]
17,-0.0412731348332,[-0.23219389  0.15166229],-1.33665,"[[ 2.07280917 -0.56490398 -0.08129215  0.1876185 ]
 [ 2.656684   -4.47961202  0.          0.        ]]","[-1.52078211  1.22919293  0.92502076 -0.30337255 -0.70285124  1.62381003
  0.39084512 -0.37957189 -0.31451492  0.14495871  0.        ]",[-0.32535774  0.41269729],[-0.56451726 -0.50239724]
18,-0.0412860201973,[-0.02658168  0.06052085],-1.38625,"[[ 2.11619662 -0.64757762 -0.08129215  0.1876185 ]
 [ 1.68529207 -3.79005409  0.          0.        ]]","[-1.58347632  1.17110413  0.88806525 -0.48322049 -0.70285084  1.62380783
  0.25928866 -0.2750613  -0.30914242  0.11398544  0.        ]",[-0.12542497  0.47186354],[-0.56451726 -0.50239724]
