timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.172783177911,[ 0.79845954 -0.37932462],-1.59195,"[[  2.67173861e-02  -2.78368027e-02   4.19169704e-02   4.27246583e-02]
 [  3.11590474e-04  -6.82385031e-05   0.00000000e+00   0.00000000e+00]]","[ 1.0354735   1.69062527 -0.47994328  0.86070802  0.35680884  0.35505134
  0.09547607  0.3265152   0.9274745  -0.36607911  0.        ]",[ 1.04922998 -0.93511319],[-0.41558054 -0.42727661]
1,-0.171545972342,[ 1.10708221 -1.63984947],-1.48772,"[[ 0.05842068 -0.04292023  0.04191697  0.04272466]
 [ 3.15949731 -1.5032602   0.          0.        ]]","[ 1.03337724  1.6899507  -0.428036    0.81898315  0.35680855  0.35505105
  0.44370822  0.11148425  0.92621732 -0.31575971  0.        ]",[ 0.75854087 -1.01428008],[-0.41558054 -0.42727661]
2,-0.168037729495,[ 0.43807238 -0.99589128],-1.34375,"[[ 0.16068951 -0.1124298   0.04191697  0.04272466]
 [ 7.05441658 -5.43458493  0.          0.        ]]","[ 1.01602195  1.68317527 -0.26151235  0.62720117  0.35680825  0.35505076
  0.87303875 -0.4508898   0.91575586 -0.17706523  0.        ]",[ 0.29261902 -1.05663478],[-0.41558054 -0.42727661]
3,-0.162969564057,[ 1.35178471 -1.87351662],-1.27681,"[[ 0.31778052 -0.25961237  0.04191697  0.04272466]
 [ 8.64937837 -9.2708733   0.          0.        ]]","[ 0.95828341  1.64902375 -0.01165656  0.22719426  0.35680796  0.35505047
  1.04884765 -0.99966819  0.88369852 -0.01243986  0.        ]",[ 0.01009042 -0.95511818],[-0.41558054 -0.42727661]
4,-0.154838354223,[-0.71144393 -0.52702411],-1.08048,"[[  0.5287587   -0.48292902   0.04191697   0.04272466]
 [ 12.43587544 -13.04814945   0.           0.        ]]","[ 0.82398127  1.54750742  0.30300312 -0.34762753  0.35680767  0.35505018
  1.46622477 -1.5400026   0.8108834   0.16736961  0.        ]",[-0.72510999 -0.76314735],[-0.41558054 -0.42727661]
5,-0.143397131049,[-0.6052765  -0.31266471],-1.02947,"[[  0.74677792  -0.76222376   0.04191697   0.04272466]
 [  9.37616292 -14.87526484   0.           0.        ]]","[ 0.62282923  1.3436834   0.58949571 -0.97362033  0.35680738  0.35504989
  1.12895521 -1.80136509  0.70177439  0.27567565  0.        ]",[-0.61774552 -0.47287393],[-0.41558054 -0.42727661]
6,-0.129494951216,[-0.66082019 -0.00355746],-0.968319,"[[  0.9084166   -1.06918526   0.04191697   0.04272466]
 [  6.79619009 -15.8177847    0.           0.        ]]","[ 0.43823849  1.03925714  0.7685424  -1.48922731  0.35680709  0.3550496
  0.84456754 -1.93618525  0.58893709  0.22543942  0.        ]",[-0.45502928 -0.20126414],[-0.41558054 -0.42727661]
7,-0.11345742726,[ 0.24716696  0.75878695],-0.946139,"[[  1.01675275  -1.38253182   0.04191697   0.04272466]
 [  4.04646799 -15.51791979   0.           0.        ]]","[ 0.30026092  0.67052139  0.86994083 -1.78130202  0.3568068   0.35504931
  0.54146913 -1.89328358  0.46378206  0.06874529  0.        ]",[-0.16596466  0.02406347],[-0.41558054 -0.42727661]
8,-0.0970855305339,[ 0.76423781  0.18832869],-0.895745,"[[  1.10668288  -1.65966368   0.04191697   0.04272466]
 [  4.94367141 -12.20628832   0.           0.        ]]","[ 0.17837659  0.32410912  0.94174448 -1.81928215  0.35680651  0.35504902
  0.64036597 -1.41955571  0.31976494 -0.07286394  0.        ]",[-0.36939994  0.0605818 ],[-0.41558054 -0.42727661]
9,-0.0795692215172,[-1.88214595 -0.42273232],-0.69284,"[[  1.23492171  -1.89388537   0.04191697   0.04272466]
 [  7.87057468 -11.21911924   0.           0.        ]]","[-0.00489263  0.036906    1.0235266  -1.68698364  0.35680622  0.35504874
  0.96299325 -1.27834006  0.16324957 -0.11909366  0.        ]",[-0.85701472  0.09308994],[-0.41558054 -0.42727661]
10,-0.0622048959976,[-0.51209847  0.27200622],-0.755044,"[[  1.35105773  -2.1328281    0.04191697   0.04272466]
 [  3.75658181 -12.67038508   0.           0.        ]]","[-0.17820206 -0.23355109  1.07569229 -1.4044137   0.35680592  0.35504845
  0.50951284 -1.48593814 -0.00708322 -0.18922245  0.        ]",[-0.4407495   0.32461047],[-0.41558054 -0.42727661]
11,-0.050691405538,[ 1.33277765 -0.36562735],-0.953508,"[[  1.40510065  -2.37291154   0.04191697   0.04272466]
 [  1.65468762 -11.34240627   0.           0.        ]]","[-0.26054916 -0.4669849   1.09265145 -0.98648919  0.35680563  0.35504816
  0.2778235  -1.2959703  -0.18521395 -0.31084404  0.        ]",[-0.22581467  0.42270267],[-0.41558054 -0.42727661]
12,-0.0450446022655,[-0.54934645 -0.51668838],-0.835566,"[[  1.47758494  -2.61203213   0.04191697   0.04272466]
 [  5.58073386 -12.56554477   0.           0.        ]]","[-0.37212687 -0.64803613  1.10798111 -0.46048441  0.35680534  0.35504787
  0.71058609 -1.47093493 -0.3810895  -0.3930491   0.        ]",[-0.80117178  0.35825568],[-0.41558054 -0.42727661]
