timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.101528841656,[ 1.23402578 -0.1828976 ],-2.28631,"[[ 0.07602932 -0.04577887  0.12388076  0.06523556]
 [ 0.0017496   0.00116185  0.          0.        ]]","[ 0.93281599  1.2701025  -0.38210486  1.05799739  1.07108739  0.5635271
 -0.00490301  0.28342039  0.1171253  -0.74811625  0.        ]",[ 1.5669663  -0.49881506],[-0.80134451 -0.62248284]
1,-0.0972343785565,[ 0.03813626  0.08489901],-2.03594,"[[ 0.11575731 -0.05303743  0.12388076  0.06523556]
 [ 3.95787634 -0.72459242  0.          0.        ]]","[ 0.92634743  1.26965499 -0.31618632  1.03921944  1.07108679  0.56352691
  0.60821167  0.16719465  0.11133464 -0.64393054  0.        ]",[ 0.48809966 -0.70756841],[-0.80134451 -0.62248284]
2,-0.0889696768781,[ 0.67422308 -1.22602001],-2.05968,"[[ 0.19564168 -0.06401273  0.12388076  0.06523556]
 [ 4.03031977 -0.37410594  0.          0.        ]]","[ 0.90528671  1.26885428 -0.18466387  1.01084059  1.07108619  0.56352671
  0.61943862  0.22332315  0.09040079 -0.43004747  0.        ]",[ 0.26349029 -0.87684798],[-0.80134451 -0.62248284]
3,-0.0809102605869,[-0.69997442 -0.67928544],-1.75822,"[[ 0.30222397 -0.11115839  0.12388076  0.06523556]
 [ 6.61928703 -4.32727833  0.          0.        ]]","[ 0.86065354  1.26371566 -0.01254791  0.88920759  1.07108559  0.56352652
  1.02067267 -0.40975663  0.05143179 -0.19757668  0.        ]",[-0.59705347 -0.37980881],[-0.80134451 -0.62248284]
4,-0.0764253794775,[-0.20522078  0.51247227],-1.71346,"[[ 0.4055239  -0.22381948  0.12388076  0.06523556]
 [ 3.72034757 -6.93016344  0.          0.        ]]","[ 0.79980606  1.24032682  0.14891252  0.60163944  1.07108499  0.56352633
  0.57139882 -0.82659481  0.01549782 -0.07733184  0.        ]",[ 0.22179341  0.34762663],[-0.80134451 -0.62248284]
5,-0.0745030680674,[ 0.25276951  1.08479655],-1.74455,"[[ 0.47103885 -0.34068321  0.12388076  0.06523556]
 [ 2.83410194 -4.76343303  0.          0.        ]]","[ 0.75253323  1.19979552  0.24778643  0.31109317  1.07108439  0.56352613
  0.43404953 -0.479604   -0.00466595 -0.07250677  0.        ]",[ 0.30788666  0.30243933],[-0.80134451 -0.62248284]
6,-0.070945579805,[-1.38442658  0.89955104],-1.68548,"[[ 0.53717618 -0.39528122  0.12388076  0.06523556]
 [ 3.77650277 -0.70987327  0.          0.        ]]","[ 0.69821728  1.17532675  0.34430595  0.17916216  1.07108379  0.56352594
  0.58010137  0.1695527  -0.04035846  0.0251163   0.        ]",[-0.37092173 -0.32323739],[-0.80134451 -0.62248284]
7,-0.0688483790003,[ 1.40533654 -0.60169821],-1.85201,"[[ 0.57225155 -0.37358528  0.12388076  0.06523556]
 [-0.25553733  2.86753707  0.          0.        ]]","[ 0.6668025   1.18546362  0.39400677  0.23125417  1.07108319  0.56352575
 -0.044779    0.74245641 -0.07118595  0.15175783  0.        ]",[ 0.44762042 -0.8466    ],[-0.80134451 -0.62248284]
8,-0.0676434279812,[-0.61979777 -0.56890959],-1.76107,"[[ 0.60689217 -0.3407232   0.12388076  0.06523556]
 [ 3.70640307  0.42681184  0.          0.        ]]","[ 0.63405085  1.19977663  0.44200185  0.31099541  1.07108259  0.56352555
  0.56923739  0.35158657 -0.10972215  0.29170683  0.        ]",[-0.81291372 -0.77279764],[-0.80134451 -0.62248284]
9,-0.0667517308963,[ 0.09245305 -0.00345364],-1.76682,"[[ 0.65569252 -0.35486363  0.12388076  0.06523556]
 [ 1.18203374 -1.83332896  0.          0.        ]]","[ 0.58507752  1.19377127  0.50766697  0.27656332  1.07108199  0.56352536
  0.17801366 -0.01036356 -0.15159745  0.39707715  0.        ]",[-0.13033193 -0.33865196],[-0.80134451 -0.62248284]
