timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.349822157968,[-2.85498467 -4.23078776],-5.96007,"[[ 0.04307864  0.0698353  -0.11221626 -0.1213674 ]
 [ 0.00276614 -0.00155591  0.          0.        ]]","[ 0.93916734  1.19290893 -0.36289097  1.42283869 -0.97285771 -1.0599621
 -0.02397114  0.27563585  2.78170986  2.13478723  0.        ]",[-2.93187499 -3.85240698],[-0.8485086  -0.76816612]
1,-0.345702500888,[-2.64660594 -2.86862906],-5.82478,"[[  3.45832517e-03   3.00920733e-02  -1.12216255e-01  -1.21367399e-01]
 [ -3.95163398e+00  -3.95958121e+00   0.00000000e+00   0.00000000e+00]]","[ 0.94072269  1.19544562 -0.42700592  1.32063982 -0.97285734 -1.05996165
 -0.68761738 -0.3887589   2.78992781  1.9423516   0.        ]",[-2.67176247 -3.21955013],[-0.8485086  -0.76816612]
2,-0.331173908259,[-1.50083066 -1.65072829],-5.30531,"[[-0.11446556 -0.08802571 -0.11221626 -0.1213674 ]
 [-7.82786636 -7.83926881  0.          0.        ]]","[ 0.92968772  1.19107425 -0.61749433  1.016809   -0.97285696 -1.05996121
 -1.33814466 -1.04000363  2.75797926  1.37112321  0.        ]",[-2.2142818  -2.24917126],[-0.8485086  -0.76816612]
3,-0.300210244251,[-0.97657617 -0.40331404],-4.64436,"[[ -0.30914706  -0.28296644  -0.11221626  -0.1213674 ]
 [-11.62772187 -11.64211616   0.           0.        ]]","[ 0.86072147  1.14518417 -0.92511181  0.52425885 -0.97285659 -1.05996076
 -1.97585272 -1.67834909  2.52654627  0.48532494  0.        ]",[-0.9721449  -0.75987434],[-0.8485086  -0.76816612]
4,-0.247149518619,[ 0.9419132   0.82837139],-3.99851,"[[ -0.57815781  -0.52950271  -0.11221626  -0.1213674 ]
 [-15.26141131 -13.00692154   0.           0.        ]]","[ 0.66642254  1.02096025 -1.31723796 -0.05739524 -0.97285621 -1.05996031
 -2.58567162 -1.90744377  1.92282677 -0.44562972  0.        ]",[ 0.70636761  0.76183593],[-0.8485086  -0.76816612]
5,-0.186869018541,[ 1.41319963  1.63859276],-3.3212,"[[ -0.84299316  -0.75415739  -0.11221626  -0.1213674 ]
 [-11.23540986  -9.47033198   0.           0.        ]]","[ 0.37572392  0.84938986 -1.64124475 -0.51976119 -0.97285583 -1.05995987
 -1.91000813 -1.31379094  1.1431942  -0.9254856   0.        ]",[ 1.03345585  0.69241154],[-0.8485086  -0.76816612]
6,-0.142465879015,[ 1.5416513   0.14755283],-2.64921,"[[-1.02579595 -0.90196543 -0.11221626 -0.1213674 ]
 [-7.05863166 -5.32430384  0.          0.        ]]","[ 0.1279402   0.71032874 -1.81686389 -0.77691665 -0.97285546 -1.05995942
 -1.20904214 -0.61783835  0.57799049 -0.98554951  0.        ]",[ 0.95746928  0.16674873],[-0.8485086  -0.76816612]
7,-0.115393601097,[ 0.54761757 -0.805889  ],-2.29663,"[[-1.12587503 -1.00154313 -0.11221626 -0.1213674 ]
 [-2.96285963 -4.63576808  0.          0.        ]]","[-0.02063556  0.60669587 -1.89378245 -0.92563057 -0.97285508 -1.05995897
 -0.52167149 -0.50226058  0.25747221 -0.91077638  0.        ]",[ 0.38651252 -0.03425372],[-0.8485086  -0.76816612]
8,-0.0957877607495,[-0.78287465  0.50959605],-2.14038,"[[-1.16279762 -1.12535999 -0.11221626 -0.1213674 ]
 [-0.73682746 -7.73558054  0.          0.        ]]","[-0.07736733  0.46843769 -1.91850296 -1.08042719 -0.97285471 -1.05995853
 -0.14808888 -1.02259492  0.05987738 -0.77432286  0.        ]",[ 0.04575436  0.56155586],[-0.8485086  -0.76816612]
9,-0.0740662122428,[ 1.39120651  0.61662431],-2.28412,"[[-1.20847738 -1.25828179 -0.11221626 -0.1213674 ]
 [-3.82089676 -5.56384463  0.          0.        ]]","[-0.1488092   0.31068707 -1.94628044 -1.2069563  -0.97285433 -1.05995808
 -0.66567097 -0.65804698 -0.14052255 -0.58507627  0.        ]",[ 0.84290117  1.0320667 ],[-0.8485086  -0.76816612]
10,-0.0594842619975,[  1.89233777e-03   2.14979686e+00],-2.1513,"[[-1.24444171 -1.34396542 -0.11221626 -0.1213674 ]
 [ 0.21111337 -3.01301458  0.          0.        ]]","[-0.20594205  0.20514236 -1.96593036 -1.26571489 -0.97285396 -1.05995763
  0.01099905 -0.22986436 -0.26538644 -0.43735366  0.        ]",[-0.00831468  0.46730861],[-0.8485086  -0.76816612]
11,-0.0582327555733,[ 0.28433681  0.22745564],-2.17405,"[[-1.24019513 -1.36389938 -0.11221626 -0.1213674 ]
 [ 0.21354737  1.00622389  0.          0.        ]]","[-0.19915801  0.18025656 -1.96371082 -1.27675793 -0.97285358 -1.05995719
  0.01140753  0.44480541 -0.27091122 -0.41285264  0.        ]",[-0.057282   -0.14843021],[-0.8485086  -0.76816612]
12,-0.0635833144726,[-0.61786345 -0.53368173],-2.14352,"[[-1.22467932 -1.33494089 -0.11221626 -0.1213674 ]
 [ 1.33429305  1.88669137  0.          0.        ]]","[-0.17445609  0.21637164 -1.95537183 -1.26038575 -0.9728532  -1.05995674
  0.19949613  0.59260066 -0.2252076  -0.4680488   0.        ]",[-0.3648178  -0.53806239],[-0.8485086  -0.76816612]
13,-0.0655134970583,[ 0.7464018  -0.18439228],-2.22175,"[[-1.22278502 -1.31877827 -0.11221626 -0.1213674 ]
 [-1.13662536 -0.26326431  0.          0.        ]]","[-0.17144957  0.23642157 -1.95432694 -1.25033388 -0.97285283 -1.05995629
 -0.21518467  0.23170868 -0.21071212 -0.49217062  0.        ]",[ 0.18259098  0.01481897],[-0.8485086  -0.76816612]
14,-0.0654059692971,[-0.31221454 -0.3028868 ],-2.14532,"[[-1.2156555  -1.33132347 -0.11221626 -0.1213674 ]
 [ 1.83966834 -0.98883308  0.          0.        ]]","[-0.1601527   0.22086597 -1.9503506  -1.25819158 -0.97285245 -1.05995585
  0.28431061  0.10991453 -0.206994   -0.48092329  0.        ]",[-0.46134853 -0.15621398],[-0.8485086  -0.76816612]
15,-0.066158453686,[-0.09997115  0.23665473],-2.15867,"[[-1.19162075 -1.36293384 -0.11221626 -0.1213674 ]
 [ 0.56803364 -2.16827699  0.          0.        ]]","[-0.12229234  0.18146424 -1.93638295 -1.27624345 -0.97285208 -1.0599554
  0.07089895 -0.08806719 -0.18693965 -0.45730726  0.        ]",[-0.21617307  0.18323508],[-0.8485086  -0.76816612]
16,-0.0640841083046,[ 0.29485373 -0.57294102],-2.19098,"[[-1.18434432 -1.39646601 -0.11221626 -0.1213674 ]
 [ 0.16096718 -1.1882076   0.          0.        ]]","[-0.1109004   0.13937977 -1.93198136 -1.29264103 -0.9728517  -1.05995495
  0.00258315  0.07644751 -0.19700228 -0.41629371  0.        ]",[-0.13503264  0.1496996 ],[-0.8485086  -0.76816612]
17,-0.0621493749565,[-0.30272813  0.86234878],-2.14516,"[[-1.16944519 -1.44275824 -0.11221626 -0.1213674 ]
 [ 1.3250658  -3.43352887  0.          0.        ]]","[-0.08768019  0.08088111 -1.9227232  -1.31059058 -0.97285133 -1.05995451
  0.19794763 -0.30045274 -0.20167077 -0.36273326  0.        ]",[-0.32672149  0.54933667],[-0.8485086  -0.76816612]
18,-0.061383063667,[-0.07788838  0.32206734],-2.17058,"[[-1.1552339  -1.47648509 -0.11221626 -0.1213674 ]
 [ 0.10014863  0.04923356  0.          0.        ]]","[-0.06566828  0.0380337  -1.91358414 -1.32022407 -0.97285095 -1.05995406
 -0.00762378  0.28416487 -0.19898752 -0.32580335  0.        ]",[-0.14264582  0.14905229],[-0.8485086  -0.76816612]
19,-0.0624169711845,[-0.06381328 -0.0104139 ],-2.17341,"[[-1.15634592 -1.46271456 -0.11221626 -0.1213674 ]
 [-0.21031754  1.32357243  0.          0.        ]]","[-0.06738578  0.05554742 -1.91430817 -1.31664139 -0.97285057 -1.05995362
 -0.05972769  0.49807574 -0.19239858 -0.34490281  0.        ]",[-0.08151074 -0.06457362],[-0.8485086  -0.76816612]
20,-0.0636888051775,[-0.26369956 -1.2166015 ],-2.18762,"[[-1.16304418 -1.43691925 -0.11221626 -0.1213674 ]
 [-0.45867983  1.25618322  0.          0.        ]]","[-0.07774887  0.0882816  -1.91863942 -1.30862519 -0.9728502  -1.05995317
 -0.10140902  0.48676364 -0.18731184 -0.37649594  0.        ]",[-0.02778202 -0.10282165],[-0.8485086  -0.76816612]
21,-0.0592783473522,[ 0.30014667  0.45233908],-2.20333,"[[-1.18258904 -1.45177083 -0.11221626 -0.1213674 ]
 [-1.49238024 -2.72806276  0.          0.        ]]","[-0.10815733  0.06944742 -1.93089916 -1.31344711 -0.97284982 -1.05995272
 -0.27488957 -0.18203351 -0.22889473 -0.33825548  0.        ]",[ 0.28334004  0.75084996],[-0.8485086  -0.76816612]
