timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.100532965222,[-1.47801688  0.05119177],-1.81722,"[[-0.06262393 -0.08171309  0.19713275 -0.1219502 ]
 [-0.00268573 -0.00129276  0.          0.        ]]","[ 0.96103785  1.46888442 -0.68212288  0.86255238  1.70761615 -1.0727173
  0.04395696  0.30523869 -0.55868445  1.19881169  0.        ]",[-0.75698185 -0.39703324],[-0.51745552 -0.48615357]
1,-0.0924200415606,[ 0.7661145  -0.54733772],-1.71273,"[[-0.10236845 -0.07968953  0.19713275 -0.1219502 ]
 [-3.95859498  0.20296443  0.          0.        ]]","[ 0.95564551  1.46908345 -0.74954534  0.86794605  1.7076133  -1.07271632
 -0.46682698  0.33573991 -0.56819301  1.104373    0.        ]",[ 0.07890497 -0.18246463],[-0.51745552 -0.48615357]
2,-0.0804326375358,[ 0.36022658  0.68455987],-1.60426,"[[-0.1503388  -0.09742719  0.19713275 -0.1219502 ]
 [-0.84879761 -1.96948675  0.          0.        ]]","[ 0.94569326  1.46714853 -0.83054639  0.82069345  1.70761046 -1.07271534
 -0.065292    0.01133136 -0.58857964  0.96568539  0.        ]",[-0.22925688 -0.0410046 ],[-0.51745552 -0.48615357]
3,-0.0786221635196,[-0.32826128  0.07356103],-1.64547,"[[-0.15285941 -0.10923523  0.19713275 -0.1219502 ]
 [ 0.59194459  0.77952273  0.          0.        ]]","[ 0.9450658   1.46564583 -0.83478742  0.78928148  1.70760762 -1.07271436
  0.12073569  0.42183637 -0.59271887  0.94486327  0.        ]",[-0.57140374 -0.42988265],[-0.51745552 -0.48615357]
4,-0.0803497444185,[-1.30732181  0.23103148],-1.64069,"[[-0.15416795 -0.09087209  0.19713275 -0.1219502 ]
 [-0.71843521  1.05586795  0.          0.        ]]","[ 0.94473562  1.46790392 -0.83698816  0.83814592  1.70760478 -1.07271337
 -0.04845979  0.46310234 -0.58843112  0.96468705  0.        ]",[-0.36401528 -0.41395187],[-0.51745552 -0.48615357]
5,-0.0723909666024,[ 0.56884519 -0.52719192],-1.60598,"[[-0.2080881  -0.06077071  0.19713275 -0.1219502 ]
 [-4.66045248  1.95128223  0.          0.        ]]","[ 0.92874548  1.47071135 -0.92726378  0.91841564  1.70760194 -1.07271239
 -0.55745075  0.59681287 -0.60397478  0.87278316  0.        ]",[ 0.42571735 -0.30665696],[-0.51745552 -0.48615357]
6,-0.0599306572054,[ 0.47014949 -0.11481597],-1.55644,"[[-0.2777862  -0.04308597  0.19713275 -0.1219502 ]
 [-2.31716329 -0.17571709  0.          0.        ]]","[ 0.90114715  1.47184039 -1.04240335  0.96564751  1.70759909 -1.07271141
 -0.25488623  0.27919101 -0.63569705  0.72919312  0.        ]",[ 0.29096857 -0.15649156],[-0.51745552 -0.48615357]
7,-0.0535831011347,[-0.34469803 -0.31634144],-1.56463,"[[-0.30500739 -0.05113423  0.19713275 -0.1219502 ]
 [-0.41130158 -0.62760045  0.          0.        ]]","[ 0.88827168  1.47137141 -1.0867864   0.94414599  1.70759625 -1.07271043
 -0.00880216  0.2117118  -0.65536254  0.65568458  0.        ]",[ 0.05000116 -0.17417942],[-0.51745552 -0.48615357]
8,-0.046729175272,[ 0.71546674  0.2293604 ],-1.51533,"[[-0.32682822 -0.07612385  0.19713275 -0.1219502 ]
 [-1.76627225 -1.86723147  0.          0.        ]]","[ 0.87710975  1.46941158 -1.12209216  0.87744872  1.70759341 -1.07270945
 -0.1837554   0.02659934 -0.67990947  0.5752982   0.        ]",[ 0.43441164  0.09854952],[-0.51745552 -0.48615357]
9,-0.0427309712605,[-0.18403873 -0.41381333],-1.55951,"[[-0.33340956 -0.10399674  0.19713275 -0.1219502 ]
 [ 1.09860169 -0.92319983  0.          0.        ]]","[ 0.87359679  1.46632087 -1.13268958  0.80320789  1.70759057 -1.07270847
  0.18615615  0.16757032 -0.69663612  0.52735831  0.        ]",[-0.07416667 -0.12436709],[-0.51745552 -0.48615357]
