timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.32068556304,[-0.10938581 -2.25081909],-2.16045,"[[-0.07131577  0.00945543 -0.08173576 -0.14809116]
 [-0.00419305 -0.00021792  0.          0.        ]]","[ 1.10754361  1.94439008 -0.47373036  0.83449304 -0.69768861 -1.30577688
  0.11945634  0.34872536  1.86142598  1.25145643  0.        ]",[-1.17729425 -1.88551664],[-0.26755384 -0.36507368]
1,-0.318112982481,[-1.89894104 -1.5679038 ],-2.21622,"[[-0.07572494 -0.03027504 -0.08173576 -0.14809116]
 [-0.43529329 -3.95963374  0.          0.        ]]","[ 1.10706426  1.94383373 -0.4804992   0.71929611 -0.6976873  -1.30577242
  0.07634507 -0.20808392  1.85809681  1.20455082  0.        ]",[-0.98154455 -1.80026364],[-0.26755384 -0.36507368]
2,-0.305912304945,[-1.15260385 -1.32494784],-2.05004,"[[-0.12402    -0.14839361 -0.08173576 -0.14809116]
 [-4.38109727 -7.83929816  0.          0.        ]]","[ 1.09998099  1.92995217 -0.55447122  0.37834233 -0.69768599 -1.30576797
 -0.31824584 -0.75367726  1.82846738  1.00219576  0.        ]",[-0.44095218 -1.62820244],[-0.26755384 -0.36507368]
3,-0.276769541828,[-0.66256585 -1.63869345],-1.72659,"[[ -0.25045049  -0.34333498  -0.08173576  -0.14809116]
 [ -8.24916306 -11.64216277   0.           0.        ]]","[ 1.06539448  1.86755406 -0.74558151 -0.16907688 -0.69768468 -1.30576351
 -0.70506227 -1.28846776  1.69905958  0.60777444  0.        ]",[ 0.17146853 -1.40341651],[-0.26755384 -0.36507368]
4,-0.226807195997,[ 0.41658011 -2.25751338],-1.38243,"[[ -0.44008879  -0.61358287  -0.08173576  -0.14809116]
 [-10.70668347 -15.37018387   0.           0.        ]]","[ 0.97115299  1.70418199 -1.01988782 -0.86261932 -0.69768337 -1.30575906
 -0.95081929 -1.81272714  1.37261489  0.14642269  0.        ]",[ 0.53427225 -1.18924999],[-0.26755384 -0.36507368]
5,-0.161148576338,[ 1.7070548  0.10749  ],-1.29186,"[[ -0.63556667  -0.95766461  -0.08173576  -0.14809116]
 [ -8.84747925 -19.02578945   0.           0.        ]]","[ 0.82413433  1.38526681 -1.27792675 -1.56450353 -0.69768206 -1.3057546
 -0.76489182 -2.32679226  0.86742977 -0.13025305  0.        ]",[ 0.71983492 -0.83714867],[-0.26755384 -0.36507368]
6,-0.0991781977086,[-0.08324019 -0.11193055],-0.737432,"[[ -0.77108665  -1.33013996  -0.08173576  -0.14809116]
 [ -4.71809804 -18.2243939    0.           0.        ]]","[ 0.69534535  0.94133367 -1.43692368 -2.00911897 -0.69768075 -1.30575014
 -0.35194074 -2.21407699  0.39932526 -0.08793401  0.        ]",[ 0.66571659 -0.57095295],[-0.26755384 -0.36507368]
7,-0.0555112961414,[ 0.5108122 -0.4400883],-0.624659,"[[ -0.86783873  -1.69545306  -0.08173576  -0.14809116]
 [ -4.95634068 -18.30664278   0.           0.        ]]","[ 0.59141491  0.46371079 -1.53855316 -2.07017038 -0.69767945 -1.30574569
 -0.37576521 -2.22562673  0.07038504  0.16239937  0.        ]",[ 0.64234865 -0.38228801],[-0.26755384 -0.36507368]
8,-0.0621013230794,[ 1.27331791 -0.11435452],-0.755796,"[[ -0.94571587  -2.075435    -0.08173576  -0.14809116]
 [ -2.83833762 -19.68693528   0.           0.        ]]","[ 0.50125188 -0.00927985 -1.61241514 -1.73120589 -0.69767814 -1.30574123
 -0.16395783 -2.41971188 -0.10510492  0.53679709  0.        ]",[ 0.58688557 -0.28266066],[-0.26755384 -0.36507368]
9,-0.103142092042,[-0.37571227 -0.46264434],-0.998692,"[[ -0.96221664  -2.46980779  -0.08173576  -0.14809116]
 [  1.17513803 -19.75009353   0.           0.        ]]","[ 0.48145862 -0.40333765 -1.62710189 -0.99766809 -0.69767683 -1.30573678
  0.2374029  -2.42857243 -0.08648583  0.92588204  0.        ]",[ 0.50222731 -0.27523202],[-0.26755384 -0.36507368]
