timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.403283120475,[ 0.12023226 -2.96393822],-4.10029,"[[-0.06840888  0.07653495 -0.19321965 -0.02152004]
 [-0.00415521 -0.00245944  0.          0.        ]]","[ 0.94289757  1.39029912 -0.67643907  1.33119791 -1.67187347 -0.19537886
  0.02412797  0.29591363  3.27660551  0.21809601  0.        ]",[ 0.06189457 -2.63330364],[-0.6038084  -0.52268147]
1,-0.40316128494,[ 1.05888852 -2.60061404],-4.19355,"[[-0.06370365  0.03675656 -0.19321965 -0.02152004]
 [ 0.47308502 -3.96218298  0.          0.        ]]","[ 0.94341828  1.39307703 -0.66846076  1.22639881 -1.67187126 -0.19537878
  0.09030605 -0.30885124  3.27654032  0.17562473  0.        ]",[ 0.17806098 -2.4444108 ],[-0.6038084  -0.52268147]
2,-0.402813780411,[-0.20980323 -2.34822491],-4.1185,"[[-0.01463019 -0.0814433  -0.19321965 -0.02152004]
 [ 4.42111126 -7.84485654  0.          0.        ]]","[ 0.94664277  1.38981826 -0.58514426  0.9147338  -1.67186904 -0.19537871
  0.63777213 -0.90184807  3.27379445  0.1419163   0.        ]",[-0.2504251 -2.6069665],[-0.6038084  -0.52268147]
3,-0.400580299552,[-0.10111168 -1.5985577 ],-4.19395,"[[  0.06460209  -0.27650632  -0.19321965  -0.02152004]
 [  3.50514335 -11.64876867   0.           0.        ]]","[ 0.94332035  1.34702681 -0.45058508  0.40899675 -1.67186683 -0.19537864
  0.5107561  -1.48281468  3.25243151  0.0834695   0.        ]",[-0.11660913 -2.67977953],[-0.6038084  -0.52268147]
4,-0.393084104576,[ 0.75223234 -3.07291583],-4.05126,"[[  0.13000876  -0.5468937   -0.19321965  -0.02152004]
 [  3.03701694 -15.37754338   0.           0.        ]]","[ 0.93265549  1.21389106 -0.33998746 -0.24293059 -1.67186461 -0.19537857
  0.44584155 -2.05230331  3.17701701 -0.10334512  0.        ]",[ 0.03847649 -2.76827335],[-0.6038084  -0.52268147]
5,-0.37778600404,[-0.78718752 -3.87166602],-3.68039,"[[  0.22001439  -0.89112742  -0.19321965  -0.02152004]
 [  5.95382331 -19.03360038   0.           0.        ]]","[ 0.90635801  0.93544393 -0.18943148 -0.92310549 -1.6718624  -0.1953785
  0.85031015 -2.61068181  3.01815565 -0.29153254  0.        ]",[-0.39014602 -3.03234053],[-0.6038084  -0.52268147]
6,-0.350287934692,[ 0.54876522 -2.98013522],-3.69596,"[[  3.06660817e-01  -1.30773634e+00  -1.93219651e-01  -2.15200363e-02]
 [  2.72124970e+00  -2.26154159e+01   0.00000000e+00   0.00000000e+00]]","[ 0.86851055  0.48064133 -0.0473167  -1.4187469  -1.67186019 -0.19537843
  0.40205387 -3.15771542  2.72962897 -0.49034823  0.        ]",[-0.06099802 -2.98235893],[-0.6038084  -0.52268147]
7,-0.307352935283,[-1.09012344 -2.81419144],-2.93353,"[[  3.82324355e-01  -1.79528381e+00  -1.93219651e-01  -2.15200363e-02]
 [  4.83803084e+00  -2.61275753e+01   0.00000000e+00   0.00000000e+00]]","[ 0.82562828 -0.11503818  0.07367256 -1.44331277 -1.67185797 -0.19537836
  0.69558445 -3.69410207  2.28687977 -0.60183769  0.        ]",[-0.59268743 -2.92357492],[-0.6038084  -0.52268147]
8,-0.249912475564,[-0.1859629  -2.66470861],-2.30161,"[[  4.38390971e-01  -2.35236912e+00  -1.93219651e-01  -2.15200363e-02]
 [  7.81811927e-01  -2.95695733e+01   0.00000000e+00   0.00000000e+00]]","[ 0.78808853 -0.70966444  0.16102332 -0.74372144 -1.67185576 -0.19537829
  0.13311436 -4.21976196  1.72561653 -0.47407064  0.        ]",[-0.03043667 -2.25768566],[-0.6038084  -0.52268147]
9,-0.193292092783,[-0.07170001 -1.25907561],-1.73156,"[[  4.46463514e-01  -2.97761479e+00  -1.93219651e-01  -2.15200363e-02]
 [  2.82019773e-02  -3.29437568e+01   0.00000000e+00   0.00000000e+00]]","[ 0.78228681 -1.05794233  0.17341982  0.6986309  -1.67185354 -0.19537822
  0.02861231 -4.73505069  1.19484165  0.04332378  0.        ]",[ 0.0432441  -1.60842276],[-0.6038084  -0.52268147]
