timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.374949383017,[ 1.89750899 -1.84522297],-5.01037,"[[ 0.00538438  0.00887069 -0.16398998  0.02908756]
 [-0.00277505 -0.00402659  0.          0.        ]]","[ 0.9388146   1.23848134 -0.46461285  1.2444867  -1.42201359  0.24450555
 -0.0138062   0.27925311  3.26876023 -0.36032516  0.        ]",[ 1.65131474 -1.96571696],[-0.82795769 -0.68429124]
1,-0.374586875393,[ 0.74784672 -2.59990854],-4.7382,"[[ 0.04503538 -0.03095233 -0.16398998  0.02908756]
 [ 3.95469303 -3.96506868  0.          0.        ]]","[ 0.93712037  1.23792588 -0.39944816  1.14136792 -1.4220126   0.24450549
  0.62154397 -0.36812327  3.26766377 -0.30308592  0.        ]",[ 0.99817771 -2.05631518],[-0.82795769 -0.68429124]
2,-0.373062054169,[ 0.73936909 -2.52188526],-4.62713,"[[ 0.15304205 -0.14920508 -0.16398998  0.02908756]
 [ 6.8363799  -7.84725877  0.          0.        ]]","[ 0.91902942  1.22451031 -0.22283205  0.83654301 -1.42201162  0.24450543
  1.08418294 -1.00261217  3.2561093  -0.16348789  0.        ]",[ 0.49720258 -2.27007127],[-0.82795769 -0.68429124]
3,-0.36894567903,[ 0.63098864 -3.53221182],-4.35233,"[[  0.31777436  -0.34432951  -0.16398998   0.02908756]
 [  9.6275716  -11.65247693   0.           0.        ]]","[ 0.85398492  1.16446326  0.0402343   0.34730596 -1.42201064  0.24450537
  1.53229273 -1.6245202   3.21377502  0.0202648   0.        ]",[ 0.1200148  -2.47588897],[-0.82795769 -0.68429124]
4,-0.359960151055,[-0.03247785 -3.28215289],-4.18204,"[[  0.53347601  -0.61479881  -0.16398998   0.02908756]
 [ 11.93494347 -15.38197324   0.           0.        ]]","[ 0.70333657  1.00747801  0.3626003  -0.27223393 -1.42200966  0.24450531
  1.90272688 -2.23405062  3.11314764  0.21759182  0.        ]",[-0.15705363 -2.78582048],[-0.82795769 -0.68429124]
5,-0.344449224189,[ 0.18373965 -2.59567345],-4.02483,"[[  0.76853243  -0.95910543  -0.16398998   0.02908756]
 [ 11.57185687 -19.03649279   0.           0.        ]]","[ 0.46248348  0.70131631  0.66930667 -0.89865054 -1.42200868  0.24450525
  1.84443346 -2.83132383  2.9401585   0.31567348  0.        ]",[-0.18840517 -3.00762987],[-0.82795769 -0.68429124]
6,-0.320498990576,[-0.37534943 -2.14285224],-3.71473,"[[  1.00497923  -1.37577779  -0.16398998   0.02908756]
 [ 12.07109912 -22.61877246   0.           0.        ]]","[ 0.15263068  0.22123844  0.91439    -1.31913538 -1.42200769  0.2445052
  1.92458196 -3.41678545  2.68060155  0.25590942  0.        ]",[-0.33002788 -3.14155483],[-0.82795769 -0.68429124]
7,-0.286104030519,[-0.29686357 -3.16422819],-3.14386,"[[  1.22910609  -1.86337928  -0.16398998   0.02908756]
 [ 10.34707997 -26.12973614   0.           0.        ]]","[-0.18806724 -0.38721993  1.07557369 -1.25816695 -1.42200671  0.24450514
  1.64779903 -3.99058458  2.30905299  0.03060034  0.        ]",[-0.49807352 -2.99431086],[-0.82795769 -0.68429124]
8,-0.239459764908,[-1.82855813 -2.2482425 ],-2.60809,"[[  1.42219766e+00  -2.42050666e+00  -1.63989977e-01   2.90875630e-02]
 [  8.96650160e+00  -2.95715907e+01   0.00000000e+00   0.00000000e+00]]","[-0.50504143 -0.97101191  1.15249963 -0.48823348 -1.42200573  0.24450508
  1.42615408 -4.55307975  1.78792936 -0.29744542  0.        ]",[-1.1990602 -2.3752923],[-0.82795769 -0.68429124]
9,-0.178651767412,[-1.14823597 -1.46132847],-2.15634,"[[  1.56001408  -3.04579153  -0.16398998   0.02908756]
 [  4.82919936 -26.99955813   0.           0.        ]]","[-0.73768684 -1.27930327  1.17052204  0.97379427 -1.42200475  0.24450502
  0.76193375 -4.1327057   1.08925882 -0.53038279  0.        ]",[-1.61445737 -1.47468245],[-0.82795769 -0.68429124]
10,-0.157995393906,[-0.92858346 -0.64716237],-2.29768,"[[ 1.61592947 -3.23259679 -0.16398998  0.02908756]
 [ 0.77552156  0.72456675  0.          0.        ]]","[-0.83242556 -1.27986703  1.16894276  1.45686599 -1.42200376  0.24450496
  0.11113903  0.39833569  0.85658212 -0.53486884  0.        ]",[-0.71091259 -0.69514978],[-0.82795769 -0.68429124]
11,-0.165880693278,[-0.2708048  -1.40921139],-2.40006,"[[ 1.59440027 -3.16629291 -0.16398998  0.02908756]
 [-2.91621675  4.21560216  0.          0.        ]]","[-0.79595984 -1.28470275  1.17015836  1.28547405 -1.42200278  0.2445049
 -0.48154836  0.96888635  0.94501954 -0.53646324  0.        ]",[-0.21188875 -0.76392412],[-0.82795769 -0.68429124]
12,-0.17339942749,[-0.14324227 -1.32594306],-2.46941,"[[ 1.52589698 -3.09235876 -0.16398998  0.02908756]
 [-3.93073985  2.98017432  0.          0.        ]]","[-0.67988954 -1.28355788  1.16895879  1.09406126 -1.4220018   0.24450484
 -0.64442407  0.76697614  1.02922107 -0.53752032  0.        ]",[-0.10514988 -0.89545429],[-0.82795769 -0.68429124]
13,-0.177604353634,[ 0.44027019 -1.52720358],-2.56426,"[[ 1.44237203 -3.04708516 -0.16398998  0.02908756]
 [-4.42012072  1.62357737  0.          0.        ]]","[-0.53890354 -1.27945526  1.15707593  0.97712665 -1.42200082  0.24450478
 -0.72299115  0.54526298  1.07468513 -0.54711048  0.        ]",[-0.0490458  -1.00655675],[-0.82795769 -0.68429124]
14,-0.179531854961,[-0.45049977 -0.81701536],-2.47221,"[[ 1.37233688 -3.02376002 -0.16398998  0.02908756]
 [-2.58949151  0.7919508   0.          0.        ]]","[-0.42181364 -1.27633565  1.13834353  0.91706171 -1.42199983  0.24450472
 -0.42909384  0.40934744  1.09415241 -0.5593923   0.        ]",[-0.17141183 -1.12938404],[-0.82795769 -0.68429124]
15,-0.180117243265,[-0.30674712 -0.50743516],-2.5091,"[[ 1.30316516 -3.01252142 -0.16398998  0.02908756]
 [-4.32190544  0.37669632  0.          0.        ]]","[-0.30777311 -1.27458867  1.11208456  0.88817796 -1.42199885  0.24450466
 -0.70722294  0.34148096  1.09840887 -0.57245736  0.        ]",[ 0.02246371 -1.13607979],[-0.82795769 -0.68429124]
16,-0.179726894711,[-0.32795505 -0.94174561],-2.47268,"[[ 1.20539993 -3.00697825 -0.16398998  0.02908756]
 [-5.45085463  0.19282204  0.          0.        ]]","[-0.15037376 -1.27366841  1.06207454  0.87394684 -1.42199787  0.2445046
 -0.88846906  0.3114297   1.09091702 -0.58957624  0.        ]",[ 0.21304362 -1.15162051],[-0.82795769 -0.68429124]
17,-0.178584444449,[ 0.41701835 -0.48355353],-2.58387,"[[ 1.08443748 -3.00471328 -0.16398998  0.02908756]
 [-6.64142121  0.05914644  0.          0.        ]]","[ 0.03620775 -1.27328088  0.97996594  0.86813477 -1.42199689  0.24450454
 -1.07960734  0.28958258  1.07461479 -0.60789748  0.        ]",[ 0.42252243 -1.15572357],[-0.82795769 -0.68429124]
18,-0.177222869597,[ 0.92806296 -0.76680414],-2.60674,"[[ 0.9694942  -3.00354271 -0.16398998  0.02908756]
 [-4.85884821  0.05101954  0.          0.        ]]","[ 0.20281791 -1.27307772  0.88223964  0.86513156 -1.4219959   0.24450448
 -0.79342491  0.2882543   1.05643759 -0.62238406  0.        ]",[ 0.34970057 -1.23246706],[-0.82795769 -0.68429124]
19,-0.176457287352,[ 1.02365704 -1.83920293],-2.53834,"[[ 0.91014945 -3.0030425  -0.16398998  0.02908756]
 [-1.08819215  0.00880327  0.          0.        ]]","[ 0.2840176  -1.27298994  0.82468941  0.86384815 -1.42199492  0.24450443
 -0.18806706  0.28135468  1.04651398 -0.62878243  0.        ]",[ 0.0209738 -1.3524797],[-0.82795769 -0.68429124]
