timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.168618005311,[-0.94951006 -2.49166198],-1.55684,"[[ 0.09258378 -0.09311818  0.07971685 -0.0983764 ]
 [-0.00205051 -0.00073288  0.          0.        ]]","[ 1.02297074  1.66504707 -0.38087636  0.69533812  0.68690735 -0.87367113
  0.09195926  0.32467206  0.59646606  1.13742857  0.        ]",[-1.28508401 -1.66725957],[-0.42882177 -0.43019122]
1,-0.161025741784,[ 0.35969966 -0.89886672],-1.40301,"[[ 0.05487193 -0.1328459   0.07971685 -0.0983764 ]
 [-3.75664407 -3.95885174  0.          0.        ]]","[ 1.02730142  1.65943533 -0.44281757  0.586428    0.68690666 -0.87367008
 -0.32523603 -0.24343415  0.59598301  1.01218792  0.        ]",[-0.60136813 -1.29156053],[-0.42882177 -0.43019122]
2,-0.145038584964,[ 0.25835927 -1.79212903],-1.21121,"[[ -5.22565250e-03  -2.46952312e-01   7.97168523e-02  -9.83763983e-02]
 [ -2.25811978e+00  -7.44018453e+00   0.00000000e+00   0.00000000e+00]]","[ 1.029626    1.63247867 -0.54175658  0.27741591  0.68690596 -0.87366902
 -0.15872574 -0.74310725  0.57028502  0.75803931  0.        ]",[-0.32596675 -0.91262245],[-0.42882177 -0.43019122]
3,-0.126105439049,[-1.4780742 -0.3069375],-1.1602,"[[ -0.03967225  -0.43400994   0.07971685  -0.0983764 ]
 [ -1.19013589 -11.25286855   0.           0.        ]]","[ 1.02841869  1.55437938 -0.59847489 -0.20837112  0.68690527 -0.87366796
 -0.04005543 -1.29033762  0.49557546  0.49076924  0.        ]",[ 0.06990304 -0.34832668],[-0.42882177 -0.43019122]
4,-0.0992310703334,[ 0.5837452   0.41710651],-0.92268,"[[ -0.10293205  -0.6690116    0.07971685  -0.0983764 ]
 [ -5.12286652 -12.24400535   0.           0.        ]]","[ 1.02138975  1.40056233 -0.70238545 -0.7593741   0.68690458 -0.87366691
 -0.47704531 -1.43259195  0.32816195  0.15527779  0.        ]",[ 1.01502264  0.28577843],[-0.42882177 -0.43019122]
5,-0.0727535285203,[ 0.60386311  0.33313018],-0.773971,"[[ -0.18121397  -0.89489628   0.07971685  -0.0983764 ]
 [ -2.71327672 -10.35076348   0.           0.        ]]","[ 1.00410565  1.20169369 -0.82998874 -1.20065633  0.68690388 -0.87366585
 -0.20930043 -1.16085429  0.09046691 -0.12896506  0.        ]",[ 1.00799263  0.55454409],[-0.42882177 -0.43019122]
6,-0.0555955335274,[ 2.14171978  0.56189238],-0.863762,"[[-0.21097816 -1.08662806  0.07971685 -0.0983764 ]
 [-0.271196   -8.82747864  0.          0.        ]]","[ 0.99506007  1.0012081  -0.87807009 -1.49014092  0.68690319 -0.87366479
  0.06205469 -0.94221703 -0.10789499 -0.2517666   0.        ]",[ 0.81114745  0.75149822],[-0.42882177 -0.43019122]
7,-0.0453035939975,[ 0.07018114  0.83117739],-0.655832,"[[-0.1766559  -1.23911172  0.07971685 -0.0983764 ]
 [ 3.69034066 -6.42884873  0.          0.        ]]","[ 1.00536814  0.82612817 -0.82259911 -1.65688106  0.6869025  -0.87366374
  0.50224617 -0.59794272 -0.21112022 -0.24556751  0.        ]",[ 0.20450446  0.71293271],[-0.42882177 -0.43019122]
8,-0.0404319089465,[ 0.53166519  0.72685066],-0.663543,"[[-0.10080287 -1.33339069  0.07971685 -0.0983764 ]
 [ 3.89430364 -3.01043846  0.          0.        ]]","[ 1.02172187  0.71287574 -0.69889296 -1.72987372  0.6869018  -0.87366268
  0.52490937 -0.10730029 -0.21931318 -0.17186617  0.        ]",[-0.08598181  0.45099935],[-0.42882177 -0.43019122]
9,-0.043643080557,[-0.02927367  0.28927128],-0.63624,"[[ -2.58660283e-03  -1.36412883e+00   7.97168523e-02  -9.83763983e-02]
 [  5.92057459e+00  -7.31471102e-02   0.00000000e+00   0.00000000e+00]]","[ 1.02963218  0.67533622 -0.53740416 -1.74854506  0.68690111 -0.87366162
  0.75006084  0.31428742 -0.15222884 -0.05891704  0.        ]",[-0.68485731  0.03074306],[-0.42882177 -0.43019122]
