timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.340422096167,[-2.07084394 -1.89962842],-3.601,"[[ 0.09422626  0.07873881 -0.0575924  -0.18471618]
 [ 0.0025797   0.0026779   0.          0.        ]]","[ 0.9784105   1.53200989 -0.40808335  1.24343344 -0.48958594 -1.59876061
  0.05754232  0.31324878  1.81166406  2.3701028   0.        ]",[-2.26551819 -2.61939144],[-0.48473936 -0.44671875]
1,-0.33384986683,[-1.3343095  -2.03474111],-3.42383,"[[ 0.05460225  0.03907941 -0.0575924  -0.18471618]
 [-3.9518175  -3.9554319   0.          0.        ]]","[ 0.98316125  1.53488519 -0.47473258  1.1362517  -0.48958563 -1.59875774
 -0.42855576 -0.26969935  1.82497483  2.2306666   0.        ]",[-1.89202487 -2.38749599],[-0.48473936 -0.44671875]
2,-0.312102134669,[-0.96331726 -2.15492114],-3.05519,"[[-0.06332524 -0.07895622 -0.0575924  -0.18471618]
 [-7.82804155 -7.83520292  0.          0.        ]]","[ 0.98233107  1.5319836  -0.67353827  0.81693081 -0.48958532 -1.59875487
 -0.90504394 -0.84110947  1.81874413  1.81335203  0.        ]",[-1.35985911 -2.12727571],[-0.48473936 -0.44671875]
3,-0.269925030791,[-0.02125238 -1.14109484],-2.5261,"[[ -0.25655411  -0.27381703  -0.0575924   -0.18471618]
 [-11.48276354 -11.63819032   0.           0.        ]]","[ 0.93276631  1.48990132 -0.99482071  0.29837219 -0.48958502 -1.59875201
 -1.35430268 -1.40120965  1.66231948  1.15878576  0.        ]",[-0.37441903 -1.69132364],[-0.48473936 -0.44671875]
4,-0.207512122249,[-0.07039987 -1.62707156],-1.92587,"[[ -0.48476717  -0.54399543  -0.0575924   -0.18471618]
 [-11.33917961 -15.36719825   0.           0.        ]]","[ 0.79970497  1.3578892  -1.35285377 -0.3707624  -0.48958471 -1.59874914
 -1.33665059 -1.95041126  1.23724844  0.49619181  0.        ]",[ 0.61603373 -1.02735615],[-0.48473936 -0.44671875]
5,-0.130409873717,[ 0.66835076  0.03198024],-1.45368,"[[ -0.71209943  -0.88801112  -0.0575924   -0.18471618]
 [-11.39412822 -19.02216494   0.           0.        ]]","[ 0.59356138  1.08093138 -1.66899928 -1.0699729  -0.48958441 -1.59874627
 -1.34340331 -2.48870306  0.57065809  0.11444952  0.        ]",[ 1.36584532 -0.21239342],[-0.48473936 -0.44671875]
6,-0.0584078989743,[ 1.41241513  2.15694499],-1.24199,"[[ -0.91121661  -1.26340961  -0.0575924   -0.18471618]
 [ -8.52706983 -18.51934599   0.           0.        ]]","[ 0.36093824  0.67615758 -1.89979544 -1.55001671 -0.4895841  -1.59874341
 -0.99096648 -2.41464013 -0.10425823  0.17783157  0.        ]",[ 1.6408447   0.78166997],[-0.48473936 -0.44671875]
7,-0.0463222778448,[ 0.96161884  1.49422363],-1.10061,"[[ -1.0403928   -1.59039663  -0.0575924   -0.18471618]
 [ -4.40391029 -14.19375779   0.           0.        ]]","[ 0.18849034  0.2790502  -2.02183727 -1.67639584 -0.48958379 -1.59874054
 -0.48412292 -1.77757015 -0.50918253  0.50502896  0.        ]",[ 1.33532417  1.44927621],[-0.48473936 -0.44671875]
8,-0.0721134218082,[ 0.33053397  1.19216873],-1.20324,"[[-1.08942805 -1.83172986 -0.0575924  -0.18471618]
 [-0.5123103  -9.95367492  0.          0.        ]]","[ 0.11930506 -0.01478374 -2.0619094  -1.5852666  -0.48958349 -1.59873767
 -0.00574416 -1.15309632 -0.65273883  0.80797107  0.        ]",[ 0.84835529  1.74356866],[-0.48473936 -0.44671875]
9,-0.0891376933669,[ 1.13173379  1.41113204],-1.31627,"[[-1.08645343 -1.9890997  -0.0575924  -0.18471618]
 [ 0.80548036 -5.79715343  0.          0.        ]]","[ 0.12355482 -0.19749116 -2.05957421 -1.44347792 -0.48958318 -1.5987348
  0.15624656 -0.54093038 -0.6725017   0.99550543  0.        ]",[ 0.5288142   1.70331979],[-0.48473936 -0.44671875]
