timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.228543008909,[ 2.79764692  1.6554566 ],-3.55511,"[[-0.04153328  0.02601224  0.0684351   0.17363838]
 [ 0.00221075  0.00220199  0.          0.        ]]","[  9.37009924e-01   1.28383076e+00  -5.77690534e-01   1.26378177e+00
   5.93025933e-01   1.50166577e+00  -1.31518765e-03   2.84509914e-01
   7.08639443e-01  -2.46163114e+00   0.00000000e+00]",[ 2.70136952  1.71603584],[-0.78483057 -0.61680847]
1,-0.218626587199,[ 1.37490719  0.45334122],-3.25144,"[[ -1.81442168e-03   6.57682402e-02   6.84351016e-02   1.73638376e-01]
 [  3.95651688e+00   3.96021165e+00   0.00000000e+00   0.00000000e+00]]","[ 0.93847109  1.28155153 -0.51151273  1.36717801  0.59302572  1.50166449
  0.6055454   0.91553054  0.70731111 -2.28551942  0.        ]",[ 1.72553754  0.71156168],[-0.78483057 -0.61680847]
2,-0.18987032771,[ 0.87844191  0.01024283],-2.90994,"[[ 0.11621494  0.16218086  0.0684351   0.17363838]
 [ 7.83352796  5.6753346   0.          0.        ]]","[ 0.92701906  1.26785732 -0.3152344   1.61648154  0.59302551  1.50166321
  1.2005432   1.18896994  0.65767424 -1.80060086  0.        ]",[ 0.79858392 -0.19406536],[-0.78483057 -0.61680847]
3,-0.14503051033,[-0.57340249 -0.58530762],-2.39741,"[[  0.30619844   0.2749536    0.0684351    0.17363838]
 [ 11.15378939   5.6021735    0.           0.        ]]","[ 0.85948776  1.23732329 -0.0060993   1.90296893  0.5930253   1.50166193
  1.71009648  1.17730521  0.46905226 -1.12531425  0.        ]",[-0.44442546 -1.02788138],[-0.78483057 -0.61680847]
4,-0.0993615817944,[ 0.08205475 -1.89063608],-2.13899,"[[ 0.5043124   0.36263932  0.0684351   0.17363838]
 [ 8.66586622  3.1744883   0.          0.        ]]","[ 0.7270697   1.20299849  0.29684734  2.11970053  0.59302509  1.50166065
  1.32827825  0.7902618   0.16644993 -0.54785057  0.        ]",[-0.38283634 -1.09249973],[-0.78483057 -0.61680847]
5,-0.0643497856294,[-1.07757886 -1.12710481],-1.75059,"[[ 0.67918245  0.38576887  0.0684351   0.17363838]
 [ 8.82059618 -0.84812815  0.          0.        ]]","[ 0.56163883  1.19243541  0.53843123  2.17575104  0.59302488  1.50165936
  1.35202338  0.14894054 -0.12632012 -0.17549595  0.        ]",[-1.00247467 -0.85763913],[-0.78483057 -0.61680847]
6,-0.0458074426266,[-0.68224719  0.10465179],-1.65165,"[[ 0.81416656  0.32926155  0.0684351   0.17363838]
 [ 4.6915658  -4.78945497  0.          0.        ]]","[ 0.40607156  1.2171363   0.70342406  2.03794149  0.59302467  1.50165808
  0.7183482  -0.47942077 -0.30510964  0.01560102  0.        ]",[-0.16435462 -0.19094539],[-0.78483057 -0.61680847]
7,-0.0434103853837,[ 0.94730925 -0.04870883],-1.75528,"[[ 0.87998544  0.23859185  0.0684351   0.17363838]
 [ 1.89962894 -4.27921159  0.          0.        ]]","[ 0.32233366  1.24885634  0.77604967  1.81139236  0.59302446  1.5016568
  0.28987451 -0.39807308 -0.33112523  0.05985766  0.        ]",[ 0.45233536 -0.07410252],[-0.78483057 -0.61680847]
8,-0.0390357494955,[-0.91575138  0.33787302],-1.59491,"[[ 0.95520091  0.15190814  0.0684351   0.17363838]
 [ 5.60955754 -4.38879427  0.          0.        ]]","[ 0.22092636  1.26985966  0.85221569  1.59005055  0.59302425  1.50165552
  0.85923043 -0.41554361 -0.38236779  0.11544355  0.        ]",[-0.64461511 -0.11143556],[-0.78483057 -0.61680847]
9,-0.0338079394407,[ 0.38920257  0.47263343],-1.67676,"[[ 1.02992643  0.07844141  0.0684351   0.17363838]
 [ 1.87543419 -2.96263261  0.          0.        ]]","[ 0.1146876   1.28040425  0.92026699  1.40007449  0.59302404  1.50165423
  0.28616087 -0.188172   -0.45003072  0.17294889  0.        ]",[ 0.11446351 -0.13334776],[-0.78483057 -0.61680847]
