timestep,original_rewards,actions,rewards,human_obs,obs,avg_action_dist,logstd_action_dist
0,-0.390701679386,[ 3.34915345  0.57660882],-5.14709,"[[-0.08393832 -0.09471001 -0.15768023  0.10991285]
 [ 0.00366136  0.00351585  0.          0.        ]]","[ 0.93524582  1.31646012 -0.67582054  0.92496835 -1.36688183  0.94351882
  0.00801949  0.28874908  3.0140333  -1.81799067  0.        ]",[ 3.13830543  0.19106084],[-0.72510219 -0.57440639]
1,-0.388224454491,[ 2.84196659 -0.348801  ],-4.98056,"[[-0.04418415 -0.07174837 -0.15768023  0.10991285]
 [ 3.95858847  2.28505043  0.          0.        ]]","[ 0.93956075  1.31882863 -0.60907416  0.98483793 -1.36688069  0.9435183
  0.59292066  0.64634582  3.02712162 -1.67385328  0.        ]",[ 2.85550714 -0.04157227],[-0.72510219 -0.57440639]
2,-0.380411963762,[ 2.30373014  0.38388232],-4.85119,"[[ 0.07389806 -0.04037343 -0.15768023  0.10991285]
 [ 7.83671844  0.85720812  0.          0.        ]]","[ 0.93658707  1.32100979 -0.41053403  1.06679787 -1.36687954  0.94351778
  1.16646371  0.42255234  3.03230266 -1.29681795  0.        ]",[ 2.29892755 -0.33918482],[-0.72510219 -0.57440639]
3,-0.364553200603,[ 1.13886263 -0.7567902 ],-4.3691,"[[  2.68761829e-01  -8.16345032e-03  -1.57680229e-01   1.09912852e-01]
 [  1.16370063e+01   2.35878940e+00   0.00000000e+00   0.00000000e+00]]","[ 0.88033656  1.32197896 -0.08798025  1.15104645 -1.3668784   0.94351726
  1.72849327  0.65790296  2.9602241  -0.71114413  0.        ]",[ 1.58501232 -1.02117038],[-0.72510219 -0.57440639]
4,-0.337440759685,[ 2.20500169 -2.50629579],-3.82499,"[[  5.38894932e-01   8.46357814e-03  -1.57680229e-01   1.09912852e-01]
 [  1.53638912e+01  -6.85936850e-01   0.00000000e+00   0.00000000e+00]]","[ 0.70088054  1.3219748   0.32869926  1.19454992 -1.36687725  0.94351674
  2.2796647   0.18068654  2.72297018  0.00613038  0.        ]",[ 0.61755359 -1.3146708 ],[-0.72510219 -0.57440639]
5,-0.298826868886,[-0.42171574 -1.23686362],-3.26362,"[[  0.88282967  -0.04486096  -0.15768023   0.10991285]
 [ 19.01741738  -4.63334341   0.           0.        ]]","[ 0.32219524  1.32076928  0.76506587  1.05506461 -1.36687611  0.94351622
  2.81998308 -0.43801179  2.2816258   0.6803339   0.        ]",[-0.46442479 -1.37839341],[-0.72510219 -0.57440639]
6,-0.256225631525,[-0.67658755 -1.20316091],-2.95777,"[[  1.24268154  -0.17632616  -0.15768023   0.10991285]
 [ 16.97458518  -8.50026784   0.           0.        ]]","[-0.20809398  1.3027695   1.05801622  0.71343164 -1.36687497  0.9435157
  2.51786063 -1.04409539  1.7469496   1.10732706  0.        ]",[-0.53370678 -1.10529244],[-0.72510219 -0.57440639]
7,-0.222308421939,[ 0.88053981 -0.2751053 ],-2.65655,"[[  1.55196685  -0.38435672  -0.15768023   0.10991285]
 [ 13.96397059 -12.29015099   0.           0.        ]]","[-0.72264934  1.23144589  1.14747783  0.19130923 -1.36687382  0.94351518
  2.07261449 -1.63810274  1.32962901  1.24360547  0.        ]",[-0.26165062 -0.86082125],[-0.72510219 -0.57440639]
8,-0.188627826129,[-1.5703077  -1.18322422],-2.5881,"[[  1.86343312  -0.63865505  -0.15768023   0.10991285]
 [ 17.17206657 -13.13676671   0.           0.        ]]","[-1.24377654  1.0773399   1.07624504 -0.38734099 -1.36687268  0.94351466
  2.54705714 -1.77079525  0.95134711  1.21775622  0.        ]",[-1.21984482 -0.62939179],[-0.72510219 -0.57440639]
9,-0.158705718487,[-0.58558007 -1.30573897],-2.22129,"[[  2.16379061  -0.93848725  -0.15768023   0.10991285]
 [ 12.87785214 -16.83419977   0.           0.        ]]","[-1.70226409  0.81430714  0.86051753 -0.93824442 -1.36687154  0.94351414
  1.91198031 -2.35030904  0.67108445  1.0466741   0.        ]",[-0.53303772 -0.11198902],[-0.72510219 -0.57440639]
10,-0.146486286602,[-0.35530964  0.39197176],-2.1078,"[[  2.3955584   -1.31154254  -0.15768023   0.10991285]
 [ 10.3072908  -20.45930397   0.           0.        ]]","[-1.99994014  0.39888389  0.60722955 -1.3566672  -1.36687039  0.94351362
  1.53181708 -2.91848196  0.63644936  0.76161086  0.        ]",[-0.20125993  0.13388452],[-0.72510219 -0.57440639]
11,-0.145171429976,[ 0.12212987 -0.14621604],-2.04661,"[[  2.58554602  -1.70108509  -0.15768023   0.10991285]
 [  8.69680241 -18.50152036   0.           0.        ]]","[-2.19488821 -0.08063133  0.35333621 -1.4219293  -1.36686925  0.9435131
  1.29364015 -2.61162329  0.70634698  0.39783374  0.        ]",[-0.04008444  0.35623515],[-0.72510219 -0.57440639]
12,-0.149687388408,[-0.92199384  0.91466042],-2.06168,"[[  2.76260475  -2.07324634  -0.15768023   0.10991285]
 [  9.00804542 -18.71389536   0.           0.        ]]","[-2.33002317 -0.5171628   0.08774424 -1.12071805 -1.3668681   0.94351258
  1.33966893 -2.6449036   0.780868   -0.01528361  0.        ]",[-0.3323155   0.51187986],[-0.72510219 -0.57440639]
13,-0.160808826092,[ 0.57301698  1.10355367],-2.23605,"[[  2.90435429  -2.40746554  -0.15768023   0.10991285]
 [  5.17960773 -14.72140553   0.           0.        ]]","[-2.40285443 -0.84096289 -0.13933276 -0.58049714 -1.36686696  0.94351206
  0.77347927 -2.0191409   0.85864449 -0.42991605  0.        ]",[-0.07742178  0.68640286],[-0.72510219 -0.57440639]
14,-0.171298976149,[-0.87053252  0.63830922],-2.23295,"[[  3.0296783   -2.65924062  -0.15768023   0.10991285]
 [  7.34566522 -10.47025465   0.           0.        ]]","[-2.43973857 -1.0190869  -0.34685398 -0.04129868 -1.36686582  0.94351154
  1.09381778 -1.35283963  0.89657014 -0.76331472  0.        ]",[-0.77023387  0.706824  ],[-0.72510219 -0.57440639]
15,-0.180239933881,[-1.39737868  1.42361909],-2.34014,"[[ 3.14055325 -2.84120754 -0.15768023  0.10991285]
 [ 3.75377264 -7.73557465  0.          0.        ]]","[-2.45034126 -1.10513319 -0.5330122   0.39821273 -1.36686467  0.94351102
  0.56261099 -0.92422173  0.91666346 -1.00984581  0.        ]",[-0.7251243   0.71238285],[-0.72510219 -0.57440639]
16,-0.187637504587,[-1.26589541  0.62054569],-2.43362,"[[ 3.17516018 -2.95465608 -0.15768023  0.10991285]
 [-0.27964441 -3.62299239  0.          0.        ]]","[-2.44938188 -1.13909076 -0.59122883  0.68612942 -1.36686353  0.9435105
 -0.03389294 -0.27964004  0.94029331 -1.1680705   0.        ]",[-0.41268492  0.74189621],[-0.72510219 -0.57440639]
17,-0.191788083067,[ 0.36457426  1.42803122],-2.68003,"[[ 3.12989904 -3.00174499 -0.15768023  0.10991285]
 [-4.23329488 -1.09432436  0.          0.        ]]","[-2.45021623 -1.1485977  -0.5150861   0.80768561 -1.36686239  0.94350998
 -0.61860008  0.11668836  0.9579956  -1.24123443  0.        ]",[-0.00744741  0.81769532],[-0.72510219 -0.57440639]
18,-0.191927766017,[-0.22640449  1.48262334],-2.61523,"[[ 3.06055837 -2.98368552 -0.15768023  0.10991285]
 [-2.70586184  2.88700182  0.          0.        ]]","[-2.44476254 -1.14527169 -0.39856634  0.76095571 -1.36686124  0.94350946
 -0.39270705  0.74069768  0.9672914  -1.22367819  0.        ]",[-0.14310391  0.78807634],[-0.72510219 -0.57440639]
19,-0.187588023424,[ 0.05649307  0.89775297],-2.5908,"[[ 2.99798642 -2.8867914  -0.15768023  0.10991285]
 [-3.54852711  6.78940655  0.          0.        ]]","[-2.43286656 -1.12063583 -0.29396699  0.51290635 -1.3668601   0.94350894
 -0.51732911  1.35233661  0.97087551 -1.0903661   0.        ]",[ 0.01150577  0.54185981],[-0.72510219 -0.57440639]
20,-0.179822000198,[ 0.82835793 -0.43264983],-2.56534,"[[  2.92996591  -2.71668587  -0.15768023   0.10991285]
 [ -3.25452345  10.20974769   0.           0.        ]]","[-2.41248568 -1.05032877 -0.181342    0.0937856  -1.36685896  0.94350842
 -0.47384856  1.88841819  0.96455381 -0.85287508  0.        ]",[ 0.07880796  0.01752087],[-0.72510219 -0.57440639]
21,-0.169770702795,[ 0.16234471 -0.80154154],-2.3694,"[[ 2.89842525 -2.53170644 -0.15768023  0.10991285]
 [ 0.08928017  8.29456277  0.          0.        ]]","[-2.40042352 -0.93691197 -0.12964185 -0.32626546 -1.36685781  0.9435079
  0.02066869  1.588242    0.92204174 -0.59585094  0.        ]",[-0.06979418  0.02259907],[-0.72510219 -0.57440639]
22,-0.160050695781,[ 0.02642848  0.68280571],-2.34503,"[[ 2.90664019 -2.39930632 -0.15768023  0.10991285]
 [ 0.73009882  4.95657242  0.          0.        ]]","[-2.40371738 -0.83414093 -0.14307065 -0.59629067 -1.36685667  0.94350738
  0.11543976  1.06506504  0.85236569 -0.41938219  0.        ]",[ 0.04081428  0.16881281],[-0.72510219 -0.57440639]
23,-0.149364497718,[-0.19237691 -0.12465908],-2.27389,"[[ 2.92214513 -2.27403305 -0.15768023  0.10991285]
 [ 0.82006329  7.5620714   0.          0.        ]]","[-2.40963498 -0.72212566 -0.16848761 -0.82334773 -1.36685552  0.94350686
  0.12874464  1.47343371  0.76137366 -0.26638146  0.        ]",[-0.03122725 -0.22723264],[-0.72510219 -0.57440639]
24,-0.136777183765,[ 0.03545059 -0.38044818],-2.2251,"[[ 2.93074078 -2.12924586 -0.15768023  0.10991285]
 [ 0.0421119   6.91879429  0.          0.        ]]","[-2.41274209 -0.57711133 -0.1826166  -1.04660055 -1.36685438  0.94350634
  0.0136928   1.37260926  0.64388508 -0.10895524  0.        ]",[ 0.06368882 -0.3368876 ],[-0.72510219 -0.57440639]
25,-0.12600159721,[ 0.25634022 -0.24542119],-2.18619,"[[ 2.93298211 -2.00735879 -0.15768023  0.10991285]
 [ 0.18157166  5.27538917  0.          0.        ]]","[-2.41352859 -0.4442288  -0.18630504 -1.19870524 -1.36685324  0.94350581
  0.03431761  1.11503137  0.53612404  0.00660267  0.        ]",[ 0.11275617 -0.27788755],[-0.72510219 -0.57440639]
26,-0.115882996981,[ 0.42981013  0.01429919],-2.14092,"[[ 2.94675768 -1.91264982 -0.15768023  0.10991285]
 [ 1.19261436  4.19909263  0.          0.        ]]","[-2.41820407 -0.33549358 -0.20901279 -1.29270113 -1.36685209  0.94350529
  0.18384152  0.9463388   0.43083587  0.07737182  0.        ]",[-0.04927479 -0.27526605],[-0.72510219 -0.57440639]
27,-0.103132855985,[-0.93305057 -0.3941998 ],-2.02623,"[[ 2.98744093 -1.82893562 -0.15768023  0.10991285]
 [ 2.87010206  4.1724165   0.          0.        ]]","[-2.43017543 -0.23624362 -0.2764199  -1.35741098 -1.36685095  0.94350477
  0.43192653  0.94215723  0.29773231  0.10732762  0.        ]",[-0.47339839 -0.36085525],[-0.72510219 -0.57440639]
28,-0.0940762144183,[-0.07175607 -0.07181967],-1.98823,"[[ 3.00722096 -1.76197209 -0.15768023  0.10991285]
 [-0.87955866  2.5294149   0.          0.        ]]","[-2.43499249 -0.15522117 -0.3093543  -1.39643472 -1.36684981  0.94350425
 -0.12261425  0.68464303  0.20273985  0.12712205  0.        ]",[ 0.17817801 -0.1657684 ],[-0.72510219 -0.57440639]
29,-0.0918474911751,[ 0.0615595  -0.88299255],-1.94396,"[[ 2.98695534 -1.71473907 -0.15768023  0.10991285]
 [-1.14611264  2.19500189  0.          0.        ]]","[-2.43003899 -0.09741406 -0.27561239 -1.41704276 -1.36684866  0.94350373
 -0.16203513  0.63222894  0.17658442  0.16610293  0.        ]",[ 0.23448876 -0.17696005],[-0.72510219 -0.57440639]
